2015-06-25-21 51 41.954	-1.3722534 2.4957123 8.055328
2015-06-25-21 51 41.961	-1.4805603 2.3874054 8.481415
2015-06-25-21 51 41.964	-1.3317871 2.2398224 9.212189
2015-06-25-21 51 41.971	-1.2377625 2.0934296 10.272644
2015-06-25-21 51 41.975	-1.0318604 2.0017853 11.175995
2015-06-25-21 51 41.979	-0.7140808 1.8625336 12.285248
2015-06-25-21 51 41.986	-0.6307678 1.5780792 13.623016
2015-06-25-21 51 41.991	-0.35821533 1.4662018 14.529938
2015-06-25-21 51 41.995	-0.16659546 1.5340424 15.065521
2015-06-25-21 51 41.999	0.1987915 1.4340668 15.915314
2015-06-25-21 51 42.004	0.6105957 1.2864838 16.393768
2015-06-25-21 51 42.010	0.9402771 1.2019806 16.323547
2015-06-25-21 51 42.016	1.2592468 1.1365204 15.834381
2015-06-25-21 51 42.019	1.4413452 1.1281891 15.290466
2015-06-25-21 51 42.025	1.6924744 1.050827 14.700134
2015-06-25-21 51 42.030	1.8031616 0.9710846 14.237152
2015-06-25-21 51 42.035	1.7317505 0.94252014 14.022919
2015-06-25-21 51 42.041	1.6329651 1.0543976 13.4635315
2015-06-25-21 51 42.045	1.3961182 1.1769867 13.074341
2015-06-25-21 51 42.050	1.2378235 1.255539 12.642303
2015-06-25-21 51 42.055	1.0890503 1.4757233 12.180511
2015-06-25-21 51 42.060	1.0450134 1.6578217 11.629456
2015-06-25-21 51 42.066	1.1092834 1.8387299 11.281921
2015-06-25-21 51 42.070	1.1723633 1.878006 11.031982
2015-06-25-21 51 42.075	1.1402283 1.9910736 11.060547
2015-06-25-21 51 42.080	1.1652222 2.0624847 11.33786
2015-06-25-21 51 42.085	1.0509644 2.1136627 11.550903
2015-06-25-21 51 42.091	0.77246094 2.121994 11.581848
2015-06-25-21 51 42.095	0.567749 2.1767426 11.766327
2015-06-25-21 51 42.100	0.4058838 2.1493683 12.057922
2015-06-25-21 51 42.105	0.072631836 2.1743622 12.473297
