2015-06-30-22 33 05.041	-1.2687073 2.1624603 6.724701
2015-06-30-22 33 05.049	-1.2437134 1.9648895 6.0998535
2015-06-30-22 33 05.052	-1.2437134 1.9648895 6.0998535
2015-06-30-22 33 05.058	-1.3686829 1.807785 5.8165894
2015-06-30-22 33 05.062	-1.4448547 1.6863861 5.7737427
2015-06-30-22 33 05.067	-1.5829163 1.4900055 5.770172
2015-06-30-22 33 05.073	-1.9768677 0.672348 5.3167114
2015-06-30-22 33 05.078	-1.8518982 1.3828888 5.590454
2015-06-30-22 33 05.082	-1.9137878 1.9839325 5.8225403
2015-06-30-22 33 05.088	-1.8340454 2.411209 6.135559
2015-06-30-22 33 05.093	-1.3401184 2.680191 6.565216
2015-06-30-22 33 05.098	-1.0378113 3.0658112 6.942505
2015-06-30-22 33 05.104	-0.8985596 3.3526459 7.35907
2015-06-30-22 33 05.108	-0.8235779 3.5216522 7.6387634
2015-06-30-22 33 05.113	-0.92355347 3.6573334 8.093414
2015-06-30-22 33 05.118	-0.92355347 3.7204132 8.381439
2015-06-30-22 33 05.124	-0.86047363 3.622818 8.690887
2015-06-30-22 33 05.128	-0.6795654 3.5883026 8.858704
2015-06-30-22 33 05.133	-0.5760193 3.488327 8.96463
2015-06-30-22 33 05.138	-0.50341797 3.4062042 9.101501
2015-06-30-22 33 05.143	-0.5248413 3.2990875 9.255035
2015-06-30-22 33 05.148	-0.63552856 3.3419342 9.15625
2015-06-30-22 33 05.155	-0.7950134 3.3038483 9.070557
2015-06-30-22 33 05.158	-0.8723755 3.3704987 9.043182
2015-06-30-22 33 05.163	-0.9521179 3.384781 8.8194275
2015-06-30-22 33 05.169	-0.94973755 3.4383392 8.632568
2015-06-30-22 33 05.174	-0.97473145 3.3931122 8.465942
2015-06-30-22 33 05.179	-0.9521179 3.3205109 8.314789
2015-06-30-22 33 05.183	-0.52127075 3.1277008 8.148163
2015-06-30-22 33 05.188	-1.1294556 2.846817 8.314789
2015-06-30-22 33 05.193	-1.5698242 2.7623138 8.431427
2015-06-30-22 33 05.199	-1.9375916 2.7682648 8.607574
2015-06-30-22 33 05.204	-2.164917 2.629013 8.700409
2015-06-30-22 33 05.208	-2.2398987 2.5147552 8.996765
2015-06-30-22 33 05.214	-2.4327087 2.532608 9.290741
2015-06-30-22 33 05.221	-2.5386353 2.5552216 9.514496
2015-06-30-22 33 05.224	-2.5921936 2.648056 9.612091
2015-06-30-22 33 05.229	-2.5802917 2.6825714 9.721588
2015-06-30-22 33 05.234	-2.4231873 2.7206573 9.950104
2015-06-30-22 33 05.239	-2.2327576 2.7861176 10.085785
2015-06-30-22 33 05.244	-2.0923157 2.8741913 10.142914
2015-06-30-22 33 05.249	-1.9006958 2.8325348 10.171478
2015-06-30-22 33 05.256	-1.8280945 2.981308 9.9869995
2015-06-30-22 33 05.259	-1.8471375 3.0443878 9.852509
2015-06-30-22 33 05.264	-1.7852478 3.0896149 9.710876
2015-06-30-22 33 05.269	-1.690033 3.1515045 9.675171
2015-06-30-22 33 05.276	-1.6293335 3.2479095 9.720398
2015-06-30-22 33 05.280	-1.600769 3.2919464 9.895355
2015-06-30-22 33 05.284	-1.523407 3.3478851 9.995331
2015-06-30-22 33 05.289	-1.4793701 3.37883 10.010803
2015-06-30-22 33 05.294	-1.3067932 3.3169403 10.142914
2015-06-30-22 33 05.299	-1.0913696 3.212204 10.323822
2015-06-30-22 33 05.304	-0.94140625 3.2169647 10.320251
2015-06-30-22 33 05.309	-0.8200073 3.1955414 10.339294
2015-06-30-22 33 05.314	-0.683136 3.0729523 10.239319
2015-06-30-22 33 05.322	-0.47366333 2.9991608 10.027466
2015-06-30-22 33 05.324	-0.39868164 2.718277 9.792999
2015-06-30-22 33 05.329	-0.5831604 2.0696259 9.249084
2015-06-30-22 33 05.334	-0.36416626 2.1434174 9.305023
2015-06-30-22 33 05.340	-0.4605713 2.0672455 9.654938
2015-06-30-22 33 05.344	-0.71884155 1.6197357 9.589478
2015-06-30-22 33 05.349	-0.7128906 1.4269257 9.919159
2015-06-30-22 33 05.354	-0.70336914 1.3019562 10.228607
2015-06-30-22 33 05.360	-0.54507446 1.287674 10.536865
2015-06-30-22 33 05.365	-0.44509888 1.255539 10.860596
2015-06-30-22 33 05.370	-0.31536865 1.1936493 11.356903
2015-06-30-22 33 05.375	-0.36654663 1.1127167 11.991272
2015-06-30-22 33 05.380	-0.43081665 0.94252014 12.575653
2015-06-30-22 33 05.385	-0.60339355 0.8223114 13.0065
2015-06-30-22 33 05.390	-0.75335693 0.6973419 13.192169
2015-06-30-22 33 05.395	-0.9366455 0.61164856 13.2005005
2015-06-30-22 33 05.400	-1.1734924 0.53666687 12.971985
2015-06-30-22 33 05.405	-1.2437134 0.42478943 12.532806
2015-06-30-22 33 05.410	-1.4472351 0.3117218 12.04483
2015-06-30-22 33 05.415	-1.4972229 0.2629242 11.312866
2015-06-30-22 33 05.420	-1.5186462 0.17842102 10.464264
2015-06-30-22 33 05.426	-1.5079346 0.15818787 9.621613
2015-06-30-22 33 05.430	-1.3877258 0.1308136 8.850372
2015-06-30-22 33 05.435	-1.2318115 0.1641388 8.200531
2015-06-30-22 33 05.441	-1.22229 0.14271545 7.5126038
2015-06-30-22 33 05.446	-1.0877991 0.22602844 7.187683
2015-06-30-22 33 05.450	-1.0032959 0.20579529 6.762787
2015-06-30-22 33 05.455	-0.8473816 0.2700653 6.585449
2015-06-30-22 33 05.461	-0.7914429 0.23316956 6.378357
2015-06-30-22 33 05.465	-0.715271 0.19508362 6.2998047
2015-06-30-22 33 05.471	-0.6093445 0.20936584 6.3355103
2015-06-30-22 33 05.480	-0.66171265 0.21650696 6.352173
