2015-06-30-22 36 33.190	-0.34988403 3.218155 6.71994
2015-06-30-22 36 33.194	-0.34155273 3.1634064 6.5985413
2015-06-30-22 36 33.201	-0.34988403 3.1193695 6.385498
2015-06-30-22 36 33.205	-0.43081665 3.1086578 6.1688843
2015-06-30-22 36 33.210	-0.58078 3.0753326 6.102234
2015-06-30-22 36 33.217	-0.60220337 3.0634308 5.9725037
2015-06-30-22 36 33.226	-0.5914917 3.1181793 5.8356323
2015-06-30-22 36 33.227	-0.57006836 3.174118 5.69162
2015-06-30-22 36 33.231	-0.60339355 3.269333 5.660675
2015-06-30-22 36 33.235	-0.66290283 3.3312225 5.507141
2015-06-30-22 36 33.242	-0.83428955 3.289566 5.403595
2015-06-30-22 36 33.245	-1.0092468 3.2871857 5.229828
2015-06-30-22 36 33.250	-1.2175293 3.2348175 5.248871
2015-06-30-22 36 33.255	-1.3924866 3.2098236 5.184601
2015-06-30-22 36 33.261	-1.5626831 3.2003021 5.1834106
2015-06-30-22 36 33.265	-1.5971985 3.1241302 5.2214966
2015-06-30-22 36 33.270	-1.6102905 3.0348663 5.409546
2015-06-30-22 36 33.276	-1.6162415 3.0027313 5.50119
2015-06-30-22 36 33.281	-1.6555176 3.0312958 5.711853
2015-06-30-22 36 33.287	-1.6745605 3.0800934 6.1046143
2015-06-30-22 36 33.291	-1.6531372 3.0919952 6.3831177
2015-06-30-22 36 33.296	-1.5388794 3.0229645 6.852051
2015-06-30-22 36 33.301	-1.4281921 2.9932098 7.098419
2015-06-30-22 36 33.308	-1.1782532 2.9217987 7.449524
2015-06-30-22 36 33.312	-1.0556641 2.7777863 7.6375732
2015-06-30-22 36 33.315	-1.0175781 2.6551971 7.763733
2015-06-30-22 36 33.322	-1.0187683 2.5552216 7.8708496
2015-06-30-22 36 33.327	-1.0354309 2.5076141 7.8898926
2015-06-30-22 36 33.330	-0.79977417 2.506424 7.854187
2015-06-30-22 36 33.336	-1.0092468 2.4397736 7.8637085
2015-06-30-22 36 33.341	-1.3496399 2.3576508 7.804199
2015-06-30-22 36 33.345	-1.7019348 2.3862152 7.899414
2015-06-30-22 36 33.353	-2.0137634 2.4373932 8.06485
2015-06-30-22 36 33.357	-2.170868 2.5218964 8.283844
2015-06-30-22 36 33.361	-2.3005981 2.6075897 8.607574
2015-06-30-22 36 33.366	-2.3470154 2.6849518 8.992004
2015-06-30-22 36 33.371	-2.2327576 2.686142 9.295502
2015-06-30-22 36 33.376	-1.9494934 2.6337738 9.662079
2015-06-30-22 36 33.381	-1.7078857 2.4861908 9.825134
2015-06-30-22 36 33.386	-1.5293579 2.3481293 10.1024475
2015-06-30-22 36 33.391	-1.3686829 2.294571 10.302399
2015-06-30-22 36 33.396	-1.1354065 2.2719574 10.429749
2015-06-30-22 36 33.402	-0.92593384 2.1957855 10.534485
2015-06-30-22 36 33.406	-0.72836304 2.1457977 10.56781
2015-06-30-22 36 33.411	-0.567688 2.0934296 10.639221
2015-06-30-22 36 33.416	-0.5319824 2.0779572 10.603516
2015-06-30-22 36 33.422	-0.5831604 2.0660553 10.768951
2015-06-30-22 36 33.426	-0.60220337 2.1493683 10.912964
2015-06-30-22 36 33.431	-0.5831604 2.1517487 11.049835
2015-06-30-22 36 33.437	-0.5903015 2.218399 11.342621
2015-06-30-22 36 33.442	-0.5426941 2.218399 11.558044
2015-06-30-22 36 33.446	-0.39511108 2.2576752 11.8341675
2015-06-30-22 36 33.454	-0.24276733 2.2862396 11.946045
2015-06-30-22 36 33.458	-0.19515991 2.243393 12.015076
2015-06-30-22 36 33.462	-0.071380615 2.2267303 12.130524
2015-06-30-22 36 33.466	-0.0071105957 2.2386322 12.012695
2015-06-30-22 36 33.471	0.05596924 2.2422028 11.85202
2015-06-30-22 36 33.476	0.03692627 2.333847 11.612793
2015-06-30-22 36 33.482	0.06072998 2.3862152 11.430695
2015-06-30-22 36 33.488	0.1583252 2.1838837 10.802277
2015-06-30-22 36 33.492	0.06072998 1.872055 10.1214905
2015-06-30-22 36 33.497	0.06311035 1.5840302 9.570435
2015-06-30-22 36 33.503	0.16308594 1.4150238 8.983673
2015-06-30-22 36 33.507	0.37374878 1.1817474 8.483795
2015-06-30-22 36 33.512	0.6760559 1.0674896 7.9934387
2015-06-30-22 36 33.517	0.9176636 0.9687042 7.823242
2015-06-30-22 36 33.522	0.9807434 0.935379 7.855377
2015-06-30-22 36 33.527	0.90338135 0.94847107 7.988678
2015-06-30-22 36 33.532	0.5522766 1.0674896 8.374298
2015-06-30-22 36 33.537	0.24401855 1.2412567 9.032471
2015-06-30-22 36 33.542	-0.0071105957 1.4816742 9.713257
2015-06-30-22 36 33.547	-0.20349121 1.6209259 10.654694
2015-06-30-22 36 33.552	-0.3439331 1.6851959 11.422363
2015-06-30-22 36 33.557	-0.41415405 1.6816254 12.348328
2015-06-30-22 36 33.563	-0.5105591 1.5233307 12.924377
2015-06-30-22 36 33.567	-0.6402893 1.480484 13.603973
2015-06-30-22 36 33.572	-0.7902527 1.3436127 14.03006
2015-06-30-22 36 33.577	-0.83428955 1.0079803 14.044342
2015-06-30-22 36 33.583	-0.7831116 0.6235504 13.753937
2015-06-30-22 36 33.587	-0.82595825 0.46168518 13.474243
2015-06-30-22 36 33.592	-0.7747803 0.30815125 13.032684
2015-06-30-22 36 33.597	-0.7319336 0.312912 12.61969
2015-06-30-22 36 33.603	-0.6093445 0.33433533 12.090057
2015-06-30-22 36 33.608	-0.4272461 0.4938202 11.4366455
2015-06-30-22 36 33.612	-0.26895142 0.56404114 10.748718
2015-06-30-22 36 33.618	-0.15350342 0.5176239 9.984619
2015-06-30-22 36 33.623	0.0024108887 0.5937958 9.215759
2015-06-30-22 36 33.628	-0.08328247 0.6973419 8.488556
2015-06-30-22 36 33.633	0.12619019 0.8806305 7.8446655
2015-06-30-22 36 33.638	0.48443604 1.0603485 7.187683
2015-06-30-22 36 33.643	0.62249756 1.2424469 6.737793
2015-06-30-22 36 33.648	0.618927 1.4447784 6.5759277
2015-06-30-22 36 33.653	0.58084106 1.7387543 6.3997803
2015-06-30-22 36 33.658	0.51776123 2.0743866 6.6199646
2015-06-30-22 36 33.663	0.503479 2.4016876 6.743744
2015-06-30-22 36 33.668	0.36541748 2.577835 6.9258423
2015-06-30-22 36 33.673	0.12976074 2.846817 7.250763
2015-06-30-22 36 33.678	-0.010681152 2.890854 7.3126526
2015-06-30-22 36 33.683	-0.04043579 2.8777618 7.4007263
2015-06-30-22 36 33.688	-0.11065674 2.808731 7.5697327
2015-06-30-22 36 33.693	-0.20944214 2.5825958 7.847046
2015-06-30-22 36 33.698	-0.27609253 2.4266815 8.232666
2015-06-30-22 36 33.704	-0.28918457 2.3029022 8.594482
2015-06-30-22 36 33.708	-0.28204346 2.127945 9.052704
2015-06-30-22 36 33.713	-0.45462036 1.9827423 9.339539
2015-06-30-22 36 33.718	-0.6402893 1.794693 9.568054
2015-06-30-22 36 33.724	-0.60220337 1.5411835 9.690643
2015-06-30-22 36 33.728	-0.45700073 1.3876495 9.809662
2015-06-30-22 36 33.733	-0.4593811 1.2591095 10.0703125
2015-06-30-22 36 33.738	-0.47128296 1.2531586 10.355957
2015-06-30-22 36 33.744	-0.32250977 1.2317352 10.410706
2015-06-30-22 36 33.748	-0.14755249 1.2805328 10.542816
