2015-07-02-19 27 15.049	-0.4855652 1.1186676 11.2117
2015-07-02-19 27 15.054	-0.715271 1.1055756 11.281921
2015-07-02-19 27 15.060	-0.779541 1.1900787 11.258118
2015-07-02-19 27 15.065	-0.6498108 1.1365204 11.239075
2015-07-02-19 27 15.075	-0.4189148 1.1734161 11.258118
2015-07-02-19 27 15.075	-0.14398193 1.0865326 11.08197
2015-07-02-19 27 15.083	0.11071777 1.1103363 10.970093
2015-07-02-19 27 15.085	0.40826416 1.0770111 10.817749
2015-07-02-19 27 15.090	0.618927 1.1305695 10.723724
2015-07-02-19 27 15.095	0.67248535 1.1436615 10.553528
2015-07-02-19 27 15.100	0.68200684 1.1888885 10.089355
2015-07-02-19 27 15.105	0.58084106 1.26268 9.719208
2015-07-02-19 27 15.110	0.5046692 1.4126434 9.356201
2015-07-02-19 27 15.116	0.35708618 1.4519196 9.045563
2015-07-02-19 27 15.120	0.13690186 1.4721527 8.689697
2015-07-02-19 27 15.126	-0.042816162 1.531662 8.275513
2015-07-02-19 27 15.133	-0.15826416 1.6352081 8.036285
2015-07-02-19 27 15.136	-0.28799438 1.6530609 7.7018433
2015-07-02-19 27 15.140	-0.25109863 1.6816254 7.5221252
2015-07-02-19 27 15.145	-0.20706177 1.756607 7.4602356
2015-07-02-19 27 15.151	-0.20230103 1.7792206 7.3257446
2015-07-02-19 27 15.156	-0.09994507 1.8065948 7.262665
2015-07-02-19 27 15.160	-0.03567505 1.8601532 7.2602844
2015-07-02-19 27 15.172	-0.084472656 1.8518219 7.385254
2015-07-02-19 27 15.173	-0.054718018 1.9149017 7.4269104
2015-07-02-19 27 15.176	-0.0154418945 1.9482269 7.507843
2015-07-02-19 27 15.184	0.029785156 2.0303497 7.4661865
2015-07-02-19 27 15.186	0.048828125 2.0291595 7.4602356
2015-07-02-19 27 15.191	0.044067383 2.0243988 7.326935
2015-07-02-19 27 15.201	0.07144165 2.1374664 7.225769
2015-07-02-19 27 15.202	0.07620239 2.1362762 7.2341003
2015-07-02-19 27 15.206	0.06430054 2.1767426 7.263855
2015-07-02-19 27 15.211	0.038116455 2.1707916 7.3578796
2015-07-02-19 27 15.216	0.016693115 2.1826935 7.4197693
2015-07-02-19 27 15.221	0.020263672 2.2291107 7.2174377
2015-07-02-19 27 15.226	-0.055908203 2.2231598 7.2091064
2015-07-02-19 27 15.233	-0.253479 2.2457733 7.392395
2015-07-02-19 27 15.237	-0.253479 2.2457733 7.392395
2015-07-02-19 27 15.241	-0.4772339 2.2660065 7.4019165
2015-07-02-19 27 15.246	-0.6474304 2.3766937 7.5506897
2015-07-02-19 27 15.252	-0.5688782 2.377884 7.750641
2015-07-02-19 27 15.256	-0.4689026 2.3564606 7.776825
2015-07-02-19 27 15.261	-0.46414185 2.2552948 7.919647
2015-07-02-19 27 15.266	-0.57244873 2.3040924 8.229095
2015-07-02-19 27 15.272	-0.6176758 2.2064972 8.496887
2015-07-02-19 27 15.277	-0.6402893 2.2588654 8.798004
2015-07-02-19 27 15.283	-0.62124634 2.2255402 8.9027405
2015-07-02-19 27 15.287	-0.5069885 2.0993805 9.0312805
2015-07-02-19 27 15.292	-0.4855652 2.1707916 9.102692
2015-07-02-19 27 15.297	-0.46533203 2.1398468 9.208618
2015-07-02-19 27 15.302	-0.4093933 2.198166 9.299072
2015-07-02-19 27 15.306	-0.41296387 2.1493683 9.255035
2015-07-02-19 27 15.312	-0.3867798 2.1588898 9.111023
2015-07-02-19 27 15.317	-0.3034668 2.116043 9.018188
2015-07-02-19 27 15.322	-0.35821533 2.0886688 8.878937
2015-07-02-19 27 15.327	-0.43676758 2.1267548 8.728973
2015-07-02-19 27 15.332	-0.6402893 2.070816 8.681366
2015-07-02-19 27 15.337	-0.8473816 2.000595 8.6206665
2015-07-02-19 27 15.342	-1.010437 1.9482269 8.762299
2015-07-02-19 27 15.347	-1.1687317 1.864914 9.006287
2015-07-02-19 27 15.352	-1.2972717 1.7589874 9.139587
2015-07-02-19 27 15.357	-1.3544006 1.7197113 9.519257
2015-07-02-19 27 15.362	-1.4579468 1.5923615 9.789429
2015-07-02-19 27 15.367	-1.4996033 1.4566803 10.251221
2015-07-02-19 27 15.372	-1.4234314 1.4233551 10.722534
2015-07-02-19 27 15.378	-1.2139587 1.5209503 11.086731
2015-07-02-19 27 15.383	-0.5581665 1.5161896 11.46402
2015-07-02-19 27 15.387	-0.5581665 1.5161896 11.46402
2015-07-02-19 27 15.392	-0.39154053 1.5019073 11.230743
2015-07-02-19 27 15.398	-0.30822754 1.2519684 11.092682
2015-07-02-19 27 15.402	-0.24276733 0.9889374 10.9748535
2015-07-02-19 27 15.407	-0.095184326 0.8639679 10.82132
2015-07-02-19 27 15.412	-0.1546936 0.8246918 10.808228
2015-07-02-19 27 15.418	-0.3855896 0.89253235 10.802277
2015-07-02-19 27 15.422	-0.70336914 0.96751404 10.958191
2015-07-02-19 27 15.428	-0.81048584 1.1055756 11.161713
2015-07-02-19 27 15.433	-1.0651855 0.9532318 11.971039
2015-07-02-19 27 15.438	-1.0651855 0.9532318 11.971039
2015-07-02-19 27 15.442	-1.0199585 0.79374695 12.633972
2015-07-02-19 27 15.447	-1.0580444 0.5735626 13.408783
2015-07-02-19 27 15.453	-1.09375 0.45454407 14.066956
2015-07-02-19 27 15.458	-1.0140076 0.35575867 14.967926
2015-07-02-19 27 15.462	-1.0520935 0.21055603 15.645142
2015-07-02-19 27 15.468	-1.125885 0.040359497 16.158112
2015-07-02-19 27 15.473	-1.394867 -0.07865906 16.433044
2015-07-02-19 27 15.478	-1.394867 -0.07865906 16.433044
2015-07-02-19 27 15.483	-1.5971985 -0.1084137 16.104553
2015-07-02-19 27 15.488	-1.818573 -0.010818481 15.811768
2015-07-02-19 27 15.493	-2.170868 0.3271942 14.747742
2015-07-02-19 27 15.498	-2.2708435 0.41288757 13.924133
2015-07-02-19 27 15.503	-2.3220215 0.5271454 13.137421
2015-07-02-19 27 15.508	-2.2898865 0.6152191 12.285248
2015-07-02-19 27 15.513	-2.2113342 0.69615173 11.703247
2015-07-02-19 27 15.518	-2.1625366 0.8246918 11.223602
2015-07-02-19 27 15.523	-2.0708923 0.89967346 10.897491
2015-07-02-19 27 15.528	-1.9602051 1.0151215 10.571381
2015-07-02-19 27 15.535	-1.8649902 1.0984344 10.334534
2015-07-02-19 27 15.539	-1.7304993 1.2019806 10.11673
2015-07-02-19 27 15.543	-1.5495911 1.2995758 9.766815
2015-07-02-19 27 15.548	-1.3639221 1.3471832 9.399048
2015-07-02-19 27 15.553	-1.2234802 1.3888397 9.005096
2015-07-02-19 27 15.559	-1.1139832 1.4376373 8.695648
2015-07-02-19 27 15.563	-0.95687866 1.4900055 8.483795
2015-07-02-19 27 15.568	-0.77716064 1.5602264 8.227905
2015-07-02-19 27 15.573	-0.71884155 1.6590118 7.9291687
2015-07-02-19 27 15.579	-0.6414795 1.7197113 7.603058
2015-07-02-19 27 15.583	-0.5343628 1.6875763 7.1507874
2015-07-02-19 27 15.588	-0.3772583 1.8446808 6.673523
2015-07-02-19 27 15.594	-0.29037476 1.9506073 6.521179
2015-07-02-19 27 15.599	-0.17254639 2.051773 6.3890686
2015-07-02-19 27 15.604	-0.11898804 1.9434662 6.2974243
2015-07-02-19 27 15.609	0.04168701 1.993454 5.942749
2015-07-02-19 27 15.614	0.09286499 2.0101166 5.698761
2015-07-02-19 27 15.622	0.23330688 2.063675 5.5880737
2015-07-02-19 27 15.624	0.2071228 2.044632 5.539276
2015-07-02-19 27 15.629	0.23449707 2.0993805 5.5880737
2015-07-02-19 27 15.634	0.3796997 2.0339203 5.5987854
2015-07-02-19 27 15.639	0.41064453 2.0791473 5.716614
2015-07-02-19 27 15.644	0.39874268 2.0363007 5.8511047
2015-07-02-19 27 15.649	0.32614136 2.1398468 5.826111
2015-07-02-19 27 15.654	0.3225708 2.1493683 5.879669
2015-07-02-19 27 15.659	0.4058838 2.0565338 5.777313
2015-07-02-19 27 15.664	0.4868164 2.0351105 5.8165894
2015-07-02-19 27 15.669	0.55703735 2.0589142 5.8749084
2015-07-02-19 27 15.674	0.60702515 2.102951 5.923706
2015-07-02-19 27 15.680	0.7438965 2.0660553 6.058197
2015-07-02-19 27 15.685	0.76293945 2.0743866 6.1522217
2015-07-02-19 27 15.689	0.88671875 2.0755768 6.2272034
2015-07-02-19 27 15.694	0.9890747 2.1529388 6.3962097
2015-07-02-19 27 15.700	0.9962158 2.1243744 6.454529
2015-07-02-19 27 15.704	1.0462036 2.1457977 6.4830933
2015-07-02-19 27 15.709	0.9486084 2.1624603 6.8627625
2015-07-02-19 27 15.714	0.881958 2.2660065 7.115082
2015-07-02-19 27 15.720	0.7605591 2.3386078 7.4269104
2015-07-02-19 27 15.724	0.5522766 2.3683624 7.5292664
2015-07-02-19 27 15.730	0.4630127 2.3290863 7.622101
2015-07-02-19 27 15.735	0.47610474 2.3505096 7.7661133
2015-07-02-19 27 15.740	0.39517212 2.3707428 7.8506165
2015-07-02-19 27 15.744	0.35827637 2.4385834 7.924408
2015-07-02-19 27 15.750	0.28567505 2.4481049 7.949402
2015-07-02-19 27 15.755	0.27020264 2.4314423 7.975586
2015-07-02-19 27 15.760	0.16903687 2.390976 8.149353
2015-07-02-19 27 15.765	-0.0023498535 2.4052582 8.142212
2015-07-02-19 27 15.770	-0.06781006 2.358841 8.150543
2015-07-02-19 27 15.775	-0.10232544 2.4385834 8.238617
2015-07-02-19 27 15.780	-0.18444824 2.4373932 8.394531
2015-07-02-19 27 15.785	-0.13684082 2.5218964 8.382629
2015-07-02-19 27 15.790	-0.18563843 2.4564362 8.598053
2015-07-02-19 27 15.795	-0.15231323 2.5468903 8.751587
2015-07-02-19 27 15.800	-0.114227295 2.525467 8.83371
2015-07-02-19 27 15.805	-0.14279175 2.4826202 8.974152
2015-07-02-19 27 15.810	-0.12374878 2.4921417 9.040802
2015-07-02-19 27 15.815	0.023834229 2.4659576 9.088409
2015-07-02-19 27 15.821	0.007171631 2.4600067 9.235992
2015-07-02-19 27 15.825	0.06311035 2.4600067 9.41095
2015-07-02-19 27 15.830	-0.039245605 2.4195404 9.623993
2015-07-02-19 27 15.838	-0.003540039 2.327896 9.764435
2015-07-02-19 27 15.841	-0.026153564 2.345749 10.18219
2015-07-02-19 27 15.845	-0.08685303 2.3374176 10.582092
2015-07-02-19 27 15.850	-0.17492676 2.2898102 10.979614
2015-07-02-19 27 15.855	-0.08328247 2.2481537 11.367615
2015-07-02-19 27 15.861	-0.042816162 2.1934052 11.863922
2015-07-02-19 27 15.865	0.007171631 2.2148285 12.318573
2015-07-02-19 27 15.870	0.13571167 2.2802887 12.808929
2015-07-02-19 27 15.876	0.23092651 2.313614 13.079102
2015-07-02-19 27 15.882	0.46420288 2.3826447 13.1814575
2015-07-02-19 27 15.885	0.53323364 2.2790985 12.982697
2015-07-02-19 27 15.891	0.67962646 2.114853 12.904144
2015-07-02-19 27 15.896	0.87719727 2.0089264 12.888672
2015-07-02-19 27 15.901	0.8807678 1.9315643 12.967224
2015-07-02-19 27 15.906	0.6927185 1.8387299 13.227875
2015-07-02-19 27 15.911	0.3070984 1.7899323 13.569458
2015-07-02-19 27 15.916	0.022644043 1.6899567 14.039581
2015-07-02-19 27 15.921	-0.23919678 1.7006683 14.438293
2015-07-02-19 27 15.926	-0.33798218 1.743515 14.613251
2015-07-02-19 27 15.931	-0.401062 1.7518463 14.828674
2015-07-02-19 27 15.936	-0.4272461 1.6887665 14.633484
2015-07-02-19 27 15.941	-0.23205566 1.5197601 14.41687
2015-07-02-19 27 15.946	-0.14160156 1.3697968 14.062195
2015-07-02-19 27 15.951	0.15594482 1.3174286 13.734894
2015-07-02-19 27 15.956	0.4058838 1.2960052 13.404022
2015-07-02-19 27 15.962	0.6617737 1.2829132 13.0065
2015-07-02-19 27 15.966	0.76174927 1.3697968 12.564941
2015-07-02-19 27 15.971	0.95932007 1.4078827 12.303101
2015-07-02-19 27 15.976	0.8331604 1.3876495 12.187653
2015-07-02-19 27 15.982	0.8652954 1.4888153 12.003174
2015-07-02-19 27 15.987	0.8272095 1.4757233 11.880585
2015-07-02-19 27 15.991	0.67962646 1.3412323 11.816315
2015-07-02-19 27 15.997	0.66415405 1.2710114 11.831787
2015-07-02-19 27 16.002	0.6534424 1.2567291 11.650879
2015-07-02-19 27 16.007	0.6605835 1.1638947 11.706818
2015-07-02-19 27 16.011	0.6593933 1.1174774 11.693726
2015-07-02-19 27 16.017	0.567749 1.0163116 11.575897
2015-07-02-19 27 16.022	0.5629883 0.8722992 11.549713
2015-07-02-19 27 16.027	0.5022888 0.76161194 11.542572
2015-07-02-19 27 16.032	0.4308777 0.6640167 11.389038
2015-07-02-19 27 16.038	0.35946655 0.64497375 11.415222
2015-07-02-19 27 16.042	0.3225708 0.6318817 11.092682
2015-07-02-19 27 16.047	0.26306152 0.6675873 10.793945
2015-07-02-19 27 16.052	0.27972412 0.71876526 10.258362
2015-07-02-19 27 16.057	0.24282837 0.69377136 9.881073
2015-07-02-19 27 16.062	0.2071228 0.7056732 9.431183
2015-07-02-19 27 16.067	0.18569946 0.80088806 9.057465
2015-07-02-19 27 16.072	0.19165039 0.83540344 8.826569
2015-07-02-19 27 16.079	0.091674805 0.9365692 8.57663
2015-07-02-19 27 16.082	0.1416626 1.0543976 8.312408
2015-07-02-19 27 16.087	0.14880371 1.0924835 8.092224
2015-07-02-19 27 16.092	0.035736084 1.1591339 7.868469
2015-07-02-19 27 16.097	-0.03567505 1.1996002 7.6637573
2015-07-02-19 27 16.102	-0.19873047 1.319809 7.4090576
2015-07-02-19 27 16.107	-0.30108643 1.3626556 7.2912292
2015-07-02-19 27 16.112	-0.3356018 1.4578705 7.128174
2015-07-02-19 27 16.117	-0.43795776 1.4709625 6.955597
2015-07-02-19 27 16.123	-0.27252197 1.5054779 6.942505
2015-07-02-19 27 16.127	-0.28323364 1.4792938 6.9782104
2015-07-02-19 27 16.132	-0.23324585 1.4733429 6.8829956
2015-07-02-19 27 16.139	-0.21182251 1.3864594 7.019867
2015-07-02-19 27 16.144	-0.16540527 1.4697723 7.071045
2015-07-02-19 27 16.147	-0.16540527 1.4697723 7.071045
2015-07-02-19 27 16.152	-0.29275513 1.4638214 7.050812
