2015-07-02-16 12 42.685	-0.6974182 2.5040436 7.5959167
2015-07-02-16 12 42.692	-0.7628784 2.5421295 7.320984
2015-07-02-16 12 42.696	-0.8533325 2.526657 7.0246277
2015-07-02-16 12 42.710	-0.89974976 2.621872 6.8889465
2015-07-02-16 12 42.715	-0.90093994 2.686142 6.5997314
2015-07-02-16 12 42.716	-0.99139404 2.814682 6.3307495
2015-07-02-16 12 42.717	-1.1306458 2.9777374 5.903473
2015-07-02-16 12 42.721	-1.22229 3.0848541 5.723755
2015-07-02-16 12 42.727	-1.3448792 3.1919708 5.62973
2015-07-02-16 12 42.731	-1.2937012 3.270523 5.5238037
2015-07-02-16 12 42.736	-1.2829895 3.2610016 5.49881
2015-07-02-16 12 42.741	-1.3639221 3.2990875 5.622589
2015-07-02-16 12 42.747	-1.2996521 3.3097992 5.808258
2015-07-02-16 12 42.751	-1.3782043 3.2538605 5.9701233
2015-07-02-16 12 42.756	-1.3841553 3.1788788 6.1450806
2015-07-02-16 12 42.764	-1.3210754 3.0217743 6.218872
2015-07-02-16 12 42.766	-1.3079834 2.9146576 6.287903
2015-07-02-16 12 42.772	-1.5472107 2.6075897 6.103424
2015-07-02-16 12 42.777	-1.0401917 2.6456757 5.3547974
2015-07-02-16 12 42.782	-0.45224 2.7873077 5.2322083
2015-07-02-16 12 42.786	-0.3534546 2.9253693 5.3607483
2015-07-02-16 12 42.791	-0.38201904 2.9194183 5.801117
2015-07-02-16 12 42.797	-0.30584717 2.8420563 6.2533875
2015-07-02-16 12 42.802	-0.3439331 2.6206818 6.8425293
2015-07-02-16 12 42.806	-0.4439087 2.5492706 7.3007507
2015-07-02-16 12 42.811	-0.71765137 2.3481293 7.763733
2015-07-02-16 12 42.817	-0.8699951 2.345749 8.232666
2015-07-02-16 12 42.822	-0.8069153 2.629013 8.465942
2015-07-02-16 12 42.826	-0.9378357 2.661148 8.702789
2015-07-02-16 12 42.832	-1.3282166 2.5373688 9.0503235
2015-07-02-16 12 42.837	-1.3936768 2.903946 9.427612
2015-07-02-16 12 42.842	-1.305603 3.302658 9.773956
2015-07-02-16 12 42.848	-1.2151489 3.5930634 10.205994
2015-07-02-16 12 42.852	-1.2425232 3.8061066 10.585663
2015-07-02-16 12 42.857	-1.394867 3.808487 10.874878
2015-07-02-16 12 42.862	-1.690033 3.6847076 11.08316
2015-07-02-16 12 42.867	-1.8935547 3.5085602 11.386658
2015-07-02-16 12 42.872	-2.1946716 3.2431488 11.5199585
2015-07-02-16 12 42.880	-2.2756042 2.9765472 11.703247
2015-07-02-16 12 42.883	-2.05661 2.9003754 11.733002
2015-07-02-16 12 42.887	-1.587677 2.917038 11.961517
2015-07-02-16 12 42.892	-1.0128174 2.9741669 12.389984
2015-07-02-16 12 42.897	-0.52960205 2.9420319 12.87915
2015-07-02-16 12 42.902	-0.19277954 2.839676 13.469482
2015-07-02-16 12 42.907	-0.06781006 2.6492462 13.961029
2015-07-02-16 12 42.915	-0.029724121 2.2838593 14.382355
2015-07-02-16 12 42.917	-0.20349121 2.050583 14.692993
2015-07-02-16 12 42.923	-0.27490234 1.8387299 14.970306
2015-07-02-16 12 42.927	-0.38916016 1.71138 15.075043
2015-07-02-16 12 42.932	-0.6224365 1.5721283 15.107178
2015-07-02-16 12 42.937	-0.90689087 1.4757233 15.136932
2015-07-02-16 12 42.943	-1.2937012 1.2900543 15.084564
2015-07-02-16 12 42.947	-1.73526 1.1734161 15.135742
2015-07-02-16 12 42.952	-2.2601318 1.0234528 15.191681
2015-07-02-16 12 42.957	-2.5838623 0.8365936 15.115509
2015-07-02-16 12 42.964	-2.8909302 0.6985321 15.1440735
2015-07-02-16 12 42.967	-3.0266113 0.5830841 14.9774475
2015-07-02-16 12 42.973	-2.9302063 0.5330963 14.86557
2015-07-02-16 12 42.980	-2.742157 0.5283356 14.627533
2015-07-02-16 12 42.983	-2.389862 0.6473541 14.409729
2015-07-02-16 12 42.987	-2.0066223 0.74256897 14.113373
2015-07-02-16 12 42.992	-1.6400452 0.8223114 13.756317
2015-07-02-16 12 42.998	-1.3044128 0.7830353 13.358795
2015-07-02-16 12 43.003	-1.0473328 0.7461395 12.957703
2015-07-02-16 12 43.008	-0.82476807 0.61997986 12.604218
2015-07-02-16 12 43.013	-0.70336914 0.460495 12.17337
2015-07-02-16 12 43.018	-0.5438843 0.36408997 11.837738
2015-07-02-16 12 43.025	-0.5081787 0.26054382 11.415222
2015-07-02-16 12 43.029	-0.4439087 0.1058197 10.917725
2015-07-02-16 12 43.033	-0.37606812 -0.06794739 10.50235
2015-07-02-16 12 43.038	-0.20587158 -0.17982483 10.114349
2015-07-02-16 12 43.043	0.23925781 -0.232193 9.590668
2015-07-02-16 12 43.048	0.5130005 -0.15602112 9.140778
2015-07-02-16 12 43.053	0.5760803 -0.057235718 8.532593
2015-07-02-16 12 43.058	0.8319702 0.0320282 7.7304077
2015-07-02-16 12 43.063	0.5951233 -0.12864685 7.9089355
2015-07-02-16 12 43.068	0.3059082 -0.25004578 8.488556
2015-07-02-16 12 43.074	0.04525757 -0.5440216 8.83728
2015-07-02-16 12 43.079	-0.06661987 -0.66423035 8.530212
2015-07-02-16 12 43.084	0.021453857 -0.67970276 8.381439
2015-07-02-16 12 43.088	0.26187134 -0.7320709 8.371918
2015-07-02-16 12 43.093	0.5058594 -0.6689911 8.51474
2015-07-02-16 12 43.098	0.63082886 -0.63090515 8.656372
2015-07-02-16 12 43.104	0.7522278 -0.6249542 8.8194275
2015-07-02-16 12 43.108	0.901001 -0.6785126 8.828949
2015-07-02-16 12 43.113	1.1116638 -0.62971497 8.657562
2015-07-02-16 12 43.119	1.1949768 -0.693985 8.592102
2015-07-02-16 12 43.124	1.0283508 -0.8177643 8.549255
2015-07-02-16 12 43.128	0.92123413 -0.8665619 8.300507
2015-07-02-16 12 43.133	0.75460815 -0.9391632 8.052948
2015-07-02-16 12 43.139	0.5427551 -0.97605896 8.071991
2015-07-02-16 12 43.144	0.3463745 -1.034378 8.076752
2015-07-02-16 12 43.149	0.21307373 -1.072464 8.075562
2015-07-02-16 12 43.154	0.12142944 -1.059372 8.081512
2015-07-02-16 12 43.159	0.027404785 -1.0617523 8.041046
2015-07-02-16 12 43.164	0.038116455 -1.0462799 7.9720154
2015-07-02-16 12 43.169	0.057159424 -1.1034088 7.93869
2015-07-02-16 12 43.174	0.094055176 -1.021286 7.917267
2015-07-02-16 12 43.181	0.28686523 -0.9879608 8.080322
2015-07-02-16 12 43.185	0.28686523 -0.9879608 8.080322
2015-07-02-16 12 43.189	0.34518433 -0.93559265 8.016052
2015-07-02-16 12 43.194	0.4880066 -0.9796295 8.080322
2015-07-02-16 12 43.199	0.535614 -0.96891785 8.162445
2015-07-02-16 12 43.204	0.4796753 -0.97843933 8.096985
2015-07-02-16 12 43.209	0.47610474 -0.98677063 8.019623
2015-07-02-16 12 43.214	0.42730713 -1.0200958 8.145782
2015-07-02-16 12 43.219	0.34042358 -1.1438751 8.061279
2015-07-02-16 12 43.225	0.40350342 -1.1450653 8.087463
2015-07-02-16 12 43.229	0.56536865 -1.1129303 7.9743958
2015-07-02-16 12 43.234	0.71533203 -0.97843933 8.007721
2015-07-02-16 12 43.239	0.9152832 -0.8832245 8.00415
2015-07-02-16 12 43.245	1.0985718 -0.7761078 8.00177
2015-07-02-16 12 43.249	1.273529 -0.6689911 7.919647
2015-07-02-16 12 43.254	1.4699097 -0.5832977 7.643524
2015-07-02-16 12 43.260	1.5091858 -0.4940338 7.6661377
2015-07-02-16 12 43.265	1.5889282 -0.379776 7.584015
2015-07-02-16 12 43.269	1.555603 -0.32621765 7.578064
2015-07-02-16 12 43.275	1.4115906 -0.3047943 7.598297
2015-07-02-16 12 43.280	1.3044739 -0.18577576 7.5887756
2015-07-02-16 12 43.285	1.0854797 -0.07627869 7.6209106
2015-07-02-16 12 43.290	0.9152832 0.033218384 7.732788
2015-07-02-16 12 43.295	0.6439209 0.13319397 7.892273
2015-07-02-16 12 43.300	0.41897583 0.14509583 7.989868
2015-07-02-16 12 43.305	0.13452148 0.27244568 8.199341
2015-07-02-16 12 43.310	-0.04876709 0.33076477 8.327881
2015-07-02-16 12 43.315	-0.28918457 0.35932922 8.475464
2015-07-02-16 12 43.320	-0.8402405 0.47834778 9.013428
