2015-07-02-16 21 16.044	-0.71765137 2.4564362 5.4583435
2015-07-02-16 21 16.052	-0.69384766 2.4278717 5.064392
2015-07-02-16 21 16.057	-0.6902771 2.4528656 4.677582
2015-07-02-16 21 16.061	-0.664093 2.3993073 4.3479004
2015-07-02-16 21 16.066	-0.63552856 2.4469147 3.9134827
2015-07-02-16 21 16.072	-0.5569763 2.4564362 3.7599487
2015-07-02-16 21 16.077	-0.49865723 2.494522 3.5980835
2015-07-02-16 21 16.083	-0.49627686 2.4921417 3.38266
2015-07-02-16 21 16.086	-0.40582275 2.5147552 3.2588806
2015-07-02-16 21 16.092	-0.34155273 2.5409393 3.120819
2015-07-02-16 21 16.100	-0.30822754 2.5373688 3.011322
2015-07-02-16 21 16.102	-0.2713318 2.602829 3.004181
2015-07-02-16 21 16.107	-0.24871826 2.5790253 2.9672852
2015-07-02-16 21 16.112	-0.16659546 2.5802155 2.9553833
2015-07-02-16 21 16.119	-0.1630249 2.5718842 2.928009
2015-07-02-16 21 16.121	-0.19992065 2.5718842 2.992279
2015-07-02-16 21 16.127	-0.1630249 2.6373444 2.9994202
2015-07-02-16 21 16.132	-0.14160156 2.621872 3.100586
2015-07-02-16 21 16.137	-0.06781006 2.6456757 3.1231995
2015-07-02-16 21 16.142	-0.0809021 2.7742157 3.1600952
2015-07-02-16 21 16.147	-0.10470581 2.8123016 3.3243408
2015-07-02-16 21 16.152	-0.22253418 2.9396515 3.401703
2015-07-02-16 21 16.157	-0.42367554 2.9586945 3.5254822
2015-07-02-16 21 16.162	-0.6010132 2.890854 3.7563782
2015-07-02-16 21 16.167	-0.8902283 2.8361053 4.030121
2015-07-02-16 21 16.172	-1.1996765 2.7777863 4.3288574
2015-07-02-16 21 16.177	-1.5507813 2.7849274 4.6311646
2015-07-02-16 21 16.182	-1.8102417 2.7325592 5.088196
2015-07-02-16 21 16.187	-2.138733 2.7420807 5.6773376
2015-07-02-16 21 16.192	-2.287506 2.7658844 6.2914734
2015-07-02-16 21 16.197	-2.460083 2.7385101 6.981781
2015-07-02-16 21 16.202	-2.6814575 2.7516022 7.764923
2015-07-02-16 21 16.207	-2.8742676 2.7063751 8.364777
2015-07-02-16 21 16.217	-3.0527954 2.551651 9.066986
