2015-07-03-23 56 16.202	-1.4281921 3.346695 9.7751465
2015-07-03-23 56 16.206	-1.453186 3.3550262 9.779907
2015-07-03-23 56 16.212	-1.394867 3.372879 9.983429
2015-07-03-23 56 16.216	-1.3603516 3.3395538 10.111969
2015-07-03-23 56 16.223	-1.3210754 3.372879 10.240509
2015-07-03-23 56 16.226	-1.1413574 3.3966827 10.405945
2015-07-03-23 56 16.232	-1.2460938 3.4038239 10.547577
2015-07-03-23 56 16.238	-1.1461182 3.2550507 10.651123
2015-07-03-23 56 16.241	-0.99972534 3.083664 10.860596
2015-07-03-23 56 16.247	-1.0532837 3.0372467 10.867737
2015-07-03-23 56 16.252	-0.9878235 3.0896149 10.854645
2015-07-03-23 56 16.257	-1.0580444 3.0991364 10.872498
2015-07-03-23 56 16.262	-1.1020813 3.1895905 10.832031
2015-07-03-23 56 16.267	-1.1473083 3.136032 10.717773
2015-07-03-23 56 16.272	-1.1984863 3.070572 10.703491
2015-07-03-23 56 16.277	-1.2484741 3.0479584 10.683258
2015-07-03-23 56 16.283	-1.1520691 2.9729767 10.820129
2015-07-03-23 56 16.290	-1.190155 2.8646698 10.899872
2015-07-03-23 56 16.293	-1.2508545 2.7230377 11.371185
2015-07-03-23 56 16.297	-1.1937256 2.5099945 11.767517
2015-07-03-23 56 16.302	-1.1592102 2.411209 12.280487
2015-07-03-23 56 16.308	-1.0925598 2.2933807 12.775604
2015-07-03-23 56 16.313	-0.894989 2.2683868 13.07077
2015-07-03-23 56 16.317	-0.74502563 2.186264 13.142181
2015-07-03-23 56 16.323	-0.58673096 2.0493927 13.000549
2015-07-03-23 56 16.328	-0.34274292 1.974411 12.575653
2015-07-03-23 56 16.333	-0.23324585 1.8625336 12.098389
2015-07-03-23 56 16.340	-0.20587158 1.8196869 11.598511
2015-07-03-23 56 16.343	-0.10827637 1.8256378 11.14624
2015-07-03-23 56 16.348	-0.001159668 1.781601 10.663025
2015-07-03-23 56 16.353	0.113098145 1.7363739 10.330963
2015-07-03-23 56 16.358	0.030975342 1.660202 10.023895
2015-07-03-23 56 16.363	0.046447754 1.7506561 9.575195
2015-07-03-23 56 16.368	0.014312744 1.8244476 9.228851
2015-07-03-23 56 16.373	0.03930664 1.9506073 8.83252
2015-07-03-23 56 16.378	0.057159424 2.0541534 8.406433
2015-07-03-23 56 16.383	0.014312744 2.0434418 8.267181
2015-07-03-23 56 16.390	-0.017822266 2.0886688 8.075562
2015-07-03-23 56 16.394	-0.021392822 2.0565338 8.045807
2015-07-03-23 56 16.398	-0.045196533 2.0017853 8.1910095
2015-07-03-23 56 16.403	-0.14041138 2.0017853 8.492126
2015-07-03-23 56 16.408	-0.22372437 1.8922882 8.789673
2015-07-03-23 56 16.413	-0.21658325 1.8565826 9.176483
2015-07-03-23 56 16.418	-0.30822754 1.7744598 9.600189
2015-07-03-23 56 16.423	-0.3356018 1.7042389 10.035797
2015-07-03-23 56 16.429	-0.28442383 1.679245 10.385712
2015-07-03-23 56 16.434	-0.17254639 1.6352081 10.601135
2015-07-03-23 56 16.441	-0.12374878 1.5721283 10.63327
2015-07-03-23 56 16.443	-0.08804321 1.6209259 10.639221
2015-07-03-23 56 16.448	0.01550293 1.5887909 10.455933
2015-07-03-23 56 16.454	0.030975342 1.6018829 10.300018
2015-07-03-23 56 16.458	0.10119629 1.6137848 10.076263
2015-07-03-23 56 16.463	0.1083374 1.6649628 9.792999
2015-07-03-23 56 16.468	0.125 1.7161407 9.484741
2015-07-03-23 56 16.474	0.18450928 1.7935028 9.305023
2015-07-03-23 56 16.478	0.18569946 1.8042145 9.09317
2015-07-03-23 56 16.484	0.18093872 1.8434906 8.872986
2015-07-03-23 56 16.489	0.07620239 1.8958588 8.686127
2015-07-03-23 56 16.494	0.008361816 1.9672699 8.486176
2015-07-03-23 56 16.499	-0.12374878 2.0017853 8.362396
2015-07-03-23 56 16.504	-0.16897583 2.0910492 8.358826
2015-07-03-23 56 16.509	-0.20944214 2.2029266 8.233856
2015-07-03-23 56 16.514	-0.23800659 2.237442 8.144592
2015-07-03-23 56 16.519	-0.2546692 2.282669 8.092224
2015-07-03-23 56 16.524	-0.26062012 2.3064728 7.93869
2015-07-03-23 56 16.529	-0.2618103 2.3231354 7.944641
2015-07-03-23 56 16.534	-0.29037476 2.3624115 7.9672546
2015-07-03-23 56 16.540	-0.34869385 2.4314423 7.8827515
2015-07-03-23 56 16.544	-0.3617859 2.493332 7.886322
2015-07-03-23 56 16.549	-0.43914795 2.5290375 7.7173157
2015-07-03-23 56 16.554	-0.43676758 2.5802155 7.629242
2015-07-03-23 56 16.559	-0.46176147 2.4838104 7.5304565
2015-07-03-23 56 16.564	-0.4105835 2.5921173 7.6280518
2015-07-03-23 56 16.569	-0.4689026 2.6587677 7.756592
2015-07-03-23 56 16.575	-0.5438843 2.6825714 7.949402
2015-07-03-23 56 16.579	-0.6557617 2.7968292 8.017242
2015-07-03-23 56 16.585	-0.862854 2.814682 7.957733
2015-07-03-23 56 16.590	-0.9842529 2.8349152 7.982727
2015-07-03-23 56 16.595	-1.1365967 2.9337006 7.994629
2015-07-03-23 56 16.599	-1.2199097 2.9527435 8.233856
2015-07-03-23 56 16.604	-1.3877258 2.9944 8.352875
2015-07-03-23 56 16.609	-1.3972473 3.0015411 8.551636
2015-07-03-23 56 16.615	-1.5091248 3.0039215 8.712311
2015-07-03-23 56 16.619	-1.6233826 2.9598846 8.83728
2015-07-03-23 56 16.625	-1.6614685 3.0146332 9.053894
2015-07-03-23 56 16.630	-1.6805115 2.9527435 9.213379
2015-07-03-23 56 16.635	-1.6567078 2.903946 9.266937
2015-07-03-23 56 16.640	-1.6364746 2.8706207 9.470459
2015-07-03-23 56 16.645	-1.6281433 2.827774 9.60495
2015-07-03-23 56 16.650	-1.6031494 2.8063507 9.66803
