2015-07-01-21 03 32.393	0.06430054 3.7299347 9.7239685
2015-07-01-21 03 32.397	0.032165527 3.7097015 9.582336
2015-07-01-21 03 32.403	0.040496826 3.6763763 9.2621765
2015-07-01-21 03 32.408	0.0024108887 3.6466217 9.196716
2015-07-01-21 03 32.415	0.0262146 3.6311493 9.1145935
2015-07-01-21 03 32.419	-0.011871338 3.481186 9.119354
2015-07-01-21 03 32.423	-0.014251709 3.3776398 9.072937
2015-07-01-21 03 32.429	-0.003540039 3.3109894 9.2621765
2015-07-01-21 03 32.433	-0.092803955 3.2086334 9.326447
2015-07-01-21 03 32.439	-0.033294678 3.0896149 9.700165
2015-07-01-21 03 32.443	-0.00592041 3.0301056 10.210754
2015-07-01-21 03 32.448	0.12023926 3.0229645 10.790375
2015-07-01-21 03 32.454	0.39874268 3.0634308 11.4366455
2015-07-01-21 03 32.459	0.76412964 3.1693573 12.272156
2015-07-01-21 03 32.463	1.1080933 3.3359833 13.163605
2015-07-01-21 03 32.469	1.4568176 3.4764252 14.037201
2015-07-01-21 03 32.474	1.7257996 3.6573334 14.684662
2015-07-01-21 03 32.479	1.7686462 3.7727814 15.072662
2015-07-01-21 03 32.483	1.5794067 3.7406464 15.072662
2015-07-01-21 03 32.489	1.2187805 3.475235 14.795349
2015-07-01-21 03 32.494	0.8093567 3.1895905 14.253815
2015-07-01-21 03 32.499	0.23806763 2.9075165 13.45282
2015-07-01-21 03 32.505	-0.20111084 2.7135162 12.62088
2015-07-01-21 03 32.509	-0.6331482 2.487381 11.878204
2015-07-01-21 03 32.514	-1.0758972 2.3695526 11.264069
2015-07-01-21 03 32.519	-1.3829651 2.2029266 10.765381
2015-07-01-21 03 32.524	-1.6662292 1.9886932 10.611847
2015-07-01-21 03 32.529	-1.7293091 1.8601532 10.69873
2015-07-01-21 03 32.534	-1.6924133 1.7792206 10.924866
2015-07-01-21 03 32.539	-1.4543762 1.8149261 11.615173
2015-07-01-21 03 32.544	-1.1235046 1.8887177 12.291199
2015-07-01-21 03 32.549	-0.6878967 1.9720306 13.025543
2015-07-01-21 03 32.554	-0.34274292 1.9458466 13.765839
