16	39	13	-1.0653347 2.0145109 9.003777 0.0 0.0 0.0

16	39	13	-1.024769 1.8178198 9.333541 85.91934 -13.013974 -7.942617

16	39	13	-1.1605366 1.8904189 9.458382 85.75983 -11.096264 -7.135641

16	39	13	-1.0506651 1.5519726 9.348061 85.69157 -9.618789 -6.5375304

16	39	13	-1.221909 1.5837066 9.282796 85.607185 -10.47964 -5.706742

16	39	13	-1.0084529 1.7312998 8.5292635 85.85078 -9.946688 -6.5441866

16	39	13	-1.26951 1.6929795 8.170011 86.1969 -11.679657 -7.930855

16	39	13	-1.7803977 1.5578105 7.925419 86.25927 -10.31827 -7.768562

16	39	13	-2.186653 1.680705 8.154892 86.988716 -10.354979 -11.1824255

16	39	13	-2.2505698 1.6067587 8.758885 87.46831 -11.478663 -13.587176

16	39	13	-2.6319768 1.7001644 8.99749 87.7125 -10.457053 -15.025724

16	39	13	-2.400109 1.4549744 9.640702 87.4796 -9.993444 -14.425284

16	39	13	-2.3656805 1.2760963 9.89188 87.28106 -9.985525 -14.579537

16	39	13	-2.3984623 1.0463241 10.522668 86.99763 -9.941524 -14.73805

16	39	13	-2.2001247 0.8120613 11.065739 86.63354 -9.838547 -14.889557

16	39	13	-2.50055 0.3131488 11.426189 86.198425 -9.68202 -15.019982

16	39	13	-2.387535 0.19130218 12.027638 85.71438 -9.469356 -15.138659

16	39	13	-2.2276676 0.45220962 12.31549 85.20066 -9.215614 -15.252278

16	39	13	-2.4180715 0.26000932 11.961177 84.659164 -8.956291 -15.322157

16	39	13	-2.2290146 0.11570938 11.934083 84.11764 -8.698522 -15.320814

16	39	13	-2.7211912 0.05733078 11.571537 83.58203 -8.403712 -15.268355

16	39	13	-2.597698 0.1579216 11.60866 83.0581 -8.062044 -15.163042

16	39	13	-2.4737558 0.55384827 11.423195 82.53478 -7.6973696 -15.03371

16	39	13	-2.302512 0.37871248 11.466306 82.00237 -7.3654737 -14.881708

16	39	13	-1.6860938 -0.035775606 10.676997 81.46707 -7.100815 -14.69571

16	39	13	-1.3846207 -0.4204756 10.081685 80.96319 -6.8989353 -14.455443

16	39	13	-1.1103909 -0.5499564 9.529484 80.531364 -6.755062 -14.152491

16	39	13	-0.99468154 -0.26360184 8.558003 80.20188 -6.6700664 -13.782013

16	39	13	-1.2645704 -0.25027955 7.745493 79.98538 -6.658566 -13.376079

16	39	13	-1.3091775 0.08996292 6.843768 79.896545 -6.6952505 -12.96613

