2015-07-02-14 10 18.285	-5.0618286 2.108902 9.037231
2015-07-02-14 10 18.289	-5.1308594 2.1755524 8.831329
2015-07-02-14 10 18.295	-5.128479 2.2731476 8.821808
2015-07-02-14 10 18.299	-5.026123 2.262436 8.969391
2015-07-02-14 10 18.304	-4.9463806 2.2993317 9.268127
2015-07-02-14 10 18.309	-4.8630676 2.2921906 9.5252075
2015-07-02-14 10 18.315	-4.7726135 2.398117 9.935822
2015-07-02-14 10 18.319	-4.5464783 2.461197 10.397614
2015-07-02-14 10 18.324	-4.49411 2.4957123 10.860596
2015-07-02-14 10 18.330	-4.421509 2.48143 11.133148
2015-07-02-14 10 18.335	-4.2406006 2.385025 11.542572
2015-07-02-14 10 18.339	-3.7919006 2.390976 12.286438
2015-07-02-14 10 18.344	-3.3658142 2.327896 13.094574
2015-07-02-14 10 18.351	-3.1039734 2.116043 13.0065
2015-07-02-14 10 18.354	-3.0932617 1.9113312 12.758942
2015-07-02-14 10 18.361	-3.2598877 1.6233063 12.213837
2015-07-02-14 10 18.365	-3.493164 1.4733429 11.71991
2015-07-02-14 10 18.369	-3.7288208 1.3483734 11.471161
2015-07-02-14 10 18.375	-3.9109192 1.300766 11.21051
2015-07-02-14 10 18.379	-4.0227966 1.2829132 10.977234
2015-07-02-14 10 18.384	-4.154907 1.2067413 11.121246
2015-07-02-14 10 18.390	-4.2846375 1.1555634 11.443787
2015-07-02-14 10 18.395	-4.3798523 1.26268 11.861542
2015-07-02-14 10 18.400	-4.615509 0.9889374 11.816315
2015-07-02-14 10 18.404	-4.7868958 0.7413788 11.772278
2015-07-02-14 10 18.410	-4.859497 0.74256897 11.550903
2015-07-02-14 10 18.415	-4.7416687 0.8235016 11.20932
2015-07-02-14 10 18.420	-4.577423 0.7378082 10.716583
2015-07-02-14 10 18.425	-4.3691406 0.46525574 10.086975
2015-07-02-14 10 18.430	-4.0299377 0.27601624 9.757294
2015-07-02-14 10 18.435	-3.6300354 0.21412659 9.715637
2015-07-02-14 10 18.441	-3.0408936 0.29386902 9.806091
2015-07-02-14 10 18.445	-2.5088806 0.3688507 9.875122
2015-07-02-14 10 18.450	-2.2732239 0.43669128 9.676361
2015-07-02-14 10 18.455	-2.2363281 0.46406555 9.47879
2015-07-02-14 10 18.460	-2.223236 0.5283356 9.210999
2015-07-02-14 10 18.465	-2.2518005 0.72828674 9.020569
2015-07-02-14 10 18.470	-2.2756042 0.8401642 8.824188
2015-07-02-14 10 18.475	-2.2529907 0.8972931 8.694458
2015-07-02-14 10 18.480	-2.2184753 1.0139313 8.539734
2015-07-02-14 10 18.485	-2.1375427 1.0972443 8.605194
2015-07-02-14 10 18.491	-2.1851501 1.1067657 8.677795
2015-07-02-14 10 18.496	-2.24823 1.1269989 8.881317
2015-07-02-14 10 18.500	-2.3981934 0.9389496 8.933685
2015-07-02-14 10 18.505	-2.3862915 0.78541565 8.8836975
2015-07-02-14 10 18.510	-2.2637024 0.43193054 8.554016
2015-07-02-14 10 18.516	-2.2815552 0.2879181 8.048187
2015-07-02-14 10 18.520	-2.95401 0.377182 8.082703
2015-07-02-14 10 18.526	-3.4039001 0.34861755 7.987488
2015-07-02-14 10 18.530	-3.4812622 0.14390564 8.077942
2015-07-02-14 10 18.536	-3.1741943 -0.18696594 8.166016
2015-07-02-14 10 18.542	-2.4743652 -0.5095062 8.25766
2015-07-02-14 10 18.545	-1.3317871 -0.72254944 8.398102
2015-07-02-14 10 18.551	0.03692627 -0.8141937 8.714691
2015-07-02-14 10 18.556	0.6582031 -0.7082672 9.241943
2015-07-02-14 10 18.561	0.5606079 -0.7082672 9.496643
2015-07-02-14 10 18.565	0.23092651 -0.5285492 9.589478
2015-07-02-14 10 18.571	-0.52127075 -0.17625427 10.145294
2015-07-02-14 10 18.576	-1.2234802 0.16294861 10.065552
2015-07-02-14 10 18.581	-0.99853516 0.43193054 9.817993
2015-07-02-14 10 18.586	-0.58078 0.6306915 9.503784
2015-07-02-14 10 18.593	-0.7378845 1.0008392 8.83371
2015-07-02-14 10 18.597	-0.7378845 1.0008392 8.83371
2015-07-02-14 10 18.601	-1.0401917 1.0924835 8.51236
2015-07-02-14 10 18.606	-1.2389526 1.2126923 7.925598
2015-07-02-14 10 18.611	-1.5126953 1.2424469 7.430481
2015-07-02-14 10 18.616	-1.7257385 1.0686798 6.9151306
2015-07-02-14 10 18.621	-1.9935303 0.8984833 6.435486
2015-07-02-14 10 18.626	-2.4243774 0.6009369 5.922516
2015-07-02-14 10 18.631	-2.9123535 0.31410217 5.839203
2015-07-02-14 10 18.637	-2.8266602 0.5188141 5.577362
2015-07-02-14 10 18.641	-2.518402 0.6164093 5.398834
2015-07-02-14 10 18.646	-2.132782 0.5771332 5.275055
2015-07-02-14 10 18.651	-1.6102905 0.4759674 5.235779
2015-07-02-14 10 18.656	-0.90093994 0.4021759 5.3095703
2015-07-02-14 10 18.661	-0.11541748 0.49977112 5.6261597
2015-07-02-14 10 18.666	0.54989624 0.7080536 6.1248474
2015-07-02-14 10 18.672	1.1545105 1.3281403 7.7030334
2015-07-02-14 10 18.677	0.3309021 2.404068 11.415222
2015-07-02-14 10 18.681	-0.914032 2.9087067 11.33548
2015-07-02-14 10 18.687	-0.32489014 2.3302765 11.982941
2015-07-02-14 10 18.692	1.9483643 1.7042389 11.874634
2015-07-02-14 10 18.697	2.6422424 1.2007904 11.6354065
2015-07-02-14 10 18.702	2.2720947 0.8163605 11.3533325
2015-07-02-14 10 18.707	1.6472473 0.691391 11.193848
