2015-07-02-14 15 51.481	-2.2268066 2.8515778 4.3621826
2015-07-02-14 15 51.486	-2.6040955 2.5397491 4.364563
2015-07-02-14 15 51.491	-2.979004 2.146988 4.4205017
2015-07-02-14 15 51.496	-3.1825256 1.71138 4.320526
2015-07-02-14 15 51.503	-3.1361084 1.1924591 4.4454956
2015-07-02-14 15 51.507	-2.8695068 0.8699188 4.865631
2015-07-02-14 15 51.511	-2.8278503 0.71281433 5.6844788
2015-07-02-14 15 51.519	-2.9706726 0.7901764 6.750885
2015-07-02-14 15 51.522	-2.9825745 1.0294037 7.911316
2015-07-02-14 15 51.527	-2.7445374 1.4078827 8.799194
2015-07-02-14 15 51.532	-2.11969 1.7899323 9.143158
2015-07-02-14 15 51.537	-1.5698242 1.9470367 9.263367
2015-07-02-14 15 51.542	-0.9556885 2.2993317 9.716827
2015-07-02-14 15 51.547	-0.20825195 2.1291351 9.444275
2015-07-02-14 15 51.552	0.26901245 1.6518707 9.9263
2015-07-02-14 15 51.557	1.0830994 2.121994 10.081024
2015-07-02-14 15 51.562	1.5341797 2.6325836 10.175049
2015-07-02-14 15 51.567	1.4223022 2.648056 10.18219
2015-07-02-14 15 51.573	1.0866699 2.48143 9.914398
2015-07-02-14 15 51.577	0.7998352 2.346939 9.681122
2015-07-02-14 15 51.582	0.5022888 2.3445587 9.4609375
2015-07-02-14 15 51.588	0.323761 2.4314423 9.137207
2015-07-02-14 15 51.592	0.1416626 2.1576996 8.895599
2015-07-02-14 15 51.597	-0.16183472 1.698288 8.984863
2015-07-02-14 15 51.604	-0.0725708 1.037735 9.427612
2015-07-02-14 15 51.608	0.091674805 0.20936584 9.726349
2015-07-02-14 15 51.613	0.07977295 0.18080139 10.903442
2015-07-02-14 15 51.619	0.07977295 0.18080139 10.903442
2015-07-02-14 15 51.623	0.32852173 0.2212677 11.496155
2015-07-02-14 15 51.628	0.54751587 0.27244568 12.181702
2015-07-02-14 15 51.633	0.6010742 0.32600403 12.827972
2015-07-02-14 15 51.637	0.33447266 0.229599 13.524231
2015-07-02-14 15 51.643	0.072631836 0.47358704 14.73584
2015-07-02-14 15 51.648	-0.31536865 0.62950134 15.748688
2015-07-02-14 15 51.653	-0.3022766 0.71162415 16.40805
2015-07-02-14 15 51.658	0.15594482 0.5664215 16.60086
2015-07-02-14 15 51.663	0.4380188 0.22602844 15.712982
2015-07-02-14 15 51.668	0.4380188 0.22602844 15.712982
2015-07-02-14 15 51.673	-0.19992065 0.010604858 14.681091
2015-07-02-14 15 51.678	-1.5769653 -0.17506409 12.125763
2015-07-02-14 15 51.685	-1.9649658 -0.17149353 10.685638
2015-07-02-14 15 51.688	-1.9256897 -0.13816833 9.41095
2015-07-02-14 15 51.693	-1.6471863 -0.09889221 8.429047
2015-07-02-14 15 51.698	-0.99139404 -0.16911316 7.9922485
2015-07-02-14 15 51.703	0.07620239 -0.0024871826 8.236237
