2015-06-25-21 28 37.949	1.0545349 2.9634552 10.981995
2015-06-25-21 28 37.954	1.2580566 2.8753815 10.69635
2015-06-25-21 28 37.959	1.4246826 2.871811 10.473785
2015-06-25-21 28 37.963	1.4901428 2.8991852 10.089355
2015-06-25-21 28 37.969	1.5437012 3.083664 9.788239
2015-06-25-21 28 37.973	1.5258484 3.0753326 9.359772
2015-06-25-21 28 37.979	1.4794312 3.1467438 8.888458
2015-06-25-21 28 37.984	1.4544373 3.1812592 8.3576355
2015-06-25-21 28 37.989	1.4056396 3.231247 7.706604
2015-06-25-21 28 37.994	1.3818359 3.3109894 7.071045
2015-06-25-21 28 38.000	1.3937378 3.384781 6.610443
2015-06-25-21 28 38.005	1.3175659 3.450241 6.07724
2015-06-25-21 28 38.009	1.3746948 3.4538116 5.782074
2015-06-25-21 28 38.016	1.3532715 3.5347443 5.530945
2015-06-25-21 28 38.022	1.4318237 3.5037994 5.320282
2015-06-25-21 28 38.026	1.330658 3.475235 5.359558
2015-06-25-21 28 38.029	1.2663879 3.5502167 5.37146
2015-06-25-21 28 38.034	1.048584 3.6025848 5.3690796
2015-06-25-21 28 38.039	1.0009766 3.6335297 5.4523926
2015-06-25-21 28 38.044	1.0604858 3.6787567 5.5476074
2015-06-25-21 28 38.049	1.0140686 3.7097015 5.8189697
2015-06-25-21 28 38.054	1.0319214 3.6323395 5.9653625
2015-06-25-21 28 38.060	0.9914551 3.6049652 6.20459
2015-06-25-21 28 38.064	0.9640808 3.552597 6.4200134
2015-06-25-21 28 38.069	0.9545593 3.4538116 6.5687866
2015-06-25-21 28 38.074	1.0450134 3.482376 6.642578
2015-06-25-21 28 38.080	1.0783386 3.5026093 6.762787
2015-06-25-21 28 38.085	1.1140442 3.5180817 6.8687134
2015-06-25-21 28 38.090	0.9890747 3.6275787 6.929413
2015-06-25-21 28 38.094	0.94503784 3.7025604 7.1436462
2015-06-25-21 28 38.100	0.85339355 3.7156525 7.243622
2015-06-25-21 28 38.104	0.65463257 3.7799225 7.3197937
2015-06-25-21 28 38.109	0.471344 3.8525238 7.461426
2015-06-25-21 28 38.114	0.31781006 3.8941803 7.6375732
2015-06-25-21 28 38.121	0.07144165 3.9655914 7.624481
2015-06-25-21 28 38.125	-0.13446045 3.9905853 7.81015
2015-06-25-21 28 38.129	-0.40463257 3.9917755 7.8256226
2015-06-25-21 28 38.136	-0.58673096 4.001297 7.93869
2015-06-25-21 28 38.140	-0.71170044 4.064377 8.06485
2015-06-25-21 28 38.145	-0.7640686 4.0738983 8.031525
2015-06-25-21 28 38.150	-0.6343384 4.123886 8.0624695
2015-06-25-21 28 38.155	-0.5010376 4.136978 8.143402
2015-06-25-21 28 38.160	-0.44628906 4.1976776 8.25885
2015-06-25-21 28 38.166	-0.32131958 4.2298126 8.346924
2015-06-25-21 28 38.170	-0.27490234 4.3321686 8.455231
2015-06-25-21 28 38.175	-0.14517212 4.3119354 8.6718445
2015-06-25-21 28 38.180	-0.1463623 4.27861 8.815857
2015-06-25-21 28 38.187	-0.15707397 4.1762543 8.876556
2015-06-25-21 28 38.190	-0.28918457 4.0048676 8.895599
2015-06-25-21 28 38.195	-0.45224 3.82753 8.83728
2015-06-25-21 28 38.201	-0.62957764 3.7263641 8.746826
2015-06-25-21 28 38.205	-0.8057251 3.6121063 8.70517
2015-06-25-21 28 38.210	-0.9771118 3.5621185 8.780151
2015-06-25-21 28 38.216	-1.0663757 3.405014 8.839661
2015-06-25-21 28 38.221	-1.2151489 3.276474 9.145538
2015-06-25-21 28 38.225	-1.3067932 3.1181793 9.565674
2015-06-25-21 28 38.230	-1.369873 2.9456024 9.872742
2015-06-25-21 28 38.236	-1.3127441 2.8218231 10.139343
2015-06-25-21 28 38.241	-1.3448792 2.6885223 10.577332
2015-06-25-21 28 38.245	-1.3603516 2.5790253 11.129578
2015-06-25-21 28 38.251	-1.3686829 2.4790497 11.549713
2015-06-25-21 28 38.255	-1.3353577 2.4921417 11.910339
2015-06-25-21 28 38.261	-1.2389526 2.4647675 12.16861
2015-06-25-21 28 38.265	-1.2948914 2.4969025 12.386414
2015-06-25-21 28 38.271	-1.4508057 2.3921661 12.338806
2015-06-25-21 28 38.276	-1.6590881 2.2838593 12.216217
2015-06-25-21 28 38.281	-1.8661804 2.1017609 12.04007
2015-06-25-21 28 38.286	-2.1018372 1.9922638 11.878204
2015-06-25-21 28 38.291	-2.1863403 1.9208527 11.800842
2015-06-25-21 28 38.296	-2.3148804 1.9696503 11.824646
2015-06-25-21 28 38.301	-2.3910522 2.0339203 11.919861
2015-06-25-21 28 38.306	-2.5422058 2.1362762 12.007935
2015-06-25-21 28 38.311	-2.5576782 2.167221 12.142426
2015-06-25-21 28 38.318	-2.5279236 2.114853 12.119812
2015-06-25-21 28 38.322	-2.3946228 2.148178 12.038879
2015-06-25-21 28 38.326	-2.1791992 2.0862885 11.768707
2015-06-25-21 28 38.331	-1.9006958 2.057724 11.550903
2015-06-25-21 28 38.336	-1.5662537 2.141037 11.246216
2015-06-25-21 28 38.341	-1.2841797 2.154129 10.774902
2015-06-25-21 28 38.346	-0.9878235 2.1374664 10.571381
2015-06-25-21 28 38.351	-0.74264526 2.057724 10.251221
2015-06-25-21 28 38.356	-0.5022278 2.0541534 10.222656
2015-06-25-21 28 38.362	-0.2713318 2.0624847 10.11554
2015-06-25-21 28 38.366	-0.07614136 2.03154 10.128632
2015-06-25-21 28 38.371	0.03930664 2.064865 10.263123
2015-06-25-21 28 38.376	0.06906128 2.0410614 10.341675
2015-06-25-21 28 38.382	0.061920166 1.9339447 10.396423
2015-06-25-21 28 38.386	-0.114227295 1.8530121 10.451172
2015-06-25-21 28 38.391	-0.30703735 1.7399445 10.484497
2015-06-25-21 28 38.396	-0.5605469 1.6935272 10.56781
2015-06-25-21 28 38.402	-0.7640686 1.6387787 10.598755
2015-06-25-21 28 38.406	-0.9937744 1.5673676 10.529724
2015-06-25-21 28 38.412	-1.1972961 1.5673676 10.471405
2015-06-25-21 28 38.417	-1.3841553 1.6268768 10.328583
2015-06-25-21 28 38.422	-1.517456 1.5923615 10.133392
2015-06-25-21 28 38.427	-1.5722046 1.609024 10.05603
2015-06-25-21 28 38.432	-1.5852966 1.641159 9.941772
2015-06-25-21 28 38.438	-1.6138611 1.6947174 9.840607
2015-06-25-21 28 38.442	-1.6174316 1.7280426 9.652557
2015-06-25-21 28 38.447	-1.5805359 1.6911469 9.28598
2015-06-25-21 28 38.452	-1.4281921 1.6459198 8.781342
2015-06-25-21 28 38.457	-1.324646 1.6994781 8.373108
2015-06-25-21 28 38.462	-1.1235046 1.7363739 8.179108
2015-06-25-21 28 38.468	-1.2234802 1.4114532 7.750641
2015-06-25-21 28 38.475	-0.72717285 1.826828 7.301941
2015-06-25-21 28 38.477	-0.63671875 1.9898834 7.002014
2015-06-25-21 28 38.482	-0.46414185 2.2291107 6.9782104
2015-06-25-21 28 38.487	-0.29156494 2.314804 7.066284
2015-06-25-21 28 38.492	-0.2130127 2.3374176 7.342407
2015-06-25-21 28 38.497	-0.25109863 2.3314667 7.5625916
2015-06-25-21 28 38.503	-0.2951355 2.307663 7.9208374
2015-06-25-21 28 38.507	-0.2713318 2.2326813 8.06604
2015-06-25-21 28 38.513	-0.26657104 2.1910248 8.186249
2015-06-25-21 28 38.518	-0.253479 2.1386566 8.264801
2015-06-25-21 28 38.523	-0.18325806 2.070816 8.118408
2015-06-25-21 28 38.527	-0.039245605 2.0077362 8.085083
2015-06-25-21 28 38.532	-0.0023498535 2.0565338 8.12912
2015-06-25-21 28 38.537	0.12261963 2.0184479 8.139832
2015-06-25-21 28 38.543	0.1904602 2.1315155 8.418335
2015-06-25-21 28 38.547	0.32019043 2.1208038 8.4730835
2015-06-25-21 28 38.553	0.46777344 2.2100677 8.655182
2015-06-25-21 28 38.558	0.5760803 2.1898346 8.742065
2015-06-25-21 28 38.563	0.59036255 2.230301 8.859894
2015-06-25-21 28 38.568	0.55584717 2.1696014 8.807526
2015-06-25-21 28 38.572	0.58084106 2.0493927 8.740875
2015-06-25-21 28 38.578	0.4880066 1.9517975 8.637329
2015-06-25-21 28 38.583	0.44873047 1.8542023 8.542114
2015-06-25-21 28 38.588	0.44158936 1.7792206 8.445709
2015-06-25-21 28 38.593	0.36779785 1.7458954 8.349304
2015-06-25-21 28 38.598	0.35351563 1.7708893 8.137451
2015-06-25-21 28 38.603	0.323761 1.7708893 7.994629
2015-06-25-21 28 38.608	0.3380432 1.8613434 7.917267
2015-06-25-21 28 38.613	0.3713684 1.9910736 7.8506165
2015-06-25-21 28 38.620	0.40350342 2.2029266 7.7542114
2015-06-25-21 28 38.624	0.40945435 2.326706 7.769684
2015-06-25-21 28 38.628	0.40945435 2.326706 7.769684
2015-06-25-21 28 38.633	0.3630371 2.423111 7.8625183
2015-06-25-21 28 38.638	0.67962646 2.5207062 8.137451
2015-06-25-21 28 38.643	0.67962646 2.5207062 8.137451
2015-06-25-21 28 38.648	0.9569397 2.5528412 8.429047
2015-06-25-21 28 38.653	1.0688171 2.4826202 8.542114
2015-06-25-21 28 38.658	1.0628662 2.3362274 8.678986
2015-06-25-21 28 38.664	1.1211853 2.2100677 8.890839
2015-06-25-21 28 38.668	1.1152344 2.0529633 9.21814
2015-06-25-21 28 38.673	1.035492 1.9648895 9.34787
2015-06-25-21 28 38.678	1.0711975 2.0303497 9.518066
2015-06-25-21 28 38.684	0.9878845 1.9660797 9.452606
2015-06-25-21 28 38.688	0.9736023 1.9137115 9.645416
2015-06-25-21 28 38.694	1.1164246 1.9172821 9.759674
2015-06-25-21 28 38.699	1.1485596 1.9494171 9.867981
2015-06-25-21 28 38.704	1.3128052 1.9684601 10.0381775
2015-06-25-21 28 38.708	1.459198 2.0291595 10.210754
2015-06-25-21 28 38.714	1.5127563 1.9220428 10.303589
2015-06-25-21 28 38.719	1.5306091 1.987503 10.327393
2015-06-25-21 28 38.724	1.4639587 1.9434662 10.553528
2015-06-25-21 28 38.729	1.4282532 1.9458466 10.667786
2015-06-25-21 28 38.734	1.298523 1.9756012 10.75705
2015-06-25-21 28 38.739	1.2080688 1.9244232 10.701111
2015-06-25-21 28 38.744	1.0759583 1.8565826 10.684448
2015-06-25-21 28 38.749	0.8807678 1.8434906 10.6285095
2015-06-25-21 28 38.754	0.7034302 1.9434662 10.572571
2015-06-25-21 28 38.759	0.65701294 1.9137115 10.463074
2015-06-25-21 28 38.765	0.5344238 1.9482269 10.477356
2015-06-25-21 28 38.770	0.41778564 2.0017853 10.432129
2015-06-25-21 28 38.774	0.26306152 1.955368 10.544006
2015-06-25-21 28 38.779	0.11904907 1.8922882 10.627319
2015-06-25-21 28 38.785	0.0178833 1.77565 10.88559
2015-06-25-21 28 38.789	-0.079711914 1.698288 11.137909
2015-06-25-21 28 38.794	-0.09637451 1.5852203 11.59256
2015-06-25-21 28 38.799	-0.09875488 1.4090729 12.136475
2015-06-25-21 28 38.805	0.0047912598 1.3495636 12.592316
2015-06-25-21 28 38.809	0.20831299 1.236496 13.030304
2015-06-25-21 28 38.815	0.5213318 1.1424713 13.371887
2015-06-25-21 28 38.820	0.8414917 0.99964905 13.8098755
2015-06-25-21 28 38.825	1.2021179 0.9282379 14.081238
2015-06-25-21 28 38.829	1.4532471 0.8627777 14.22525
2015-06-25-21 28 38.834	1.6460571 0.67948914 14.008636
2015-06-25-21 28 38.840	1.786499 0.5747528 13.765839
2015-06-25-21 28 38.845	1.652008 0.40574646 13.32666
2015-06-25-21 28 38.850	1.7246094 0.16889954 12.968414
2015-06-25-21 28 38.854	1.7019958 -0.037002563 12.412598
2015-06-25-21 28 38.860	1.7257996 -0.2155304 11.903198
2015-06-25-21 28 38.865	1.7246094 -0.24052429 11.347382
2015-06-25-21 28 38.870	1.7567444 -0.3226471 10.916534
2015-06-25-21 28 38.875	1.6960449 -0.39286804 10.4999695
2015-06-25-21 28 38.880	1.671051 -0.36787415 10.259552
2015-06-25-21 28 38.885	1.6317749 -0.2571869 10.003662
2015-06-25-21 28 38.890	1.7365112 -0.17268372 9.917969
2015-06-25-21 28 38.895	1.7019958 -0.033432007 10.036987
2015-06-25-21 28 38.900	1.5984497 0.089157104 9.982239
2015-06-25-21 28 38.905	1.504425 0.21412659 10.023895
2015-06-25-21 28 38.910	1.3282776 0.31410217 10.157196
2015-06-25-21 28 38.915	1.0795288 0.38313293 10.232178
2015-06-25-21 28 38.922	0.8236389 0.40098572 10.321442
2015-06-25-21 28 38.926	0.62249756 0.4200287 10.111969
2015-06-25-21 28 38.930	0.4213562 0.34266663 9.900116
2015-06-25-21 28 38.935	0.26782227 0.29148865 9.641846
2015-06-25-21 28 38.941	0.14047241 0.32362366 9.595428
2015-06-25-21 28 38.946	0.030975342 0.33433533 9.499023
2015-06-25-21 28 38.950	-0.09637451 0.36528015 9.265747
2015-06-25-21 28 38.955	-0.13327026 0.35575867 9.036041
2015-06-25-21 28 38.960	-0.08685303 0.5330963 8.783722
2015-06-25-21 28 38.966	-0.11303711 0.5271454 8.438568
2015-06-25-21 28 38.970	-0.04876709 0.5652313 8.055328
2015-06-25-21 28 38.975	-0.06542969 0.6580658 7.769684
2015-06-25-21 28 38.981	0.013122559 0.76875305 7.418579
2015-06-25-21 28 38.986	0.14761353 0.838974 7.0424805
2015-06-25-21 28 38.991	0.23092651 0.8615875 6.6520996
2015-06-25-21 28 38.996	0.29400635 0.8794403 6.1700745
2015-06-25-21 28 39.001	0.66534424 1.4007416 5.898712
2015-06-25-21 28 39.006	1.0830994 1.6863861 5.37027
2015-06-25-21 28 39.011	0.7819824 1.4114532 5.571411
2015-06-25-21 28 39.016	0.28567505 1.1638947 5.9320374
2015-06-25-21 28 39.021	-0.20944214 1.0020294 6.057007
2015-06-25-21 28 39.026	-0.5819702 0.8473053 6.5223694
2015-06-25-21 28 39.031	-0.90808105 0.79493713 7.047241
2015-06-25-21 28 39.036	-1.1568298 0.81874084 7.436432
2015-06-25-21 28 39.041	-1.2937012 0.9068146 7.739929
2015-06-25-21 28 39.046	-1.4638977 1.0103607 8.025574
2015-06-25-21 28 39.051	-1.5115051 1.0139313 8.091034
2015-06-25-21 28 39.056	-1.504364 1.0841522 8.00296
2015-06-25-21 28 39.061	-1.4341431 1.0258331 7.8506165
2015-06-25-21 28 39.067	-1.5579224 1.140091 7.726837
2015-06-25-21 28 39.072	-1.6221924 1.0972443 7.5114136
2015-06-25-21 28 39.076	-1.6828918 1.1865082 7.1757813
2015-06-25-21 28 39.081	-1.6400452 1.1829376 6.884186
2015-06-25-21 28 39.087	-1.472229 1.3507538 6.569977
2015-06-25-21 28 39.091	-1.2520447 1.3793182 6.4188232
2015-06-25-21 28 39.096	-1.0509033 1.5090485 6.2867126
2015-06-25-21 28 39.101	-0.9057007 1.6233063 6.410492
2015-06-25-21 28 39.107	-0.8140564 1.7601776 6.7413635
2015-06-25-21 28 39.111	-0.72836304 1.7887421 7.1329346
2015-06-25-21 28 39.117	0.1583252 1.692337 7.603058
2015-06-25-21 28 39.122	0.17855835 1.5721283 8.345734
2015-06-25-21 28 39.127	-0.19873047 1.5149994 8.90036
2015-06-25-21 28 39.132	-0.5153198 1.5304718 9.061035
2015-06-25-21 28 39.137	-0.7866821 1.5780792 9.199097
2015-06-25-21 28 39.142	-0.76168823 1.9541779 9.172913
2015-06-25-21 28 39.147	-0.96640015 1.8934784 9.02533
2015-06-25-21 28 39.152	-1.1746826 1.6816254 8.830139
2015-06-25-21 28 39.157	-1.2151489 1.4435883 8.676605
2015-06-25-21 28 39.162	-1.2437134 1.2757721 8.519501
2015-06-25-21 28 39.167	-1.4234314 1.0472565 8.45285
2015-06-25-21 28 39.172	-1.4686584 0.98417664 8.368347
2015-06-25-21 28 39.177	-1.5091248 0.90800476 8.401672
2015-06-25-21 28 39.182	-1.5222168 0.9532318 8.540924
2015-06-25-21 28 39.187	-1.6150513 0.9294281 8.984863
2015-06-25-21 28 39.192	-1.6471863 0.97465515 9.334778
2015-06-25-21 28 39.197	-1.6733704 0.9794159 9.772766
2015-06-25-21 28 39.202	-1.748352 0.9889374 10.197662
2015-06-25-21 28 39.207	-1.8554688 0.903244 10.555908
2015-06-25-21 28 39.212	-1.9625854 0.8282623 10.830841
2015-06-25-21 28 39.217	-2.222046 0.6009369 11.01413
2015-06-25-21 28 39.224	-2.7469177 0.22840881 11.298584
