2015-06-25-21 33 21.017	-1.0830383 5.354538 8.637329
2015-06-25-21 33 21.025	-0.9866333 5.2890778 8.552826
2015-06-25-21 33 21.030	-1.0056763 5.189102 8.561157
2015-06-25-21 33 21.034	-0.9854431 5.220047 8.499268
2015-06-25-21 33 21.039	-1.1246948 5.136734 8.599243
2015-06-25-21 33 21.044	-1.1723022 5.1474457 8.776581
2015-06-25-21 33 21.049	-0.9628296 5.2605133 8.912262
2015-06-25-21 33 21.055	-0.7378845 5.4295197 8.911072
2015-06-25-21 33 21.059	-0.55578613 5.546158 8.982483
2015-06-25-21 33 21.064	-0.51174927 5.6473236 9.039612
2015-06-25-21 33 21.069	-0.61291504 5.636612 9.020569
2015-06-25-21 33 21.075	-0.8366699 5.5068817 8.887268
2015-06-25-21 33 21.080	-1.1484985 5.297409 8.727783
2015-06-25-21 33 21.084	-1.4781799 5.0177155 8.70993
2015-06-25-21 33 21.089	-1.7685852 4.657089 8.568298
2015-06-25-21 33 21.095	-1.985199 4.4547577 8.611145
2015-06-25-21 33 21.099	-2.0018616 4.282181 8.724213
2015-06-25-21 33 21.104	-2.0935059 4.15007 8.8349
2015-06-25-21 33 21.110	-2.1577759 3.994156 9.071747
2015-06-25-21 33 21.115	-2.1994324 3.9227448 9.2812195
2015-06-25-21 33 21.120	-2.062561 3.866806 9.513306
2015-06-25-21 33 21.127	-1.7911987 3.8751373 9.560913
2015-06-25-21 33 21.130	-1.4972229 3.9037018 9.569244
2015-06-25-21 33 21.135	-1.3294067 4.0108185 9.653748
2015-06-25-21 33 21.141	-1.112793 3.9513092 9.701355
2015-06-25-21 33 21.145	-0.56173706 3.9655914 9.725159
2015-06-25-21 33 21.150	0.5272827 3.8108673 9.700165
2015-06-25-21 33 21.155	2.5006104 3.263382 9.92749
2015-06-25-21 33 21.160	1.6853333 4.430954 9.962006
2015-06-25-21 33 21.165	0.91885376 4.682083 9.518066
2015-06-25-21 33 21.170	0.5534668 3.5752106 8.275513
2015-06-25-21 33 21.175	-0.5760193 1.3471832 6.161743
2015-06-25-21 33 21.180	-1.6459961 1.9589386 9.272888
2015-06-25-21 33 21.185	-3.159912 2.0946198 11.777039
2015-06-25-21 33 21.191	-4.0656433 2.1874542 11.713959
2015-06-25-21 33 21.196	-3.730011 2.3314667 10.135773
2015-06-25-21 33 21.200	-3.2967834 2.4254913 9.369293
2015-06-25-21 33 21.205	-3.3229675 2.4957123 9.6406555
2015-06-25-21 33 21.210	-3.421753 2.6385345 10.273834
2015-06-25-21 33 21.216	-3.4336548 2.6528168 10.648743
2015-06-25-21 33 21.220	-3.2253723 2.7480316 10.457123
2015-06-25-21 33 21.225	-3.0587463 2.8182526 10.292877
2015-06-25-21 33 21.232	-2.8992615 2.9122772 10.447601
2015-06-25-21 33 21.236	-2.8992615 2.9122772 10.447601
2015-06-25-21 33 21.242	-2.8040466 2.7742157 10.3654785
2015-06-25-21 33 21.246	-3.0206604 2.680191 10.390472
2015-06-25-21 33 21.251	-3.5336304 3.1015167 10.398804
2015-06-25-21 33 21.258	-3.243225 2.5956879 10.127441
2015-06-25-21 33 21.261	-2.9052124 1.9494171 9.994141
2015-06-25-21 33 21.266	-2.69812 1.4983368 9.944153
2015-06-25-21 33 21.271	-2.838562 1.140091 10.335724
2015-06-25-21 33 21.277	-3.1158752 0.7806549 10.912964
