2015-06-25-21 30 11.660	0.07382202 4.3643036 7.3709717
2015-06-25-21 30 11.666	0.32495117 4.547592 7.4328613
2015-06-25-21 30 11.671	0.58917236 4.051285 6.116516
2015-06-25-21 30 11.676	0.39874268 4.494034 7.1722107
2015-06-25-21 30 11.683	-0.23205566 4.945114 8.750397
2015-06-25-21 30 11.687	-0.35940552 5.0807953 8.814667
2015-06-25-21 30 11.691	-0.40820313 5.105789 8.975342
2015-06-25-21 30 11.698	-0.4760437 5.1081696 8.994385
2015-06-25-21 30 11.702	-0.51412964 5.0700836 9.018188
2015-06-25-21 30 11.719	-0.5343628 4.932022 9.100311
2015-06-25-21 30 11.720	-0.40582275 4.6475677 9.047943
2015-06-25-21 30 11.722	-0.3272705 4.366684 8.982483
2015-06-25-21 30 11.723	-0.15231323 4.02153 9.033661
2015-06-25-21 30 11.727	0.032165527 3.7370758 9.044373
2015-06-25-21 30 11.731	0.28567505 3.430008 8.920593
2015-06-25-21 30 11.738	0.34399414 3.1884003 8.767059
2015-06-25-21 30 11.741	0.38684082 2.9848785 8.798004
2015-06-25-21 30 11.749	0.46420288 2.8099213 9.011047
2015-06-25-21 30 11.752	0.5963135 2.6778107 9.15863
2015-06-25-21 30 11.756	0.65463257 2.5933075 9.370483
2015-06-25-21 30 11.761	0.72366333 2.6778107 9.740631
2015-06-25-21 30 11.766	0.8676758 2.8563385 9.99176
2015-06-25-21 30 11.771	1.1033325 3.038437 10.389282
2015-06-25-21 30 11.776	1.3139954 3.2479095 10.853455
2015-06-25-21 30 11.781	1.4651489 3.5621185 11.262878
2015-06-25-21 30 11.787	1.5639343 3.6882782 11.653259
2015-06-25-21 30 11.791	1.4770508 3.725174 12.116241
2015-06-25-21 30 11.796	1.2354431 3.5692596 12.49234
2015-06-25-21 30 11.801	0.8974304 3.225296 12.468536
2015-06-25-21 30 11.807	0.6332092 2.8444366 12.566132
2015-06-25-21 30 11.812	0.39517212 2.4088287 12.513763
2015-06-25-21 30 11.816	0.24758911 2.0743866 12.560181
2015-06-25-21 30 11.821	0.2654419 1.7423248 12.538757
2015-06-25-21 30 11.827	0.41183472 1.5887909 12.448303
2015-06-25-21 30 11.833	0.74746704 1.4697723 12.2447815
2015-06-25-21 30 11.836	1.2175903 1.5209503 12.228119
2015-06-25-21 30 11.842	1.8257751 1.5328522 12.325714
2015-06-25-21 30 11.847	2.30661 1.7280426 12.395935
2015-06-25-21 30 11.852	2.831482 1.7256622 12.293579
2015-06-25-21 30 11.857	3.2599487 1.6613922 12.17099
2015-06-25-21 30 11.862	3.434906 1.5745087 12.112671
2015-06-25-21 30 11.867	3.370636 1.416214 12.023407
2015-06-25-21 30 11.872	3.2730408 1.281723 12.011505
2015-06-25-21 30 11.877	3.145691 1.1067657 11.961517
2015-06-25-21 30 11.882	2.8743286 0.8722992 11.790131
2015-06-25-21 30 11.888	2.607727 0.64497375 11.6675415
2015-06-25-21 30 11.892	2.24115 0.45692444 11.449738
2015-06-25-21 30 11.897	1.8067322 0.30934143 11.220032
2015-06-25-21 30 11.902	1.324707 0.18913269 11.121246
2015-06-25-21 30 11.908	0.94384766 0.25697327 10.95105
2015-06-25-21 30 11.912	0.7165222 0.3783722 10.923676
2015-06-25-21 30 11.917	0.52490234 0.59736633 11.005798
2015-06-25-21 30 11.922	0.17974854 0.8532562 10.924866
2015-06-25-21 30 11.928	0.019073486 1.0198822 10.884399
2015-06-25-21 30 11.932	-0.092803955 1.1484222 10.973663
2015-06-25-21 30 11.937	0.04168701 1.1781769 10.893921
2015-06-25-21 30 11.943	0.2892456 1.2650604 10.738007
2015-06-25-21 30 11.948	0.6451111 1.4519196 10.732056
2015-06-25-21 30 11.953	0.77960205 1.8375397 10.808228
2015-06-25-21 30 11.958	0.9962158 1.9565582 10.660645
2015-06-25-21 30 11.963	0.50109863 2.4266815 10.24884
2015-06-25-21 30 11.968	1.1890259 1.9672699 9.076508
2015-06-25-21 30 11.973	1.8483887 1.1508026 8.302887
2015-06-25-21 30 11.978	1.9102783 0.49977112 8.326691
2015-06-25-21 30 11.985	1.4104004 0.30815125 8.811096
2015-06-25-21 30 11.989	1.1188049 0.40812683 8.351685
2015-06-25-21 30 11.993	1.0664368 0.59736633 7.801819
2015-06-25-21 30 11.998	1.080719 0.90800476 7.623291
2015-06-25-21 30 12.006	1.1402283 1.0579681 7.6780396
2015-06-25-21 30 12.008	1.5210876 0.9294281 7.738739
2015-06-25-21 30 12.013	1.7841187 0.8151703 7.9017944
2015-06-25-21 30 12.018	1.8864746 0.73542786 8.332642
2015-06-25-21 30 12.023	1.8757629 0.8401642 8.984863
2015-06-25-21 30 12.029	1.7936401 1.0329742 9.483551
2015-06-25-21 30 12.033	1.4663391 1.2781525 9.945343
2015-06-25-21 30 12.038	1.3009033 1.4447784 10.315491
2015-06-25-21 30 12.043	0.933136 1.5602264 10.477356
2015-06-25-21 30 12.049	0.6439209 1.6863861 10.447601
2015-06-25-21 30 12.053	0.2642517 1.7363739 10.064362
2015-06-25-21 30 12.058	0.15118408 1.8256378 9.638275
2015-06-25-21 30 12.063	0.0345459 1.9244232 9.022949
2015-06-25-21 30 12.069	0.032165527 2.03273 8.269562
2015-06-25-21 30 12.073	-0.021392822 2.127945 7.6447144
2015-06-25-21 30 12.079	-0.101135254 2.3290863 7.162689
2015-06-25-21 30 12.084	-0.24752808 2.4504852 6.9472656
2015-06-25-21 30 12.089	-0.26657104 2.4719086 6.6401978
2015-06-25-21 30 12.096	-0.26419067 2.4516754 6.5414124
2015-06-25-21 30 12.099	-0.36773682 2.404068 6.430725
2015-06-25-21 30 12.104	-0.43200684 2.4088287 6.5925903
2015-06-25-21 30 12.110	-0.5415039 2.4921417 6.955597
2015-06-25-21 30 12.117	-0.48199463 2.5873566 7.309082
2015-06-25-21 30 12.120	-0.51293945 2.6575775 7.7030334
2015-06-25-21 30 12.124	-0.5653076 2.6790009 8.223145
2015-06-25-21 30 12.129	-0.6759949 2.6813812 8.763489
2015-06-25-21 30 12.135	-0.7485962 2.60878 9.257416
2015-06-25-21 30 12.139	-0.71051025 2.4921417 9.727539
2015-06-25-21 30 12.144	-0.61886597 2.5302277 9.865601
2015-06-25-21 30 12.149	-0.7140808 2.494522 10.086975
2015-06-25-21 30 12.154	-0.696228 2.3969269 9.848938
2015-06-25-21 30 12.159	-0.7212219 2.2898102 9.560913
2015-06-25-21 30 12.164	-0.70336914 2.127945 9.044373
2015-06-25-21 30 12.170	-0.6486206 2.0946198 8.698029
2015-06-25-21 30 12.174	-0.71051025 2.1565094 8.370728
2015-06-25-21 30 12.180	-0.77597046 2.205307 8.06366
2015-06-25-21 30 12.185	-0.85928345 2.345749 7.756592
