2015-06-30-18 00 04.015	2.5446472 3.1884003 9.5121155
2015-06-30-18 00 04.022	2.575592 2.839676 9.102692
2015-06-30-18 00 04.030	2.7410278 2.4695282 9.315735
2015-06-30-18 00 04.032	2.8993225 2.0053558 9.98819
2015-06-30-18 00 04.037	3.1290283 1.3269501 11.093872
2015-06-30-18 00 04.041	2.9933472 0.64616394 12.613739
2015-06-30-18 00 04.048	2.7017517 0.1724701 14.443054
2015-06-30-18 00 04.052	2.4708557 -0.23338318 16.450897
2015-06-30-18 00 04.057	2.1721191 -0.44999695 18.342102
2015-06-30-18 00 04.063	1.8757629 -0.5951996 19.832214
2015-06-30-18 00 04.067	1.7365112 -0.6285248 20.839111
2015-06-30-18 00 04.072	1.5329895 -0.47499084 20.9617
2015-06-30-18 00 04.079	1.5984497 -0.3143158 20.24878
2015-06-30-18 00 04.083	1.7150879 -0.039382935 18.690826
2015-06-30-18 00 04.087	1.7936401 0.13438416 16.461609
2015-06-30-18 00 04.092	1.9221802 0.38313293 14.3359375
2015-06-30-18 00 04.097	1.9745483 0.6306915 12.769653
2015-06-30-18 00 04.102	2.164978 0.8461151 11.743713
2015-06-30-18 00 04.107	2.216156 1.0210724 11.040314
2015-06-30-18 00 04.112	2.2054443 1.0901031 10.510681
2015-06-30-18 00 04.117	2.388733 1.140091 10.146484
2015-06-30-18 00 04.122	2.4506226 1.1710358 9.995331
2015-06-30-18 00 04.129	2.4553833 1.0151215 9.894165
2015-06-30-18 00 04.132	2.4327698 0.81159973 9.979858
2015-06-30-18 00 04.137	2.5196533 0.66996765 10.084595
2015-06-30-18 00 04.142	2.6612854 0.58903503 10.260742
2015-06-30-18 00 04.148	2.7267456 0.5081024 10.442841
2015-06-30-18 00 04.154	2.768402 0.4854889 10.345245
2015-06-30-18 00 04.157	2.6755676 0.3617096 10.353577
2015-06-30-18 00 04.163	2.4898987 0.35813904 10.355957
2015-06-30-18 00 04.169	2.454193 0.44026184 10.307159
2015-06-30-18 00 04.172	2.4030151 0.70329285 10.385712
