2015-06-30-18 02 03.115	0.4380188 2.6980438 9.463318
2015-06-30-18 02 03.119	0.45706177 2.7087555 9.289551
2015-06-30-18 02 03.125	0.5927429 2.7158966 9.09198
2015-06-30-18 02 03.130	0.7093811 2.7099457 9.071747
2015-06-30-18 02 03.135	0.87838745 2.6456757 9.064606
2015-06-30-18 02 03.140	0.91885376 2.6171112 9.147919
2015-06-30-18 02 03.145	0.8391113 2.5099945 9.384766
2015-06-30-18 02 03.152	0.7260437 2.3493195 9.578766
2015-06-30-18 02 03.156	0.5951233 2.0148773 10.114349
2015-06-30-18 02 03.163	0.4546814 1.8553925 10.479736
2015-06-30-18 02 03.165	0.34518433 1.7089996 10.589233
2015-06-30-18 02 03.171	0.39398193 1.5840302 10.970093
2015-06-30-18 02 03.176	0.37017822 1.5590363 11.278351
2015-06-30-18 02 03.180	0.34518433 1.5209503 11.540192
2015-06-30-18 02 03.185	0.24163818 1.5352325 11.799652
2015-06-30-18 02 03.192	0.19522095 1.5935516 11.742523
2015-06-30-18 02 03.197	0.2642517 1.6066437 11.627075
2015-06-30-18 02 03.201	0.35232544 1.5685577 11.137909
2015-06-30-18 02 03.205	0.66415405 1.6018829 10.69278
2015-06-30-18 02 03.211	0.90219116 1.6375885 10.257172
2015-06-30-18 02 03.215	1.209259 1.563797 9.834656
2015-06-30-18 02 03.220	1.6055908 1.614975 9.334778
2015-06-30-18 02 03.225	2.1483154 1.7351837 9.184814
2015-06-30-18 02 03.230	2.6660461 1.7054291 9.206238
2015-06-30-18 02 03.236	3.120697 1.7054291 9.1657715
2015-06-30-18 02 03.240	3.5527344 1.51857 9.457367
2015-06-30-18 02 03.245	3.582489 1.1031952 10.279785
2015-06-30-18 02 03.251	3.3861084 0.7639923 11.504486
2015-06-30-18 02 03.256	2.901703 0.35456848 12.831543
2015-06-30-18 02 03.260	2.3804016 -0.0048675537 14.069336
2015-06-30-18 02 03.265	1.7888794 -0.35240173 15.233337
2015-06-30-18 02 03.270	1.1997375 -0.758255 16.27713
2015-06-30-18 02 03.276	0.5296631 -1.2450409 17.23761
2015-06-30-18 02 03.280	0.023834229 -1.6937408 17.788666
2015-06-30-18 02 03.286	-0.40820313 -2.117447 17.993378
2015-06-30-18 02 03.291	-0.715271 -2.355484 17.702972
2015-06-30-18 02 03.296	-0.8807068 -2.4376068 17.054321
2015-06-30-18 02 03.304	-0.96520996 -2.3566742 16.028381
2015-06-30-18 02 03.305	-0.96640015 -2.1293488 14.935791
2015-06-30-18 02 03.311	-0.7819214 -1.8151398 13.855103
2015-06-30-18 02 03.318	-0.49032593 -1.5235443 12.711334
2015-06-30-18 02 03.321	-0.053527832 -1.0688934 11.561615
2015-06-30-18 02 03.326	0.4380188 -0.5832977 10.657074
2015-06-30-18 02 03.331	0.933136 -0.2726593 9.951294
2015-06-30-18 02 03.341	1.4675293 -0.039382935 9.334778
2015-06-30-18 02 03.343	1.9007568 0.114151 8.853943
2015-06-30-18 02 03.346	2.145935 0.22245789 8.614716
2015-06-30-18 02 03.352	2.420868 0.38908386 8.338593
2015-06-30-18 02 03.356	2.5779724 0.56999207 8.138641
2015-06-30-18 02 03.361	2.6612854 0.7009125 8.276703
2015-06-30-18 02 03.366	2.6422424 0.76994324 8.390961
2015-06-30-18 02 03.371	2.5267944 0.88420105 8.436188
2015-06-30-18 02 03.377	2.3518372 0.9710846 8.568298
2015-06-30-18 02 03.381	2.1138 1.1912689 8.431427
2015-06-30-18 02 03.386	1.8650513 1.2460175 8.361206
2015-06-30-18 02 03.391	1.6591492 1.3590851 8.06842
2015-06-30-18 02 03.397	1.4425354 1.3959808 7.74469
2015-06-30-18 02 03.401	1.1949768 1.4911957 7.4031067
2015-06-30-18 02 03.406	0.9736023 1.5340424 7.109131
2015-06-30-18 02 03.412	0.7093811 1.5340424 6.905609
2015-06-30-18 02 03.418	0.57489014 1.5935516 6.672333
2015-06-30-18 02 03.422	0.45825195 1.6387787 6.5247498
2015-06-30-18 02 03.427	0.34161377 1.6137848 6.3676453
2015-06-30-18 02 03.432	0.27139282 1.5971222 6.467621
2015-06-30-18 02 03.437	0.25949097 1.5733185 6.499756
2015-06-30-18 02 03.442	0.21069336 1.5304718 6.4842834
2015-06-30-18 02 03.447	0.102386475 1.4792938 6.4640503
2015-06-30-18 02 03.454	0.008361816 1.2210236 6.617584
2015-06-30-18 02 03.458	0.008361816 1.2210236 6.617584
2015-06-30-18 02 03.462	-0.030914307 1.2650604 6.686615
2015-06-30-18 02 03.467	-0.044006348 1.217453 6.6842346
2015-06-30-18 02 03.472	-0.069000244 1.2531586 6.790161
2015-06-30-18 02 03.477	-0.069000244 1.3245697 6.8818054
2015-06-30-18 02 03.482	-0.05947876 1.3352814 6.9020386
2015-06-30-18 02 03.487	-0.10827637 1.3614655 7.091278
2015-06-30-18 02 03.492	-0.19992065 1.3888397 7.2352905
2015-06-30-18 02 03.498	-0.26776123 1.4019318 7.3067017
2015-06-30-18 02 03.502	-0.42367554 1.4078827 7.398346
2015-06-30-18 02 03.507	-0.5891113 1.3876495 7.475708
2015-06-30-18 02 03.512	-0.7723999 1.3924103 7.655426
2015-06-30-18 02 03.518	-0.7045593 1.3876495 7.6328125
2015-06-30-18 02 03.522	-0.58078 1.3793182 7.7684937
2015-06-30-18 02 03.527	-0.44747925 1.300766 7.9148865
2015-06-30-18 02 03.532	-0.34988403 1.2757721 8.077942
2015-06-30-18 02 03.538	-0.2951355 1.3269501 8.213623
2015-06-30-18 02 03.542	-0.18682861 1.313858 8.243378
