2015-07-02-22 20 08.412	0.36065674 3.3038483 7.6280518
2015-07-02-22 20 08.416	0.7605591 3.3478851 8.050568
2015-07-02-22 20 08.422	0.9795532 3.4585724 8.307648
2015-07-02-22 20 08.426	1.2366333 3.6513824 8.251709
2015-07-02-22 20 08.431	1.4901428 3.859665 7.80777
2015-07-02-22 20 08.436	1.2366333 3.8763275 8.534973
2015-07-02-22 20 08.442	1.048584 3.9167938 8.927734
2015-07-02-22 20 08.446	0.45111084 3.5383148 9.189575
2015-07-02-22 20 08.452	0.05596924 3.3478851 9.338348
2015-07-02-22 20 08.456	-0.24157715 3.3312225 9.86203
2015-07-02-22 20 08.462	-0.5010376 3.136032 10.039368
2015-07-02-22 20 08.466	-0.7902527 2.917038 10.161957
2015-07-02-22 20 08.471	-1.0889893 2.5468903 10.0191345
2015-07-02-22 20 08.476	-1.4972229 2.211258 9.783478
2015-07-02-22 20 08.482	-1.9899597 1.8161163 9.727539
2015-07-02-22 20 08.487	-2.4743652 1.3436127 9.765625
2015-07-02-22 20 08.492	-2.7790527 1.1365204 9.491882
2015-07-02-22 20 08.496	-2.9230652 1.0758209 9.162201
2015-07-02-22 20 08.502	-2.9456787 1.1115265 8.776581
2015-07-02-22 20 08.509	-2.9325867 1.172226 8.699219
2015-07-02-22 20 08.511	-2.7945251 1.345993 8.614716
2015-07-02-22 20 08.516	-2.5791016 1.5709381 8.762299
2015-07-02-22 20 08.522	-2.2018127 1.8542023 8.64447
2015-07-02-22 20 08.527	-1.8899841 2.076767 8.717072
2015-07-02-22 20 08.532	-1.6924133 2.3743134 8.830139
2015-07-02-22 20 08.537	-1.5484009 2.5361786 9.013428
2015-07-02-22 20 08.542	-1.3389282 2.7039948 9.1467285
2015-07-02-22 20 08.547	-1.106842 2.8884735 9.1657715
2015-07-02-22 20 08.554	-0.8211975 2.9146576 9.203857
2015-07-02-22 20 08.557	-0.37130737 2.8265839 8.945587
2015-07-02-22 20 08.562	0.053588867 2.5564117 8.847992
2015-07-02-22 20 08.567	0.355896 2.275528 8.77182
2015-07-02-22 20 08.572	0.5689392 1.83992 8.930115
2015-07-02-22 20 08.577	0.82006836 1.5840302 9.2836
2015-07-02-22 20 08.582	1.0533447 1.3733673 9.884644
2015-07-02-22 20 08.588	1.3080444 1.255539 10.580902
2015-07-02-22 20 08.592	1.4925232 1.2150726 11.578278
2015-07-02-22 20 08.597	1.4984741 1.1638947 12.573273
2015-07-02-22 20 08.602	1.2866211 1.0924835 13.655151
2015-07-02-22 20 08.608	0.9545593 1.0222626 14.528748
2015-07-02-22 20 08.612	0.41897583 1.0020294 15.24881
2015-07-02-22 20 08.618	-0.042816162 0.8722992 15.466614
2015-07-02-22 20 08.623	-0.43319702 0.7080536 15.320221
2015-07-02-22 20 08.627	-0.8985596 0.4759674 15.056
2015-07-02-22 20 08.632	-1.2746582 0.18199158 14.322845
2015-07-02-22 20 08.637	-1.6567078 -0.0060577393 13.658722
2015-07-02-22 20 08.643	-1.9161682 -0.08580017 13.044586
2015-07-02-22 20 08.647	-1.966156 -0.10246277 12.274536
2015-07-02-22 20 08.653	-1.8257141 -0.014389038 11.473541
2015-07-02-22 20 08.659	-1.5150757 -0.08580017 10.641602
2015-07-02-22 20 08.663	-1.4448547 -0.13935852 10.107208
2015-07-02-22 20 08.668	-1.1354065 -0.09770203 9.416901
2015-07-02-22 20 08.673	-0.75097656 -0.022720337 8.638519
2015-07-02-22 20 08.683	-0.6307678 0.15223694 8.06723
2015-07-02-22 20 08.686	-0.63790894 0.47477722 7.6078186
2015-07-02-22 20 08.690	-0.91522217 0.82707214 7.463806
2015-07-02-22 20 08.693	-1.1913452 1.3555145 7.5756836
2015-07-02-22 20 08.698	-0.65457153 1.6173553 7.610199
2015-07-02-22 20 08.703	-0.022583008 1.698288 7.584015
2015-07-02-22 20 08.708	0.51657104 1.7780304 7.801819
2015-07-02-22 20 08.713	0.97836304 1.756607 8.052948
2015-07-02-22 20 08.718	1.3925476 1.6804352 8.351685
2015-07-02-22 20 08.724	1.7519836 1.6542511 8.4409485
2015-07-02-22 20 08.728	1.8602905 1.6399689 8.565918
2015-07-02-22 20 08.733	2.0864258 1.550705 8.733734
2015-07-02-22 20 08.738	2.350647 1.5030975 8.937256
2015-07-02-22 20 08.743	2.5351257 1.4376373 9.181244
2015-07-02-22 20 08.748	2.5137024 1.3495636 9.513306
2015-07-02-22 20 08.753	2.568451 1.3686066 9.931061
2015-07-02-22 20 08.758	2.4518127 1.3602753 10.163147
2015-07-02-22 20 08.764	2.3661194 1.3733673 10.195282
2015-07-02-22 20 08.768	2.3078003 1.3102875 10.37381
2015-07-02-22 20 08.773	2.203064 1.3031464 10.515442
2015-07-02-22 20 08.778	2.0138245 1.2864838 10.539246
2015-07-02-22 20 08.784	1.7377014 1.3293304 10.574951
