2015-07-02-22 21 35.762	0.20355225 4.8308563 8.817047
2015-07-02-22 21 35.767	-0.09637451 4.829666 8.614716
2015-07-02-22 21 35.772	-0.3022766 4.7880096 8.64566
2015-07-02-22 21 35.778	-0.51293945 4.9022675 8.720642
2015-07-02-22 21 35.783	-0.7497864 4.8582306 8.775391
2015-07-02-22 21 35.788	-0.9223633 4.9034576 8.874176
2015-07-02-22 21 35.793	-1.0854187 4.905838 8.755157
2015-07-02-22 21 35.798	-1.2889404 4.821335 8.796814
2015-07-02-22 21 35.803	-1.491272 4.79158 8.650421
2015-07-02-22 21 35.808	-1.6912231 4.7880096 8.477844
2015-07-02-22 21 35.813	-1.8364258 4.7344513 8.405243
2015-07-02-22 21 35.818	-1.8602295 4.752304 8.25647
2015-07-02-22 21 35.823	-1.8971252 4.7558746 8.246948
2015-07-02-22 21 35.828	-1.888794 4.622574 8.070801
2015-07-02-22 21 35.833	-1.9352112 4.591629 7.9339294
2015-07-02-22 21 35.838	-1.8138123 4.5237885 7.7351685
2015-07-02-22 21 35.844	-1.7781067 4.3702545 7.6649475
2015-07-02-22 21 35.849	-1.9542542 4.1893463 7.5030823
2015-07-02-22 21 35.853	-1.9542542 4.1893463 7.5030823
2015-07-02-22 21 35.859	-2.0470886 4.1714935 7.436432
2015-07-02-22 21 35.864	-2.1363525 4.097702 7.23053
2015-07-02-22 21 35.868	-2.2565613 4.008438 6.8746643
2015-07-02-22 21 35.873	-2.2851257 3.8394318 6.481903
2015-07-02-22 21 35.878	-2.1423035 3.5728302 6.20578
2015-07-02-22 21 35.884	-1.8899841 3.225296 5.9487
2015-07-02-22 21 35.888	-1.6697998 2.936081 5.8415833
2015-07-02-22 21 35.894	-1.3770142 2.5814056 5.982025
2015-07-02-22 21 35.899	-0.95092773 2.2850494 6.963928
2015-07-02-22 21 35.904	-0.95092773 2.2850494 6.963928
2015-07-02-22 21 35.909	-0.7807312 2.2993317 7.9660645
2015-07-02-22 21 35.914	-0.6890869 2.3743134 9.083649
2015-07-02-22 21 35.919	-0.78549194 2.4754791 10.201233
2015-07-02-22 21 35.925	-0.8723755 2.4350128 11.127197
2015-07-02-22 21 35.929	-1.0009155 2.3326569 11.884155
2015-07-02-22 21 35.934	-1.9137878 1.9898834 12.68396
2015-07-02-22 21 35.939	-2.274414 1.8280182 12.583984
2015-07-02-22 21 35.945	-2.479126 1.5233307 12.186462
2015-07-02-22 21 35.950	-2.6731262 1.332901 11.484253
2015-07-02-22 21 35.954	-2.8361816 1.1412811 10.921295
2015-07-02-22 21 35.959	-2.9754333 0.99250793 10.211945
2015-07-02-22 21 35.964	-2.9647217 0.9520416 9.468079
2015-07-02-22 21 35.969	-2.8921204 0.85920715 8.7872925
2015-07-02-22 21 35.974	-2.6731262 0.75328064 8.142212
2015-07-02-22 21 35.979	-2.389862 0.65330505 7.42334
2015-07-02-22 21 35.984	-1.9399719 0.6509247 6.8948975
2015-07-02-22 21 35.989	-1.5019836 0.6902008 6.3128967
2015-07-02-22 21 35.994	-1.1496887 0.80326843 6.0748596
2015-07-02-22 21 36.001	-0.9354553 0.99845886 5.9082336
2015-07-02-22 21 36.005	-0.830719 1.2376862 6.020111
2015-07-02-22 21 36.010	-0.6819458 1.4554901 6.223633
2015-07-02-22 21 36.014	-0.599823 1.6054535 6.470001
2015-07-02-22 21 36.020	-0.42248535 1.8470612 6.9329834
2015-07-02-22 21 36.027	-0.41177368 2.0243988 7.604248
2015-07-02-22 21 36.030	-0.4177246 2.1505585 8.488556
2015-07-02-22 21 36.034	-0.36416626 2.1957855 9.22052
2015-07-02-22 21 36.040	-0.38320923 2.2267303 9.834656
2015-07-02-22 21 36.046	-0.38201904 2.179123 10.330963
2015-07-02-22 21 36.050	-0.27371216 1.9458466 10.655884
2015-07-02-22 21 36.055	-0.38082886 1.7804108 10.590424
2015-07-02-22 21 36.060	-0.4177246 1.7935028 10.394043
2015-07-02-22 21 36.065	-0.7962036 2.0470123 11.331909
2015-07-02-22 21 36.070	-0.73669434 1.6566315 10.904633
2015-07-02-22 21 36.075	-0.8366699 1.3079071 10.015564
2015-07-02-22 21 36.080	-0.80929565 0.9770355 9.293121
2015-07-02-22 21 36.085	-0.76882935 0.91633606 8.784912
2015-07-02-22 21 36.090	-0.7497864 1.0234528 8.527832
2015-07-02-22 21 36.096	-0.8569031 1.2103119 8.395721
2015-07-02-22 21 36.100	-1.0211487 1.3936005 8.282654
2015-07-02-22 21 36.105	-1.2508545 1.6066437 8.226715
2015-07-02-22 21 36.110	-1.3722534 1.7768402 8.225525
2015-07-02-22 21 36.115	-1.4900818 1.8387299 8.254089
2015-07-02-22 21 36.120	-1.5662537 2.083908 8.426666
2015-07-02-22 21 36.126	-1.7066956 2.2457733 8.682556
2015-07-02-22 21 36.130	-1.73526 2.4909515 9.016998
2015-07-02-22 21 36.135	-1.7007446 2.6944733 9.421661
2015-07-02-22 21 36.141	-1.6364746 2.9289398 9.872742
2015-07-02-22 21 36.146	-1.4258118 3.0919952 10.159576
2015-07-02-22 21 36.151	-1.1818237 3.2800446 10.43689
2015-07-02-22 21 36.155	-0.85809326 3.3550262 10.57019
2015-07-02-22 21 36.161	-0.63790894 3.450241 10.867737
2015-07-02-22 21 36.166	-0.41534424 3.3883514 11.047455
2015-07-02-22 21 36.171	-0.221344 3.3240814 11.060547
2015-07-02-22 21 36.175	-0.138031 3.2681427 10.978424
2015-07-02-22 21 36.181	-0.1308899 3.1193695 11.01889
2015-07-02-22 21 36.186	-0.12017822 3.045578 10.978424
2015-07-02-22 21 36.191	-0.13208008 2.9384613 11.008179
2015-07-02-22 21 36.196	-0.11065674 2.9384613 11.062927
2015-07-02-22 21 36.201	-0.023773193 2.8539581 11.085541
2015-07-02-22 21 36.206	0.1666565 2.7420807 11.01889
2015-07-02-22 21 36.211	0.07620239 2.615921 11.066498
2015-07-02-22 21 36.216	0.21188354 2.5754547 11.153381
2015-07-02-22 21 36.221	0.32138062 2.5802155 11.431885
2015-07-02-22 21 36.226	0.4534912 2.577835 11.752045
2015-07-02-22 21 36.231	0.46896362 2.4980927 11.747284
2015-07-02-22 21 36.236	0.5022888 2.4338226 11.512817
2015-07-02-22 21 36.241	0.49395752 2.390976 11.310486
2015-07-02-22 21 36.247	0.54989624 2.2410126 11.041504
2015-07-02-22 21 36.251	0.5272827 2.1529388 10.901062
2015-07-02-22 21 36.256	0.5118103 2.0410614 10.815369
2015-07-02-22 21 36.261	0.535614 1.929184 10.544006
2015-07-02-22 21 36.267	0.5296631 1.7554169 10.5321045
2015-07-02-22 21 36.271	0.4630127 1.614975 10.524963
2015-07-02-22 21 36.276	0.56536865 1.5197601 10.645172
2015-07-02-22 21 36.281	0.6939087 1.3983612 10.837982
2015-07-02-22 21 36.287	0.87719727 1.2745819 10.830841
2015-07-02-22 21 36.291	1.0652466 1.1627045 10.851074
2015-07-02-22 21 36.296	1.2425842 1.0746307 10.915344
2015-07-02-22 21 36.303	1.3770752 1.0127411 11.047455
2015-07-02-22 21 36.307	1.4806213 0.9877472 11.103394
2015-07-02-22 21 36.312	1.6496277 1.0270233 11.137909
2015-07-02-22 21 36.317	1.6305847 1.0091705 11.020081
2015-07-02-22 21 36.322	1.440155 1.0305939 10.754669
2015-07-02-22 21 36.327	1.1533203 1.0448761 10.592804
2015-07-02-22 21 36.332	0.9093323 0.9710846 10.140533
2015-07-02-22 21 36.337	0.67367554 0.89967346 9.651367
2015-07-02-22 21 36.342	0.48919678 0.8044586 9.289551
2015-07-02-22 21 36.348	0.40826416 0.640213 9.024139
2015-07-02-22 21 36.352	0.48205566 0.5176239 8.64566
2015-07-02-22 21 36.357	0.77960205 0.3533783 8.433807
2015-07-02-22 21 36.362	1.0973816 0.15818787 8.25766
2015-07-02-22 21 36.367	1.5151367 0.08677673 8.419525
2015-07-02-22 21 36.372	1.773407 0.08320618 9.007477
2015-07-02-22 21 36.377	1.8936157 0.23078918 9.688263
2015-07-02-22 21 36.382	1.9067078 0.45573425 10.69516
2015-07-02-22 21 36.387	1.8805237 0.5580902 11.706818
2015-07-02-22 21 36.392	1.8543396 0.6568756 12.487579
2015-07-02-22 21 36.397	1.6841431 0.70329285 13.111237
2015-07-02-22 21 36.402	1.4520569 0.6009369 13.369507
2015-07-02-22 21 36.408	1.209259 0.43074036 13.534943
2015-07-02-22 21 36.412	0.97836304 0.23435974 13.26239
2015-07-02-22 21 36.417	0.7819824 0.041549683 12.954132
2015-07-02-22 21 36.423	-0.071380615 0.13676453 12.541138
2015-07-02-22 21 36.428	-0.1296997 -0.045333862 11.943665
2015-07-02-22 21 36.432	0.23568726 -0.29884338 11.260498
2015-07-02-22 21 36.437	0.5439453 -0.52497864 10.735626
2015-07-02-22 21 36.442	0.7688904 -0.66423035 10.18219
2015-07-02-22 21 36.448	0.9795532 -0.77134705 9.399048
2015-07-02-22 21 36.454	1.1437988 -0.8391876 8.843231
2015-07-02-22 21 36.457	1.4484863 -0.8879852 8.226715
2015-07-02-22 21 36.463	1.767456 -0.87965393 7.7661133
2015-07-02-22 21 36.468	2.010254 -0.72135925 7.48999
2015-07-02-22 21 36.473	2.3232727 -0.4714203 7.4411926
2015-07-02-22 21 36.478	2.5934448 -0.007247925 7.699463
2015-07-02-22 21 36.483	2.9171753 0.5342865 8.225525
2015-07-02-22 21 36.488	3.0112 1.024643 8.790863
2015-07-02-22 21 36.493	3.0385742 1.4840546 9.368103
2015-07-02-22 21 36.498	3.0147705 1.8744354 9.994141
2015-07-02-22 21 36.503	2.800537 2.2100677 10.613037
2015-07-02-22 21 36.508	2.5993958 2.532608 11.278351
2015-07-02-22 21 36.513	2.2113953 2.6873322 11.715149
2015-07-02-22 21 36.518	1.8733826 2.8218231 12.057922
2015-07-02-22 21 36.523	1.561554 2.7992096 12.10434
2015-07-02-22 21 36.528	1.3175659 2.705185 12.141235
2015-07-02-22 21 36.533	1.016449 2.5171356 11.874634
2015-07-02-22 21 36.538	0.87124634 2.1826935 11.379517
2015-07-02-22 21 36.543	0.77841187 1.9732208 10.854645
2015-07-02-22 21 36.549	0.8319702 1.9053802 10.305969
2015-07-02-22 21 36.553	0.77127075 1.5971222 9.627563
2015-07-02-22 21 36.558	0.66534424 1.3067169 9.075317
2015-07-02-22 21 36.563	0.5844116 1.1115265 8.501648
2015-07-02-22 21 36.569	0.4963379 0.8794403 7.924408
2015-07-02-22 21 36.573	0.36898804 0.7913666 7.4519043
2015-07-02-22 21 36.578	0.3713684 0.80088806 7.29718
2015-07-02-22 21 36.583	0.35708618 0.95799255 7.1007996
2015-07-02-22 21 36.589	0.40231323 1.1234283 7.1841125
2015-07-02-22 21 36.593	0.37493896 1.3221893 7.218628
2015-07-02-22 21 36.599	0.29638672 1.5721283 7.2864685
2015-07-02-22 21 36.606	0.019073486 2.0101166 7.9160767
2015-07-02-22 21 36.610	-0.07495117 2.1434174 8.12912
2015-07-02-22 21 36.614	-0.07495117 2.1434174 8.12912
2015-07-02-22 21 36.619	-0.05947876 2.1838837 8.392151
2015-07-02-22 21 36.624	0.1083374 2.218399 8.871796
2015-07-02-22 21 36.629	0.1083374 2.218399 8.871796
2015-07-02-22 21 36.637	0.08215332 2.2219696 9.190765
2015-07-02-22 21 36.639	0.035736084 2.3957367 10.282166
2015-07-02-22 21 36.644	0.14761353 2.4278717 10.720154
2015-07-02-22 21 36.650	0.17617798 2.4826202 11.096252
2015-07-02-22 21 36.654	0.22854614 2.4278717 11.225983
2015-07-02-22 21 36.659	0.11428833 2.3647919 11.566376
2015-07-02-22 21 36.664	0.1749878 2.218399 11.439026
2015-07-02-22 21 36.669	0.07858276 1.7149506 11.086731
2015-07-02-22 21 36.674	0.15713501 1.7363739 11.306915
2015-07-02-22 21 36.679	0.3463745 1.8208771 11.492584
2015-07-02-22 21 36.684	0.54156494 1.6970978 10.857025
2015-07-02-22 21 36.690	0.618927 1.628067 10.395233
2015-07-02-22 21 36.694	0.5510864 1.8065948 10.000092
2015-07-02-22 21 36.699	0.48086548 2.1041412 9.882263
2015-07-02-22 21 36.705	0.51657104 2.3112335 9.672791
2015-07-02-22 21 36.710	0.6617737 2.5076141 9.453796
2015-07-02-22 21 36.714	0.6784363 2.756363 9.41214
2015-07-02-22 21 36.719	0.6355896 2.7837372 9.310974
2015-07-02-22 21 36.725	0.5451355 2.8218231 9.353821
2015-07-02-22 21 36.730	0.5844116 2.8420563 9.28241
2015-07-02-22 21 36.734	0.50942993 2.9003754 9.41333
2015-07-02-22 21 36.740	0.48443604 2.9670258 9.559723
2015-07-02-22 21 36.745	0.35946655 3.0051117 9.975098
2015-07-02-22 21 36.750	0.24282837 3.103897 10.50473
2015-07-02-22 21 36.756	0.3154297 3.1848297 11.045074
2015-07-02-22 21 36.760	0.19641113 3.1693573 11.459259
2015-07-02-22 21 36.765	0.07382202 3.0658112 11.8341675
2015-07-02-22 21 36.770	0.09286499 3.0289154 11.982941
2015-07-02-22 21 36.775	0.1333313 2.9408417 12.1614685
2015-07-02-22 21 36.780	0.057159424 2.8682404 12.261444
2015-07-02-22 21 36.785	-0.05709839 2.9705963 12.387604
2015-07-02-22 21 36.790	-0.2713318 3.0550995 12.486389
2015-07-02-22 21 36.795	-0.48913574 3.1657867 12.524475
2015-07-02-22 21 36.801	-0.6474304 3.1562653 12.611359
2015-07-02-22 21 36.806	-0.6736145 3.1705475 12.441162
2015-07-02-22 21 36.811	-0.6486206 3.1181793 12.260254
2015-07-02-22 21 36.815	-0.631958 2.9729767 11.827026
2015-07-02-22 21 36.820	-0.51412964 2.8420563 11.558044
2015-07-02-22 21 36.825	-0.46652222 2.6956635 11.3211975
2015-07-02-22 21 36.831	-0.28204346 2.519516 11.189087
2015-07-02-22 21 36.835	-0.3201294 2.443344 11.136719
2015-07-02-22 21 36.840	-0.6736145 2.4076385 10.9427185
2015-07-02-22 21 36.845	-0.48199463 2.1945953 10.820129
2015-07-02-22 21 36.851	-0.4343872 2.0981903 10.801086
2015-07-02-22 21 36.855	-0.28323364 1.9601288 11.001038
2015-07-02-22 21 36.860	-0.23800659 1.845871 11.126007
2015-07-02-22 21 36.865	-0.17849731 1.6352081 11.253357
2015-07-02-22 21 36.871	-0.14874268 1.4983368 11.196228
2015-07-02-22 21 36.875	-0.32131958 1.351944 11.135529
2015-07-02-22 21 36.881	-0.6069641 1.1389008 10.830841
2015-07-02-22 21 36.886	-0.7747803 0.9889374 10.534485
2015-07-02-22 21 36.891	-1.0949402 0.9056244 10.139343
2015-07-02-22 21 36.896	-1.1723022 0.81755066 9.641846
2015-07-02-22 21 36.901	-1.2127686 0.70329285 9.144348
2015-07-02-22 21 36.908	-1.1687317 0.57832336 8.552826
