2015-07-07-16 21 45.492	0.95932007 2.7397003 9.255035
2015-07-07-16 21 45.499	0.83078 2.7325592 8.83847
2015-07-07-16 21 45.505	0.670105 2.67305 8.508789
2015-07-07-16 21 45.510	0.56655884 2.6278229 8.1588745
2015-07-07-16 21 45.513	0.4284973 2.5611725 7.924408
2015-07-07-16 21 45.517	0.26068115 2.5540314 7.7946777
2015-07-07-16 21 45.523	0.27972412 2.4576263 7.641144
2015-07-07-16 21 45.528	0.19760132 2.443344 7.5875854
2015-07-07-16 21 45.533	0.2487793 2.358841 7.6637573
2015-07-07-16 21 45.539	0.27496338 2.346939 7.609009
2015-07-07-16 21 45.543	0.38684082 2.2481537 7.662567
2015-07-07-16 21 45.548	0.5118103 2.2362518 7.7161255
2015-07-07-16 21 45.553	0.6022644 2.250534 7.6970825
2015-07-07-16 21 45.558	0.8153076 2.2207794 7.648285
2015-07-07-16 21 45.563	0.9378967 2.167221 7.5435486
2015-07-07-16 21 45.568	1.0081177 2.1779327 7.4007263
2015-07-07-16 21 45.574	1.0628662 2.192215 7.2852783
2015-07-07-16 21 45.578	1.2425842 2.192215 7.091278
2015-07-07-16 21 45.583	1.3020935 2.3219452 6.8437195
2015-07-07-16 21 45.589	1.40802 2.3969269 6.698517
2015-07-07-16 21 45.593	1.446106 2.5099945 6.4331055
2015-07-07-16 21 45.598	1.4996643 2.602829 6.224823
2015-07-07-16 21 45.603	1.5341797 2.7218475 6.123657
2015-07-07-16 21 45.608	1.6234436 2.9063263 5.9665527
2015-07-07-16 21 45.613	1.6186829 2.9146576 5.770172
2015-07-07-16 21 45.618	1.7365112 3.0741425 5.736847
2015-07-07-16 21 45.625	1.773407 3.1503143 5.615448
2015-07-07-16 21 45.628	1.824585 3.2907562 5.505951
2015-07-07-16 21 45.634	1.8388672 3.2848053 5.532135
2015-07-07-16 21 45.638	1.9447937 3.3752594 5.507141
2015-07-07-16 21 45.643	1.9471741 3.4145355 5.614258
2015-07-07-16 21 45.648	2.0899963 3.4966583 5.648773
2015-07-07-16 21 45.654	2.1744995 3.4764252 5.7582703
2015-07-07-16 21 45.659	2.2506714 3.5406952 5.8368225
2015-07-07-16 21 45.664	2.3625488 3.5918732 5.788025
2015-07-07-16 21 45.669	2.5160828 3.5704498 5.968933
2015-07-07-16 21 45.675	2.5827332 3.6073456 6.024872
2015-07-07-16 21 45.679	2.6696167 3.6573334 6.153412
2015-07-07-16 21 45.685	2.7779236 3.6918488 6.379547
2015-07-07-16 21 45.692	2.7112732 3.7799225 6.988922
2015-07-07-16 21 45.695	2.7112732 3.7799225 6.988922
2015-07-07-16 21 45.699	2.671997 3.7608795 7.2471924
2015-07-07-16 21 45.704	2.5922546 3.8061066 7.5935364
2015-07-07-16 21 45.710	2.4815674 3.757309 7.9660645
2015-07-07-16 21 45.714	2.3601685 3.7299347 8.280273
2015-07-07-16 21 45.719	2.2625732 3.7489777 8.540924
2015-07-07-16 21 45.724	2.1744995 3.7406464 8.858704
2015-07-07-16 21 45.729	2.043579 3.6002045 9.024139
2015-07-07-16 21 45.735	1.9638367 3.6192474 9.057465
2015-07-07-16 21 45.740	1.8983765 3.6061554 9.033661
2015-07-07-16 21 45.744	1.9447937 3.5894928 9.069366
