2015-07-07-16 27 19.787	-0.7640686 3.9191742 9.846558
2015-07-07-16 27 19.795	-0.66052246 3.9477386 9.848938
2015-07-07-16 27 19.798	-0.6057739 3.9453583 9.945343
2015-07-07-16 27 19.803	-0.4105835 3.9596405 10.015564
2015-07-07-16 27 19.808	-0.3022766 3.950119 10.152435
2015-07-07-16 27 19.814	-0.101135254 3.942978 10.176239
2015-07-07-16 27 19.820	0.10357666 3.8120575 10.31192
2015-07-07-16 27 19.823	0.3225708 3.687088 10.421417
2015-07-07-16 27 19.828	0.471344 3.5692596 10.529724
2015-07-07-16 27 19.837	0.6498718 3.4014435 10.6285095
2015-07-07-16 27 19.840	0.8760071 3.2919464 10.716583
2015-07-07-16 27 19.843	1.0545349 3.2348175 10.732056
2015-07-07-16 27 19.849	1.3044739 3.212204 10.936768
2015-07-07-16 27 19.854	1.5282288 3.3812103 11.031982
2015-07-07-16 27 19.858	1.5889282 3.4930878 11.004608
2015-07-07-16 27 19.864	1.5139465 3.6263885 11.110535
2015-07-07-16 27 19.871	1.2973328 3.5883026 11.151001
2015-07-07-16 27 19.874	1.1033325 3.4573822 11.328339
2015-07-07-16 27 19.879	0.76412964 3.257431 11.480682
2015-07-07-16 27 19.884	0.5058594 3.0765228 11.669922
2015-07-07-16 27 19.889	0.32138062 2.8515778 11.867493
2015-07-07-16 27 19.894	0.17974854 2.6147308 12.029358
2015-07-07-16 27 19.899	0.059539795 2.4385834 12.225739
2015-07-07-16 27 19.904	-0.09399414 2.2862396 12.23645
2015-07-07-16 27 19.909	-0.20944214 2.050583 12.284058
2015-07-07-16 27 19.914	-0.44033813 1.8899078 12.209076
2015-07-07-16 27 19.921	-0.55459595 1.5756989 12.206696
2015-07-07-16 27 19.924	-0.7319336 1.2852936 12.10791
2015-07-07-16 27 19.929	-0.82476807 0.99845886 12.074585
2015-07-07-16 27 19.936	-0.8937988 0.70329285 12.054352
2015-07-07-16 27 19.939	-0.9604492 0.4438324 12.018646
2015-07-07-16 27 19.944	-1.010437 0.21174622 11.891296
2015-07-07-16 27 19.949	-1.0985107 -0.044143677 11.791321
2015-07-07-16 27 19.955	-1.0699463 -0.24171448 11.597321
2015-07-07-16 27 19.959	-1.0544739 -0.5035553 11.317627
2015-07-07-16 27 19.964	-1.0663757 -0.7106476 11.077209
2015-07-07-16 27 19.972	-0.927124 -1.0903168 10.76181
2015-07-07-16 27 19.976	-0.927124 -1.0903168 10.76181
2015-07-07-16 27 19.979	-0.9295044 -1.2676544 10.555908
2015-07-07-16 27 19.984	-0.9544983 -1.5354462 10.321442
2015-07-07-16 27 19.990	-0.97592163 -1.7365875 10.241699
2015-07-07-16 27 19.995	-0.9878235 -1.8758392 10.210754
2015-07-07-16 27 19.999	-0.99020386 -2.0127106 10.092926
2015-07-07-16 27 20.005	-0.9378357 -2.098404 10.142914
2015-07-07-16 27 20.010	-0.87475586 -2.162674 9.995331
2015-07-07-16 27 20.016	-0.7878723 -2.1912384 9.86441
2015-07-07-16 27 20.024	-0.631958 -2.1971893 9.712067
