2015-07-08-18 04 07.891	0.37017822 3.115799 6.173645
2015-07-08-18 04 07.896	0.18450928 2.9860687 6.3247986
2015-07-08-18 04 07.902	0.059539795 2.8551483 6.4914246
2015-07-08-18 04 07.907	0.06668091 2.8777618 6.5664063
2015-07-08-18 04 07.913	0.05001831 2.8194427 6.6973267
2015-07-08-18 04 07.927	0.029785156 2.8194427 6.8746643
2015-07-08-18 04 07.932	0.23925781 2.7349396 7.007965
2015-07-08-18 04 07.934	0.10595703 2.7194672 7.2043457
2015-07-08-18 04 07.935	0.035736084 2.6718597 7.200775
2015-07-08-18 04 07.938	-0.14160156 2.6813812 7.1329346
2015-07-08-18 04 07.942	-0.003540039 2.9420319 6.7604065
2015-07-08-18 04 07.949	-0.36654663 2.8575287 7.0734253
2015-07-08-18 04 07.952	-0.32608032 3.0110626 6.9329834
2015-07-08-18 04 07.957	-0.45224 3.3931122 6.879425
2015-07-08-18 04 07.964	-0.5605469 3.7216034 6.866333
2015-07-08-18 04 07.967	-0.7069397 3.9644012 6.6818542
2015-07-08-18 04 07.972	-0.70217896 4.1131744 6.4604797
2015-07-08-18 04 07.977	-0.71884155 4.226242 6.3450317
2015-07-08-18 04 07.982	-0.53079224 4.2476654 6.115326
2015-07-08-18 04 07.987	-0.62957764 4.308365 5.935608
2015-07-08-18 04 07.992	-0.5986328 4.392868 5.9189453
2015-07-08-18 04 07.997	-0.49389648 4.5059357 5.8570557
2015-07-08-18 04 08.002	-0.3201294 4.4476166 5.891571
2015-07-08-18 04 08.007	-0.31536865 4.419052 6.1141357
2015-07-08-18 04 08.014	-0.27490234 4.3631134 6.373596
2015-07-08-18 04 08.017	-0.13565063 4.353592 6.5759277
2015-07-08-18 04 08.022	-0.013061523 4.348831 6.84729
2015-07-08-18 04 08.027	0.20831299 4.329788 7.1269836
2015-07-08-18 04 08.033	0.3642273 4.385727 7.342407
2015-07-08-18 04 08.037	0.4368286 4.27861 7.534027
2015-07-08-18 04 08.042	0.64630127 4.2690887 7.7482605
2015-07-08-18 04 08.047	0.7200928 4.232193 7.8268127
2015-07-08-18 04 08.053	0.5784607 4.098892 7.995819
2015-07-08-18 04 08.057	0.45825195 4.0286713 8.166016
2015-07-08-18 04 08.063	0.2892456 3.9667816 8.444519
2015-07-08-18 04 08.067	0.08453369 3.9203644 8.673035
2015-07-08-18 04 08.073	-0.058288574 3.9203644 8.763489
2015-07-08-18 04 08.077	-0.26895142 3.8715668 8.874176
2015-07-08-18 04 08.083	-0.49508667 3.9191742 9.0312805
2015-07-08-18 04 08.089	-0.6426697 3.8834686 9.276459
2015-07-08-18 04 08.094	-0.7331238 3.9846344 9.578766
2015-07-08-18 04 08.098	-0.72598267 3.9417877 9.783478
2015-07-08-18 04 08.103	-0.7557373 3.9774933 10.028656
2015-07-08-18 04 08.108	-0.7378845 4.0417633 10.144104
2015-07-08-18 04 08.116	-0.7390747 4.0489044 10.251221
2015-07-08-18 04 08.118	-0.71170044 4.097702 10.347626
2015-07-08-18 04 08.123	-0.85214233 4.0560455 10.3333435
2015-07-08-18 04 08.131	-0.63552856 4.239334 10.252411
2015-07-08-18 04 08.134	-0.35821533 4.4095306 10.031036
2015-07-08-18 04 08.138	-0.18206787 4.540451 9.751343
2015-07-08-18 04 08.143	-0.2296753 4.5642548 9.487122
2015-07-08-18 04 08.148	-0.20111084 4.655899 9.255035
2015-07-08-18 04 08.154	-0.13922119 4.720169 9.0503235
2015-07-08-18 04 08.158	-0.009490967 4.828476 9.024139
2015-07-08-18 04 08.164	0.051208496 4.8463287 9.075317
2015-07-08-18 04 08.168	0.11428833 4.9653473 9.231232
2015-07-08-18 04 08.174	0.20831299 5.1093597 9.588287
2015-07-08-18 04 08.181	0.25234985 5.186722 9.939392
2015-07-08-18 04 08.184	0.19403076 5.2498016 10.088165
2015-07-08-18 04 08.189	0.12857056 5.2557526 10.173859
2015-07-08-18 04 08.194	0.11904907 5.43309 10.298828
2015-07-08-18 04 08.199	0.025024414 5.5580597 10.538055
2015-07-08-18 04 08.203	-0.30822754 5.553299 10.751099
2015-07-08-18 04 08.209	-1.260376 4.974869 11.061737
2015-07-08-18 04 08.214	-0.41415405 5.680649 11.268829
2015-07-08-18 04 08.219	-0.36297607 5.8829803 11.605652
2015-07-08-18 04 08.224	-0.6069641 5.7544403 11.874634
2015-07-08-18 04 08.230	-0.62838745 5.797287 12.179321
2015-07-08-18 04 08.234	-0.5819702 6.0365143 12.787506
2015-07-08-18 04 08.240	-0.599823 6.155533 13.224304
2015-07-08-18 04 08.244	-0.535553 6.316208 13.321899
2015-07-08-18 04 08.249	-0.7557373 6.303116 13.2005005
2015-07-08-18 04 08.254	-1.0211487 6.193619 13.043396
2015-07-08-18 04 08.259	-1.3579712 6.021042 13.094574
2015-07-08-18 04 08.264	-1.7745361 5.8258514 13.19693
2015-07-08-18 04 08.269	-2.0899353 5.6199493 13.155273
2015-07-08-18 04 08.275	-2.2815552 5.5068817 13.165985
2015-07-08-18 04 08.279	-2.4707947 5.4140472 12.968414
2015-07-08-18 04 08.285	-2.6802673 5.271225 12.551849
2015-07-08-18 04 08.290	-2.799286 5.0962677 11.85321
2015-07-08-18 04 08.295	-2.9718628 4.8951263 11.128387
2015-07-08-18 04 08.299	-2.9980469 4.630905 10.43689
2015-07-08-18 04 08.304	-2.986145 4.413101 9.92392
2015-07-08-18 04 08.310	-3.5800476 4.122696 9.491882
2015-07-08-18 04 08.315	-2.9075928 4.0489044 9.171722
2015-07-08-18 04 08.319	-2.229187 3.808487 8.690887
2015-07-08-18 04 08.324	-1.6602783 3.5692596 8.302887
2015-07-08-18 04 08.330	-1.2330017 3.3704987 8.25766
2015-07-08-18 04 08.335	-1.2330017 2.9384613 8.407623
2015-07-08-18 04 08.340	-1.4817505 2.808731 8.502838
2015-07-08-18 04 08.345	-1.4484253 2.661148 8.702789
2015-07-08-18 04 08.350	-1.6436157 2.3564606 8.936066
2015-07-08-18 04 08.355	-2.0197144 1.9958344 9.076508
2015-07-08-18 04 08.360	-2.139923 1.7280426 8.933685
2015-07-08-18 04 08.365	-2.05661 1.609024 8.880127
2015-07-08-18 04 08.370	-2.0923157 1.4828644 8.633759
2015-07-08-18 04 08.375	-2.1149292 1.4745331 8.533783
2015-07-08-18 04 08.380	-2.337494 1.4626312 8.483795
2015-07-08-18 04 08.385	-2.4957886 1.3757477 8.375488
2015-07-08-18 04 08.392	-2.7695313 1.2138824 8.110077
2015-07-08-18 04 08.396	-2.7957153 1.121048 7.694702
2015-07-08-18 04 08.400	-2.7957153 1.121048 7.694702
2015-07-08-18 04 08.405	-2.7278748 1.204361 7.397156
2015-07-08-18 04 08.410	-2.446991 1.4650116 6.5116577
2015-07-08-18 04 08.416	-2.2851257 1.6066437 6.07843
2015-07-08-18 04 08.420	-1.7983398 1.7768402 5.8558655
2015-07-08-18 04 08.425	-1.6697998 1.8006439 5.69281
2015-07-08-18 04 08.430	-1.3532104 1.9184723 5.6892395
2015-07-08-18 04 08.436	-1.061615 2.0398712 5.698761
2015-07-08-18 04 08.440	-0.84976196 2.1696014 5.774933
2015-07-08-18 04 08.445	-0.5914917 2.3755035 5.634491
2015-07-08-18 04 08.450	-0.11779785 2.6504364 5.5726013
2015-07-08-18 04 08.456	-0.092803955 2.6278229 5.616638
2015-07-08-18 04 08.460	-0.17254639 2.7385101 5.4000244
2015-07-08-18 04 08.465	0.04763794 2.911087 5.2262573
2015-07-08-18 04 08.471	0.051208496 2.975357 4.7585144
2015-07-08-18 04 08.476	-0.12374878 2.9944 4.2860107
2015-07-08-18 04 08.481	-0.20825195 3.1265106 3.76828
2015-07-08-18 04 08.486	-0.37368774 3.1907806 3.3790894
2015-07-08-18 04 08.491	-0.59625244 3.225296 2.9910889
2015-07-08-18 04 08.496	-0.66171265 3.2003021 2.9125366
2015-07-08-18 04 08.501	-0.6498108 3.289566 2.9303894
2015-07-08-18 04 08.506	-0.63671875 3.334793 3.011322
2015-07-08-18 04 08.511	-0.56411743 3.2003021 3.100586
2015-07-08-18 04 08.516	-0.62838745 3.1241302 3.3886108
2015-07-08-18 04 08.521	-0.8854675 2.9015656 3.8158875
2015-07-08-18 04 08.526	-1.1139832 2.73732 4.34552
2015-07-08-18 04 08.531	-0.90689087 2.7801666 4.876343
2015-07-08-18 04 08.537	-0.64505005 2.8325348 5.17865
2015-07-08-18 04 08.542	-0.31417847 2.9146576 5.351227
2015-07-08-18 04 08.546	-0.124938965 2.981308 5.4642944
2015-07-08-18 04 08.551	0.11785889 3.0670013 5.8749084
2015-07-08-18 04 08.557	0.1583252 3.2586212 6.122467
2015-07-08-18 04 08.561	0.19165039 3.405014 6.2914734
2015-07-08-18 04 08.566	0.17855835 3.4085846 6.693756
2015-07-08-18 04 08.571	0.19641113 3.3371735 6.8568115
2015-07-08-18 04 08.577	0.3975525 3.1431732 7.111511
2015-07-08-18 04 08.581	0.44873047 3.174118 7.2471924
2015-07-08-18 04 08.587	0.4701538 3.3169403 7.5042725
2015-07-08-18 04 08.592	0.44277954 3.4311981 7.6459045
2015-07-08-18 04 08.597	0.4225464 3.397873 7.9291687
2015-07-08-18 04 08.601	0.37017822 3.3312225 8.125549
2015-07-08-18 04 08.606	0.3975525 3.3574066 8.424286
2015-07-08-18 04 08.612	0.4058838 3.3895416 8.982483
2015-07-08-18 04 08.617	0.43206787 3.5109406 9.402618
2015-07-08-18 04 08.622	0.38446045 3.5049896 9.791809
2015-07-08-18 04 08.626	0.3392334 3.5549774 10.190521
2015-07-08-18 04 08.632	0.30233765 3.6442413 10.488068
2015-07-08-18 04 08.637	0.25830078 3.687088 10.715393
2015-07-08-18 04 08.642	0.1904602 3.745407 11.045074
2015-07-08-18 04 08.647	0.02859497 3.5597382 11.227173
2015-07-08-18 04 08.652	-0.013061523 3.5478363 11.469971
2015-07-08-18 04 08.657	0.035736084 3.6347198 11.661591
