16	35	33	-1.5805359 -1.0681152E-4 6.84729 0.0 0.0 0.0

16	35	33	-1.7388306 0.027267456 6.7425537 0.0 0.0 0.0

16	35	33	-1.9137878 0.08201599 6.615204 0.0 0.0 0.0

16	35	33	-1.9602051 0.2046051 6.6080627 89.99408 -0.12783988 -14.10827

16	35	33	-1.8757019 0.23554993 6.737793 90.04675 -0.41773787 -14.792045

16	35	33	-1.7150269 0.22602844 6.987732 90.11035 -0.595312 -15.051163

16	35	33	-1.5293579 0.114151 7.397156 90.200775 -0.6963568 -14.922513

16	35	33	-1.3663025 -0.010818481 7.9398804 90.38632 -0.58743346 -14.534061

16	35	33	-1.2710876 -0.2476654 8.499268 90.61481 -0.34967622 -13.977825

16	35	33	-1.1592102 -0.51545715 9.333588 90.95212 0.13378479 -13.44737

16	35	33	-1.0949402 -0.758255 10.101257 91.25888 0.62396497 -12.748805

16	35	33	-0.99972534 -0.9903412 10.689209 91.61151 1.1798306 -12.076348

16	35	33	-0.91522217 -1.1843414 11.128387 91.96234 1.7309014 -11.421478

16	35	33	-0.8985596 -1.3592987 11.33786 92.31427 2.273463 -10.858746

16	35	33	-0.86761475 -1.5521088 11.390228 92.672516 2.7483768 -10.354353

16	35	33	-0.84143066 -1.6104279 11.415222 93.06067 3.1901681 -9.945736

16	35	33	-0.78549194 -1.668747 11.170044 93.42996 3.5425026 -9.602713

16	35	33	-0.8450012 -1.6770782 11.095062 93.75534 3.8204908 -9.33583

16	35	33	-0.9449768 -1.6520844 10.998657 94.07489 4.053982 -9.11569

16	35	33	-1.0009155 -1.649704 11.041504 94.39288 4.2150025 -8.993917

16	35	33	-1.2591858 -1.6544647 11.093872 94.69629 4.336131 -8.921888

16	35	33	-1.4650879 -1.6294708 11.193848 94.94473 4.4157963 -8.9669695

16	35	33	-1.6293335 -1.7877655 11.285492 95.18921 4.504737 -9.035513

16	35	33	-1.850708 -1.8686981 11.5199585 95.45364 4.607736 -9.171368

16	35	33	-2.0601807 -1.9151154 11.790131 95.70395 4.7216434 -9.352678

16	35	33	-2.24823 -2.00914 12.259064 95.88904 4.8284755 -9.590307

16	35	33	-2.5541077 -2.1721954 12.8220215 96.08835 4.9727874 -9.795563

16	35	33	-2.7980957 -2.4364166 13.355225 96.28351 5.13093 -10.05359

16	35	33	-3.0658875 -2.579239 13.588501 96.47211 5.324439 -10.323997

16	35	33	-3.217041 -2.739914 13.682526 96.58795 5.515923 -10.641643

16	35	33	-3.3610535 -2.9446259 13.7586975 96.733215 5.730227 -10.902251

16	35	33	-3.4907837 -3.061264 13.7586975 96.86316 5.9467297 -11.182605

16	35	33	-3.5586243 -3.067215 13.872955 96.96576 6.1594043 -11.452776

16	35	33	-3.5324402 -3.1041107 13.976501 96.9668 6.339915 -11.713026

16	35	33	-3.4360352 -3.1362457 14.051483 97.00665 6.5203795 -11.901706

16	35	33	-3.261078 -3.156479 13.915802 96.99942 6.672576 -12.05451

16	35	33	-3.0016174 -3.1993256 13.789642 96.956604 6.8031235 -12.154459

16	35	33	-2.6243286 -3.1648102 13.681335 96.81644 6.904441 -12.194802

16	35	33	-2.2922668 -3.1731415 13.4123535 96.74658 7.0064187 -12.154975

16	35	33	-1.73526 -3.1398163 13.250488 96.54233 7.014534 -12.053233

16	35	33	-1.1865845 -3.067215 12.867249 96.45282 7.081115 -11.888617

16	35	33	-0.75216675 -2.939865 12.404266 96.24542 7.067877 -11.670504

16	35	33	-0.68670654 -2.8137054 11.78537 96.156555 7.0834785 -11.433937

16	35	33	-0.7497864 -2.6089935 11.248596 96.03232 7.052145 -11.213695

16	35	33	-0.9057007 -2.470932 10.883209 95.90585 6.9865065 -11.024349

16	35	33	-1.2520447 -2.20076 10.467834 95.726685 6.883143 -10.865684

16	35	33	-1.657898 -2.035324 10.161957 95.628296 6.8083606 -10.762731

16	35	33	-1.9494934 -1.8853607 9.697784 95.50461 6.7011294 -10.70839

16	35	33	-2.235138 -1.7580109 9.291931 95.37186 6.5916743 -10.693626

16	35	33	-2.2529907 -1.6842194 9.787048 95.14029 6.454644 -10.721287

16	35	33	-2.3981934 -1.7496796 8.827759 95.0076 6.3889275 -10.75373

16	35	33	-2.8778381 -1.4449921 7.688751 94.84192 6.3102565 -10.844422

16	35	33	-3.197998 -1.0546112 6.8127747 94.65369 6.216417 -11.05512

16	35	33	-3.2860718 -0.9463043 6.8699036 94.33432 6.1527157 -11.358204

16	35	33	-3.4003296 -1.2093353 7.7363586 94.065704 6.153598 -11.6465

16	35	33	-3.7633362 -1.778244 8.544495 93.74649 6.212145 -11.928793

16	35	33	-3.8799744 -2.2876434 9.395477 93.40503 6.3961396 -12.209264

16	35	33	-3.633606 -2.7970428 10.579712 92.93506 6.731411 -12.470506

16	35	33	-3.152771 -3.0172272 11.871063 92.57672 7.093925 -12.648484

16	35	33	-2.5838623 -3.254074 13.099335 92.13678 7.501851 -12.754699

16	35	33	-1.9304504 -3.4825897 13.763458 91.67108 7.92802 -12.762504

16	35	33	-1.305603 -3.7753754 14.260956 91.10266 8.38781 -12.6681795

16	35	33	-0.8783264 -3.8336945 14.294281 90.68982 8.773809 -12.495534

16	35	33	-0.62124634 -3.772995 14.110992 90.21649 9.175212 -12.282738

16	35	33	-0.17849731 -3.6170807 13.930084 89.76181 9.536426 -12.035265

16	35	33	0.1987915 -3.0695953 13.00769 89.28656 9.854242 -11.733732

16	35	33	0.5118103 -2.6804047 12.36499 88.95822 10.056361 -11.440182

16	35	33	0.6284485 -2.3412018 12.113861 88.58679 10.242841 -11.122229

16	35	33	0.3892212 -1.6080475 11.310486 88.24869 10.386277 -10.78733

16	35	33	0.13214111 -1.1962433 10.847504 87.80914 10.51618 -10.405691

16	35	33	-0.20230103 -0.7653961 10.458313 87.62793 10.514972 -10.155697

16	35	33	-0.20230103 -0.7653961 10.458313 87.450714 10.473478 -9.941675

16	35	33	-0.39154053 -0.30717468 9.950104 87.3154 10.407592 -9.763268

