2015-06-25-17 51 12.922	-2.5588684 2.173172 13.345703
2015-06-25-17 51 12.928	-2.318451 2.1291351 12.867249
2015-06-25-17 51 12.933	-2.1506348 2.102951 12.514954
2015-06-25-17 51 12.938	-1.9256897 2.0755768 12.031738
2015-06-25-17 51 12.943	-1.7102661 1.9910736 11.475922
2015-06-25-17 51 12.949	-1.5376892 2.03154 10.908203
2015-06-25-17 51 12.954	-1.4389038 1.9601288 10.101257
2015-06-25-17 51 12.958	-1.3805847 1.9470367 9.582336
2015-06-25-17 51 12.963	-1.2556152 1.9756012 9.113403
2015-06-25-17 51 12.969	-1.196106 1.9922638 8.520691
2015-06-25-17 51 12.973	-1.177063 1.9910736 8.038666
2015-06-25-17 51 12.979	-1.1699219 1.9910736 7.693512
2015-06-25-17 51 12.985	-1.2782288 2.0779572 7.282898
2015-06-25-17 51 12.989	-1.4877014 2.186264 7.0305786
2015-06-25-17 51 12.993	-1.6079102 2.2743378 6.813965
2015-06-25-17 51 12.999	-1.8733215 2.3624115 6.6068726
2015-06-25-17 51 13.004	-2.0958862 2.4635773 6.4509583
2015-06-25-17 51 13.009	-2.2494202 2.5540314 6.212921
2015-06-25-17 51 13.013	-2.318451 2.6432953 6.210541
2015-06-25-17 51 13.019	-2.4553223 2.7682648 6.07843
2015-06-25-17 51 13.024	-2.556488 2.8491974 6.040344
2015-06-25-17 51 13.029	-2.6814575 2.9979706 5.8546753
2015-06-25-17 51 13.034	-2.6897888 3.1300812 5.75589
2015-06-25-17 51 13.039	-2.690979 3.1455536 5.6713867
2015-06-25-17 51 13.044	-2.6421814 3.244339 5.6392517
2015-06-25-17 51 13.049	-2.4886475 3.2467194 5.7344666
2015-06-25-17 51 13.056	-2.2363281 3.225296 5.8951416
2015-06-25-17 51 13.059	-2.0589905 3.25029 6.3974
2015-06-25-17 51 13.064	-1.7626343 3.18721 6.9282227
2015-06-25-17 51 13.070	-1.6340942 3.1122284 7.5554504
2015-06-25-17 51 13.074	-1.3960571 2.8944244 8.139832
2015-06-25-17 51 13.079	-1.209198 2.8051605 8.680176
2015-06-25-17 51 13.084	-1.0259094 2.6266327 9.106262
2015-06-25-17 51 13.090	-0.94021606 2.4385834 9.488312
2015-06-25-17 51 13.094	-0.86761475 2.3647919 9.929871
2015-06-25-17 51 13.100	-0.81643677 2.295761 10.290497
2015-06-25-17 51 13.107	-0.74264526 2.2076874 10.778473
2015-06-25-17 51 13.111	-0.6807556 2.2969513 10.82251
2015-06-25-17 51 13.114	-0.6807556 2.2969513 10.82251
2015-06-25-17 51 13.122	-0.70098877 2.2910004 10.729675
2015-06-25-17 51 13.125	-0.6807556 2.3885956 10.474976
2015-06-25-17 51 13.130	-0.67718506 2.443344 10.035797
2015-06-25-17 51 13.135	-0.65457153 2.5504608 9.440704
2015-06-25-17 51 13.140	-0.631958 2.6766205 8.871796
2015-06-25-17 51 13.145	-0.5938721 2.9920197 7.8446655
2015-06-25-17 51 13.153	-0.53674316 3.0848541 7.3876343
2015-06-25-17 51 13.157	-0.6152954 3.2324371 7.066284
2015-06-25-17 51 13.160	-0.5522156 3.4014435 6.815155
2015-06-25-17 51 13.165	-0.5510254 3.5228424 6.725891
2015-06-25-17 51 13.170	-0.5438843 3.616867 6.5675964
2015-06-25-17 51 13.175	-0.5736389 3.815628 6.5045166
2015-06-25-17 51 13.180	-0.6141052 3.9334564 6.5307007
2015-06-25-17 51 13.186	-0.5748291 3.9989166 6.468811
2015-06-25-17 51 13.190	-0.6414795 4.096512 6.449768
2015-06-25-17 51 13.195	-0.6557617 4.2345734 6.4461975
2015-06-25-17 51 13.201	-0.7307434 4.3178864 6.4128723
2015-06-25-17 51 13.205	-0.8211975 4.4285736 6.365265
2015-06-25-17 51 13.210	-0.8378601 4.425003 6.3378906
2015-06-25-17 51 13.215	-0.8866577 4.488083 6.468811
2015-06-25-17 51 13.220	-0.86642456 4.496414 6.489044
2015-06-25-17 51 13.225	-0.862854 4.514267 6.5997314
2015-06-25-17 51 13.231	-0.8985596 4.610672 6.6818542
2015-06-25-17 51 13.235	-0.8283386 4.648758 6.743744
2015-06-25-17 51 13.240	-0.7878723 4.5892487 6.8568115
2015-06-25-17 51 13.245	-0.82476807 4.5321198 7.1960144
2015-06-25-17 51 13.251	-0.86047363 4.5809174 7.547119
2015-06-25-17 51 13.257	-0.8295288 4.558304 7.8315735
2015-06-25-17 51 13.260	-0.72003174 4.616623 8.087463
2015-06-25-17 51 13.269	-0.5974426 4.629715 8.474274
2015-06-25-17 51 13.271	-0.52960205 4.680893 8.639709
2015-06-25-17 51 13.276	-0.058288574 4.6213837 8.775391
2015-06-25-17 51 13.280	0.091674805 4.609482 8.533783
2015-06-25-17 51 13.286	0.15475464 4.682083 8.636139
2015-06-25-17 51 13.291	0.27020264 4.8177643 8.70517
2015-06-25-17 51 13.296	0.29995728 4.905838 8.761108
2015-06-25-17 51 13.301	0.21783447 4.989151 8.719452
2015-06-25-17 51 13.306	-0.06542969 5.11174 8.680176
2015-06-25-17 51 13.311	-0.36416626 5.3521576 8.567108
2015-06-25-17 51 13.316	-0.59625244 5.528305 8.482605
2015-06-25-17 51 13.321	-0.7866821 5.7246857 8.540924
2015-06-25-17 51 13.326	-0.95092773 5.8341827 8.454041
2015-06-25-17 51 13.331	-1.1365967 6.029373 8.507599
2015-06-25-17 51 13.336	-1.3639221 6.1138763 8.348114
2015-06-25-17 51 13.341	-1.5662537 6.337631 8.45166
2015-06-25-17 51 13.346	-1.7721558 6.3959503 8.480225
2015-06-25-17 51 13.352	-1.9518738 6.514969 8.609955
2015-06-25-17 51 13.356	-2.1280212 6.58638 8.625427
2015-06-25-17 51 13.361	-2.2625122 6.6327972 8.751587
2015-06-25-17 51 13.366	-2.37677 6.6137543 9.119354
2015-06-25-17 51 13.372	-2.3862915 6.6030426 9.515686
2015-06-25-17 51 13.376	-2.4041443 6.5566254 10.05484
2015-06-25-17 51 13.381	-2.3434448 6.482834 10.755859
2015-06-25-17 51 13.386	-2.2910767 6.3959503 11.324768
2015-06-25-17 51 13.392	-2.1601563 6.260269 12.115051
2015-06-25-17 51 13.396	-1.9887695 6.0496063 13.083862
2015-06-25-17 51 13.401	-1.7197876 5.892502 14.013397
2015-06-25-17 51 13.409	-1.3544006 5.721115 14.777496
2015-06-25-17 51 13.412	-0.9616394 5.642563 15.310699
2015-06-25-17 51 13.416	-0.41296387 5.599716 15.576111
2015-06-25-17 51 13.422	-0.14041138 5.579483 15.613007
2015-06-25-17 51 13.427	0.014312744 5.55925 15.296417
2015-06-25-17 51 13.432	0.020263672 5.5306854 14.729889
2015-06-25-17 51 13.437	0.022644043 5.405716 14.3359375
2015-06-25-17 51 13.442	0.04525757 5.3581085 13.7777405
2015-06-25-17 51 13.447	0.008361816 5.234329 13.211212
2015-06-25-17 51 13.453	-0.10827637 5.0819855 12.74942
2015-06-25-17 51 13.457	-0.18444824 5.0105743 12.312622
2015-06-25-17 51 13.462	-0.22729492 4.924881 11.956757
2015-06-25-17 51 13.467	-0.24038696 4.79039 11.647308
2015-06-25-17 51 13.472	-0.38916016 4.502365 11.2890625
2015-06-25-17 51 13.477	-0.3784485 4.284561 11.054596
2015-06-25-17 51 13.482	-0.3939209 4.071518 10.847504
2015-06-25-17 51 13.487	-0.28085327 3.9358368 10.732056
2015-06-25-17 51 13.492	-0.09875488 3.7097015 10.477356
2015-06-25-17 51 13.497	-0.036865234 3.5514069 10.359528
2015-06-25-17 51 13.502	0.070251465 3.4383392 10.215515
