2015-06-25-18 01 43.175	-0.72717285 3.8382416 6.533081
2015-06-25-18 01 43.181	-0.86642456 3.9524994 6.5866394
2015-06-25-18 01 43.187	-0.8652344 3.982254 6.597351
2015-06-25-18 01 43.193	-0.9925842 3.9989166 6.6401978
2015-06-25-18 01 43.197	-0.88427734 4.047714 6.6901855
2015-06-25-18 01 43.201	-0.77001953 4.1322174 6.636627
2015-06-25-18 01 43.206	-0.56173706 4.1084137 6.700897
2015-06-25-18 01 43.211	-0.38201904 4.169113 6.865143
2015-06-25-18 01 43.217	-0.22491455 4.2595673 6.9913025
2015-06-25-18 01 43.221	0.011932373 4.2048187 7.1722107
2015-06-25-18 01 43.226	0.20117188 4.314316 7.307892
2015-06-25-18 01 43.233	0.522522 4.3762054 7.597107
2015-06-25-18 01 43.238	0.9093323 4.494034 7.9589233
2015-06-25-18 01 43.242	1.15094 4.5749664 8.295746
2015-06-25-18 01 43.247	1.3104248 4.6963654 8.812286
2015-06-25-18 01 43.252	1.388977 4.6856537 9.182434
2015-06-25-18 01 43.257	1.3044739 4.654709 9.6085205
2015-06-25-18 01 43.262	1.21521 4.6380463 9.970337
2015-06-25-18 01 43.267	1.0200195 4.5737762 10.408325
2015-06-25-18 01 43.272	0.8403015 4.474991 10.608276
2015-06-25-18 01 43.277	0.64749146 4.5225983 11.031982
2015-06-25-18 01 43.282	0.5106201 4.552353 11.362854
2015-06-25-18 01 43.287	0.47610474 4.546402 11.571136
2015-06-25-18 01 43.292	0.41064453 4.545212 11.854401
2015-06-25-18 01 43.297	0.43325806 4.4976044 11.959137
2015-06-25-18 01 43.302	0.49038696 4.489273 12.101959
2015-06-25-18 01 43.307	0.5760803 4.457138 12.090057
2015-06-25-18 01 43.312	0.66296387 4.451187 12.16861
2015-06-25-18 01 43.318	0.8331604 4.3964386 12.2447815
2015-06-25-18 01 43.322	1.0700073 4.295273 12.209076
2015-06-25-18 01 43.327	1.3401794 4.135788 12.081726
2015-06-25-18 01 43.333	1.5068054 4.0500946 11.942474
2015-06-25-18 01 43.338	1.754364 3.8918 11.821075
2015-06-25-18 01 43.343	2.1506958 3.5359344 11.702057
2015-06-25-18 01 43.347	2.1506958 3.5359344 11.702057
2015-06-25-18 01 43.353	2.3411255 3.4026337 11.78537
2015-06-25-18 01 43.358	2.5184631 3.2110138 11.830597
2015-06-25-18 01 43.363	2.767212 3.115799 12.036499
2015-06-25-18 01 43.368	2.876709 3.103897 12.242401
2015-06-25-18 01 43.373	3.0338135 3.0431976 12.369751
2015-06-25-18 01 43.378	3.2266235 3.103897 12.578033
2015-06-25-18 01 43.383	3.1040344 3.1086578 12.927948
2015-06-25-18 01 43.389	2.9505005 3.0634308 13.126709
2015-06-25-18 01 43.394	2.2173462 3.0253448 13.440918
2015-06-25-18 01 43.401	2.2173462 3.0253448 13.440918
2015-06-25-18 01 43.403	1.8114929 2.9944 13.571838
2015-06-25-18 01 43.408	1.4710999 2.949173 13.768219
2015-06-25-18 01 43.413	1.2021179 2.795639 13.740845
2015-06-25-18 01 43.420	1.0878601 2.60878 13.633728
2015-06-25-18 01 43.423	1.0497742 2.5242767 13.333801
2015-06-25-18 01 43.428	1.1687927 2.3219452 12.758942
2015-06-25-18 01 43.434	1.3294678 1.9018097 11.678253
2015-06-25-18 01 43.439	1.3211365 1.7161407 11.0903015
2015-06-25-18 01 43.443	1.2449646 1.3983612 10.351196
2015-06-25-18 01 43.449	1.0557251 1.1615143 9.753723
2015-06-25-18 01 43.454	1.0283508 0.91633606 9.256226
2015-06-25-18 01 43.459	0.97003174 0.72709656 8.743256
2015-06-25-18 01 43.463	0.9807434 0.53904724 8.379059
2015-06-25-18 01 43.468	1.0878601 0.44026184 7.804199
2015-06-25-18 01 43.474	1.2044983 0.42359924 7.3495483
2015-06-25-18 01 43.479	1.4330139 0.49024963 6.916321
2015-06-25-18 01 43.484	1.6127319 0.48905945 6.65567
2015-06-25-18 01 43.488	1.8103027 0.6223602 6.4140625
2015-06-25-18 01 43.496	1.9305115 0.7651825 6.4152527
2015-06-25-18 01 43.500	1.8388672 0.88420105 6.6759033
2015-06-25-18 01 43.504	1.7103271 1.0782013 6.9603577
2015-06-25-18 01 43.508	1.5068054 1.1793671 7.23053
2015-06-25-18 01 43.514	1.1045227 1.2745819 7.7018433
2015-06-25-18 01 43.519	0.84506226 1.3864594 8.251709
2015-06-25-18 01 43.524	0.4534912 1.5697479 8.524261
2015-06-25-18 01 43.529	0.19998169 1.6649628 8.748016
2015-06-25-18 01 43.534	-0.19158936 1.8173065 8.876556
2015-06-25-18 01 43.540	-0.42010498 1.7911224 9.037231
2015-06-25-18 01 43.544	-0.66052246 1.7637482 9.045563
2015-06-25-18 01 43.549	-0.8319092 1.6863861 9.036041
2015-06-25-18 01 43.554	-0.8973694 1.6816254 8.794434
2015-06-25-18 01 43.559	-0.8961792 1.5649872 8.51712
2015-06-25-18 01 43.564	-0.86761475 1.4459686 8.369537
2015-06-25-18 01 43.569	-0.81048584 1.3793182 8.033905
2015-06-25-18 01 43.575	-0.8223877 1.249588 7.801819
2015-06-25-18 01 43.579	-0.96759033 1.0389252 7.5863953
2015-06-25-18 01 43.584	-0.9842529 0.9722748 7.380493
2015-06-25-18 01 43.589	-0.90927124 0.8972931 7.2912292
2015-06-25-18 01 43.594	-0.9878235 0.7473297 7.1138916
2015-06-25-18 01 43.600	-0.8807068 0.69377136 7.2150574
2015-06-25-18 01 43.604	-0.81762695 0.627121 7.0888977
2015-06-25-18 01 43.609	-0.57958984 0.6806793 7.0615234
2015-06-25-18 01 43.614	-0.25823975 0.7568512 7.213867
2015-06-25-18 01 43.620	0.029785156 0.9318085 7.431671
2015-06-25-18 01 43.624	0.3892212 1.1746063 7.6459045
2015-06-25-18 01 43.629	0.7117615 1.3412323 7.925598
2015-06-25-18 01 43.634	0.9486084 1.4423981 8.268372
2015-06-25-18 01 43.640	1.0438232 1.5066681 8.519501
2015-06-25-18 01 43.646	1.0140686 1.5090485 8.813477
2015-06-25-18 01 43.649	0.9343262 1.5376129 9.143158
2015-06-25-18 01 43.655	0.75460815 1.4126434 9.390717
2015-06-25-18 01 43.660	0.5856018 1.3043365 9.408569
2015-06-25-18 01 43.665	0.36541748 1.2210236 9.133636
2015-06-25-18 01 43.670	0.39398193 1.1103363 8.70636
2015-06-25-18 01 43.675	0.272583 0.9936981 8.330261
2015-06-25-18 01 43.680	0.15951538 0.85206604 8.108887
2015-06-25-18 01 43.685	0.15118408 0.7913666 7.8065796
2015-06-25-18 01 43.690	0.12142944 0.7389984 7.6661377
2015-06-25-18 01 43.695	0.09643555 0.62117004 7.5102234
2015-06-25-18 01 43.700	0.072631836 0.7151947 7.2400513
2015-06-25-18 01 43.705	0.18093872 0.7485199 7.0103455
2015-06-25-18 01 43.710	0.4380188 0.9199066 6.8937073
2015-06-25-18 01 43.715	0.7903137 1.1948395 6.8389587
2015-06-25-18 01 43.720	1.0569153 1.287674 6.8627625
2015-06-25-18 01 43.725	1.3544617 1.4066925 7.007965
2015-06-25-18 01 43.730	1.6103516 1.3031464 7.42453
2015-06-25-18 01 43.735	1.7472229 1.037735 8.113647
2015-06-25-18 01 43.741	1.6317749 0.6830597 8.958679
2015-06-25-18 01 43.745	1.4353943 0.18437195 9.791809
2015-06-25-18 01 43.750	1.2973328 -0.33335876 10.680878
2015-06-25-18 01 43.756	1.0021667 -0.84513855 11.27002
2015-06-25-18 01 43.762	0.77960205 -1.3093109 11.673492
2015-06-25-18 01 43.766	0.68081665 -1.5687714 12.067444
2015-06-25-18 01 43.775	0.53204346 -1.7996674 12.375702
2015-06-25-18 01 43.777	0.3154297 -1.8972626 12.453064
2015-06-25-18 01 43.781	0.02859497 -2.0531769 12.547089
2015-06-25-18 01 43.785	-0.31774902 -2.022232 12.36499
2015-06-25-18 01 43.791	-0.66885376 -2.0507965 12.10553
2015-06-25-18 01 43.798	-0.9890137 -2.0234222 11.737762
2015-06-25-18 01 43.801	-1.2044373 -1.8829803 11.478302
2015-06-25-18 01 43.806	-1.356781 -1.6842194 10.999847
2015-06-25-18 01 43.811	-1.4627075 -1.3628693 10.848694
2015-06-25-18 01 43.816	-1.4674683 -1.0438995 10.75824
2015-06-25-18 01 43.821	-1.6293335 -0.81062317 10.861786
2015-06-25-18 01 43.826	-1.6626587 -0.7511139 11.162903
2015-06-25-18 01 43.831	-1.6864624 -0.8249054 11.559235
2015-06-25-18 01 43.836	-1.6769409 -0.84632874 12.218597
2015-06-25-18 01 43.841	-1.4710388 -0.81895447 12.971985
2015-06-25-18 01 43.846	-1.0985107 -0.8677521 13.757507
2015-06-25-18 01 43.851	-0.93188477 -0.8963165 14.748932
2015-06-25-18 01 43.856	-0.8854675 -1.1331635 15.44162
2015-06-25-18 01 43.862	-0.9354553 -1.3497772 15.784393
2015-06-25-18 01 43.866	-1.0592346 -1.611618 15.843903
2015-06-25-18 01 43.871	-1.2318115 -1.8151398 15.658234
2015-06-25-18 01 43.876	-1.3484497 -1.8532257 15.115509
2015-06-25-18 01 43.882	-1.3341675 -1.8865509 14.384735
2015-06-25-18 01 43.886	-1.2246704 -1.7401581 13.6622925
2015-06-25-18 01 43.891	-0.99020386 -1.3604889 13.064819
2015-06-25-18 01 43.896	-0.6236267 -1.117691 12.474487
2015-06-25-18 01 43.902	-0.31774902 -0.78681946 12.199554
2015-06-25-18 01 43.907	0.042877197 -0.5928192 11.97699
2015-06-25-18 01 43.911	0.37374878 -0.51426697 12.096008
2015-06-25-18 01 43.917	0.60702515 -0.5345001 12.225739
2015-06-25-18 01 43.922	0.78793335 -0.61543274 12.474487
