2015-07-01-19 50 39.459	0.39160156 1.121048 7.3257446
2015-07-01-19 50 39.465	0.2809143 1.1650848 7.263855
2015-07-01-19 50 39.474	0.24639893 1.1805573 7.16864
2015-07-01-19 50 39.475	0.20355225 1.2138824 7.225769
2015-07-01-19 50 39.481	0.06906128 1.255539 7.1698303
2015-07-01-19 50 39.489	-0.06542969 1.2793427 7.2174377
2015-07-01-19 50 39.490	-0.30584717 1.2900543 7.1329346
2015-07-01-19 50 39.496	-0.3201294 1.3186188 7.1317444
2015-07-01-19 50 39.501	-0.30703735 1.3174286 7.192444
2015-07-01-19 50 39.506	-0.22372437 1.3495636 7.053192
2015-07-01-19 50 39.512	-0.19039917 1.3067169 6.9901123
2015-07-01-19 50 39.516	-0.13327026 1.3852692 6.9722595
2015-07-01-19 50 39.521	-0.15707397 1.3567047 6.969879
2015-07-01-19 50 39.526	-0.09875488 1.3233795 6.9222717
2015-07-01-19 50 39.531	-0.055908203 1.3769379 7.0162964
2015-07-01-19 50 39.537	-0.01663208 1.365036 7.0555725
2015-07-01-19 50 39.541	0.07739258 1.4328766 7.225769
2015-07-01-19 50 39.547	0.07739258 1.4947662 7.450714
2015-07-01-19 50 39.551	0.0262146 1.6209259 7.585205
2015-07-01-19 50 39.556	-0.04638672 1.6530609 7.8898926
2015-07-01-19 50 39.562	-0.14041138 1.7149506 7.983917
2015-07-01-19 50 39.566	-0.28918457 1.7030487 8.093414
2015-07-01-19 50 39.571	-0.44985962 1.6994781 8.136261
2015-07-01-19 50 39.576	-0.45700073 1.7089996 8.146973
2015-07-01-19 50 39.582	-0.56292725 1.8315887 8.267181
2015-07-01-19 50 39.588	-0.5772095 1.8732452 8.426666
2015-07-01-19 50 39.592	-0.5415039 1.9196625 8.611145
2015-07-01-19 50 39.597	-0.5736389 2.000595 8.911072
2015-07-01-19 50 39.602	-0.52841187 2.0660553 9.177673
2015-07-01-19 50 39.606	-0.54745483 2.0351105 9.445465
2015-07-01-19 50 39.612	-0.4772339 2.0303497 9.750153
2015-07-01-19 50 39.619	-0.2451477 2.0077362 10.233368
2015-07-01-19 50 39.623	-0.2451477 2.0077362 10.233368
2015-07-01-19 50 39.628	-0.12136841 2.0601044 10.491638
2015-07-01-19 50 39.632	-0.032104492 2.0041656 10.785614
2015-07-01-19 50 39.637	0.07739258 2.0113068 10.972473
2015-07-01-19 50 39.642	0.27496338 1.9541779 11.161713
2015-07-01-19 50 39.647	0.42492676 1.9827423 11.306915
2015-07-01-19 50 39.653	0.38684082 1.9660797 11.577087
2015-07-01-19 50 39.657	0.35708618 2.0267792 11.617554
2015-07-01-19 50 39.664	0.23330688 2.0434418 11.781799
2015-07-01-19 50 39.667	0.21426392 2.0565338 12.016266
2015-07-01-19 50 39.672	0.10952759 2.0660553 12.134094
2015-07-01-19 50 39.677	0.05001831 2.1612701 12.249542
2015-07-01-19 50 39.683	0.038116455 2.230301 12.385223
2015-07-01-19 50 39.691	0.11904907 2.2552948 12.576843
2015-07-01-19 50 39.693	0.25949097 2.275528 12.647064
2015-07-01-19 50 39.697	0.18807983 2.2445831 12.713715
2015-07-01-19 50 39.704	0.08215332 2.2041168 12.651825
2015-07-01-19 50 39.707	0.067871094 2.1231842 12.6232605
2015-07-01-19 50 39.712	0.021453857 2.082718 12.432831
2015-07-01-19 50 39.721	0.0047912598 1.9851227 12.376892
2015-07-01-19 50 39.723	-0.008300781 1.9327545 12.251923
2015-07-01-19 50 39.727	-0.060668945 1.9696503 12.256683
2015-07-01-19 50 39.732	-0.05114746 1.9827423 12.241211
2015-07-01-19 50 39.737	-0.17016602 1.929184 12.230499
2015-07-01-19 50 39.743	-0.17373657 1.8161163 12.400696
2015-07-01-19 50 39.747	-0.23919678 1.7268524 12.712524
2015-07-01-19 50 39.752	-0.25228882 1.5816498 12.979126
2015-07-01-19 50 39.758	-0.08804321 1.467392 13.357605
2015-07-01-19 50 39.763	0.12261963 1.3114777 13.689667
2015-07-01-19 50 39.769	0.51657104 1.0972443 14.114563
2015-07-01-19 50 39.773	0.51657104 1.0972443 14.114563
2015-07-01-19 50 39.778	0.5617981 0.94847107 14.008636
2015-07-01-19 50 39.783	0.6260681 0.8972931 13.592072
2015-07-01-19 50 39.788	0.69866943 0.8615875 13.13028
2015-07-01-19 50 39.793	0.70462036 0.7985077 12.506622
2015-07-01-19 50 39.798	0.59036255 0.8127899 11.247406
2015-07-01-19 50 39.803	0.59036255 0.8127899 11.247406
2015-07-01-19 50 39.808	0.6272583 0.87586975 10.799896
2015-07-01-19 50 39.813	0.6105957 0.7901764 10.210754
2015-07-01-19 50 39.819	0.586792 0.7711334 9.972717
2015-07-01-19 50 39.823	0.58203125 0.672348 9.872742
2015-07-01-19 50 39.828	0.59750366 0.6187897 9.754913
2015-07-01-19 50 39.833	0.68795776 0.49024963 9.771576
2015-07-01-19 50 39.838	0.6689148 0.49501038 9.781097
2015-07-01-19 50 39.843	0.6296387 0.5414276 9.788239
2015-07-01-19 50 39.848	0.49752808 0.5235748 9.92392
2015-07-01-19 50 39.853	0.36779785 0.47120667 10.204803
2015-07-01-19 50 39.858	0.023834229 0.39265442 10.477356
2015-07-01-19 50 39.864	-0.22610474 0.27363586 10.703491
2015-07-01-19 50 39.868	-0.42367554 0.1962738 10.835602
2015-07-01-19 50 39.873	-0.5522156 0.10700989 10.807037
2015-07-01-19 50 39.878	-0.6343384 0.027267456 10.6796875
2015-07-01-19 50 39.884	-0.66290283 -0.1250763 10.50354
2015-07-01-19 50 39.888	-0.65219116 -0.29884338 10.336914
2015-07-01-19 50 39.893	-0.5903015 -0.39762878 9.960815
2015-07-01-19 50 39.899	-0.48199463 -0.43333435 9.652557
2015-07-01-19 50 39.904	-0.44152832 -0.43928528 9.343109
2015-07-01-19 50 39.908	-0.38082886 -0.3809662 9.049133
2015-07-01-19 50 39.914	-0.42129517 -0.3309784 8.764679
2015-07-01-19 50 39.921	-0.4677124 -0.17625427 8.436188
2015-07-01-19 50 39.925	-0.47366333 -0.19410706 8.183868
2015-07-01-19 50 39.929	-0.45224 -0.13459778 7.924408
2015-07-01-19 50 39.934	-0.49746704 -0.028671265 7.6661377
2015-07-01-19 50 39.939	-0.5188904 0.029647827 7.3435974
2015-07-01-19 50 39.944	-0.548645 0.04988098 7.2019653
2015-07-01-19 50 39.949	-0.5938721 0.14628601 7.0555725
