2015-07-03-16 03 27.676	-1.0021057 3.276474 9.614471
2015-07-03-16 03 27.693	-1.1211243 3.2586212 10.025085
2015-07-03-16 03 27.695	-1.292511 3.1312714 10.397614
2015-07-03-16 03 27.697	-1.536499 2.8170624 10.667786
2015-07-03-16 03 27.698	-1.7412109 2.3731232 10.858215
2015-07-03-16 03 27.711	-1.8876038 1.9410858 11.3211975
2015-07-03-16 03 27.711	-2.0518494 1.435257 11.903198
2015-07-03-16 03 27.714	-2.2898865 0.88301086 12.410217
2015-07-03-16 03 27.723	-2.446991 0.43907166 12.74704
2015-07-03-16 03 27.723	-2.543396 0.091537476 12.776794
2015-07-03-16 03 27.726	-2.620758 -0.1738739 12.971985
2015-07-03-16 03 27.744	-2.755249 -0.46546936 13.019592
2015-07-03-16 03 27.746	-2.9135437 -0.6666107 12.511383
2015-07-03-16 03 27.747	-2.8040466 -0.76182556 12.112671
2015-07-03-16 03 27.749	-2.5874329 -0.86180115 11.704437
2015-07-03-16 03 27.765	-2.4803162 -0.905838 11.311676
2015-07-03-16 03 27.766	-2.197052 -0.7082672 10.739197
2015-07-03-16 03 27.768	-2.1339722 -0.62257385 10.507111
2015-07-03-16 03 27.769	-1.9804382 -0.38572693 9.866791
2015-07-03-16 03 27.771	-1.8411865 -0.007247925 9.337158
2015-07-03-16 03 27.777	-1.6686096 0.3033905 8.7682495
2015-07-03-16 03 27.794	-1.5353088 0.5426178 8.226715
2015-07-03-16 03 27.796	-2.170868 1.140091 7.42453
2015-07-03-16 03 27.798	-1.5472107 0.5747528 7.4150085
2015-07-03-16 03 27.799	-1.920929 -0.48332214 8.263611
2015-07-03-16 03 27.803	-0.86880493 -1.1295929 8.099365
2015-07-03-16 03 27.807	-0.86880493 -1.1295929 8.099365
2015-07-03-16 03 27.812	-0.9033203 -1.1641083 8.399292
2015-07-03-16 03 27.817	-0.77835083 -1.117691 8.752777
2015-07-03-16 03 27.822	-0.64385986 -1.0236664 9.239563
2015-07-03-16 03 27.827	-0.7069397 -0.98677063 10.010803
2015-07-03-16 03 27.832	-0.6724243 -1.1212616 10.7118225
2015-07-03-16 03 27.837	-0.39154053 -1.2176666 11.08197
2015-07-03-16 03 27.842	0.06668091 -1.1902924 11.437836
2015-07-03-16 03 27.848	0.4796753 -1.0153351 11.521149
2015-07-03-16 03 27.853	1.0116882 -0.20362854 11.508057
2015-07-03-16 03 27.857	1.0116882 -0.20362854 11.508057
2015-07-03-16 03 27.862	1.1235657 0.23316956 11.214081
2015-07-03-16 03 27.867	1.0592957 0.36408997 10.709442
2015-07-03-16 03 27.872	1.1545105 0.30101013 9.979858
2015-07-03-16 03 27.878	1.5306091 0.20936584 9.191956
2015-07-03-16 03 27.882	1.8745728 0.28910828 8.589722
2015-07-03-16 03 27.887	1.9697876 0.45573425 8.270752
2015-07-03-16 03 27.892	1.690094 0.69615173 8.468323
2015-07-03-16 03 27.898	1.3580322 0.9972687 8.805145
2015-07-03-16 03 27.902	0.9736023 0.9889374 9.052704
2015-07-03-16 03 27.907	0.6343994 0.6973419 9.202667
2015-07-03-16 03 27.913	0.33685303 0.10939026 9.113403
2015-07-03-16 03 27.918	-0.14279175 -0.43214417 9.308594
2015-07-03-16 03 27.923	-0.8390503 -0.86180115 10.340485
2015-07-03-16 03 27.928	-0.86880493 -1.0474701 8.8003845
2015-07-03-16 03 27.933	-1.1342163 -0.54997253 8.217194
2015-07-03-16 03 27.938	-1.0128174 -0.22981262 8.135071
2015-07-03-16 03 27.943	-0.7640686 0.123672485 8.162445
2015-07-03-16 03 27.948	-0.42843628 0.47834778 7.988678
2015-07-03-16 03 27.955	-0.24752808 0.8639679 7.9779663
2015-07-03-16 03 27.959	-0.024963379 1.0996246 7.7304077
2015-07-03-16 03 27.964	0.26068115 1.3340912 7.4852295
2015-07-03-16 03 27.968	0.42611694 1.4769135 7.2352905
2015-07-03-16 03 27.973	0.4142151 1.5304718 6.9794006
2015-07-03-16 03 27.978	0.29995728 1.6244965 7.0162964
2015-07-03-16 03 27.983	0.15951538 1.6078339 7.0222473
2015-07-03-16 03 27.988	0.035736084 1.6530609 7.3709717
2015-07-03-16 03 27.993	-0.020202637 1.6542511 7.5863953
2015-07-03-16 03 27.999	-0.12136841 1.5066681 7.841095
2015-07-03-16 03 28.003	-0.23086548 1.3983612 8.119598
2015-07-03-16 03 28.008	-0.24633789 1.2412567 8.329071
2015-07-03-16 03 28.013	-0.19277954 1.172226 8.814667
2015-07-03-16 03 28.019	0.033355713 1.1091461 9.066986
