2015-07-03-16 12 21.186	-0.61886597 0.9401398 9.558533
2015-07-03-16 12 21.190	-0.63552856 0.7378082 9.537109
2015-07-03-16 12 21.196	-0.6795654 0.5830841 9.522827
2015-07-03-16 12 21.200	-0.6736145 0.47001648 9.41214
2015-07-03-16 12 21.208	-0.747406 0.27363586 9.246704
2015-07-03-16 12 21.211	-0.7331238 0.10700989 9.307404
2015-07-03-16 12 21.216	-0.5426941 0.08796692 9.643036
2015-07-03-16 12 21.221	-0.29751587 0.09867859 10.113159
2015-07-03-16 12 21.225	-0.09994507 0.1224823 10.735626
2015-07-03-16 12 21.231	0.12976074 0.16889954 11.126007
2015-07-03-16 12 21.236	0.2821045 0.26411438 11.428314
2015-07-03-16 12 21.240	0.31066895 0.31767273 11.6675415
2015-07-03-16 12 21.247	0.38565063 0.37599182 11.604462
2015-07-03-16 12 21.252	0.4451599 0.33790588 11.483063
2015-07-03-16 12 21.256	0.43325806 0.34028625 11.33429
2015-07-03-16 12 21.261	0.46063232 0.34980774 11.187897
2015-07-03-16 12 21.266	0.5130005 0.27363586 11.076019
2015-07-03-16 12 21.271	0.63201904 0.3045807 11.222412
2015-07-03-16 12 21.276	0.79507446 0.3200531 11.330719
2015-07-03-16 12 21.281	1.1307068 0.26887512 11.459259
2015-07-03-16 12 21.286	1.4353943 0.20579529 11.652069
2015-07-03-16 12 21.291	1.6698608 0.08558655 11.754425
2015-07-03-16 12 21.298	1.6948547 -0.045333862 11.8341675
2015-07-03-16 12 21.302	1.6722412 -0.19529724 12.000793
2015-07-03-16 12 21.306	1.7472229 -0.5535431 12.563751
2015-07-03-16 12 21.311	0.99383545 -0.6856537 12.569702
2015-07-03-16 12 21.317	0.59750366 -0.79634094 12.409027
2015-07-03-16 12 21.321	0.554657 -0.87132263 12.398315
2015-07-03-16 12 21.326	0.6046448 -1.034378 12.481628
2015-07-03-16 12 21.332	0.67367554 -1.2057648 12.807739
2015-07-03-16 12 21.337	0.7200928 -1.3938141 13.110046
2015-07-03-16 12 21.341	0.7605591 -1.4759369 13.240967
2015-07-03-16 12 21.348	0.84506226 -1.6663666 13.461151
2015-07-03-16 12 21.352	0.96170044 -1.8258514 13.486145
2015-07-03-16 12 21.357	1.1806946 -1.8889313 13.543274
2015-07-03-16 12 21.361	1.2164001 -1.8853607 13.285004
2015-07-03-16 12 21.366	1.2306824 -1.7830048 12.933899
2015-07-03-16 12 21.371	1.1985474 -1.6663666 12.599457
2015-07-03-16 12 21.377	1.2033081 -1.5235443 12.075775
2015-07-03-16 12 21.382	1.196167 -1.4259491 11.553284
2015-07-03-16 12 21.386	1.2033081 -1.3581085 10.996277
2015-07-03-16 12 21.391	1.1330872 -1.2129059 10.367859
2015-07-03-16 12 21.397	1.1711731 -1.1438751 9.945343
2015-07-03-16 12 21.401	1.2104492 -1.0415192 9.572815
2015-07-03-16 12 21.406	1.2949524 -0.9903412 9.159821
2015-07-03-16 12 21.412	1.3651733 -0.9665375 9.044373
2015-07-03-16 12 21.418	1.4758606 -0.9129791 8.8836975
2015-07-03-16 12 21.422	1.657959 -0.86180115 8.90036
2015-07-03-16 12 21.427	1.8769531 -0.85227966 8.940826
2015-07-03-16 12 21.432	1.9828796 -0.82966614 8.993195
2015-07-03-16 12 21.437	2.0673828 -0.8177643 9.164581
2015-07-03-16 12 21.442	2.1030884 -0.85346985 9.306213
2015-07-03-16 12 21.447	2.0542908 -0.9141693 9.553772
2015-07-03-16 12 21.454	2.023346 -0.9391632 9.676361
2015-07-03-16 12 21.458	1.9555054 -1.0474701 9.945343
2015-07-03-16 12 21.462	1.8019714 -1.1533966 9.973907
2015-07-03-16 12 21.467	1.6270142 -1.2605133 10.023895
2015-07-03-16 12 21.472	1.5675049 -1.3378754 9.963196
2015-07-03-16 12 21.477	1.3901672 -1.3402557 9.902496
2015-07-03-16 12 21.482	1.1866455 -1.2926483 9.79657
2015-07-03-16 12 21.487	1.158081 -1.2343292 9.647797
2015-07-03-16 12 21.492	1.1437988 -0.99391174 9.451416
2015-07-03-16 12 21.498	1.0664368 -0.8308563 9.184814
2015-07-03-16 12 21.503	1.1473694 -0.64637756 8.968201
2015-07-03-16 12 21.507	1.1283264 -0.4785614 8.613525
2015-07-03-16 12 21.513	1.0771484 -0.33692932 8.406433
2015-07-03-16 12 21.518	0.98669434 -0.16673279 8.086273
2015-07-03-16 12 21.523	0.9069519 0.067733765 7.8172913
2015-07-03-16 12 21.528	0.8236389 0.27720642 7.624481
2015-07-03-16 12 21.533	0.7284241 0.39146423 7.373352
2015-07-03-16 12 21.538	0.5427551 0.53666687 7.16745
2015-07-03-16 12 21.543	0.21188354 0.627121 7.084137
2015-07-03-16 12 21.548	0.0047912598 0.7568512 6.8960876
2015-07-03-16 12 21.553	-0.17730713 0.89372253 6.8461
2015-07-03-16 12 21.560	-0.39987183 0.99012756 6.692566
2015-07-03-16 12 21.564	-0.47485352 1.0686798 6.6711426
2015-07-03-16 12 21.569	-0.696228 1.1996002 6.8127747
2015-07-03-16 12 21.575	-0.71170044 1.2888641 6.886566
2015-07-03-16 12 21.578	-0.60458374 1.3947906 6.769928
2015-07-03-16 12 21.583	-0.6843262 1.4864349 6.833008
2015-07-03-16 12 21.588	-0.76882935 1.4709625 6.8699036
2015-07-03-16 12 21.593	-0.71884155 1.5102386 6.9091797
2015-07-03-16 12 21.599	-0.6676636 1.5078583 7.1317444
2015-07-03-16 12 21.604	-0.57244873 1.5340424 7.329315
2015-07-03-16 12 21.608	-0.64385986 1.5518951 7.4197693
2015-07-03-16 12 21.613	-0.6843262 1.5007172 7.449524
2015-07-03-16 12 21.619	-0.8211975 1.4364471 7.436432
2015-07-03-16 12 21.623	-0.9057007 1.3436127 7.5744934
2015-07-03-16 12 21.628	-0.87713623 1.4316864 7.9160767
2015-07-03-16 12 21.633	-0.7557373 1.5423737 8.404053
2015-07-03-16 12 21.639	-0.70098877 1.6744843 8.750397
2015-07-03-16 12 21.643	-0.4855652 1.7351837 9.046753
2015-07-03-16 12 21.649	-0.401062 1.730423 9.440704
2015-07-03-16 12 21.654	-0.25704956 1.7768402 9.554962
2015-07-03-16 12 21.659	-0.24157715 1.6006927 9.656128
2015-07-03-16 12 21.663	-0.20111084 1.480484 9.773956
2015-07-03-16 12 21.669	0.4463501 1.5804596 9.488312
2015-07-03-16 12 21.674	0.2559204 1.4245453 9.7751465
2015-07-03-16 12 21.679	-0.24395752 1.3067169 10.156006
2015-07-03-16 12 21.684	-0.60220337 1.1829376 10.4166565
2015-07-03-16 12 21.689	-0.73431396 1.1924591 10.50116
2015-07-03-16 12 21.694	-0.45462036 1.2971954 10.478546
2015-07-03-16 12 21.699	-0.2868042 1.4364471 10.5642395
2015-07-03-16 12 21.704	-0.07019043 1.5233307 10.577332
2015-07-03-16 12 21.709	-0.029724121 1.5792694 10.724915
2015-07-03-16 12 21.714	0.0262146 1.5947418 10.903442
2015-07-03-16 12 21.719	0.2071228 1.743515 10.8594055
2015-07-03-16 12 21.724	0.14761353 1.7887421 10.852264
2015-07-03-16 12 21.729	0.115478516 1.8791962 10.613037
2015-07-03-16 12 21.734	-0.4343872 1.8423004 10.285736
2015-07-03-16 12 21.739	-0.651001 1.9018097 9.951294
2015-07-03-16 12 21.744	-0.70336914 2.012497 9.985809
2015-07-03-16 12 21.749	-0.46176147 2.102951 9.902496
2015-07-03-16 12 21.756	-0.49389648 2.179123 10.1536255
2015-07-03-16 12 21.760	-0.35940552 2.3231354 10.355957
2015-07-03-16 12 21.764	-0.35940552 2.3231354 10.355957
2015-07-03-16 12 21.769	3.0517578E-5 2.5361786 10.671356
2015-07-03-16 12 21.775	0.35827637 2.6468658 11.054596
2015-07-03-16 12 21.780	0.6582031 2.60997 11.453308
2015-07-03-16 12 21.784	1.0819092 2.4397736 11.694916
2015-07-03-16 12 21.789	1.2306824 2.218399 11.992462
2015-07-03-16 12 21.795	1.2651978 2.0232086 12.098389
2015-07-03-16 12 21.800	1.2449646 1.8089752 12.273346
2015-07-03-16 12 21.804	0.9224243 1.6851959 12.482819
2015-07-03-16 12 21.810	0.6689148 1.6840057 12.533997
2015-07-03-16 12 21.815	0.5058594 1.6566315 12.525665
2015-07-03-16 12 21.820	0.24520874 1.5935516 12.285248
2015-07-03-16 12 21.825	0.06906128 1.4531097 11.993652
2015-07-03-16 12 21.830	0.053588867 1.3745575 11.748474
2015-07-03-16 12 21.835	0.083343506 1.1496124 11.222412
2015-07-03-16 12 21.840	0.083343506 1.1496124 11.222412
2015-07-03-16 12 21.845	-0.010681152 1.1377106 10.971283
