2015-07-10-17 15 37.508	0.1821289 4.1072235 5.391693
2015-07-10-17 15 37.513	0.31304932 3.9251251 5.225067
2015-07-10-17 15 37.519	0.34875488 3.6787567 5.032257
2015-07-10-17 15 37.524	0.32495117 3.3240814 4.6835327
2015-07-10-17 15 37.530	0.28686523 2.9456024 4.371704
2015-07-10-17 15 37.534	0.22259521 2.7194672 3.9777527
2015-07-10-17 15 37.548	0.1416626 2.5457 3.8170776
2015-07-10-17 15 37.549	0.022644043 2.3052826 3.5778503
2015-07-10-17 15 37.550	0.14285278 2.116043 3.7182922
2015-07-10-17 15 37.554	-0.14517212 2.2219696 3.9301453
2015-07-10-17 15 37.559	-0.52960205 2.5457 4.2253113
2015-07-10-17 15 37.565	-0.61291504 3.18721 4.928711
2015-07-10-17 15 37.569	-0.39987183 3.4216766 5.257202
2015-07-10-17 15 37.574	-0.31536865 3.3812103 5.9082336
2015-07-10-17 15 37.582	-0.054718018 3.488327 6.546173
2015-07-10-17 15 37.588	0.4618225 3.6716156 6.8699036
2015-07-10-17 15 37.589	0.7403259 3.7049408 6.7675476
2015-07-10-17 15 37.594	0.8914795 3.482376 6.6520996
2015-07-10-17 15 37.600	0.881958 3.1848297 6.3509827
2015-07-10-17 15 37.605	0.8843384 2.9444122 6.134369
2015-07-10-17 15 37.609	0.734375 2.7099457 5.8749084
2015-07-10-17 15 37.615	0.72247314 2.629013 5.4631042
2015-07-10-17 15 37.620	0.90457153 2.551651 5.186981
2015-07-10-17 15 37.625	1.0271606 2.487381 4.98703
2015-07-10-17 15 37.631	1.3473206 2.4373932 4.994171
2015-07-10-17 15 37.635	1.587738 2.596878 6.040344
2015-07-10-17 15 37.640	1.8103027 2.5599823 6.251007
2015-07-10-17 15 37.648	1.8519592 2.6397247 6.800873
2015-07-10-17 15 37.650	1.7329407 2.4254913 7.36026
2015-07-10-17 15 37.655	0.82006836 1.3876495 8.198151
2015-07-10-17 15 37.660	0.115478516 0.029647827 8.433807
2015-07-10-17 15 37.666	0.9497986 0.5271454 8.9348755
2015-07-10-17 15 37.670	0.45944214 0.037979126 9.357391
2015-07-10-17 15 37.675	0.47253418 -0.30122375 9.194336
2015-07-10-17 15 37.682	0.44158936 -0.31907654 9.469269
2015-07-10-17 15 37.686	0.2975769 -0.19648743 10.267883
2015-07-10-17 15 37.690	0.10714722 -0.084609985 10.672546
2015-07-10-17 15 37.695	-0.019012451 0.10105896 10.577332
2015-07-10-17 15 37.700	0.08453369 0.29267883 10.590424
2015-07-10-17 15 37.706	0.07144165 0.659256 10.491638
2015-07-10-17 15 37.710	0.23687744 0.89372253 10.409515
2015-07-10-17 15 37.715	0.54989624 1.0912933 10.404755
2015-07-10-17 15 37.720	0.9295654 1.2781525 10.585663
2015-07-10-17 15 37.726	1.446106 1.5864105 11.024841
2015-07-10-17 15 37.731	1.907898 1.8839569 11.665161
2015-07-10-17 15 37.735	2.3399353 2.2231598 12.5911255
2015-07-10-17 15 37.740	2.607727 2.4373932 13.606354
2015-07-10-17 15 37.746	2.9076538 2.659958 14.656097
2015-07-10-17 15 37.750	3.1504517 2.8051605 15.949829
2015-07-10-17 15 37.755	3.2718506 2.750412 16.971008
2015-07-10-17 15 37.760	3.063568 2.602829 17.806519
2015-07-10-17 15 37.766	2.6541443 2.1755524 18.386139
2015-07-10-17 15 37.770	2.145935 1.7899323 18.657501
2015-07-10-17 15 37.776	1.6055908 1.4626312 18.503967
2015-07-10-17 15 37.781	0.9747925 1.1674652 18.113586
2015-07-10-17 15 37.786	0.42373657 1.0198822 17.68512
2015-07-10-17 15 37.790	-0.12612915 0.9377594 17.053131
2015-07-10-17 15 37.795	-0.4831848 0.8949127 16.373535
2015-07-10-17 15 37.801	-0.73431396 0.9556122 15.599915
2015-07-10-17 15 37.806	-0.8200073 1.0139313 14.696564
2015-07-10-17 15 37.811	-0.7950134 1.1043854 13.825348
2015-07-10-17 15 37.816	-0.7640686 1.2638702 12.914856
2015-07-10-17 15 37.821	-0.53912354 1.4019318 12.030548
2015-07-10-17 15 37.826	-0.23562622 1.3388519 11.110535
2015-07-10-17 15 37.831	0.18093872 1.4459686 10.424988
2015-07-10-17 15 37.836	0.5939331 1.666153 9.942963
2015-07-10-17 15 37.841	0.88790894 1.942276 9.440704
2015-07-10-17 15 37.846	0.9497986 2.2660065 9.388336
2015-07-10-17 15 37.851	0.8902893 2.7206573 9.627563
2015-07-10-17 15 37.856	0.82839966 2.9527435 9.819183
2015-07-10-17 15 37.861	0.8581543 3.1812592 9.973907
2015-07-10-17 15 37.867	0.9259949 3.231247 10.133392
2015-07-10-17 15 37.871	1.1152344 3.282425 10.423798
2015-07-10-17 15 37.876	1.2366333 3.212204 10.394043
2015-07-10-17 15 37.884	1.2675781 2.80159 10.510681
2015-07-10-17 15 37.888	1.2675781 2.80159 10.510681
2015-07-10-17 15 37.891	1.0711975 2.5992584 10.515442
2015-07-10-17 15 37.896	0.7760315 2.461197 10.483307
2015-07-10-17 15 37.902	0.31661987 2.2790985 10.477356
2015-07-10-17 15 37.907	-0.09875488 2.2731476 10.569
2015-07-10-17 15 37.911	-0.44628906 2.192215 10.729675
2015-07-10-17 15 37.917	-0.6557617 2.1374664 10.593994
2015-07-10-17 15 37.922	-0.82714844 2.2255402 10.495209
2015-07-10-17 15 37.928	-0.830719 2.3040924 10.321442
2015-07-10-17 15 37.932	-0.7224121 2.3885956 9.982239
2015-07-10-17 15 37.937	-0.6664734 2.371933 9.5763855
2015-07-10-17 15 37.942	-0.6557617 2.3957367 9.151489
2015-07-10-17 15 37.947	-0.65219116 2.4457245 8.695648
2015-07-10-17 15 37.952	-0.72717285 2.5790253 8.239807
2015-07-10-17 15 37.957	-0.8533325 2.8039703 7.7554016
2015-07-10-17 15 37.962	-0.9616394 2.981308 7.3554993
2015-07-10-17 15 37.967	-1.0758972 3.141983 7.1781616
2015-07-10-17 15 37.972	-1.080658 2.8265839 7.0936584
2015-07-10-17 15 37.977	-0.67123413 3.174118 7.238861
2015-07-10-17 15 37.982	-0.28204346 3.7025604 7.270996
2015-07-10-17 15 37.988	-0.77835083 3.681137 7.2424316
2015-07-10-17 15 37.992	-1.4103394 3.6394806 7.1317444
2015-07-10-17 15 37.997	-1.9161682 3.5752106 6.794922
2015-07-10-17 15 38.002	-2.068512 3.6156769 6.553314
2015-07-10-17 15 38.008	-1.9494934 3.7799225 6.641388
2015-07-10-17 15 38.012	-1.6971741 4.065567 7.0627136
2015-07-10-17 15 38.017	-1.4412842 4.21315 7.589966
2015-07-10-17 15 38.023	-0.99853516 4.2857513 8.650421
2015-07-10-17 15 38.028	-0.99853516 4.2857513 8.650421
2015-07-10-17 15 38.034	-0.48199463 4.217911 9.036041
2015-07-10-17 15 38.037	-0.3439331 4.233383 8.994385
2015-07-10-17 15 38.043	-0.285614 4.2369537 9.0312805
2015-07-10-17 15 38.048	-0.48675537 4.1893463 9.047943
2015-07-10-17 15 38.053	-0.7402649 4.2083893 9.168152
2015-07-10-17 15 38.057	-1.0532837 4.1595917 9.355011
2015-07-10-17 15 38.063	-1.2425232 4.1464996 9.678741
2015-07-10-17 15 38.068	-1.3234558 4.217911 10.098877
2015-07-10-17 15 38.073	-1.190155 4.2048187 10.545197
2015-07-10-17 15 38.078	-0.9878235 4.115555 10.803467
2015-07-10-17 15 38.083	-0.8200073 4.059616 11.267639
2015-07-10-17 15 38.088	-0.79263306 4.0310516 11.53067
2015-07-10-17 15 38.093	-0.7878723 4.0560455 11.891296
2015-07-10-17 15 38.098	-0.927124 4.115555 12.082916
2015-07-10-17 15 38.103	-1.1163635 4.0941315 12.162659
2015-07-10-17 15 38.108	-1.3734436 4.0441437 11.998413
2015-07-10-17 15 38.113	-1.5269775 3.9715424 11.661591
2015-07-10-17 15 38.118	-1.6947937 3.8382416 11.291443
2015-07-10-17 15 38.123	-1.7662048 3.5930634 10.740387
2015-07-10-17 15 38.129	-2.0054321 3.4514313 10.286926
2015-07-10-17 15 38.133	-2.3458252 3.3169403 9.781097
2015-07-10-17 15 38.138	-2.6636047 3.1776886 9.335968
2015-07-10-17 15 38.143	-3.0861206 2.9503632 8.995575
2015-07-10-17 15 38.149	-3.4122314 2.8158722 8.984863
2015-07-10-17 15 38.153	-3.524109 2.7289886 9.044373
2015-07-10-17 15 38.158	-3.4312744 2.5885468 9.208618
2015-07-10-17 15 38.163	-3.4967346 2.404068 9.618042
2015-07-10-17 15 38.169	-3.6109924 2.2267303 9.969147
2015-07-10-17 15 38.173	-3.7716675 2.0815277 10.639221
2015-07-10-17 15 38.179	-3.91687 1.9458466 11.248596
2015-07-10-17 15 38.186	-4.10968 1.7268524 11.560425
2015-07-10-17 15 38.190	-4.0727844 1.7685089 12.065063
2015-07-10-17 15 38.194	-3.954956 1.9220428 12.335236
2015-07-10-17 15 38.199	-3.537201 2.2612457 12.651825
2015-07-10-17 15 38.204	-3.0385132 2.5814056 13.019592
2015-07-10-17 15 38.209	-2.4910278 2.814682 13.548035
2015-07-10-17 15 38.214	-2.0209045 3.0170135 14.101471
2015-07-10-17 15 38.219	-1.4067688 3.168167 14.766785
2015-07-10-17 15 38.224	-0.93188477 3.2145844 15.454712
2015-07-10-17 15 38.230	-0.49032593 3.2610016 16.171204
2015-07-10-17 15 38.234	-0.37963867 3.1384125 16.822235
2015-07-10-17 15 38.239	-0.5105591 2.8134918 17.2388
2015-07-10-17 15 38.244	-0.9306946 2.3755035 17.49469
2015-07-10-17 15 38.249	-1.5055542 1.9458466 17.278076
2015-07-10-17 15 38.254	-2.1280212 1.5864105 16.741302
2015-07-10-17 15 38.259	-2.5600586 1.2805328 15.739166
2015-07-10-17 15 38.264	-2.6874084 1.0365448 14.470428
2015-07-10-17 15 38.269	-2.6540833 0.84373474 13.0017395
2015-07-10-17 15 38.274	-2.5529175 0.7913666 11.499725
2015-07-10-17 15 38.279	-2.4255676 0.8080292 10.088165
2015-07-10-17 15 38.284	-2.3351135 0.85801697 8.776581
2015-07-10-17 15 38.290	-2.344635 0.8794403 7.541168
2015-07-10-17 15 38.294	-2.717163 0.70210266 6.0605774
2015-07-10-17 15 38.299	-2.7314453 1.056778 5.313141
2015-07-10-17 15 38.305	-3.012329 1.3983612 4.8608704
2015-07-10-17 15 38.310	-3.192047 1.7066193 4.614502
2015-07-10-17 15 38.314	-3.2182312 1.8791962 4.3490906
2015-07-10-17 15 38.319	-3.056366 2.108902 4.3681335
2015-07-10-17 15 38.325	-2.9064026 2.1826935 4.4395447
2015-07-10-17 15 38.330	-2.7861938 2.2790985 4.526428
2015-07-10-17 15 38.336	-2.7052612 2.2731476 4.6049805
2015-07-10-17 15 38.340	-2.6314697 2.339798 4.773987
2015-07-10-17 15 38.345	-2.4898376 2.3636017 4.808502
2015-07-10-17 15 38.350	-2.2506104 2.2731476 5.1179504
2015-07-10-17 15 38.355	-1.895935 2.2005463 5.5214233
2015-07-10-17 15 38.360	-1.4805603 2.1005707 6.027252
2015-07-10-17 15 38.365	-1.0520935 2.0089264 6.9329834
2015-07-10-17 15 38.370	-0.5891113 1.9208527 8.074371
2015-07-10-17 15 38.375	-0.23800659 1.7411346 9.463318
2015-07-10-17 15 38.380	-0.028533936 1.5780792 10.746338
2015-07-10-17 15 38.386	0.27853394 1.3090973 12.215027
2015-07-10-17 15 38.390	0.38565063 1.0782013 13.577789
2015-07-10-17 15 38.395	0.30471802 0.80207825 14.331177
2015-07-10-17 15 38.400	0.1666565 0.51405334 14.890564
2015-07-10-17 15 38.405	-0.05709839 0.21412659 15.146454
2015-07-10-17 15 38.410	-0.37487793 0.03440857 14.99054
2015-07-10-17 15 38.415	-0.8557129 -0.11793518 14.212158
2015-07-10-17 15 38.420	-1.1496887 -0.3631134 13.151703
2015-07-10-17 15 38.425	-1.2806091 -0.6190033 11.880585
2015-07-10-17 15 38.431	-1.1949158 -0.7832489 10.538055
2015-07-10-17 15 38.435	-1.1532593 -0.7939606 9.187195
2015-07-10-17 15 38.440	-1.09375 -0.7332611 7.951782
2015-07-10-17 15 38.445	-1.023529 -0.57377625 6.8818054
2015-07-10-17 15 38.451	-0.9723511 -0.32502747 6.0427246
2015-07-10-17 15 38.455	-0.86761475 -0.06199646 5.250061
2015-07-10-17 15 38.460	-0.81762695 0.22840881 4.6002197
2015-07-10-17 15 38.466	-0.6997986 0.47120667 4.0598755
2015-07-10-17 15 38.471	-0.60458374 0.5497589 3.679016
2015-07-10-17 15 38.475	-0.65338135 0.7378082 3.4778748
2015-07-10-17 15 38.481	-0.65457153 0.89134216 3.344574
2015-07-10-17 15 38.488	-0.5153198 1.3019562 3.2374573
2015-07-10-17 15 38.492	-0.5153198 1.3019562 3.2374573
2015-07-10-17 15 38.496	-0.29632568 1.5804596 3.312439
2015-07-10-17 15 38.501	-0.20349121 1.7899323 3.2731628
2015-07-10-17 15 38.506	-0.24752808 1.8672943 3.2255554
2015-07-10-17 15 38.511	-0.18563843 2.0981903 3.2410278
2015-07-10-17 15 38.516	0.035736084 2.345749 3.5278625
2015-07-10-17 15 38.521	0.29638672 2.5278473 3.8373108
2015-07-10-17 15 38.526	0.58917236 2.6647186 4.365753
2015-07-10-17 15 38.532	0.8403015 2.814682 4.7156677
2015-07-10-17 15 38.536	0.9807434 2.9289398 5.6582947
2015-07-10-17 15 38.541	0.8843384 2.9920197 6.878235
2015-07-10-17 15 38.546	0.42373657 2.8944244 7.80896
2015-07-10-17 15 38.554	0.25949097 2.8551483 8.342163
2015-07-10-17 15 38.556	0.25830078 2.7813568 8.793243
2015-07-10-17 15 38.561	0.19403076 2.7087555 9.109833
2015-07-10-17 15 38.567	0.08572388 2.6278229 9.201477
2015-07-10-17 15 38.574	-0.101135254 2.5814056 9.216949
2015-07-10-17 15 38.577	-0.14517212 2.5111847 9.212189
2015-07-10-17 15 38.581	-0.3284607 2.5349884 9.038422
2015-07-10-17 15 38.587	-0.3605957 2.3969269 8.7361145
2015-07-10-17 15 38.592	-0.32965088 2.3112335 8.442139
2015-07-10-17 15 38.596	-0.29989624 2.2219696 8.020813
2015-07-10-17 15 38.601	-0.18206787 2.1446075 7.4150085
2015-07-10-17 15 38.607	-0.0642395 2.1077118 6.963928
2015-07-10-17 15 38.612	0.030975342 2.2136383 6.449768
2015-07-10-17 15 38.616	0.18927002 2.301712 6.262909
2015-07-10-17 15 38.622	0.38684082 2.4326324 6.0998535
2015-07-10-17 15 38.627	0.58917236 2.5171356 6.0855713
2015-07-10-17 15 38.632	0.74746704 2.6778107 6.2998047
2015-07-10-17 15 38.638	1.2937622 2.8575287 7.2424316
2015-07-10-17 15 38.642	1.2937622 2.8575287 7.2424316
2015-07-10-17 15 38.647	1.5056152 2.718277 7.7922974
2015-07-10-17 15 38.652	1.7436523 2.6766205 8.204102
2015-07-10-17 15 38.657	1.8579102 2.782547 8.563538
2015-07-10-17 15 38.662	1.8900452 2.833725 8.997955
2015-07-10-17 15 38.667	1.8424377 2.9503632 9.255035
2015-07-10-17 15 38.673	1.7388916 3.0598602 9.41333
2015-07-10-17 15 38.677	1.786499 3.0039215 9.513306
2015-07-10-17 15 38.683	1.8638611 2.9063263 9.641846
2015-07-10-17 15 38.688	2.293518 2.6456757 9.737061
2015-07-10-17 15 38.693	2.293518 2.6456757 9.737061
2015-07-10-17 15 38.697	2.517273 2.4766693 9.806091
2015-07-10-17 15 38.702	2.7600708 2.4409637 10.008423
2015-07-10-17 15 38.707	2.8088684 2.3862152 10.569
2015-07-10-17 15 38.713	2.8279114 2.3802643 11.128387
2015-07-10-17 15 38.717	2.9064636 2.3445587 11.909149
2015-07-10-17 15 38.722	2.7493591 2.320755 12.787506
2015-07-10-17 15 38.728	3.043335 2.2160187 13.915802
2015-07-10-17 15 38.733	2.933838 1.8887177 14.596588
2015-07-10-17 15 38.737	2.6172485 1.5554657 15.102417
2015-07-10-17 15 38.742	2.0221558 1.2531586 15.523743
2015-07-10-17 15 38.748	1.1497498 0.60569763 15.790344
2015-07-10-17 15 38.753	1.1497498 0.60569763 15.790344
2015-07-10-17 15 38.758	0.95932007 0.3283844 15.341644
2015-07-10-17 15 38.763	0.5046692 0.16175842 14.122894
2015-07-10-17 15 38.768	0.44754028 0.19508362 13.170746
2015-07-10-17 15 38.773	0.45706177 0.32243347 12.175751
2015-07-10-17 15 38.778	0.38446045 0.5104828 11.167664
2015-07-10-17 15 38.783	0.323761 0.75209045 10.357147
2015-07-10-17 15 38.790	0.41540527 1.0746307 9.656128
2015-07-10-17 15 38.794	0.4451599 1.3614655 9.180054
