2015-07-10-17 18 42.727	-0.46295166 3.0063019 5.761841
2015-07-10-17 18 42.732	-1.2341919 1.9113312 5.17865
2015-07-10-17 18 42.738	-1.2615662 2.6659088 4.607361
2015-07-10-17 18 42.743	-1.0401917 3.4930878 4.750183
2015-07-10-17 18 42.748	-0.84143066 3.7882538 5.197693
2015-07-10-17 18 42.753	-0.47485352 3.9870148 5.4523926
2015-07-10-17 18 42.758	-0.10946655 4.0417633 5.770172
2015-07-10-17 18 42.763	0.37731934 4.0358124 5.9701233
2015-07-10-17 18 42.768	0.7605591 3.8953705 6.123657
2015-07-10-17 18 42.773	1.0890503 3.8489532 6.129608
2015-07-10-17 18 42.778	1.0985718 3.8870392 6.0855713
2015-07-10-17 18 42.783	0.9081421 3.89299 6.0808105
2015-07-10-17 18 42.790	0.6117859 3.9703522 6.065338
2015-07-10-17 18 42.793	0.31661987 4.0298615 6.159363
2015-07-10-17 18 42.800	-0.20706177 4.2690887 6.571167
2015-07-10-17 18 42.804	-0.336792 4.4035797 6.918701
2015-07-10-17 18 42.808	-0.336792 4.4035797 6.918701
2015-07-10-17 18 42.813	-0.30822754 4.4654694 7.3650208
2015-07-10-17 18 42.818	-0.24276733 4.4523773 7.643524
2015-07-10-17 18 42.824	-0.092803955 4.464279 8.050568
2015-07-10-17 18 42.829	0.051208496 4.4166718 8.356445
2015-07-10-17 18 42.833	0.16546631 4.2286224 8.562347
2015-07-10-17 18 42.839	0.044067383 4.1262665 8.817047
2015-07-10-17 18 42.844	-0.10470581 4.0941315 8.939636
2015-07-10-17 18 42.848	-0.21063232 3.9298859 9.118164
2015-07-10-17 18 42.853	-0.33322144 3.7870636 8.987244
2015-07-10-17 18 42.859	-0.8795166 3.7906342 8.856323
2015-07-10-17 18 42.864	-1.2115784 3.7013702 9.066986
2015-07-10-17 18 42.869	-1.4972229 3.565689 9.244324
2015-07-10-17 18 42.874	-0.4915161 3.7882538 8.637329
2015-07-10-17 18 42.879	-1.6186218 3.3716888 9.585907
2015-07-10-17 18 42.885	-2.1030273 3.1729279 9.984619
2015-07-10-17 18 42.890	-2.3970032 3.0170135 10.417847
2015-07-10-17 18 42.894	-2.0613708 3.0241547 10.171478
2015-07-10-17 18 42.900	-1.5460205 3.0431976 9.687073
2015-07-10-17 18 42.907	-1.2651367 3.1146088 9.817993
2015-07-10-17 18 42.911	-1.2579956 3.1776886 10.43689
2015-07-10-17 18 42.914	-1.3877258 3.276474 10.972473
2015-07-10-17 18 42.920	-1.5495911 3.3288422 11.585419
2015-07-10-17 18 42.925	-1.7769165 3.3050385 11.728241
2015-07-10-17 18 42.929	-1.8066711 3.2669525 11.673492
2015-07-10-17 18 42.934	-1.7269287 3.295517 11.59494
2015-07-10-17 18 42.939	-1.7185974 3.1050873 11.52948
2015-07-10-17 18 42.945	-1.453186 2.903946 11.397369
2015-07-10-17 18 42.951	-1.0354309 2.8456268 11.46759
2015-07-10-17 18 42.956	-0.7735901 2.7266083 11.779419
2015-07-10-17 18 42.960	-0.5522156 2.6528168 12.159088
2015-07-10-17 18 42.965	-0.3439331 2.4719086 12.516144
2015-07-10-17 18 42.972	-0.253479 2.275528 13.129089
2015-07-10-17 18 42.975	-0.336792 2.0660553 13.822968
2015-07-10-17 18 42.980	-0.36535645 1.9268036 14.562073
2015-07-10-17 18 42.985	-0.3867798 1.8827667 15.148834
2015-07-10-17 18 42.990	-0.35940552 1.8672943 15.4713745
