2015-07-10-17 11 07.990	0.98550415 5.122452 8.45285
2015-07-10-17 11 07.995	1.0592957 5.3842926 8.890839
2015-07-10-17 11 07.999	1.0462036 5.580673 9.341919
2015-07-10-17 11 08.005	1.0057373 5.6925507 9.673981
2015-07-10-17 11 08.009	0.64035034 5.4866486 9.725159
2015-07-10-17 11 08.014	-0.58078 4.01915 9.333588
2015-07-10-17 11 08.020	-1.1413574 4.2678986 8.079132
2015-07-10-17 11 08.025	-0.8723755 5.1391144 7.7018433
2015-07-10-17 11 08.029	-0.42962646 5.7175446 7.860138
2015-07-10-17 11 08.035	0.054779053 5.9365387 8.31955
2015-07-10-17 11 08.040	0.46658325 5.978195 8.89917
2015-07-10-17 11 08.045	0.9985962 5.8318024 9.527588
2015-07-10-17 11 08.050	1.4687195 5.5771027 9.977478
2015-07-10-17 11 08.055	1.6698608 5.130783 10.161957
2015-07-10-17 11 08.062	1.2068787 4.494034 10.392853
2015-07-10-17 11 08.066	0.6867676 4.226242 10.455933
2015-07-10-17 11 08.070	0.6867676 4.226242 10.455933
2015-07-10-17 11 08.075	0.1904602 4.077469 10.479736
2015-07-10-17 11 08.080	-0.2284851 4.0750885 10.415466
2015-07-10-17 11 08.087	-0.599823 4.0608063 10.364288
2015-07-10-17 11 08.090	-0.68551636 4.1131744 10.223846
2015-07-10-17 11 08.095	-0.5664978 4.3178864 10.104828
2015-07-10-17 11 08.100	-0.3034668 4.451187 10.010803
2015-07-10-17 11 08.106	0.067871094 4.648758 9.729919
2015-07-10-17 11 08.110	0.5260925 4.7892 9.47998
2015-07-10-17 11 08.115	0.89385986 4.803482 9.15744
2015-07-10-17 11 08.120	1.3044739 4.860611 8.869415
2015-07-10-17 11 08.126	1.7127075 4.9296417 8.70993
2015-07-10-17 11 08.130	2.0804749 4.815384 8.767059
2015-07-10-17 11 08.135	2.5029907 4.7737274 8.9670105
2015-07-10-17 11 08.140	2.7636414 4.5678253 9.438324
2015-07-10-17 11 08.146	2.723175 4.4476166 10.097687
2015-07-10-17 11 08.150	2.729126 4.194107 10.842743
2015-07-10-17 11 08.156	2.1185608 3.7049408 12.645874
2015-07-10-17 11 08.160	1.5686951 3.3252716 13.1493225
2015-07-10-17 11 08.166	1.0902405 3.0039215 13.3480835
2015-07-10-17 11 08.171	0.8748169 2.7087555 13.160034
2015-07-10-17 11 08.175	0.55703735 2.4016876 12.68158
2015-07-10-17 11 08.181	0.34161377 2.135086 12.022217
2015-07-10-17 11 08.186	0.06549072 1.9160919 11.180756
2015-07-10-17 11 08.191	-0.09994507 1.6911469 10.198853
2015-07-10-17 11 08.196	-0.23919678 1.5495148 9.302643
2015-07-10-17 11 08.201	-0.18444824 1.4281158 8.51474
2015-07-10-17 11 08.206	0.020263672 1.3364716 7.8458557
2015-07-10-17 11 08.212	0.29519653 1.2805328 7.354309
2015-07-10-17 11 08.216	0.6427307 1.3281403 7.047241
2015-07-10-17 11 08.221	1.0307312 1.3364716 6.769928
2015-07-10-17 11 08.226	1.3187561 1.3733673 6.667572
2015-07-10-17 11 08.231	1.5056152 1.4281158 6.6699524
2015-07-10-17 11 08.236	1.92099 1.5173798 6.788971
2015-07-10-17 11 08.241	2.3101807 1.7411346 6.8889465
2015-07-10-17 11 08.246	2.7398376 1.8827667 7.265045
2015-07-10-17 11 08.253	2.998108 1.9387054 7.5102234
2015-07-10-17 11 08.257	3.3158875 1.9720306 7.9160767
2015-07-10-17 11 08.262	3.344452 1.9756012 8.336212
2015-07-10-17 11 08.266	3.1921082 1.9577484 8.752777
2015-07-10-17 11 08.271	2.5970154 1.8232574 9.136017
2015-07-10-17 11 08.276	1.8031616 1.6721039 9.468079
2015-07-10-17 11 08.281	1.0652466 1.5054779 9.463318
2015-07-10-17 11 08.287	0.30114746 1.3602753 9.468079
2015-07-10-17 11 08.291	-0.484375 1.3245697 8.958679
2015-07-10-17 11 08.296	-1.0592346 1.2019806 8.801575
2015-07-10-17 11 08.301	-1.4508057 1.1924591 8.518311
2015-07-10-17 11 08.307	-1.690033 1.1424713 8.157684
2015-07-10-17 11 08.311	-1.8197632 1.0651093 7.719696
2015-07-10-17 11 08.316	-1.8649902 0.9532318 7.2162476
2015-07-10-17 11 08.322	-1.901886 0.97584534 6.743744
2015-07-10-17 11 08.327	-1.9268799 1.031784 6.3878784
2015-07-10-17 11 08.332	-1.979248 1.1067657 5.929657
2015-07-10-17 11 08.337	-1.9435425 1.3590851 5.3809814
2015-07-10-17 11 08.344	-1.9114075 1.6102142 4.9001465
2015-07-10-17 11 08.347	-1.2020569 2.35289 4.331238
2015-07-10-17 11 08.352	-1.3770142 2.538559 4.332428
2015-07-10-17 11 08.357	-1.6757507 2.602829 4.34552
2015-07-10-17 11 08.364	-1.7697754 2.7349396 4.460968
2015-07-10-17 11 08.368	-1.4162903 2.744461 4.620453
2015-07-10-17 11 08.372	-1.2115784 3.0158234 4.674011
2015-07-10-17 11 08.377	-0.97354126 3.153885 4.813263
2015-07-10-17 11 08.382	-0.72717285 3.4097748 4.9656067
2015-07-10-17 11 08.388	-0.51293945 3.4680939 5.261963
2015-07-10-17 11 08.392	-0.42010498 3.564499 5.6582947
2015-07-10-17 11 08.397	-0.38916016 3.6763763 6.262909
2015-07-10-17 11 08.402	-0.35702515 3.751358 6.8425293
2015-07-10-17 11 08.408	-0.38796997 3.7882538 7.35907
2015-07-10-17 11 08.412	-0.46176147 3.745407 7.7232666
2015-07-10-17 11 08.417	-0.4593811 3.597824 7.9993896
2015-07-10-17 11 08.422	-0.46295166 3.4062042 8.069611
2015-07-10-17 11 08.428	-0.42962646 3.2610016 8.0112915
2015-07-10-17 11 08.432	-0.32965088 3.2967072 8.238617
2015-07-10-17 11 08.437	-0.2939453 3.37883 8.467133
2015-07-10-17 11 08.443	-0.25704956 3.4585724 9.008667
2015-07-10-17 11 08.448	-0.29870605 3.5823517 9.766815
2015-07-10-17 11 08.452	-0.37368774 3.8834686 10.751099
2015-07-10-17 11 08.458	-0.40701294 4.2298126 11.78894
2015-07-10-17 11 08.463	-0.092803955 4.560684 12.8125
2015-07-10-17 11 08.468	0.18450928 4.7023163 13.820587
2015-07-10-17 11 08.473	0.4296875 4.892746 14.662048
2015-07-10-17 11 08.478	0.5284729 4.8975067 15.146454
2015-07-10-17 11 08.483	0.5046692 4.8463287 15.133362
2015-07-10-17 11 08.488	0.355896 4.8451385 14.787018
2015-07-10-17 11 08.493	0.14761353 4.732071 14.081238
2015-07-10-17 11 08.498	-0.12017822 4.66185 13.054108
2015-07-10-17 11 08.503	-0.5760193 4.59877 12.012695
2015-07-10-17 11 08.509	-1.074707 4.430954 11.172424
2015-07-10-17 11 08.514	-1.536499 4.3952484 10.482117
2015-07-10-17 11 08.518	-1.8518982 4.3559723 10.2690735
2015-07-10-17 11 08.523	-2.0351868 4.3452606 10.31311
2015-07-10-17 11 08.529	-2.1351624 4.3071747 10.849884
2015-07-10-17 11 08.533	-2.1565857 4.239334 11.428314
2015-07-10-17 11 08.539	-2.1232605 4.21315 12.254303
2015-07-10-17 11 08.543	-2.094696 4.136978 12.880341
2015-07-10-17 11 08.549	-1.9744873 4.1714935 13.5159
2015-07-10-17 11 08.553	-1.8269043 4.334549 13.870575
2015-07-10-17 11 08.559	-1.6091003 4.4535675 13.96817
2015-07-10-17 11 08.564	-1.421051 4.5559235 13.877716
2015-07-10-17 11 08.569	-1.228241 4.5368805 13.668243
2015-07-10-17 11 08.573	-1.1734924 4.3440704 13.281433
2015-07-10-17 11 08.578	-1.2663269 4.200058 13.374268
2015-07-10-17 11 08.584	-1.3710632 4.2048187 13.632538
2015-07-10-17 11 08.589	-1.5317383 4.225052 14.300232
2015-07-10-17 11 08.594	-1.6126709 4.2357635 15.109558
2015-07-10-17 11 08.599	-1.6495667 4.1274567 15.968872
2015-07-10-17 11 08.604	-1.6352844 3.9465485 16.612762
2015-07-10-17 11 08.609	-1.7840576 3.7073212 16.9841
2015-07-10-17 11 08.614	-1.7507324 3.469284 17.067413
2015-07-10-17 11 08.619	-1.8542786 3.153885 16.965057
2015-07-10-17 11 08.624	-1.7602539 2.9896393 16.573486
2015-07-10-17 11 08.629	-1.7804871 2.8372955 15.960541
2015-07-10-17 11 08.634	-1.7185974 2.7397003 15.357117
2015-07-10-17 11 08.639	-1.5150757 2.615921 14.465668
2015-07-10-17 11 08.644	-1.3924866 2.4088287 13.340942
2015-07-10-17 11 08.649	-1.4281921 2.173172 12.405457
2015-07-10-17 11 08.654	-1.3960571 2.1267548 11.509247
2015-07-10-17 11 08.659	-1.4472351 2.1636505 10.646362
2015-07-10-17 11 08.666	-1.1806335 2.2398224 9.208618
2015-07-10-17 11 08.671	-1.1806335 2.2398224 9.208618
2015-07-10-17 11 08.674	-1.1437378 2.2981415 8.57663
2015-07-10-17 11 08.679	-1.0270996 2.4659576 7.962494
2015-07-10-17 11 08.684	-0.9556885 2.7408905 7.6470947
2015-07-10-17 11 08.690	-0.9616394 2.8563385 7.437622
2015-07-10-17 11 08.694	-0.98306274 2.8420563 7.345978
2015-07-10-17 11 08.699	-0.94854736 2.7742157 7.5316467
2015-07-10-17 11 08.705	-0.96520996 2.6444855 7.904175
2015-07-10-17 11 08.710	-0.99972534 2.4028778 8.507599
2015-07-10-17 11 08.714	-0.9854431 2.243393 9.034851
2015-07-10-17 11 08.719	-0.9878235 2.0077362 9.520447
2015-07-10-17 11 08.725	-0.9473572 1.77565 9.792999
2015-07-10-17 11 08.730	-1.4460449 1.7875519 10.258362
2015-07-10-17 11 08.735	-1.2627563 1.4233551 10.44165
2015-07-10-17 11 08.740	-1.0306702 1.0365448 10.4166565
2015-07-10-17 11 08.745	-0.86047363 0.7580414 10.207184
2015-07-10-17 11 08.750	-0.84262085 0.5188141 9.935822
2015-07-10-17 11 08.755	-0.779541 0.45811462 9.846558
2015-07-10-17 11 08.760	-0.7950134 0.45335388 9.626373
2015-07-10-17 11 08.765	-0.73669434 0.55451965 9.290741
2015-07-10-17 11 08.770	-0.6974182 0.6175995 9.039612
2015-07-10-17 11 08.775	-0.70098877 0.71162415 8.687317
2015-07-10-17 11 08.780	-0.651001 0.66996765 8.25766
2015-07-10-17 11 08.785	-0.50579834 0.74494934 7.962494
2015-07-10-17 11 08.790	-0.5069885 0.7485199 7.5935364
2015-07-10-17 11 08.795	-0.46533203 0.8127899 7.410248
2015-07-10-17 11 08.800	-0.5022278 0.8318329 7.2614746
2015-07-10-17 11 08.805	-0.7414551 0.7175751 7.027008
2015-07-10-17 11 08.811	-0.52127075 0.81874084 7.006775
2015-07-10-17 11 08.816	-0.4593811 0.9472809 7.0043945
2015-07-10-17 11 08.820	-0.4593811 0.9472809 7.0043945
2015-07-10-17 11 08.825	-0.4605713 1.0210724 6.8960876
2015-07-10-17 11 08.831	-0.39749146 1.0520172 6.892517
2015-07-10-17 11 08.835	-0.3522644 1.0424957 6.808014
2015-07-10-17 11 08.840	-0.22610474 0.9972687 6.7485046
2015-07-10-17 11 08.846	-0.19158936 0.8651581 6.3974
2015-07-10-17 11 08.851	-0.19158936 0.8651581 6.3974
2015-07-10-17 11 08.855	-0.0809021 0.8235016 6.193878
2015-07-10-17 11 08.861	-0.101135254 0.72114563 6.062958
2015-07-10-17 11 08.866	-0.07376099 0.7330475 5.7868347
2015-07-10-17 11 08.871	-0.06781006 0.8163605 5.5487976
2015-07-10-17 11 08.876	-0.00592041 0.9377594 5.385742
2015-07-10-17 11 08.881	-0.019012451 1.0972443 5.2845764
2015-07-10-17 11 08.886	0.04168701 1.3471832 5.24411
