2015-06-26-12 13 34.788	1.459198 0.95799255 7.7982483
2015-06-26-12 13 34.795	1.2687683 0.91633606 7.7470703
2015-06-26-12 13 34.799	1.0188293 0.9234772 7.655426
2015-06-26-12 13 34.804	0.9176636 0.8449249 7.6649475
2015-06-26-12 13 34.810	0.73794556 0.8556366 7.7161255
2015-06-26-12 13 34.815	0.62368774 0.890152 7.557831
2015-06-26-12 13 34.820	0.5701294 0.93418884 7.570923
2015-06-26-12 13 34.825	0.4368286 0.9615631 7.6911316
2015-06-26-12 13 34.830	0.4046936 0.9806061 7.949402
2015-06-26-12 13 34.835	0.25234985 0.8794403 8.221954
2015-06-26-12 13 34.841	0.13809204 0.8615875 8.530212
2015-06-26-12 13 34.845	0.08929443 0.81040955 8.701599
2015-06-26-12 13 34.849	0.029785156 0.7009125 8.865845
2015-06-26-12 13 34.855	0.020263672 0.6735382 8.887268
2015-06-26-12 13 34.860	-0.07019043 0.6354523 8.955109
2015-06-26-12 13 34.866	-0.034484863 0.58665466 9.081268
2015-06-26-12 13 34.870	0.022644043 0.5485687 9.128876
2015-06-26-12 13 34.875	0.04525757 0.4759674 9.231232
2015-06-26-12 13 34.880	0.12619019 0.5283356 9.293121
2015-06-26-12 13 34.885	0.091674805 0.4938202 9.171722
2015-06-26-12 13 34.891	0.1166687 0.46406555 9.151489
2015-06-26-12 13 34.896	0.15594482 0.5188141 9.086029
2015-06-26-12 13 34.900	0.23449707 0.5652313 9.125305
2015-06-26-12 13 34.905	0.20117188 0.5937958 9.011047
2015-06-26-12 13 34.911	0.22259521 0.65211487 8.946777
2015-06-26-12 13 34.915	0.21188354 0.61402893 8.928925
2015-06-26-12 13 34.920	0.23330688 0.60331726 8.77063
2015-06-26-12 13 34.925	0.2571106 0.60450745 8.789673
2015-06-26-12 13 34.932	0.28329468 0.55570984 8.651611
2015-06-26-12 13 34.936	0.25234985 0.53071594 8.669464
2015-06-26-12 13 34.941	0.1737976 0.56404114 8.619476
2015-06-26-12 13 34.946	0.24639893 0.5497589 8.614716
2015-06-26-12 13 34.951	0.1416626 0.52952576 8.523071
2015-06-26-12 13 34.956	0.09643555 0.49143982 8.518311
2015-06-26-12 13 34.962	-0.023773193 0.5283356 8.487366
2015-06-26-12 13 34.966	-0.021392822 0.58784485 8.5052185
2015-06-26-12 13 34.975	-0.0975647 0.6759186 8.499268
2015-06-26-12 13 34.977	-0.036865234 0.7663727 8.601624
2015-06-26-12 13 34.980	-0.10827637 0.84254456 8.5373535
2015-06-26-12 13 34.985	-0.1630249 0.9234772 8.544495
2015-06-26-12 13 34.991	-0.21777344 0.96513367 8.495697
2015-06-26-12 13 34.997	-0.32608032 0.935379 8.508789
2015-06-26-12 13 35.001	-0.36654663 1.0424957 8.494507
2015-06-26-12 13 35.008	-0.38796997 1.0615387 8.338593
2015-06-26-12 13 35.011	-0.4093933 1.115097 8.375488
2015-06-26-12 13 35.017	-0.33441162 1.1948395 8.4409485
2015-06-26-12 13 35.021	-0.2546692 1.2507782 8.508789
2015-06-26-12 13 35.026	-0.19992065 1.3697968 8.506409
2015-06-26-12 13 35.031	-0.09399414 1.3757477 8.454041
2015-06-26-12 13 35.036	0.014312744 1.4328766 8.459991
2015-06-26-12 13 35.041	0.07739258 1.448349 8.483795
2015-06-26-12 13 35.046	0.030975342 1.4507294 8.589722
2015-06-26-12 13 35.051	-0.00592041 1.4114532 8.5885315
2015-06-26-12 13 35.057	-0.1546936 1.4781036 8.627808
2015-06-26-12 13 35.061	-0.2046814 1.4542999 8.720642
2015-06-26-12 13 35.066	-0.49746704 1.4043121 8.7742
2015-06-26-12 13 35.072	-0.60458374 1.4007416 8.7682495
2015-06-26-12 13 35.077	-0.68551636 1.4185944 8.887268
2015-06-26-12 13 35.081	-0.82476807 1.4781036 8.842041
2015-06-26-12 13 35.086	-0.85809326 1.4388275 8.9158325
2015-06-26-12 13 35.091	-1.0568542 1.3828888 9.003906
2015-06-26-12 13 35.097	-1.0675659 1.4197845 9.095551
2015-06-26-12 13 35.101	-1.2080078 1.4007416 9.186005
2015-06-26-12 13 35.106	-1.3555908 1.3638458 9.2812195
2015-06-26-12 13 35.111	-1.4305725 1.3816986 9.400238
2015-06-26-12 13 35.117	-1.5055542 1.2436371 9.506165
2015-06-26-12 13 35.123	-1.7471619 1.172226 9.702545
2015-06-26-12 13 35.126	-1.9316406 1.050827 9.9548645
2015-06-26-12 13 35.131	-2.1030273 0.99012756 10.077454
2015-06-26-12 13 35.137	-2.189911 0.82588196 10.241699
2015-06-26-12 13 35.141	-2.3077393 0.71043396 10.470215
2015-06-26-12 13 35.147	-2.3398743 0.5842743 10.63089
2015-06-26-12 13 35.152	-2.3125 0.47953796 10.803467
2015-06-26-12 13 35.157	-2.286316 0.43074036 11.066498
2015-06-26-12 13 35.162	-2.223236 0.3533783 11.175995
2015-06-26-12 13 35.167	-2.1482544 0.26530457 11.3533325
2015-06-26-12 13 35.172	-2.0899353 0.21888733 11.543762
2015-06-26-12 13 35.177	-2.088745 0.1308136 11.688965
2015-06-26-12 13 35.182	-2.0827942 -0.0036773682 11.759186
2015-06-26-12 13 35.187	-2.1434937 -0.17625427 11.918671
2015-06-26-12 13 35.192	-2.1982422 -0.37620544 12.024597
2015-06-26-12 13 35.197	-2.3148804 -0.5856781 12.047211
2015-06-26-12 13 35.202	-2.4422302 -0.7237396 12.285248
2015-06-26-12 13 35.207	-2.5076904 -0.9153595 12.545898
2015-06-26-12 13 35.212	-2.6683655 -1.0165253 12.708954
2015-06-26-12 13 35.218	-2.7266846 -1.0831757 12.864868
2015-06-26-12 13 35.222	-2.7790527 -1.059372 13.055298
2015-06-26-12 13 35.227	-2.7576294 -0.9225006 13.188599
2015-06-26-12 13 35.232	-2.7243042 -0.8641815 13.321899
2015-06-26-12 13 35.238	-2.6088562 -0.75468445 13.496857
2015-06-26-12 13 35.242	-2.556488 -0.6332855 13.682526
2015-06-26-12 13 35.247	-2.4398499 -0.527359 13.778931
2015-06-26-12 13 35.252	-2.3612976 -0.47499084 13.880096
2015-06-26-12 13 35.258	-2.139923 -0.43095398 13.697998
2015-06-26-12 13 35.262	-2.0066223 -0.3881073 13.655151
2015-06-26-12 13 35.268	-1.7293091 -0.36668396 13.51947
2015-06-26-12 13 35.275	-1.4698486 -0.4214325 12.914856
2015-06-26-12 13 35.279	-1.4698486 -0.4214325 12.914856
2015-06-26-12 13 35.283	-1.4984131 -0.57258606 12.511383
2015-06-26-12 13 35.290	-1.5067444 -0.6773224 12.079346
2015-06-26-12 13 35.293	-1.5376892 -0.8570404 11.648499
2015-06-26-12 13 35.298	-1.6233826 -0.9463043 11.036743
2015-06-26-12 13 35.303	-1.7328796 -1.0879364 10.449982
2015-06-26-12 13 35.310	-1.8031006 -1.1843414 10.064362
2015-06-26-12 13 35.313	-1.9137878 -1.2129059 9.66684
2015-06-26-12 13 35.319	-1.9316406 -1.23909 9.306213
2015-06-26-12 13 35.328	-1.947113 -1.1974335 9.045563
2015-06-26-12 13 35.329	-1.8161926 -1.0688934 8.806335
2015-06-26-12 13 35.333	-1.6876526 -0.8582306 8.561157
2015-06-26-12 13 35.338	-1.6079102 -0.73683167 8.315979
2015-06-26-12 13 35.343	-1.6091003 -0.48332214 8.095795
2015-06-26-12 13 35.348	-1.5376892 -0.4297638 7.829193
2015-06-26-12 13 35.353	-1.5841064 -0.29051208 7.6185303
2015-06-26-12 13 35.361	-1.6436157 -0.17863464 7.5494995
2015-06-26-12 13 35.365	-1.748352 -0.20243835 7.4542847
2015-06-26-12 13 35.368	-1.985199 -0.18339539 7.270996
