2015-06-26-12 11 53.617	-0.3927307 1.7649384 10.82489
2015-06-26-12 11 53.624	-0.67123413 1.8506317 10.976044
2015-06-26-12 11 53.629	-0.79977417 1.83992 11.023651
2015-06-26-12 11 53.634	-0.95806885 1.872055 11.01889
2015-06-26-12 11 53.639	-1.0877991 1.8756256 11.002228
2015-06-26-12 11 53.644	-1.0390015 1.8756256 10.899872
2015-06-26-12 11 53.649	-0.9211731 1.8113556 10.738007
2015-06-26-12 11 53.656	-0.8473816 1.7006683 10.552338
2015-06-26-12 11 53.659	-0.7581177 1.6316376 10.325012
2015-06-26-12 11 53.665	-0.5593567 1.5518951 10.159576
2015-06-26-12 11 53.671	-0.44628906 1.4423981 10.205994
2015-06-26-12 11 53.674	-0.31536865 1.3543243 10.228607
2015-06-26-12 11 53.679	-0.19515991 1.3495636 10.429749
2015-06-26-12 11 53.684	-0.06304932 1.268631 10.578522
2015-06-26-12 11 53.689	-0.12017822 1.2138824 10.867737
2015-06-26-12 11 53.695	-0.14993286 1.0960541 11.034363
2015-06-26-12 11 53.700	-0.24157715 1.0067902 11.391418
2015-06-26-12 11 53.704	-0.32489014 0.95799255 11.675873
2015-06-26-12 11 53.710	-0.50460815 0.83540344 11.818695
2015-06-26-12 11 53.715	-0.6819458 0.8377838 11.953186
2015-06-26-12 11 53.721	-0.72598267 0.8377838 12.142426
2015-06-26-12 11 53.726	-0.7890625 0.97584534 12.341187
2015-06-26-12 11 53.729	-0.86761475 0.99012756 12.412598
2015-06-26-12 11 53.737	-0.98306274 0.954422 12.516144
2015-06-26-12 11 53.739	-1.1806335 0.8544464 12.454254
2015-06-26-12 11 53.745	-1.3722534 0.8246918 12.432831
2015-06-26-12 11 53.750	-1.5115051 0.75209045 12.438782
2015-06-26-12 11 53.755	-1.6114807 0.59498596 12.501862
2015-06-26-12 11 53.760	-1.754303 0.4938202 12.679199
2015-06-26-12 11 53.765	-1.7507324 0.42359924 12.8541565
2015-06-26-12 11 53.770	-1.5281677 0.377182 13.079102
2015-06-26-12 11 53.775	-1.241333 0.38075256 13.308807
2015-06-26-12 11 53.780	-0.8557129 0.4188385 13.562317
2015-06-26-12 11 53.784	-0.56292725 0.36289978 13.640869
2015-06-26-12 11 53.790	-0.30108643 0.23078918 13.440918
2015-06-26-12 11 53.795	-0.11898804 0.07487488 13.365936
2015-06-26-12 11 53.800	-0.014251709 -0.08818054 13.304047
2015-06-26-12 11 53.805	0.0036010742 -0.11793518 13.368317
2015-06-26-12 11 53.810	0.08215332 -0.18458557 13.294525
2015-06-26-12 11 53.815	0.15118408 -0.31193542 13.268341
2015-06-26-12 11 53.820	0.15594482 -0.31907654 13.214783
2015-06-26-12 11 53.825	0.19522095 -0.32026672 12.966034
2015-06-26-12 11 53.830	0.19998169 -0.35240173 12.610168
