2015-06-26-12 15 36.837	0.5106201 2.9646454 8.465942
2015-06-26-12 15 36.844	0.44992065 3.071762 8.600433
2015-06-26-12 15 36.848	0.4296875 3.039627 8.651611
2015-06-26-12 15 36.854	0.36660767 3.0670013 8.746826
2015-06-26-12 15 36.860	0.388031 3.0681915 8.817047
2015-06-26-12 15 36.865	0.3475647 3.0896149 8.840851
2015-06-26-12 15 36.870	0.24401855 3.070572 8.96106
2015-06-26-12 15 36.875	0.25473022 3.1253204 9.084839
2015-06-26-12 15 36.878	0.19165039 3.161026 9.171722
2015-06-26-12 15 36.884	0.22140503 3.1312714 9.320496
2015-06-26-12 15 36.891	0.1749878 3.1146088 9.616852
2015-06-26-12 15 36.894	0.13452148 3.0253448 9.771576
2015-06-26-12 15 36.900	0.011932373 2.9146576 10.016754
2015-06-26-12 15 36.904	-0.071380615 2.7968292 10.221466
2015-06-26-12 15 36.909	-0.12017822 2.67424 10.317871
2015-06-26-12 15 36.914	-0.24395752 2.602829 10.486877
2015-06-26-12 15 36.919	-0.2296753 2.4707184 10.595184
2015-06-26-12 15 36.925	-0.26538086 2.3636017 10.828461
2015-06-26-12 15 36.929	-0.20825195 2.2219696 10.88797
2015-06-26-12 15 36.935	-0.124938965 2.1327057 11.033173
2015-06-26-12 15 36.940	-0.079711914 2.0232086 11.199799
2015-06-26-12 15 36.944	0.029785156 1.9863129 11.164093
2015-06-26-12 15 36.950	0.083343506 1.8601532 11.187897
2015-06-26-12 15 36.954	-0.01663208 1.794693 11.290253
2015-06-26-12 15 36.961	-0.034484863 1.7054291 11.296204
2015-06-26-12 15 36.964	-0.047576904 1.576889 11.346191
2015-06-26-12 15 36.969	-0.13565063 1.480484 11.264069
2015-06-26-12 15 36.974	-0.13565063 1.416214 11.0260315
2015-06-26-12 15 36.979	-0.124938965 1.3079071 10.773712
2015-06-26-12 15 36.985	0.05834961 1.3162384 10.689209
2015-06-26-12 15 36.989	0.16070557 1.3162384 10.548767
2015-06-26-12 15 36.994	0.27020264 1.2460175 10.509491
2015-06-26-12 15 37.001	0.34994507 1.1650848 10.597565
2015-06-26-12 15 37.006	0.44277954 1.0532074 10.533295
2015-06-26-12 15 37.009	0.5106201 0.9044342 10.718964
2015-06-26-12 15 37.014	0.60702515 0.79374695 10.798706
2015-06-26-12 15 37.019	0.7903137 0.66163635 10.872498
2015-06-26-12 15 37.025	0.9724121 0.6068878 10.962952
2015-06-26-12 15 37.029	1.1342773 0.5271454 10.832031
2015-06-26-12 15 37.036	1.4806213 0.42121887 10.638031
2015-06-26-12 15 37.042	1.7484131 0.44621277 10.43927
2015-06-26-12 15 37.046	1.9828796 0.35932922 10.191711
2015-06-26-12 15 37.051	2.1352234 0.33076477 9.921539
2015-06-26-12 15 37.055	2.2697144 0.3033905 9.583527
2015-06-26-12 15 37.060	2.3280334 0.25102234 9.2300415
2015-06-26-12 15 37.065	2.4196777 0.261734 9.045563
2015-06-26-12 15 37.071	2.3589783 0.22721863 8.778961
2015-06-26-12 15 37.075	2.292328 0.2783966 8.442139
2015-06-26-12 15 37.080	2.1947327 0.2712555 8.152924
2015-06-26-12 15 37.086	2.0352478 0.31648254 7.9279785
2015-06-26-12 15 37.090	1.9138489 0.39860535 7.847046
2015-06-26-12 15 37.095	1.8352966 0.5176239 7.9970093
2015-06-26-12 15 37.100	1.7317505 0.5997467 8.117218
2015-06-26-12 15 37.105	1.6222534 0.6747284 8.329071
2015-06-26-12 15 37.110	1.3663635 0.62950134 8.6528015
2015-06-26-12 15 37.115	1.2437744 0.5937958 8.927734
2015-06-26-12 15 37.120	1.0414429 0.61402893 9.321686
2015-06-26-12 15 37.126	0.9378967 0.6175995 9.545441
2015-06-26-12 15 37.130	0.798645 0.4343109 10.009613
2015-06-26-12 15 37.136	0.67129517 0.35813904 10.458313
2015-06-26-12 15 37.141	0.567749 0.22602844 10.8272705
2015-06-26-12 15 37.146	0.54751587 0.14628601 11.299774
2015-06-26-12 15 37.150	0.5689392 0.059402466 11.693726
2015-06-26-12 15 37.155	0.61654663 -0.0060577393 12.144806
2015-06-26-12 15 37.160	0.6284485 -0.07627869 12.537567
2015-06-26-12 15 37.167	0.5451355 -0.19291687 12.882721
2015-06-26-12 15 37.170	0.55584717 -0.24171448 13.13385
2015-06-26-12 15 37.176	0.522522 -0.29884338 13.167175
2015-06-26-12 15 37.181	0.45825195 -0.34407043 13.2005005
2015-06-26-12 15 37.186	0.32138062 -0.4369049 13.077911
2015-06-26-12 15 37.192	0.21664429 -0.49879456 12.797028
2015-06-26-12 15 37.196	0.09762573 -0.4714203 12.523285
2015-06-26-12 15 37.201	0.0262146 -0.43214417 12.082916
2015-06-26-12 15 37.206	-0.045196533 -0.41429138 11.6675415
2015-06-26-12 15 37.211	-0.0892334 -0.30241394 11.265259
2015-06-26-12 15 37.216	-0.20587158 -0.21195984 10.967712
2015-06-26-12 15 37.221	-0.26776123 -0.11198425 10.626129
2015-06-26-12 15 37.226	-0.26895142 0.030838013 10.390472
2015-06-26-12 15 37.231	-0.29751587 0.07963562 10.298828
2015-06-26-12 15 37.236	-0.38320923 0.14866638 10.147675
2015-06-26-12 15 37.242	-0.5248413 0.25221252 9.845367
2015-06-26-12 15 37.246	-0.57125854 0.31648254 9.647797
2015-06-26-12 15 37.251	-0.55459595 0.3617096 9.388336
2015-06-26-12 15 37.256	-0.5105591 0.44859314 9.159821
2015-06-26-12 15 37.261	-0.5272217 0.51405334 8.978912
2015-06-26-12 15 37.267	-0.50341797 0.5997467 8.809906
2015-06-26-12 15 37.271	-0.5236511 0.6021271 8.494507
2015-06-26-12 15 37.276	-0.49508667 0.72114563 8.304077
2015-06-26-12 15 37.282	-0.45700073 0.7651825 7.9720154
2015-06-26-12 15 37.287	-0.38201904 0.7794647 7.675659
2015-06-26-12 15 37.291	-0.42486572 0.8365936 7.3769226
2015-06-26-12 15 37.296	-0.40344238 0.88301086 7.1400757
