2015-06-26-12 06 50.342	0.18807983 3.3062286 6.8818054
2015-06-26-12 06 50.350	0.13214111 3.4597626 6.6378174
2015-06-26-12 06 50.354	0.040496826 3.5287933 6.5818787
2015-06-26-12 06 50.360	0.0178833 3.6049652 6.4473877
2015-06-26-12 06 50.365	-0.010681152 3.6382904 6.6128235
2015-06-26-12 06 50.369	0.023834229 3.6632843 6.8770447
2015-06-26-12 06 50.375	0.027404785 3.7406464 7.1257935
2015-06-26-12 06 50.380	-0.04638672 3.8072968 7.4209595
2015-06-26-12 06 50.385	-0.0809021 3.7477875 7.7792053
2015-06-26-12 06 50.389	-0.15231323 3.7525482 8.057709
2015-06-26-12 06 50.395	-0.09875488 3.7668304 8.277893
2015-06-26-12 06 50.399	-0.10827637 3.7108917 8.554016
2015-06-26-12 06 50.404	0.032165527 3.7477875 8.777771
2015-06-26-12 06 50.410	0.07501221 3.6835175 8.878937
2015-06-26-12 06 50.416	0.13809204 3.647812 8.976532
2015-06-26-12 06 50.419	0.18807983 3.6013947 9.072937
2015-06-26-12 06 50.424	0.16308594 3.546646 9.141968
2015-06-26-12 06 50.430	0.2154541 3.4871368 9.274078
2015-06-26-12 06 50.435	0.23092651 3.3871613 9.266937
2015-06-26-12 06 50.441	0.272583 3.3704987 9.186005
2015-06-26-12 06 50.445	0.27734375 3.2621918 9.237183
2015-06-26-12 06 50.450	0.38565063 3.2943268 9.103882
2015-06-26-12 06 50.456	0.5784607 3.3121796 9.141968
2015-06-26-12 06 50.460	0.79745483 3.3752594 9.341919
2015-06-26-12 06 50.465	0.94503784 3.4954681 9.438324
2015-06-26-12 06 50.470	1.1199951 3.494278 9.527588
2015-06-26-12 06 50.475	1.2235413 3.5168915 9.751343
2015-06-26-12 06 50.480	1.3413696 3.5371246 9.969147
2015-06-26-12 06 50.485	1.4877625 3.57164 10.154816
2015-06-26-12 06 50.492	1.6662903 3.5823517 10.409515
2015-06-26-12 06 50.495	1.8222046 3.5692596 10.638031
2015-06-26-12 06 50.500	1.9305115 3.5918732 10.780853
2015-06-26-12 06 50.505	1.8460083 3.5371246 10.89035
2015-06-26-12 06 50.510	1.8067322 3.520462 11.060547
2015-06-26-12 06 50.515	1.638916 3.450241 11.246216
2015-06-26-12 06 50.520	1.5889282 3.4252472 11.452118
2015-06-26-12 06 50.525	1.4484863 3.3907318 11.534241
2015-06-26-12 06 50.530	1.3925476 3.4526215 11.606842
2015-06-26-12 06 50.536	1.2782898 3.3764496 11.677063
2015-06-26-12 06 50.542	1.2532959 3.4669037 11.72229
2015-06-26-12 06 50.547	1.2556763 3.514511 11.65802
2015-06-26-12 06 50.551	1.2485352 3.5740204 11.715149
2015-06-26-12 06 50.556	1.3092346 3.6311493 11.804413
2015-06-26-12 06 50.561	1.2294922 3.6430511 11.892487
2015-06-26-12 06 50.568	1.1711731 3.6858978 11.97699
2015-06-26-12 06 50.571	1.0462036 3.5097504 12.179321
2015-06-26-12 06 50.576	0.90338135 3.3205109 12.463776
2015-06-26-12 06 50.582	0.7331848 3.1503143 12.625641
2015-06-26-12 06 50.586	0.64630127 2.9087067 12.769653
2015-06-26-12 06 50.591	0.70581055 2.776596 13.076721
2015-06-26-12 06 50.596	0.92004395 2.6551971 13.358795
2015-06-26-12 06 50.601	1.1045227 2.4707184 13.548035
2015-06-26-12 06 50.607	1.4175415 2.3302765 13.684906
2015-06-26-12 06 50.612	1.5805969 2.2802887 13.650391
2015-06-26-12 06 50.616	1.8043518 1.9970245 13.475433
2015-06-26-12 06 50.621	1.9138489 1.8089752 13.240967
2015-06-26-12 06 50.626	1.9174194 1.4971466 12.885101
2015-06-26-12 06 50.631	1.818634 1.249588 12.518524
2015-06-26-12 06 50.637	1.6341553 0.91752625 12.153137
2015-06-26-12 06 50.642	1.4818115 0.66282654 11.677063
