2015-06-30-22 56 42.643	-0.6164856 1.2936249 8.13269
2015-06-30-22 56 42.650	-0.57958984 1.480484 7.7482605
2015-06-30-22 56 42.654	-0.4855652 1.5590363 7.3697815
2015-06-30-22 56 42.659	-0.52246094 1.6578217 7.044861
2015-06-30-22 56 42.664	-0.45462036 1.8173065 6.71756
2015-06-30-22 56 42.669	-0.57839966 1.9398956 6.493805
2015-06-30-22 56 42.674	-0.664093 2.0565338 6.308136
2015-06-30-22 56 42.681	-0.73550415 2.1743622 6.0736694
2015-06-30-22 56 42.685	-0.927124 2.2612457 5.8701477
2015-06-30-22 56 42.690	-1.0532837 2.4076385 5.6690063
2015-06-30-22 56 42.696	-1.2460938 2.4004974 5.576172
2015-06-30-22 56 42.701	-1.3901062 2.4588165 5.3476563
2015-06-30-22 56 42.705	-1.5019836 2.4957123 5.24292
2015-06-30-22 56 42.709	-1.60672 2.5302277 5.250061
2015-06-30-22 56 42.714	-1.7090759 2.5861664 5.333374
2015-06-30-22 56 42.720	-1.8804626 2.629013 5.429779
2015-06-30-22 56 42.724	-1.8923645 2.6551971 5.486908
2015-06-30-22 56 42.732	-1.7435913 2.642105 5.49881
2015-06-30-22 56 42.734	-1.6864624 2.6337738 5.6237793
2015-06-30-22 56 42.740	-1.6210022 2.5349884 5.8249207
2015-06-30-22 56 42.744	-1.5007935 2.525467 6.1641235
2015-06-30-22 56 42.750	-1.3079834 2.4564362 6.456909
2015-06-30-22 56 42.755	-1.0758972 2.4159698 6.7604065
2015-06-30-22 56 42.760	-0.8985596 2.3516998 6.9603577
2015-06-30-22 56 42.764	-0.6557617 2.3231354 7.2031555
2015-06-30-22 56 42.769	-0.44628906 2.2993317 7.456665
2015-06-30-22 56 42.775	-0.2284851 2.1910248 7.699463
2015-06-30-22 56 42.781	-0.0642395 2.1065216 7.9339294
2015-06-30-22 56 42.785	0.08572388 2.1374664 8.179108
2015-06-30-22 56 42.790	0.27139282 2.1065216 8.406433
2015-06-30-22 56 42.795	0.29281616 2.1434174 8.571869
2015-06-30-22 56 42.801	0.28805542 2.1576996 8.701599
2015-06-30-22 56 42.805	0.28448486 2.1636505 8.657562
2015-06-30-22 56 42.810	0.3070984 2.1315155 8.815857
2015-06-30-22 56 42.815	0.27615356 2.1315155 8.824188
2015-06-30-22 56 42.820	0.28329468 2.1517487 8.933685
