16	10	50	-0.69231033 -0.20552261 7.7939925 0.0 0.0 0.0

16	10	50	-0.7753876 -0.14010864 7.7209444 85.887276 2.7846847 -6.1220307

16	10	50	-0.7168593 -0.28321105 7.4295 85.884476 -0.39209557 -6.094805

16	10	50	-0.649649 -0.03622467 6.850654 85.86057 0.38378325 -5.0873528

16	10	50	-0.6572832 0.001047821 6.5873513 85.811745 0.26802167 -6.206761

16	10	50	-0.47496232 0.404908 6.547235 85.80705 -1.1373518 -5.636806

16	10	50	-0.49008086 0.32452515 6.7518597 85.78281 -3.7422023 -4.8074265

16	10	50	-0.67584455 0.42406815 6.810687 85.75211 -3.4494858 -4.072311

16	10	50	-0.6692583 0.51043856 6.966064 85.901344 -3.6547458 -6.243276

16	10	50	-0.70772827 0.8927435 7.0765343 85.84498 -5.5947523 -5.0394077

16	10	50	-0.78691363 0.6911128 7.3073545 85.95792 -5.294495 -6.277799

16	10	50	-0.7324269 1.0127939 7.8275228 85.88411 -7.1377335 -5.8342643

16	10	50	-0.7364685 0.69216067 8.120314 85.84433 -7.1993275 -5.9287615

16	10	50	-0.6806346 0.27976823 8.884175 85.78146 -7.2372565 -6.027756

16	10	50	-0.6930588 0.23695725 9.17532 85.694435 -7.273734 -6.1319385

16	10	50	-0.47436357 0.318837 9.605824 85.6181 -7.325095 -6.22451

16	10	50	-0.39338195 0.37856278 9.907448 85.55647 -7.4294887 -6.3005

16	10	50	-0.25192612 0.5297484 9.633218 85.52355 -7.5723014 -6.33693

16	10	50	-0.29279113 0.42915756 9.246572 85.507324 -7.7173796 -6.295661

16	10	50	-0.3248245 0.90187454 9.291029 85.50552 -7.81447 -6.1913686

16	10	50	-0.1672023 0.5065466 9.181158 85.492744 -7.820185 -6.035658

16	10	50	-0.30835876 0.3055147 9.328751 85.4658 -7.737771 -5.8846664

16	10	50	-0.39637575 0.120050356 10.761271 85.42257 -7.582638 -5.8181505

16	10	50	-0.49726593 0.031883698 11.409873 85.36064 -7.427595 -5.844263

16	10	50	-0.52765274 -0.30985564 12.160263 85.3 -7.328659 -5.9343348

16	10	50	-0.6345305 -0.7620653 12.713063 85.28762 -7.323661 -6.0342493

16	10	50	-0.7899074 -0.49906218 12.985796 85.340645 -7.4169803 -6.0762405

16	10	50	-0.9475296 -0.25252488 12.196338 85.41039 -7.588405 -5.9718413

16	10	50	-1.0386901 0.23605911 10.897938 85.59723 -7.8317957 -5.67671

16	10	50	-1.0644364 0.7509883 10.1261425 85.82984 -8.071353 -5.2393665

16	10	50	-0.64845157 0.7167096 9.172476 86.0518 -8.263262 -4.744941

16	10	50	-0.28964767 1.1774515 8.578062 86.26533 -8.379003 -4.2443833

16	10	50	-0.35476226 0.8051756 8.049661 86.39949 -8.422973 -3.7937026

16	10	50	-0.21165985 0.8310718 8.315358 86.104546 -8.420612 -3.4641688

16	10	50	0.3821553 0.1936972 9.473799 85.718216 -8.397488 -3.37277

16	10	50	0.49337402 -0.36045045 8.899294 85.24159 -8.410673 -3.449077

16	10	50	0.48768586 -0.624651 9.287736 86.25333 -8.45727 -3.590474

16	10	51	-0.06301895 -0.48199767 9.31453 89.46854 -8.50976 -3.8487635

