2015-07-02-19 13 40.215	0.102386475 1.0627289 10.82608
2015-07-02-19 13 40.223	-0.03805542 0.9687042 11.20813
2015-07-02-19 13 40.230	0.03692627 0.43788147 12.329285
2015-07-02-19 13 40.234	0.03692627 0.43788147 12.329285
2015-07-02-19 13 40.237	0.09762573 0.121292114 12.957703
2015-07-02-19 13 40.242	0.10595703 -0.24290466 13.688477
2015-07-02-19 13 40.248	0.16546631 -0.5856781 14.194305
2015-07-02-19 13 40.253	0.11785889 -0.8391876 14.643005
2015-07-02-19 13 40.259	0.12619019 -1.0903168 14.767975
2015-07-02-19 13 40.263	0.042877197 -1.3021698 14.703705
2015-07-02-19 13 40.268	0.03930664 -1.4521332 14.535889
2015-07-02-19 13 40.275	-0.028533936 -1.5806732 14.243103
2015-07-02-19 13 40.278	0.0012207031 -1.5806732 13.670624
2015-07-02-19 13 40.282	-0.09637451 -1.5735321 12.93866
2015-07-02-19 13 40.288	-0.15350342 -1.5068817 12.140045
2015-07-02-19 13 40.293	-0.2939453 -1.5009308 11.315247
2015-07-02-19 13 40.298	-0.29275513 -1.3926239 10.429749
2015-07-02-19 13 40.303	-0.17492676 -1.284317 9.687073
2015-07-02-19 13 40.309	-0.022583008 -1.1510162 9.034851
2015-07-02-19 13 40.313	0.29281616 -1.0712738 8.586151
2015-07-02-19 13 40.318	0.5629883 -0.98677063 8.208862
2015-07-02-19 13 40.323	0.84625244 -0.9070282 7.8387146
2015-07-02-19 13 40.328	0.99502563 -1.0141449 7.635193
2015-07-02-19 13 40.333	1.330658 -0.9225006 7.541168
2015-07-02-19 13 40.338	1.5401306 -0.9296417 7.443573
2015-07-02-19 13 40.343	1.8043518 -0.91773987 7.5030823
2015-07-02-19 13 40.348	1.9424133 -0.91773987 7.6066284
2015-07-02-19 13 40.353	2.0447693 -0.9141693 7.7792053
2015-07-02-19 13 40.359	2.1483154 -0.90345764 7.923218
2015-07-02-19 13 40.363	2.145935 -0.94273376 8.0946045
2015-07-02-19 13 40.368	2.299469 -0.94273376 8.136261
2015-07-02-19 13 40.375	2.3720703 -0.83799744 8.087463
2015-07-02-19 13 40.379	2.6291504 -0.58924866 7.8625183
2015-07-02-19 13 40.383	2.6291504 -0.58924866 7.8625183
2015-07-02-19 13 40.388	2.6351013 -0.4797516 7.674469
2015-07-02-19 13 40.394	2.6862793 -0.29408264 7.5126038
2015-07-02-19 13 40.398	2.6041565 -0.1084137 7.4138184
2015-07-02-19 13 40.403	2.588684 0.010604858 7.226959
2015-07-02-19 13 40.409	2.5672607 0.09867859 7.0246277
2015-07-02-19 13 40.414	2.3232727 -0.21434021 6.550934
2015-07-02-19 13 40.418	1.5282288 -1.7365875 4.7204285
2015-07-02-19 13 40.425	1.7329407 -0.69755554 5.7023315
2015-07-02-19 13 40.429	1.4949036 0.06416321 6.564026
2015-07-02-19 13 40.434	1.228302 0.6580658 7.117462
2015-07-02-19 13 40.438	1.2770996 0.8889618 7.050812
2015-07-02-19 13 40.444	1.3294678 0.9532318 7.084137
2015-07-02-19 13 40.449	1.4163513 0.87586975 7.1138916
2015-07-02-19 13 40.454	1.5496521 0.774704 7.4352417
2015-07-02-19 13 40.459	1.7615051 0.8532562 8.167206
2015-07-02-19 13 40.464	1.6317749 1.0996246 8.290985
2015-07-02-19 13 40.469	1.4651489 1.2138824 7.976776
2015-07-02-19 13 40.474	1.2521057 1.3281403 7.6328125
2015-07-02-19 13 40.479	1.1676025 1.3876495 7.5863953
2015-07-02-19 13 40.484	1.0604858 1.3864594 7.48761
2015-07-02-19 13 40.489	1.1069031 1.4138336 7.3840637
2015-07-02-19 13 40.495	1.0438232 1.4376373 7.10437
2015-07-02-19 13 40.499	0.9724121 1.5209503 6.8889465
2015-07-02-19 13 40.504	0.92123413 1.6292572 6.777069
2015-07-02-19 13 40.509	0.74746704 1.7030487 7.109131
2015-07-02-19 13 40.515	0.74746704 1.7030487 7.109131
2015-07-02-19 13 40.519	0.6748657 1.6840057 7.3388367
2015-07-02-19 13 40.524	0.5594177 1.6435394 7.654236
2015-07-02-19 13 40.531	0.4701538 1.4983368 8.19577
2015-07-02-19 13 40.535	0.4130249 1.4245453 8.618286
2015-07-02-19 13 40.539	0.40231323 1.3864594 8.9348755
2015-07-02-19 13 40.544	0.34994507 1.3721771 9.321686
2015-07-02-19 13 40.552	0.41659546 1.3674164 9.662079
2015-07-02-19 13 40.555	0.5189514 1.351944 9.802521
2015-07-02-19 13 40.559	0.63916016 1.4269257 9.917969
2015-07-02-19 13 40.564	0.8272095 1.3995514 10.136963
2015-07-02-19 13 40.570	0.93670654 1.4257355 10.216705
2015-07-02-19 13 40.575	1.131897 1.5019073 10.235748
2015-07-02-19 13 40.579	1.1378479 1.4745331 10.008423
2015-07-02-19 13 40.585	1.2140198 1.5090485 10.1203
2015-07-02-19 13 40.590	1.1223755 1.4745331 10.107208
2015-07-02-19 13 40.595	1.0081177 1.5352325 10.2500305
2015-07-02-19 13 40.600	0.9736023 1.6875763 10.515442
2015-07-02-19 13 40.605	1.0366821 1.7720795 10.677307
2015-07-02-19 13 40.610	1.0152588 1.8434906 11.178375
2015-07-02-19 13 40.615	0.89385986 1.77565 11.278351
2015-07-02-19 13 40.620	0.7438965 1.8446808 11.368805
2015-07-02-19 13 40.625	0.5118103 1.9089508 11.452118
2015-07-02-19 13 40.630	0.37850952 2.0267792 11.524719
2015-07-02-19 13 40.635	0.43325806 2.1588898 11.600891
2015-07-02-19 13 40.640	0.5130005 2.3100433 11.428314
2015-07-02-19 13 40.645	0.5427551 2.4373932 11.161713
2015-07-02-19 13 40.650	0.61654663 2.5230865 10.852264
2015-07-02-19 13 40.655	0.68200684 2.5611725 10.471405
