2015-07-02-19 09 54.536	2.2828064 2.442154 12.30191
2015-07-02-19 09 54.540	2.1923523 2.1910248 12.320953
2015-07-02-19 09 54.546	1.8388672 1.8315887 12.434021
2015-07-02-19 09 54.550	1.4746704 1.4400177 12.326904
2015-07-02-19 09 54.555	1.3377991 1.2341156 12.249542
2015-07-02-19 09 54.560	1.2437744 1.0615387 12.228119
2015-07-02-19 09 54.568	1.4484863 0.9948883 12.147186
2015-07-02-19 09 54.570	1.4127808 0.9948883 12.384033
2015-07-02-19 09 54.576	1.5496521 0.9770355 12.726807
2015-07-02-19 09 54.580	1.7448425 0.84254456 13.023163
2015-07-02-19 09 54.586	1.9197998 0.5914154 13.237396
2015-07-02-19 09 54.590	2.0209656 0.24388123 13.405212
2015-07-02-19 09 54.595	2.159027 0.0236969 13.58136
2015-07-02-19 09 54.601	2.3530273 -0.30241394 13.619446
2015-07-02-19 09 54.606	2.511322 -0.5523529 13.570648
2015-07-02-19 09 54.611	2.4268188 -0.82728577 13.553986
2015-07-02-19 09 54.616	1.9162292 -1.3057404 13.7099
2015-07-02-19 09 54.621	1.3151855 -1.9198761 13.576599
2015-07-02-19 09 54.626	0.7843628 -2.3721466 13.5468445
2015-07-02-19 09 54.631	0.2737732 -2.6970673 13.507568
2015-07-02-19 09 54.636	-0.07495117 -2.8375092 13.496857
2015-07-02-19 09 54.641	-0.41177368 -2.8018036 13.482574
2015-07-02-19 09 54.646	-0.72717285 -2.6613617 13.440918
2015-07-02-19 09 54.651	-1.4805603 -2.7315826 13.506378
2015-07-02-19 09 54.656	-1.6162415 -2.509018 12.766083
2015-07-02-19 09 54.661	-1.4472351 -2.0079498 12.178131
2015-07-02-19 09 54.666	-1.4638977 -1.4461823 11.458069
2015-07-02-19 09 54.672	-1.279419 -0.8832245 10.415466
2015-07-02-19 09 54.677	-0.9771118 -0.232193 9.297882
2015-07-02-19 09 54.681	-0.6343384 0.3533783 8.271942
2015-07-02-19 09 54.686	-0.16540527 0.8282623 7.329315
2015-07-02-19 09 54.691	0.009552002 1.0996246 6.610443
2015-07-02-19 09 54.696	0.27972412 1.2126923 6.062958
2015-07-02-19 09 54.701	0.51538086 1.2412567 5.4892883
2015-07-02-19 09 54.706	0.89505005 1.2162628 5.120331
2015-07-02-19 09 54.711	1.260437 1.1317596 5.0739136
2015-07-02-19 09 54.717	1.3782654 0.96632385 5.5749817
2015-07-02-19 09 54.722	0.817688 0.43907166 6.835388
2015-07-02-19 09 54.727	0.17974854 0.0034637451 7.641144
2015-07-02-19 09 54.731	-0.2796631 -0.27503967 8.152924
2015-07-02-19 09 54.736	-0.41415405 -0.50712585 8.64447
2015-07-02-19 09 54.744	-0.57958984 -0.75349426 9.368103
2015-07-02-19 09 54.747	-0.6807556 -1.002243 10.11792
2015-07-02-19 09 54.752	-0.61172485 -1.0522308 10.56781
2015-07-02-19 09 54.757	-0.40344238 -1.0224762 10.816559
2015-07-02-19 09 54.763	-0.30108643 -0.9129791 10.716583
2015-07-02-19 09 54.768	-0.31655884 -0.71421814 10.341675
2015-07-02-19 09 54.772	-0.18920898 -0.32026672 9.472839
2015-07-02-19 09 54.782	-0.40463257 -0.14411926 9.293121
2015-07-02-19 09 54.784	-0.52008057 -0.12626648 9.040802
2015-07-02-19 09 54.787	-0.81762695 -0.31193542 8.820618
2015-07-02-19 09 54.794	-0.9033203 -0.5951996 8.530212
2015-07-02-19 09 54.797	-0.8652344 -0.75349426 8.314789
2015-07-02-19 09 54.802	-0.6676636 -0.6999359 8.151733
2015-07-02-19 09 54.807	-0.51293945 -0.5190277 7.9101257
2015-07-02-19 09 54.813	-0.48199463 -0.14173889 7.7113647
2015-07-02-19 09 54.817	-0.40820313 0.1712799 7.2936096
2015-07-02-19 09 54.824	-0.29037476 0.4688263 6.937744
2015-07-02-19 09 54.828	-0.1630249 0.66996765 6.660431
2015-07-02-19 09 54.832	-0.18682861 0.8211212 6.5116577
2015-07-02-19 09 54.837	-0.116607666 0.8889618 6.5473633
2015-07-02-19 09 54.842	-0.09875488 0.9449005 6.519989
2015-07-02-19 09 54.847	-0.045196533 1.0615387 6.4640503
