2015-07-02-19 18 09.743	0.3392334 1.3221893 12.583984
2015-07-02-19 18 09.747	0.21307373 0.48667908 13.586121
2015-07-02-19 18 09.752	0.21307373 0.48667908 13.586121
2015-07-02-19 18 09.757	0.040496826 -0.3547821 14.777496
2015-07-02-19 18 09.761	-0.43795776 -1.1891022 16.256897
2015-07-02-19 18 09.767	-1.5626831 -2.4816437 18.20404
2015-07-02-19 18 09.772	-1.5626831 -2.4816437 18.20404
2015-07-02-19 18 09.777	-2.0911255 -2.7934723 18.567047
2015-07-02-19 18 09.782	-2.671936 -2.9470062 17.69345
2015-07-02-19 18 09.788	-2.6171875 -2.7506256 16.868652
2015-07-02-19 18 09.793	-2.460083 -2.3638153 15.82962
2015-07-02-19 18 09.798	-2.3648682 -1.957962 14.616821
2015-07-02-19 18 09.803	-2.2089539 -1.5330658 13.420685
2015-07-02-19 18 09.807	-2.0411377 -1.0379486 12.138855
2015-07-02-19 18 09.812	-1.8269043 -0.58924866 11.128387
2015-07-02-19 18 09.817	-1.6317139 -0.18339539 10.196472
2015-07-02-19 18 09.822	-1.4329529 0.14985657 9.495453
2015-07-02-19 18 09.828	-1.5662537 0.4021759 9.128876
2015-07-02-19 18 09.833	-1.4567566 0.48905945 8.839661
2015-07-02-19 18 09.837	-1.2472839 0.47239685 8.9670105
2015-07-02-19 18 09.843	-0.95806885 0.38432312 9.324066
2015-07-02-19 18 09.848	-0.7712097 0.16651917 9.727539
2015-07-02-19 18 09.853	-0.6498108 -0.09056091 10.214325
2015-07-02-19 18 09.857	-0.66052246 -0.40000916 10.728485
2015-07-02-19 18 09.862	-0.62719727 -0.6678009 10.966522
2015-07-02-19 18 09.868	-0.7640686 -0.90226746 11.2247925
2015-07-02-19 18 09.873	-0.85809326 -1.0117645 11.235504
2015-07-02-19 18 09.878	-0.8045349 -1.1153107 11.064117
2015-07-02-19 18 09.882	-0.8378601 -1.1069794 10.782043
2015-07-02-19 18 09.889	-0.7807312 -1.1034088 10.457123
2015-07-02-19 18 09.893	-0.6176758 -0.97724915 10.128632
2015-07-02-19 18 09.898	-0.44985962 -0.822525 9.738251
2015-07-02-19 18 09.905	-0.28323364 -0.7165985 9.259796
2015-07-02-19 18 09.908	-0.13446045 -0.5702057 8.725403
2015-07-02-19 18 09.913	0.07144165 -0.44047546 8.395721
2015-07-02-19 18 09.918	0.29519653 -0.2726593 7.9470215
2015-07-02-19 18 09.923	0.618927 -0.13935852 7.7173157
2015-07-02-19 18 09.928	0.9069519 0.089157104 7.693512
2015-07-02-19 18 09.933	1.1033325 0.26887512 7.791107
2015-07-02-19 18 09.938	1.1152344 0.34980774 8.077942
2015-07-02-19 18 09.943	1.2128296 0.37242126 8.275513
2015-07-02-19 18 09.950	1.1545105 0.3605194 8.411194
2015-07-02-19 18 09.955	1.0747681 0.28196716 8.482605
2015-07-02-19 18 09.958	0.96884155 0.13319397 8.552826
2015-07-02-19 18 09.963	0.7415161 -0.05366516 8.51236
2015-07-02-19 18 09.968	0.57250977 -0.24171448 8.455231
2015-07-02-19 18 09.974	0.36898804 -0.28456116 8.344543
2015-07-02-19 18 09.978	0.28448486 -0.27622986 8.254089
2015-07-02-19 18 09.983	0.21426392 -0.3381195 8.113647
2015-07-02-19 18 09.988	0.17974854 -0.40000916 7.982727
2015-07-02-19 18 09.994	0.14642334 -0.3964386 7.783966
2015-07-02-19 18 09.998	0.22616577 -0.3309784 7.692322
2015-07-02-19 18 10.004	0.20950317 -0.1988678 7.597107
2015-07-02-19 18 10.008	0.2571106 -0.1250763 7.4519043
2015-07-02-19 18 10.014	0.29400635 -0.05366516 7.2876587
2015-07-02-19 18 10.018	0.33447266 0.07963562 7.0924683
2015-07-02-19 18 10.023	0.3725586 0.19746399 6.942505
2015-07-02-19 18 10.028	0.39398193 0.2867279 6.8937073
2015-07-02-19 18 10.034	0.40350342 0.41645813 6.840149
2015-07-02-19 18 10.038	0.38446045 0.4426422 6.9401245
2015-07-02-19 18 10.043	0.38446045 0.53904724 7.0103455
2015-07-02-19 18 10.049	0.2892456 0.5188141 7.180542
2015-07-02-19 18 10.054	0.2904358 0.5854645 7.3888245
2015-07-02-19 18 10.058	0.41183472 0.5652313 7.589966
2015-07-02-19 18 10.063	0.4546814 0.5426178 7.803009
2015-07-02-19 18 10.069	0.4880066 0.44978333 7.912506
2015-07-02-19 18 10.074	0.5308533 0.3533783 8.123169
2015-07-02-19 18 10.079	0.5118103 0.26887512 8.25885
2015-07-02-19 18 10.084	0.5391846 0.16056824 8.370728
2015-07-02-19 18 10.089	0.5046692 0.16294861 8.464752
2015-07-02-19 18 10.094	0.48086548 0.070114136 8.518311
2015-07-02-19 18 10.100	0.52371216 0.05821228 8.546875
2015-07-02-19 18 10.104	0.49038696 0.0236969 8.462372
2015-07-02-19 18 10.109	0.50109863 0.018936157 8.5563965
2015-07-02-19 18 10.114	0.37374878 0.03916931 8.498077
2015-07-02-19 18 10.119	0.38565063 0.048690796 8.693268
2015-07-02-19 18 10.124	0.31781006 0.08677673 8.70517
2015-07-02-19 18 10.129	0.17141724 0.13795471 8.913452
2015-07-02-19 18 10.134	0.115478516 0.19984436 9.032471
2015-07-02-19 18 10.139	0.123809814 0.33314514 9.168152
2015-07-02-19 18 10.145	0.14642334 0.43193054 9.2229
2015-07-02-19 18 10.150	0.18927002 0.5283356 9.260986
2015-07-02-19 18 10.155	0.25830078 0.61283875 9.178864
2015-07-02-19 18 10.159	0.43206787 0.72709656 9.144348
2015-07-02-19 18 10.164	0.5463257 0.7342377 9.062225
2015-07-02-19 18 10.169	0.7200928 0.73542786 9.126495
2015-07-02-19 18 10.175	0.8260193 0.6509247 9.15506
2015-07-02-19 18 10.180	0.8843384 0.5081024 9.306213
2015-07-02-19 18 10.184	1.0688171 0.28077698 9.644226
