2015-07-02-19 07 53.756	-0.17492676 2.2457733 8.088654
2015-07-02-19 07 53.760	-0.22610474 2.2874298 8.138641
2015-07-02-19 07 53.765	-0.11303711 2.442154 8.281464
2015-07-02-19 07 53.770	-0.114227295 2.5790253 8.279083
2015-07-02-19 07 53.777	-0.19039917 2.7968292 8.205292
2015-07-02-19 07 53.782	-0.47485352 2.557602 7.887512
2015-07-02-19 07 53.790	-0.94259644 1.9922638 7.091278
2015-07-02-19 07 53.792	-1.1151733 2.3969269 7.251953
2015-07-02-19 07 53.795	-1.2151489 2.8123016 7.630432
2015-07-02-19 07 53.802	-1.0889893 3.0479584 8.098175
2015-07-02-19 07 53.806	-0.93307495 3.0574799 8.511169
2015-07-02-19 07 53.811	-0.87594604 2.9801178 8.702789
2015-07-02-19 07 53.815	-0.894989 2.9027557 9.0312805
2015-07-02-19 07 53.821	-0.9128418 2.8480072 9.297882
2015-07-02-19 07 53.827	-0.9533081 2.859909 9.490692
2015-07-02-19 07 53.831	-1.1282654 2.7289886 9.559723
2015-07-02-19 07 53.835	-1.4055786 2.693283 9.54187
2015-07-02-19 07 53.841	-1.6352844 2.6278229 9.546631
2015-07-02-19 07 53.846	-1.7876282 2.788498 9.560913
2015-07-02-19 07 53.852	-1.837616 2.9456024 9.496643
2015-07-02-19 07 53.856	-1.8435669 3.155075 9.7323
2015-07-02-19 07 53.861	-1.7102661 3.1312714 10.020325
2015-07-02-19 07 53.866	-1.4936523 3.1764984 10.166718
2015-07-02-19 07 53.871	-1.3782043 3.1122284 10.18219
2015-07-02-19 07 53.876	-1.2651367 3.1277008 10.470215
2015-07-02-19 07 53.881	-1.1425476 3.0931854 10.896301
2015-07-02-19 07 53.886	-0.8640442 3.1169891 11.474731
2015-07-02-19 07 53.891	-0.6974182 3.102707 12.357849
2015-07-02-19 07 53.896	-0.7331238 3.0824738 12.718475
2015-07-02-19 07 53.901	-0.79382324 3.0729523 12.977936
2015-07-02-19 07 53.906	-0.9449768 3.1753082 13.13266
2015-07-02-19 07 53.911	-0.97473145 3.3633575 13.220734
2015-07-02-19 07 53.916	-1.0187683 3.577591 13.024353
2015-07-02-19 07 53.921	-1.0651855 3.7311249 12.453064
2015-07-02-19 07 53.926	-1.1223145 3.745407 12.047211
2015-07-02-19 07 53.931	-1.1484985 3.577591 11.688965
2015-07-02-19 07 53.936	-1.0770874 3.4002533 11.514008
2015-07-02-19 07 53.941	-1.0092468 3.4276276 11.380707
2015-07-02-19 07 53.947	-1.1365967 3.2859955 11.533051
2015-07-02-19 07 53.951	-1.3151245 3.2074432 11.674683
2015-07-02-19 07 53.956	-1.4627075 3.0086823 11.775848
2015-07-02-19 07 53.963	-1.555542 2.8372955 11.937714
2015-07-02-19 07 53.969	-1.5912476 2.5825958 12.270966
2015-07-02-19 07 53.971	-1.6662292 2.2850494 12.445923
2015-07-02-19 07 53.976	-2.3922424 1.6316376 12.050781
2015-07-02-19 07 53.981	-2.5160217 1.2079315 12.500671
2015-07-02-19 07 53.987	-2.4327087 1.0591583 13.220734
2015-07-02-19 07 53.991	-2.3922424 1.1508026 13.759888
2015-07-02-19 07 53.996	-2.3339233 1.1365204 14.140747
2015-07-02-19 07 54.003	-2.3482056 1.1043854 14.29071
2015-07-02-19 07 54.008	-2.1220703 1.0151215 14.199066
2015-07-02-19 07 54.011	-1.9542542 1.0853424 13.617065
2015-07-02-19 07 54.017	-1.8590393 1.2591095 12.873199
2015-07-02-19 07 54.022	-1.7900085 1.8542023 12.085297
2015-07-02-19 07 54.027	-1.9292603 1.8601532 11.364044
