2015-07-02-19 11 46.334	0.5046692 2.2148285 10.086975
2015-07-02-19 11 46.341	0.6534424 2.2981415 10.209564
2015-07-02-19 11 46.346	0.8593445 2.4980927 10.317871
2015-07-02-19 11 46.351	0.8188782 2.5992584 10.433319
2015-07-02-19 11 46.356	0.77960205 2.6825714 10.410706
2015-07-02-19 11 46.362	0.6213074 2.7230377 10.188141
2015-07-02-19 11 46.366	0.47610474 2.8063507 10.034607
2015-07-02-19 11 46.371	0.44754028 2.911087 9.997711
2015-07-02-19 11 46.377	0.36184692 2.9444122 9.615662
2015-07-02-19 11 46.382	0.38565063 2.9932098 9.590668
2015-07-02-19 11 46.386	0.34042358 2.9836884 9.531158
2015-07-02-19 11 46.391	0.05239868 2.8610992 9.352631
2015-07-02-19 11 46.397	0.0024108887 2.7194672 9.201477
2015-07-02-19 11 46.402	-0.285614 2.525467 9.172913
2015-07-02-19 11 46.407	-0.34274292 2.371933 9.187195
2015-07-02-19 11 46.412	-0.48794556 2.173172 9.487122
2015-07-02-19 11 46.416	-0.62005615 2.0279694 9.778717
2015-07-02-19 11 46.422	-0.63671875 1.8494415 10.11792
2015-07-02-19 11 46.427	-0.7247925 1.7232819 10.470215
2015-07-02-19 11 46.432	-0.7497864 1.6256866 10.896301
2015-07-02-19 11 46.437	-0.8200073 1.51857 11.072449
2015-07-02-19 11 46.442	-0.9366455 1.480484 11.316437
2015-07-02-19 11 46.447	-1.1080322 1.3424225 11.380707
2015-07-02-19 11 46.452	-1.1734924 1.2245941 11.415222
2015-07-02-19 11 46.457	-1.2425232 1.1888885 11.310486
2015-07-02-19 11 46.464	-1.1818237 1.140091 11.165283
2015-07-02-19 11 46.468	-1.0770874 1.2757721 10.528534
2015-07-02-19 11 46.472	-1.0770874 1.2757721 10.528534
2015-07-02-19 11 46.477	-0.95925903 1.287674 10.297638
2015-07-02-19 11 46.482	-0.7890625 1.4209747 10.040558
2015-07-02-19 11 46.487	-0.49627686 1.4888153 9.834656
2015-07-02-19 11 46.492	-0.27371216 1.4221649 9.782288
2015-07-02-19 11 46.499	-0.04043579 1.2269745 9.98819
2015-07-02-19 11 46.503	0.10119629 0.8080292 10.327393
2015-07-02-19 11 46.509	0.21188354 0.54499817 10.980804
2015-07-02-19 11 46.513	0.31066895 0.16651917 11.818695
2015-07-02-19 11 46.518	0.27972412 -0.2476654 13.268341
2015-07-02-19 11 46.523	0.27972412 -0.2476654 13.268341
2015-07-02-19 11 46.527	0.07858276 -0.42500305 13.561127
2015-07-02-19 11 46.532	-0.2630005 -0.4785614 13.525421
2015-07-02-19 11 46.538	-0.5438843 -0.3881073 13.207642
2015-07-02-19 11 46.543	-1.0437622 -0.27027893 12.8029785
2015-07-02-19 11 46.550	-1.3413086 -0.1988678 11.996033
2015-07-02-19 11 46.552	-1.5353088 -0.0060577393 11.314056
2015-07-02-19 11 46.558	-1.7233582 0.3783722 9.952484
2015-07-02-19 11 46.563	-1.7233582 0.3783722 9.952484
2015-07-02-19 11 46.568	-1.6471863 0.6164093 9.301453
2015-07-02-19 11 46.573	-1.517456 0.73661804 8.758728
2015-07-02-19 11 46.578	-1.4829407 0.7985077 8.219574
2015-07-02-19 11 46.583	-1.3091736 0.6759186 8.119598
2015-07-02-19 11 46.588	-1.2115784 0.5676117 8.2933655
2015-07-02-19 11 46.593	-1.1806335 0.37599182 8.632568
2015-07-02-19 11 46.599	-1.2151489 0.16175842 9.02771
2015-07-02-19 11 46.603	-1.1853943 -0.01914978 9.375244
2015-07-02-19 11 46.608	-1.2425232 -0.18815613 9.751343
2015-07-02-19 11 46.613	-1.1972961 -0.32383728 9.888214
2015-07-02-19 11 46.620	-1.2187195 -0.38334656 10.014374
2015-07-02-19 11 46.625	-1.1568298 -0.4464264 10.044128
2015-07-02-19 11 46.629	-1.1163635 -0.49165344 9.86084
2015-07-02-19 11 46.633	-0.94973755 -0.4452362 9.677551
2015-07-02-19 11 46.638	-0.798584 -0.43333435 9.60614
2015-07-02-19 11 46.644	-0.55340576 -0.46546936 9.397858
2015-07-02-19 11 46.648	-0.20111084 -0.50831604 9.338348
2015-07-02-19 11 46.653	0.15237427 -0.48332214 9.207428
2015-07-02-19 11 46.659	0.49395752 -0.48451233 9.187195
2015-07-02-19 11 46.664	0.7200928 -0.5713959 9.1657715
2015-07-02-19 11 46.668	0.9914551 -0.5713959 9.237183
2015-07-02-19 11 46.673	1.099762 -0.56663513 9.425232
2015-07-02-19 11 46.679	1.1545105 -0.6701813 9.508545
2015-07-02-19 11 46.684	1.1152344 -0.7011261 9.579956
2015-07-02-19 11 46.688	1.0890503 -0.8070526 9.594238
2015-07-02-19 11 46.693	1.0509644 -0.9010773 9.631134
2015-07-02-19 11 46.699	0.85339355 -0.97724915 9.707306
2015-07-02-19 11 46.704	0.81292725 -1.1272125 9.438324
2015-07-02-19 11 46.709	0.75341797 -1.4021454 8.653992
2015-07-02-19 11 46.714	0.6760559 -1.1069794 9.958435
2015-07-02-19 11 46.719	0.28329468 -0.9951019 10.027466
2015-07-02-19 11 46.724	0.08572388 -0.96177673 9.738251
2015-07-02-19 11 46.729	0.2559204 -0.87965393 9.520447
2015-07-02-19 11 46.734	0.47729492 -0.8260956 9.099121
2015-07-02-19 11 46.739	0.7415161 -0.6439972 8.627808
2015-07-02-19 11 46.744	0.9259949 -0.44999695 8.350494
2015-07-02-19 11 46.749	1.0188293 -0.2571869 8.087463
