2015-07-02-19 16 49.732	2.157837 0.02607727 6.01297
2015-07-02-19 16 49.737	1.8162537 -1.0681152E-4 5.9832153
2015-07-02-19 16 49.742	1.4746704 -0.16197205 6.1141357
2015-07-02-19 16 49.747	1.2497253 -0.29170227 6.475952
2015-07-02-19 16 49.752	1.144989 -0.4131012 6.821106
2015-07-02-19 16 49.757	1.1985474 -0.50831604 7.0948486
2015-07-02-19 16 49.762	1.0509644 -0.5297394 7.342407
2015-07-02-19 16 49.767	1.0414429 -0.4618988 7.6078186
2015-07-02-19 16 49.772	1.0830994 -0.3547821 7.7339783
2015-07-02-19 16 49.779	1.2782898 -0.21076965 7.7018433
2015-07-02-19 16 49.783	1.5258484 -0.047714233 7.5554504
2015-07-02-19 16 49.789	1.6508179 0.07249451 7.3447876
2015-07-02-19 16 49.792	1.5698853 0.21650696 7.0877075
2015-07-02-19 16 49.797	1.4294434 0.3283844 6.859192
2015-07-02-19 16 49.804	1.2806702 0.48191833 6.5759277
2015-07-02-19 16 49.807	1.0366821 0.5200043 6.315277
2015-07-02-19 16 49.812	0.83078 0.5985565 6.1700745
2015-07-02-19 16 49.818	0.6748657 0.6068878 6.1831665
2015-07-02-19 16 49.823	0.3725586 0.55451965 6.251007
2015-07-02-19 16 49.827	0.16070557 0.39265442 6.1200867
2015-07-02-19 16 49.832	-0.29037476 -0.7653961 4.0670166
2015-07-02-19 16 49.838	-0.3284607 0.19984436 5.2072144
2015-07-02-19 16 49.843	-0.7378845 0.8889618 6.1438904
2015-07-02-19 16 49.847	-0.73431396 1.5530853 6.8687134
2015-07-02-19 16 49.853	-2.3589172 1.4947662 5.9832153
2015-07-02-19 16 49.858	-1.7900085 1.7018585 6.289093
2015-07-02-19 16 49.863	-0.6260071 2.0267792 7.0888977
2015-07-02-19 16 49.867	0.33685303 2.1529388 7.564972
2015-07-02-19 16 49.873	0.67129517 2.1267548 7.7101746
2015-07-02-19 16 49.878	0.4784851 2.0089264 8.098175
2015-07-02-19 16 49.883	-0.082092285 1.7328033 8.434998
2015-07-02-19 16 49.888	-0.07733154 1.5614166 8.32193
2015-07-02-19 16 49.893	0.02859497 1.4007416 8.169586
2015-07-02-19 16 49.898	0.057159424 1.3340912 8.163635
2015-07-02-19 16 49.905	-0.2868042 1.204361 8.246948
2015-07-02-19 16 49.908	-0.50341797 1.2150726 8.596863
2015-07-02-19 16 49.913	-0.31774902 1.3483734 8.83609
2015-07-02-19 16 49.918	-0.24157715 1.4650116 9.0824585
2015-07-02-19 16 49.924	-0.18920898 1.4959564 9.024139
2015-07-02-19 16 49.929	-0.07733154 1.5423737 9.136017
2015-07-02-19 16 49.933	-0.055908203 1.5756989 9.097931
2015-07-02-19 16 49.938	-0.14041138 1.5388031 9.306213
2015-07-02-19 16 49.944	-0.24157715 1.4376373 9.549011
2015-07-02-19 16 49.948	-0.39154053 1.2924347 9.921539
2015-07-02-19 16 49.953	-0.57958984 1.19841 10.211945
2015-07-02-19 16 49.958	-0.567688 1.1638947 10.621368
2015-07-02-19 16 49.964	-0.44747925 1.2138824 11.051025
2015-07-02-19 16 49.968	-0.11779785 1.3376617 11.20932
2015-07-02-19 16 49.974	0.5713196 1.4423981 10.967712
2015-07-02-19 16 49.979	0.670105 1.5173798 10.9748535
2015-07-02-19 16 49.984	0.17260742 1.4685822 11.508057
2015-07-02-19 16 49.991	-0.116607666 1.4221649 11.485443
2015-07-02-19 16 49.993	0.02859497 1.2983856 11.433075
2015-07-02-19 16 49.999	0.06311035 1.1865082 11.493774
2015-07-02-19 16 50.005	0.020263672 0.9936981 11.705627
2015-07-02-19 16 50.008	-0.20944214 0.81159973 12.1936035
2015-07-02-19 16 50.013	-0.22372437 0.7651825 12.603027
2015-07-02-19 16 50.019	-0.18563843 0.7140045 13.1171875
2015-07-02-19 16 50.024	-0.36654663 0.7497101 13.32666
2015-07-02-19 16 50.029	-0.42010498 0.7140045 13.357605
2015-07-02-19 16 50.034	-0.4677124 0.7544708 13.462341
2015-07-02-19 16 50.039	-0.73550415 1.0115509 13.444489
2015-07-02-19 16 50.044	-0.4605713 0.90800476 13.156464
2015-07-02-19 16 50.049	-0.34869385 0.8627777 12.632782
2015-07-02-19 16 50.054	-0.23562622 0.90086365 12.082916
2015-07-02-19 16 50.059	-0.19873047 0.89372253 11.987701
2015-07-02-19 16 50.064	-0.11779785 0.88539124 12.031738
2015-07-02-19 16 50.069	-0.16183472 0.7092438 12.273346
2015-07-02-19 16 50.074	-0.20111084 0.44026184 12.548279
2015-07-02-19 16 50.083	-0.33084106 -0.19410706 13.076721
2015-07-02-19 16 50.085	-0.33084106 -0.19410706 13.076721
2015-07-02-19 16 50.089	-0.5236511 -0.4702301 13.0850525
2015-07-02-19 16 50.095	-0.75930786 -0.6332855 12.993408
2015-07-02-19 16 50.099	-1.0009155 -0.81062317 12.880341
2015-07-02-19 16 50.105	-1.2782288 -0.9082184 12.648254
2015-07-02-19 16 50.109	-1.2163391 -0.8570404 12.459015
2015-07-02-19 16 50.114	-1.1865845 -0.82728577 12.117432
2015-07-02-19 16 50.119	-1.2056274 -0.82728577 11.6032715
2015-07-02-19 16 50.125	-1.3139343 -0.75587463 11.222412
2015-07-02-19 16 50.129	-1.3936768 -0.7237396 10.983185
2015-07-02-19 16 50.134	-1.4377136 -0.64875793 10.640411
2015-07-02-19 16 50.140	-1.4460449 -0.6332855 10.283356
2015-07-02-19 16 50.145	-1.7114563 -0.5023651 10.125061
2015-07-02-19 16 50.149	-2.2196655 0.28315735 10.357147
2015-07-02-19 16 50.154	-1.5031738 0.08796692 10.205994
2015-07-02-19 16 50.160	-1.1437378 -0.33692932 10.1024475
2015-07-02-19 16 50.165	-1.1104126 -0.6178131 9.6918335
2015-07-02-19 16 50.170	-0.8545227 -0.66185 9.3966675
2015-07-02-19 16 50.175	-0.6902771 -0.66185 9.3133545
2015-07-02-19 16 50.180	-0.58078 -0.8570404 9.35144
2015-07-02-19 16 50.185	-0.23919678 -1.2700348 9.320496
2015-07-02-19 16 50.190	-0.12136841 -1.6639862 9.360962
2015-07-02-19 16 50.195	-0.11303711 -1.996048 9.401428
2015-07-02-19 16 50.200	-0.18444824 -2.2043304 9.524017
2015-07-02-19 16 50.205	-0.34036255 -2.4423676 9.704926
2015-07-02-19 16 50.210	-0.36297607 -2.567337 10.064362
2015-07-02-19 16 50.215	-0.52246094 -2.7553864 10.267883
2015-07-02-19 16 50.220	-0.61053467 -2.8256073 10.482117
2015-07-02-19 16 50.226	-0.71765137 -2.830368 10.477356
2015-07-02-19 16 50.231	-0.8985596 -2.6839752 10.351196
2015-07-02-19 16 50.235	-0.8985596 -2.6839752 10.351196
2015-07-02-19 16 50.240	-1.0556641 -2.5970917 10.234558
2015-07-02-19 16 50.246	-0.8961792 -2.4792633 10.280975
2015-07-02-19 16 50.250	-0.81881714 -2.3566742 9.904877
2015-07-02-19 16 50.255	-0.64624023 -2.1936188 9.535919
2015-07-02-19 16 50.261	-0.44033813 -2.1519623 9.147919
2015-07-02-19 16 50.266	-0.19992065 -2.0127106 8.844421
2015-07-02-19 16 50.270	0.080963135 -1.791336 8.542114
2015-07-02-19 16 50.276	0.22497559 -1.6616058 8.344543
2015-07-02-19 16 50.281	0.3547058 -1.483078 8.0946045
2015-07-02-19 16 50.286	0.43206787 -1.2926483 7.866089
2015-07-02-19 16 50.290	0.35113525 -1.008194 7.7994385
2015-07-02-19 16 50.296	0.272583 -0.72254944 7.7042236
2015-07-02-19 16 50.301	0.25473022 -0.48451233 7.6649475
2015-07-02-19 16 50.306	0.19403076 -0.20124817 7.5959167
2015-07-02-19 16 50.311	0.22021484 -0.11317444 7.3626404
2015-07-02-19 16 50.316	0.24758911 -0.033432007 7.147217
2015-07-02-19 16 50.321	0.1749878 0.078445435 7.0222473
2015-07-02-19 16 50.326	0.2571106 0.1712799 6.822296
2015-07-02-19 16 50.331	0.3547058 0.261734 6.7401733
2015-07-02-19 16 50.336	0.35827637 0.30815125 6.5675964
2015-07-02-19 16 50.341	0.15594482 0.32362366 6.5497437
2015-07-02-19 16 50.346	0.11785889 0.3533783 6.6461487
2015-07-02-19 16 50.351	-0.022583008 0.38194275 6.711609
2015-07-02-19 16 50.356	0.0262146 0.4188385 6.7532654
