16	37	19	0.50109863 1.5054779 7.2031555 0.0 0.0 0.0

16	37	19	0.23806763 1.5840302 6.4533386 0.0 0.0 0.0

16	37	19	-0.49627686 1.9517975 5.2393494 116.70627 -12.80128 3.2041934

16	37	19	-0.49627686 1.9517975 5.2393494 109.15677 -15.096679 1.1944411

16	37	19	-0.8069153 2.064865 5.0417786 105.477936 -16.352812 -0.023425842

16	37	19	-0.88427734 2.2231598 5.0167847 102.363525 -17.48929 -1.3283757

16	37	19	-0.8390503 2.3445587 5.120331 99.820526 -18.541904 -2.3454375

16	37	19	-0.7557373 2.3421783 5.326233 97.79819 -19.462217 -2.9552886

16	37	19	-0.6807556 2.423111 5.6642456 96.622345 -20.067638 -3.3412225

16	37	19	-0.44152832 2.4016876 6.059387 95.852905 -20.511688 -3.5300698

16	37	19	-0.3189392 2.4409637 6.385498 95.6102 -20.720675 -3.4381897

16	37	19	-0.09399414 2.4719086 6.5949707 95.46527 -20.8409 -3.2405407

16	37	19	0.032165527 2.493332 6.7556458 95.54761 -20.899889 -2.9225938

16	37	19	0.15594482 2.5361786 6.873474 95.69006 -20.946022 -2.56426

16	37	19	0.19165039 2.5290375 6.980591 95.83905 -20.999237 -2.1874487

16	37	19	0.20236206 2.6194916 7.025818 95.922455 -21.043407 -1.8471092

16	37	19	0.08572388 2.6682892 7.0162964 96.03598 -21.113342 -1.5628779

16	37	19	0.06072998 2.692093 7.034149 96.07782 -21.220198 -1.3792132

16	37	19	-0.011871338 2.6052094 7.0091553 96.10681 -21.328974 -1.2335975

16	37	19	-0.19873047 2.5695038 7.079376 96.08423 -21.40743 -1.1363225

16	37	19	-0.29156494 2.551651 7.347168 96.22244 -21.4276 -1.132303

16	37	19	-0.35583496 2.5218964 7.7101746 96.44049 -21.402529 -1.1551033

16	37	19	-0.45819092 2.5088043 8.136261 96.76611 -21.309303 -1.1853743

16	37	19	-0.56411743 2.4409637 8.542114 97.05258 -21.161922 -1.2207881

16	37	19	-0.57006836 2.3564606 9.022949 97.56622 -20.940422 -1.2854924

16	37	19	-0.42367554 2.3243256 9.328827 98.18576 -20.669287 -1.3294406

16	37	19	-0.2796631 2.2767181 9.375244 98.83551 -20.389202 -1.3143708

16	37	19	-0.047576904 2.243393 9.437134 99.34216 -20.146097 -1.2408599

16	37	19	0.07382202 2.218399 9.28717 99.97424 -19.910025 -1.1183558

16	37	19	0.19641113 2.2874298 8.931305 100.5495 -19.722956 -0.96157527

16	37	19	0.28329468 2.3290863 8.619476 101.00598 -19.616375 -0.7829493

16	37	19	0.22021484 2.339798 8.208862 101.25348 -19.5796 -0.5904427

16	37	19	0.03692627 2.4481049 7.7542114 101.5448 -19.56888 -0.4419944

16	37	19	0.03692627 2.4481049 7.7542114 101.694305 -19.66276 -0.32207844

16	37	19	-0.31655884 2.4004974 7.688751 101.842896 -19.681168 -0.2555848

16	37	19	-0.31655884 2.4004974 7.688751 101.825745 -19.708578 -0.2647963

16	37	19	-0.4510498 2.3516998 7.8446655 101.93591 -19.703352 -0.2912388

16	37	19	-0.5522156 2.3636017 8.223145 102.062195 -19.678408 -0.3445911

16	37	19	-0.63790894 2.2481537 8.864655 102.19708 -19.583935 -0.4348866

16	37	19	-0.7128906 2.1338959 9.727539 102.27539 -19.377735 -0.5506985

16	37	19	-0.59506226 1.993454 10.918915 102.59897 -19.08691 -0.67392385

16	37	19	-0.3356018 1.8506317 12.053162 103.061554 -18.68605 -0.76652545

16	37	19	0.14523315 1.5983124 14.090759 103.65491 -18.206308 -0.800052

16	37	19	0.14523315 1.5983124 14.090759 104.35364 -17.582157 -0.7328182

16	37	19	0.5260925 1.5399933 14.925079 105.13928 -17.049847 -0.65496284

16	37	19	0.8414917 1.4066925 15.413055 105.97348 -16.500803 -0.47908613

16	37	19	1.1937866 1.2745819 15.613007 106.85614 -15.973649 -0.21648936

16	37	19	1.5115662 0.95680237 15.435669 107.634796 -15.483183 0.15059647

16	37	19	1.9221802 0.78422546 15.085754 108.59973 -15.029542 0.55897325

16	37	19	2.2042542 0.7580414 14.435913 109.59372 -14.629183 1.057665

16	37	19	2.4779968 0.9056244 13.186218 110.55704 -14.3060875 1.585247

16	37	19	2.4779968 0.9056244 13.186218 111.286835 -14.095645 2.1443627

16	37	19	2.524414 0.94966125 12.643494 112.132355 -13.915311 2.6274965

16	37	19	2.6112976 1.1460419 11.799652 112.94348 -13.800353 3.0884616

16	37	19	2.6565247 1.5245209 10.260742 113.672485 -13.759079 3.5065384

16	37	19	2.6565247 1.5245209 10.260742 114.122406 -13.836658 3.8918283

16	37	19	2.524414 1.71138 9.696594 114.67407 -13.871079 4.1786966

16	37	19	2.2375793 1.864914 9.226471 115.170685 -13.947478 4.396293

16	37	19	1.7186584 1.8196869 8.6409 115.57678 -14.025155 4.5233808

16	37	19	1.5198975 1.7958832 8.663513 115.737335 -14.0832 4.5430827

16	37	19	1.4175415 1.7375641 8.7361145 116.0202 -14.0834675 4.515273

16	37	19	1.3330383 1.7661285 9.045563 116.29489 -14.027718 4.438734

16	37	19	1.2759094 1.6959076 9.272888 116.54938 -13.913121 4.327799

16	37	19	1.2211609 1.5721283 9.952484 116.66278 -13.675478 4.1068497

16	37	19	1.0795288 1.480484 10.739197 116.91174 -13.461174 4.0042953

16	37	19	0.9307556 1.3031464 11.600891 117.17874 -13.165821 3.859796

16	37	19	0.78912354 1.1865082 12.524475 117.47363 -12.785718 3.6801574

16	37	19	0.7605591 1.1496124 13.337372 117.61215 -12.302068 3.449136

16	37	19	0.73080444 0.99012756 13.822968 117.921844 -11.854301 3.2607965

16	37	19	0.6998596 0.86753845 14.100281 118.25284 -11.360162 3.0611339

16	37	19	0.58322144 0.78541565 14.018158 118.59088 -10.872703 2.8763323

16	37	19	0.45111084 0.76756287 13.77655 118.756714 -10.390158 2.6940694

16	37	19	0.25234985 0.8235016 13.355225 119.058044 -9.986205 2.5475907

16	37	19	0.011932373 0.8818207 12.710144 119.32852 -9.613572 2.4030402

16	37	19	-0.02734375 1.0175018 12.04483 119.556885 -9.293957 2.2657616

16	37	19	-0.12731934 1.0912933 11.193848 119.596985 -9.016231 2.1441584

16	37	19	-0.20587158 1.1710358 10.548767 119.746155 -8.816384 2.0482767

16	37	19	-0.36654663 1.2460175 9.834656 119.8743 -8.6466055 1.9600708

16	37	19	-0.44509888 1.3709869 9.200287 119.96622 -8.51544 1.8755933

