2015-06-30-22 49 16.989	-0.6926575 2.243393 8.283844
2015-06-30-22 49 16.995	-0.6593323 2.22435 8.008911
2015-06-30-22 49 17.000	-0.715271 2.1767426 7.7470703
2015-06-30-22 49 17.005	-0.7581177 2.2005463 7.429291
2015-06-30-22 49 17.010	-0.7962036 2.2064972 7.2912292
2015-06-30-22 49 17.015	-0.7962036 2.3040924 7.1888733
2015-06-30-22 49 17.021	-0.830719 2.282669 7.0996094
2015-06-30-22 49 17.026	-0.92355347 2.313614 7.091278
2015-06-30-22 49 17.030	-0.9556885 2.3374176 7.0162964
2015-06-30-22 49 17.035	-0.93307495 2.3433685 7.1710205
2015-06-30-22 49 17.041	-0.9057007 2.4088287 7.353119
2015-06-30-22 49 17.046	-0.7902527 2.4207306 7.6720886
2015-06-30-22 49 17.050	-0.664093 2.4183502 7.9136963
2015-06-30-22 49 17.056	-0.5593567 2.3159943 8.208862
2015-06-30-22 49 17.061	-0.44152832 2.3052826 8.326691
2015-06-30-22 49 17.066	-0.35940552 2.2552948 8.444519
2015-06-30-22 49 17.072	-0.35107422 2.0874786 8.958679
2015-06-30-22 49 17.076	-0.35107422 2.0874786 8.958679
2015-06-30-22 49 17.081	-0.42962646 2.063675 9.271698
2015-06-30-22 49 17.086	-0.42010498 2.038681 9.866791
2015-06-30-22 49 17.091	-0.52841187 1.9577484 10.188141
2015-06-30-22 49 17.096	-0.75930786 1.9756012 10.601135
2015-06-30-22 49 17.101	-1.0032959 1.9387054 11.286682
2015-06-30-22 49 17.106	-1.1818237 1.9327545 11.867493
2015-06-30-22 49 17.111	-1.3639221 1.8684845 12.270966
2015-06-30-22 49 17.116	-1.3663025 1.9910736 12.673248
2015-06-30-22 49 17.121	-1.2984619 2.0696259 13.079102
2015-06-30-22 49 17.126	-1.2984619 2.0696259 13.079102
2015-06-30-22 49 17.131	-1.0128174 2.1208038 13.13147
2015-06-30-22 49 17.136	-0.9437866 1.891098 12.779175
2015-06-30-22 49 17.141	-0.76168823 1.7827911 12.607788
2015-06-30-22 49 17.146	-0.40463257 1.8280182 12.23764
2015-06-30-22 49 17.151	-0.15112305 1.9089508 12.018646
2015-06-30-22 49 17.156	0.08810425 2.0696259 11.727051
2015-06-30-22 49 17.161	0.1166687 2.108902 11.671112
2015-06-30-22 49 17.167	-0.049957275 2.1684113 11.435455
2015-06-30-22 49 17.172	-0.11065674 2.2326813 11.185516
2015-06-30-22 49 17.176	-0.26776123 2.326706 11.160522
2015-06-30-22 49 17.181	-0.6878967 2.4957123 11.180756
2015-06-30-22 49 17.188	-0.6878967 2.4957123 11.180756
2015-06-30-22 49 17.191	-0.8961792 2.4897614 11.241455
2015-06-30-22 49 17.196	-0.89260864 2.2862396 11.316437
2015-06-30-22 49 17.201	-0.7628784 2.1767426 11.548523
2015-06-30-22 49 17.207	-0.715271 2.0232086 12.057922
2015-06-30-22 49 17.211	-0.6093445 1.9006195 12.407837
2015-06-30-22 49 17.217	-0.5510254 1.8375397 12.769653
2015-06-30-22 49 17.224	-0.4772339 1.730423 13.163605
2015-06-30-22 49 17.228	-0.4343872 1.6863861 13.376648
2015-06-30-22 49 17.231	-0.38320923 1.6114044 13.473053
2015-06-30-22 49 17.237	-0.34988403 1.5733185 13.571838
2015-06-30-22 49 17.242	-0.368927 1.5340424 13.565887
2015-06-30-22 49 17.247	-0.43795776 1.5364227 13.636108
2015-06-30-22 49 17.252	-0.5319824 1.5352325 13.601593
2015-06-30-22 49 17.257	-0.69384766 1.58284 13.493286
2015-06-30-22 49 17.262	-0.747406 1.595932 13.26239
2015-06-30-22 49 17.268	-0.8211975 1.595932 12.925568
2015-06-30-22 49 17.273	-0.87475586 1.5864105 12.510193
2015-06-30-22 49 17.277	-0.8557129 1.6018829 11.986511
2015-06-30-22 49 17.282	-0.8319092 1.5804596 11.493774
2015-06-30-22 49 17.287	-0.71765137 1.6125946 10.9748535
2015-06-30-22 49 17.292	-0.61886597 1.628067 10.428558
2015-06-30-22 49 17.297	-0.59625244 1.58284 9.919159
2015-06-30-22 49 17.302	-0.60339355 1.64711 9.404999
2015-06-30-22 49 17.307	-0.57839966 1.7054291 8.928925
2015-06-30-22 49 17.312	-0.6807556 1.7149506 8.509979
2015-06-30-22 49 17.317	-0.73669434 1.6994781 8.081512
2015-06-30-22 49 17.322	-0.72836304 1.8625336 7.7030334
2015-06-30-22 49 17.328	-0.6224365 1.8934784 7.469757
2015-06-30-22 49 17.332	-0.58673096 1.9541779 7.0734253
2015-06-30-22 49 17.337	-0.4593811 1.9089508 6.6580505
2015-06-30-22 49 17.342	-0.31536865 1.9458466 6.506897
2015-06-30-22 49 17.348	-0.22729492 1.9720306 6.2474365
2015-06-30-22 49 17.352	-0.14279175 1.9696503 6.1141357
2015-06-30-22 49 17.357	-0.10827637 2.0303497 5.9379883
2015-06-30-22 49 17.363	-0.06185913 2.1327057 5.955841
2015-06-30-22 49 17.368	-0.13922119 2.0267792 5.7654114
2015-06-30-22 49 17.374	-0.10470581 2.0113068 5.732086
2015-06-30-22 49 17.377	0.08453369 2.0482025 5.723755
2015-06-30-22 49 17.383	0.104766846 2.1517487 5.8618164
2015-06-30-22 49 17.388	0.20117188 2.1457977 5.9070435
2015-06-30-22 49 17.393	0.17617798 2.0815277 6.0998535
2015-06-30-22 49 17.398	0.1416626 2.09581 6.2617188
2015-06-30-22 49 17.403	0.12738037 2.0910492 6.424774
2015-06-30-22 49 17.408	0.06906128 2.0755768 6.6330566
2015-06-30-22 49 17.413	0.10714722 2.1124725 6.956787
2015-06-30-22 49 17.418	0.091674805 2.1124725 7.2341003
2015-06-30-22 49 17.424	-0.0023498535 2.1838837 7.4542847
2015-06-30-22 49 17.428	0.059539795 2.282669 7.4352417
2015-06-30-22 49 17.433	-0.014251709 2.2517242 7.4840393
2015-06-30-22 49 17.438	-0.07852173 2.2898102 7.463806
2015-06-30-22 49 17.443	-0.21420288 2.2910004 7.455475
2015-06-30-22 49 17.448	-0.35107422 2.3029022 7.4078674
2015-06-30-22 49 17.453	-0.5403137 2.4528656 7.4411926
2015-06-30-22 49 17.458	-0.6878967 2.487381 7.367401
2015-06-30-22 49 17.463	-0.79977417 2.4980927 7.1829224
2015-06-30-22 49 17.469	-0.8485718 2.570694 7.1400757
2015-06-30-22 49 17.473	-0.90808105 2.5754547 7.050812
2015-06-30-22 49 17.478	-0.9057007 2.6528168 7.1329346
2015-06-30-22 49 17.483	-0.9604492 2.6837616 7.288849
2015-06-30-22 49 17.489	-1.0675659 2.6897125 7.4281006
2015-06-30-22 49 17.493	-1.0949402 2.6551971 7.526886
2015-06-30-22 49 17.498	-1.0794678 2.6385345 7.707794
2015-06-30-22 49 17.504	-1.0199585 2.5742645 8.075562
2015-06-30-22 49 17.509	-0.9628296 2.576645 8.292175
2015-06-30-22 49 17.513	-0.9854431 2.6063995 8.401672
2015-06-30-22 49 17.519	-0.89260864 2.564743 8.420715
2015-06-30-22 49 17.526	-0.85214233 2.5361786 8.345734
2015-06-30-22 49 17.530	-0.84143066 2.558792 8.492126
2015-06-30-22 49 17.534	-0.86880493 2.5230865 8.489746
2015-06-30-22 49 17.539	-0.86047363 2.4195404 8.44928
2015-06-30-22 49 17.544	-0.946167 2.3445587 8.70874
2015-06-30-22 49 17.549	-0.94021606 2.333847 8.83847
2015-06-30-22 49 17.554	-0.95092773 2.3290863 9.077698
2015-06-30-22 49 17.559	-1.0663757 2.3695526 9.341919
2015-06-30-22 49 17.564	-1.3401184 2.3374176 9.621613
2015-06-30-22 49 17.570	-1.6031494 2.2743378 9.831085
2015-06-30-22 49 17.574	-1.8983154 2.2898102 10.209564
2015-06-30-22 49 17.579	-2.062561 2.2445831 10.598755
2015-06-30-22 49 17.584	-2.1601563 2.1886444 11.154572
2015-06-30-22 49 17.590	-2.2398987 2.2076874 11.599701
2015-06-30-22 49 17.594	-2.197052 2.1184235 11.902008
2015-06-30-22 49 17.599	-2.139923 2.1267548 12.288818
2015-06-30-22 49 17.604	-2.2315674 2.1172333 12.614929
