2015-06-29-22 59 11.728	-0.0809021 2.3088531 7.2936096
2015-06-29-22 59 11.733	-0.13327026 2.3040924 7.341217
2015-06-29-22 59 11.738	-0.111846924 2.3755035 7.5126038
2015-06-29-22 59 11.743	-0.103515625 2.4254913 7.412628
2015-06-29-22 59 11.748	-0.18206787 2.449295 7.520935
2015-06-29-22 59 11.756	-0.31298828 2.4219208 7.598297
2015-06-29-22 59 11.758	-0.3843994 2.4469147 7.6387634
2015-06-29-22 59 11.763	-0.53912354 2.5040436 7.7173157
2015-06-29-22 59 11.768	-0.6498108 2.4481049 7.893463
2015-06-29-22 59 11.774	-0.75335693 2.4647675 8.092224
2015-06-29-22 59 11.778	-0.82595825 2.494522 8.308838
2015-06-29-22 59 11.786	-0.8569031 2.487381 8.486176
2015-06-29-22 59 11.792	-0.98187256 2.493332 8.683746
2015-06-29-22 59 11.794	-0.9437866 2.4373932 8.940826
2015-06-29-22 59 11.799	-0.9711609 2.430252 9.307404
2015-06-29-22 59 11.805	-1.0544739 2.3195648 9.403809
2015-06-29-22 59 11.809	-1.0247192 2.333847 9.545441
2015-06-29-22 59 11.814	-1.023529 2.2910004 9.626373
2015-06-29-22 59 11.819	-0.9711609 2.2172089 9.825134
2015-06-29-22 59 11.824	-0.862854 2.1457977 10.016754
2015-06-29-22 59 11.829	-0.779541 2.089859 10.172668
2015-06-29-22 59 11.837	-0.7081299 2.0660553 10.379761
2015-06-29-22 59 11.839	-0.7462158 1.9660797 10.388092
2015-06-29-22 59 11.844	-0.7128906 1.9529877 10.396423
2015-06-29-22 59 11.849	-0.6819458 1.8982391 10.272644
2015-06-29-22 59 11.854	-0.77835083 1.8994293 10.17981
2015-06-29-22 59 11.859	-0.7569275 1.8482513 10.1203
2015-06-29-22 59 11.864	-0.74264526 1.7732697 10.042938
2015-06-29-22 59 11.869	-0.6307678 1.7375641 10.066742
2015-06-29-22 59 11.874	-0.72836304 1.6435394 10.417847
2015-06-29-22 59 11.879	-0.79977417 1.6542511 10.76062
2015-06-29-22 59 11.884	-0.798584 1.595932 11.067688
2015-06-29-22 59 11.889	-0.8319092 1.5840302 11.367615
2015-06-29-22 59 11.894	-0.87594604 1.5364227 11.502106
2015-06-29-22 59 11.899	-0.8961792 1.5221405 11.708008
2015-06-29-22 59 11.904	-1.0473328 1.4685822 11.918671
2015-06-29-22 59 11.909	-1.1604004 1.4102631 11.91629
2015-06-29-22 59 11.914	-1.1484985 1.403122 11.896057
2015-06-29-22 59 11.919	-1.2520447 1.3305206 11.752045
2015-06-29-22 59 11.924	-1.3460693 1.2757721 11.518768
2015-06-29-22 59 11.929	-1.5852966 1.217453 11.331909
2015-06-29-22 59 11.936	-1.79953 1.2007904 10.9938965
2015-06-29-22 59 11.940	-2.0292358 1.1389008 10.921295
2015-06-29-22 59 11.944	-2.2732239 1.1615143 10.799896
2015-06-29-22 59 11.949	-2.562439 1.249588 10.977234
2015-06-29-22 59 11.955	-2.7052612 1.230545 11.346191
2015-06-29-22 59 11.959	-2.5850525 1.1734161 11.903198
2015-06-29-22 59 11.964	-2.2244263 1.1484222 12.624451
2015-06-29-22 59 11.970	-1.8780823 1.0139313 13.334991
2015-06-29-22 59 11.975	-1.523407 0.85920715 13.9039
2015-06-29-22 59 11.980	-1.2103882 0.7580414 14.4133
2015-06-29-22 59 11.985	-0.8735657 0.67115784 14.775116
2015-06-29-22 59 11.990	-0.7723999 0.55332947 14.851288
2015-06-29-22 59 11.995	-0.7652588 0.543808 14.841766
2015-06-29-22 59 12.000	-0.830719 0.5580902 14.67038
2015-06-29-22 59 12.005	-0.92474365 0.47358704 14.343079
2015-06-29-22 59 12.010	-0.8807068 0.5342865 14.078857
2015-06-29-22 59 12.015	-0.9628296 0.5937958 13.888428
2015-06-29-22 59 12.020	-1.1627808 0.69615173 13.442108
2015-06-29-22 59 12.025	-1.440094 0.7830353 12.956512
2015-06-29-22 59 12.030	-1.7495422 0.7794647 12.325714
2015-06-29-22 59 12.035	-1.7781067 0.8806305 11.214081
2015-06-29-22 59 12.040	-1.9114075 1.0305939 10.367859
2015-06-29-22 59 12.045	-2.0137634 1.1996002 9.627563
2015-06-29-22 59 12.051	-2.0161438 1.2341156 9.162201
2015-06-29-22 59 12.056	-1.9435425 1.2353058 8.83847
2015-06-29-22 59 12.060	-1.8792725 1.1603241 8.698029
2015-06-29-22 59 12.065	-1.8280945 1.0877228 8.592102
2015-06-29-22 59 12.070	-1.7424011 0.99012756 8.695648
2015-06-29-22 59 12.076	-1.6162415 0.99012756 8.919403
2015-06-29-22 59 12.081	-1.5769653 0.95085144 9.352631
2015-06-29-22 59 12.086	-1.5091248 0.8532562 9.785858
2015-06-29-22 59 12.092	-1.3460693 0.8365936 10.552338
2015-06-29-22 59 12.097	-1.3460693 0.8365936 10.552338
2015-06-29-22 59 12.101	-1.2972717 0.83421326 10.746338
2015-06-29-22 59 12.106	-1.388916 0.79374695 10.774902
2015-06-29-22 59 12.111	-1.4222412 0.806839 10.836792
2015-06-29-22 59 12.116	-1.4055786 0.8461151 10.665405
2015-06-29-22 59 12.121	-1.3686829 0.8984833 10.404755
2015-06-29-22 59 12.126	-1.3520203 0.9294281 10.031036
2015-06-29-22 59 12.131	-1.2901306 1.0139313 9.472839
2015-06-29-22 59 12.137	-1.1092224 1.056778 8.956299
2015-06-29-22 59 12.141	-1.1187439 1.0912933 8.396912
2015-06-29-22 59 12.146	-1.074707 1.1757965 7.8577576
2015-06-29-22 59 12.151	-0.9223633 1.2150726 7.4340515
2015-06-29-22 59 12.156	-0.86880493 1.2281647 7.006775
2015-06-29-22 59 12.161	-0.7390747 1.287674 6.6699524
2015-06-29-22 59 12.166	-0.71051025 1.2638702 6.287903
2015-06-29-22 59 12.171	-0.6307678 1.3019562 6.0177307
2015-06-29-22 59 12.177	-0.51412964 1.3936005 5.8511047
2015-06-29-22 59 12.181	-0.41177368 1.4138336 5.699951
2015-06-29-22 59 12.186	-0.2772827 1.4566803 5.5559387
2015-06-29-22 59 12.192	-0.044006348 1.4757233 5.558319
2015-06-29-22 59 12.197	-0.044006348 1.4757233 5.558319
2015-06-29-22 59 12.202	0.035736084 1.4590607 5.6261597
2015-06-29-22 59 12.207	0.08572388 1.4507294 5.7094727
2015-06-29-22 59 12.212	0.07739258 1.5328522 5.923706
2015-06-29-22 59 12.218	0.15356445 1.5792694 6.0855713
2015-06-29-22 59 12.222	0.1333313 1.7399445 6.1712646
2015-06-29-22 59 12.227	0.13809204 1.7328033 6.436676
2015-06-29-22 59 12.232	0.22616577 1.6970978 6.65448
2015-06-29-22 59 12.237	0.3808899 1.7411346 6.790161
2015-06-29-22 59 12.243	0.4296875 1.7804108 6.9794006
2015-06-29-22 59 12.247	0.5427551 1.8494415 7.2102966
2015-06-29-22 59 12.252	0.58917236 1.9244232 7.372162
2015-06-29-22 59 12.257	0.81173706 1.9315643 7.398346
2015-06-29-22 59 12.262	0.84625244 1.9994049 7.455475
2015-06-29-22 59 12.267	0.7831726 2.1041412 7.5126038
2015-06-29-22 59 12.272	0.76174927 2.1291351 7.526886
2015-06-29-22 59 12.277	0.7427063 2.166031 7.655426
2015-06-29-22 59 12.282	0.651062 2.2231598 7.828003
2015-06-29-22 59 12.288	0.5106201 2.3159943 7.9851074
2015-06-29-22 59 12.293	0.48324585 2.4064484 8.187439
2015-06-29-22 59 12.297	0.5439453 2.506424 8.205292
2015-06-29-22 59 12.302	0.46063232 2.5183258 8.3064575
2015-06-29-22 59 12.307	0.42373657 2.5754547 8.365967
2015-06-29-22 59 12.312	0.4630127 2.6111603 8.432617
2015-06-29-22 59 12.318	0.4868164 2.5921173 8.467133
2015-06-29-22 59 12.322	0.43206787 2.5885468 8.64447
2015-06-29-22 59 12.327	0.31185913 2.6706696 8.689697
2015-06-29-22 59 12.335	0.25830078 2.7170868 8.872986
2015-06-29-22 59 12.338	0.34994507 2.661148 9.124115
2015-06-29-22 59 12.342	0.3642273 2.7111359 9.380005
2015-06-29-22 59 12.347	0.34161377 2.6885223 9.47641
2015-06-29-22 59 12.352	0.272583 2.7063751 9.618042
2015-06-29-22 59 12.358	0.31304932 2.7289886 9.629944
2015-06-29-22 59 12.362	0.21188354 2.7539825 9.687073
2015-06-29-22 59 12.368	0.19998169 2.7861176 9.747772
2015-06-29-22 59 12.373	0.24758911 2.7861176 9.92749
2015-06-29-22 59 12.378	0.19641113 2.7551727 9.956055
2015-06-29-22 59 12.383	0.17022705 2.8003998 10.18338
2015-06-29-22 59 12.388	0.20117188 2.731369 10.203613
2015-06-29-22 59 12.395	0.07858276 2.7039948 10.414276
2015-06-29-22 59 12.399	-0.024963379 2.6956635 10.609467
2015-06-29-22 59 12.403	-0.16540527 2.6718597 10.834412
2015-06-29-22 59 12.408	-0.23800659 2.6682892 11.1736145
2015-06-29-22 59 12.413	-0.3439331 2.5980682 11.502106
2015-06-29-22 59 12.418	-0.44509888 2.5695038 11.665161
2015-06-29-22 59 12.423	-0.24395752 2.5409393 12.011505
2015-06-29-22 59 12.428	-0.26776123 2.4790497 12.48877
2015-06-29-22 59 12.433	-0.18682861 2.3183746 12.829163
2015-06-29-22 59 12.439	-0.17254639 2.116043 13.156464
2015-06-29-22 59 12.443	0.05239868 2.102951 13.523041
2015-06-29-22 59 12.448	0.20355225 2.1338959 13.811066
2015-06-29-22 59 12.453	0.31900024 2.179123 13.83606
2015-06-29-22 59 12.459	0.33566284 2.192215 13.671814
2015-06-29-22 59 12.463	0.44992065 2.1707916 13.288574
2015-06-29-22 59 12.468	0.6367798 2.2231598 12.910095
2015-06-29-22 59 12.473	0.7093811 2.114853 12.55304
2015-06-29-22 59 12.479	0.7736511 2.154129 12.3923645
2015-06-29-22 59 12.483	0.65701294 2.1457977 12.199554
