2015-06-29-22 53 16.958	-2.0542297 1.9053802 8.548065
2015-06-29-22 53 16.962	-2.1411133 1.7982635 8.558777
2015-06-29-22 53 16.967	-2.2053833 1.8018341 8.611145
2015-06-29-22 53 16.972	-2.1875305 1.7792206 8.619476
2015-06-29-22 53 16.977	-2.1530151 1.7554169 8.558777
2015-06-29-22 53 16.982	-1.9947205 1.749466 8.425476
2015-06-29-22 53 16.987	-1.9935303 1.7387543 8.413574
2015-06-29-22 53 16.992	-1.920929 1.6744843 8.480225
2015-06-29-22 53 16.997	-1.7959595 1.692337 8.543304
2015-06-29-22 53 17.002	-1.7519226 1.6816254 8.624237
2015-06-29-22 53 17.009	-1.773346 1.6447296 8.796814
2015-06-29-22 53 17.013	-1.6959839 1.6328278 9.087219
2015-06-29-22 53 17.017	-1.6602783 1.6018829 9.371674
2015-06-29-22 53 17.023	-1.6852722 1.5495148 9.720398
2015-06-29-22 53 17.028	-1.7804871 1.5292816 10.222656
2015-06-29-22 53 17.032	-1.8911743 1.4638214 10.671356
2015-06-29-22 53 17.038	-1.8709412 1.3947906 11.203369
2015-06-29-22 53 17.043	-1.7614441 1.2436371 11.684204
2015-06-29-22 53 17.048	-1.600769 1.1912689 12.23288
2015-06-29-22 53 17.053	-1.3936768 1.1638947 12.731567
2015-06-29-22 53 17.058	-1.1889648 1.0662994 13.049347
2015-06-29-22 53 17.063	-0.8866577 1.1258087 13.356415
2015-06-29-22 53 17.070	-0.5272217 1.2257843 13.537323
2015-06-29-22 53 17.073	-0.18087769 1.4376373 13.350464
2015-06-29-22 53 17.078	-0.0892334 1.5459442 12.849396
2015-06-29-22 53 17.082	-0.0047302246 1.6161652 12.071014
2015-06-29-22 53 17.088	0.2154541 1.730423 11.295013
2015-06-29-22 53 17.093	0.15713501 1.8351593 10.266693
2015-06-29-22 53 17.098	-0.14993286 1.9910736 9.194336
2015-06-29-22 53 17.103	-0.8569031 2.333847 8.482605
2015-06-29-22 53 17.108	-1.7602539 2.6909027 8.06723
2015-06-29-22 53 17.113	-2.7278748 3.1717377 8.013672
2015-06-29-22 53 17.118	-3.608612 3.584732 8.417145
