2015-06-28-23 28 58.085	0.6046448 3.2621918 6.210541
2015-06-28-23 28 58.091	0.6617737 3.3133698 6.218872
2015-06-28-23 28 58.095	0.62368774 3.3812103 6.2843323
2015-06-28-23 28 58.100	0.56655884 3.4407196 6.3628845
2015-06-28-23 28 58.105	0.5951233 3.4859467 6.378357
2015-06-28-23 28 58.110	0.64035034 3.558548 6.4140625
2015-06-28-23 28 58.115	0.6617737 3.4788055 6.5223694
2015-06-28-23 28 58.122	0.45230103 3.4419098 6.686615
2015-06-28-23 28 58.126	0.4284973 3.4609528 6.750885
2015-06-28-23 28 58.130	0.4284973 3.4609528 6.750885
2015-06-28-23 28 58.135	0.3059082 3.4276276 6.854431
2015-06-28-23 28 58.140	0.29400635 3.4930878 6.996063
2015-06-28-23 28 58.146	0.2487793 3.5609283 7.052002
2015-06-28-23 28 58.150	0.1737976 3.649002 7.1591187
2015-06-28-23 28 58.156	0.07858276 3.7216034 7.2662354
2015-06-28-23 28 58.160	-0.069000244 3.860855 7.3697815
2015-06-28-23 28 58.166	-0.1963501 3.994156 7.5352173
2015-06-28-23 28 58.170	-0.3356018 4.0810394 7.576874
2015-06-28-23 28 58.176	-0.47009277 4.2083893 7.6708984
2015-06-28-23 28 58.181	-0.7950134 4.3892975 7.6506653
2015-06-28-23 28 58.187	-0.7950134 4.3892975 7.6506653
2015-06-28-23 28 58.191	-0.82476807 4.461899 7.731598
2015-06-28-23 28 58.195	-0.8402405 4.5821075 7.7601624
2015-06-28-23 28 58.201	-0.8902283 4.6713715 7.833954
2015-06-28-23 28 58.206	-0.9354553 4.6475677 7.795868
2015-06-28-23 28 58.211	-0.8985596 4.643997 7.855377
2015-06-28-23 28 58.216	-0.99020386 4.6190033 7.8375244
2015-06-28-23 28 58.221	-1.0056763 4.6523285 7.950592
2015-06-28-23 28 58.226	-1.0497131 4.5118866 8.037476
2015-06-28-23 28 58.231	-1.0604248 4.508316 8.092224
2015-06-28-23 28 58.236	-1.0413818 4.4416656 8.249329
2015-06-28-23 28 58.241	-1.1425476 4.3881073 8.445709
2015-06-28-23 28 58.246	-1.1318359 4.251236 8.696838
2015-06-28-23 28 58.251	-1.1615906 4.166733 8.975342
2015-06-28-23 28 58.256	-1.1175537 4.026291 9.133636
2015-06-28-23 28 58.261	-1.2199097 3.898941 9.296692
2015-06-28-23 28 58.267	-1.2056274 3.6954193 9.657318
2015-06-28-23 28 58.272	-1.2437134 3.4740448 9.99176
2015-06-28-23 28 58.276	-1.4281921 3.2645721 10.219086
2015-06-28-23 28 58.281	-1.6340942 3.0681915 10.43689
2015-06-28-23 28 58.287	-1.773346 2.807541 10.513062
2015-06-28-23 28 58.291	-1.9721069 2.5944977 10.555908
2015-06-28-23 28 58.299	-2.023285 2.404068 10.516632
2015-06-28-23 28 58.301	-2.0589905 2.2683868 10.43808
2015-06-28-23 28 58.307	-1.9780579 2.180313 10.294067
2015-06-28-23 28 58.311	-1.9352112 2.199356 10.297638
2015-06-28-23 28 58.317	-1.7424011 2.173172 10.240509
2015-06-28-23 28 58.322	-1.6257629 2.237442 10.195282
2015-06-28-23 28 58.327	-1.638855 2.3064728 10.088165
2015-06-28-23 28 58.331	-1.5650635 2.2148285 9.903687
2015-06-28-23 28 58.336	-1.3984375 1.9827423 9.900116
2015-06-28-23 28 58.342	-1.8411865 1.9279938 9.514496
2015-06-28-23 28 58.348	-2.4898376 1.8089752 9.141968
2015-06-28-23 28 58.351	-3.133728 1.5578461 8.970581
2015-06-28-23 28 58.356	-3.7395325 1.2376862 8.840851
2015-06-28-23 28 58.362	-4.070404 1.0436859 8.830139
2015-06-28-23 28 58.367	-4.339386 0.922287 8.892029
2015-06-28-23 28 58.372	-4.3251038 0.85920715 9.121735
2015-06-28-23 28 58.377	-4.178711 0.903244 9.558533
2015-06-28-23 28 58.382	-3.998993 0.94132996 9.99176
2015-06-28-23 28 58.387	-3.7407227 1.0460663 10.37262
2015-06-28-23 28 58.392	-3.53125 1.0091705 10.778473
2015-06-28-23 28 58.397	-3.2206116 0.94966125 11.066498
2015-06-28-23 28 58.402	-2.9313965 0.86634827 11.46402
2015-06-28-23 28 58.407	-2.6290894 0.8306427 11.766327
2015-06-28-23 28 58.412	-2.3565369 0.7163849 11.946045
2015-06-28-23 28 58.417	-2.1042175 0.6318817 12.054352
2015-06-28-23 28 58.424	-1.895935 0.5652313 12.047211
2015-06-28-23 28 58.428	-1.6995544 0.49143982 11.891296
2015-06-28-23 28 58.432	-1.6483765 0.37599182 11.805603
2015-06-28-23 28 58.437	-1.6055298 0.2129364 11.566376
2015-06-28-23 28 58.442	-1.6233826 0.20222473 11.21051
2015-06-28-23 28 58.448	-1.6697998 0.043930054 10.932007
2015-06-28-23 28 58.452	-1.6781311 0.05583191 10.709442
2015-06-28-23 28 58.457	-1.7519226 0.033218384 10.447601
2015-06-28-23 28 58.462	-1.8007202 0.06892395 10.424988
2015-06-28-23 28 58.468	-1.7852478 0.07249451 10.398804
2015-06-28-23 28 58.472	-1.8173828 0.27244568 10.216705
2015-06-28-23 28 58.477	-1.7935791 0.34266663 10.275024
2015-06-28-23 28 58.483	-1.5852966 0.55332947 10.327393
2015-06-28-23 28 58.488	-1.3663025 0.80326843 10.533295
2015-06-28-23 28 58.493	-1.0556641 0.94966125 10.69397
2015-06-28-23 28 58.498	-0.6878967 1.1365204 10.808228
2015-06-28-23 28 58.503	-0.2618103 1.3305206 10.95224
2015-06-28-23 28 58.508	0.17022705 1.4626312 11.028412
2015-06-28-23 28 58.513	0.5534668 1.6435394 11.020081
2015-06-28-23 28 58.518	0.8343506 1.7232819 10.8272705
2015-06-28-23 28 58.523	0.98550415 1.7292328 10.315491
2015-06-28-23 28 58.528	1.0414429 1.6018829 9.1979065
2015-06-28-23 28 58.533	1.2580566 1.7863617 8.377869
2015-06-28-23 28 58.538	1.2437744 1.8482513 8.054138
2015-06-28-23 28 58.543	1.1295166 1.9517975 7.9375
2015-06-28-23 28 58.548	0.9997864 2.0017853 7.756592
2015-06-28-23 28 58.553	0.9914551 1.9303741 7.342407
2015-06-28-23 28 58.558	1.125946 2.0922394 6.321228
2015-06-28-23 28 58.563	0.95217896 2.166031 5.834442
2015-06-28-23 28 58.569	0.7522278 2.3100433 5.7285156
2015-06-28-23 28 58.574	0.5594177 2.3874054 5.942749
2015-06-28-23 28 58.578	0.4951477 2.5171356 6.0689087
2015-06-28-23 28 58.583	0.5106201 2.7028046 6.1450806
2015-06-28-23 28 58.589	0.6760559 2.9098969 6.2081604
2015-06-28-23 28 58.593	0.76174927 3.0979462 6.3486023
2015-06-28-23 28 58.598	0.9224243 3.244339 6.4402466
2015-06-28-23 28 58.603	1.067627 3.4431 6.6199646
2015-06-28-23 28 58.609	1.1557007 3.5418854 6.78302
2015-06-28-23 28 58.614	1.0081177 3.5930634 7.0246277
2015-06-28-23 28 58.619	0.9712219 3.6597137 7.2091064
2015-06-28-23 28 58.624	0.70581055 3.6501923 7.378113
2015-06-28-23 28 58.629	0.51657104 3.6728058 7.6328125
2015-06-28-23 28 58.633	0.25234985 3.6537628 7.868469
2015-06-28-23 28 58.638	0.022644043 3.6513824 8.118408
2015-06-28-23 28 58.644	-0.21182251 3.5537872 8.38501
2015-06-28-23 28 58.649	-0.34631348 3.4407196 8.749207
2015-06-28-23 28 58.654	-0.3939209 3.3835907 9.087219
2015-06-28-23 28 58.659	-0.42962646 3.3157501 9.429993
2015-06-28-23 28 58.664	-0.42486572 3.2919464 9.816803
2015-06-28-23 28 58.669	-0.31774902 3.1705475 10.127441
2015-06-28-23 28 58.674	-0.1296997 3.1788788 10.498779
2015-06-28-23 28 58.679	-0.010681152 3.168167 10.655884
2015-06-28-23 28 58.684	0.022644043 3.1955414 10.733246
2015-06-28-23 28 58.689	0.12142944 3.18721 10.879639
2015-06-28-23 28 58.694	0.40350342 3.1812592 11.14386
2015-06-28-23 28 58.699	0.64035034 3.12294 11.296204
2015-06-28-23 28 58.704	0.7569885 3.0824738 11.33429
2015-06-28-23 28 58.709	0.9426575 3.0670013 11.425934
2015-06-28-23 28 58.714	1.1925964 3.0491486 11.567566
2015-06-28-23 28 58.719	1.3473206 2.9991608 11.702057
2015-06-28-23 28 58.726	1.5841675 2.8551483 11.994843
2015-06-28-23 28 58.730	1.5841675 2.8551483 11.994843
2015-06-28-23 28 58.734	1.5698853 2.8384857 12.062683
2015-06-28-23 28 58.739	1.4806213 2.763504 12.1698
2015-06-28-23 28 58.745	1.413971 2.6647186 12.353088
2015-06-28-23 28 58.750	1.3937378 2.5421295 12.334045
2015-06-28-23 28 58.754	1.4115906 2.506424 12.466156
2015-06-28-23 28 58.759	1.3842163 2.4921417 12.43045
2015-06-28-23 28 58.765	1.4318237 2.5290375 12.435211
2015-06-28-23 28 58.770	1.4853821 2.558792 12.472107
2015-06-28-23 28 58.774	1.4734802 2.6111603 12.330475
2015-06-28-23 28 58.779	1.446106 2.6885223 12.287628
2015-06-28-23 28 58.785	1.4413452 2.661148 12.103149
2015-06-28-23 28 58.790	1.3497009 2.67305 12.096008
2015-06-28-23 28 58.795	1.2271118 2.7599335 11.905579
2015-06-28-23 28 58.800	1.1426086 2.7682648 11.796082
2015-06-28-23 28 58.805	0.96765137 2.8491974 11.59137
2015-06-28-23 28 58.810	0.96765137 2.9182281 11.383087
2015-06-28-23 28 58.818	0.8724365 3.0158234 11.245026
2015-06-28-23 28 58.820	0.7438965 3.0241547 11.137909
2015-06-28-23 28 58.825	0.798645 3.019394 10.965332
2015-06-28-23 28 58.831	0.76651 2.9194183 10.817749
2015-06-28-23 28 58.838	0.64749146 2.7456512 10.749908
2015-06-28-23 28 58.840	0.35232544 2.4980927 10.533295
2015-06-28-23 28 58.845	0.2642517 2.2517242 10.522583
2015-06-28-23 28 58.850	0.16903687 2.0184479 10.444031
2015-06-28-23 28 58.855	0.27020264 1.8661041 10.832031
2015-06-28-23 28 58.860	0.2975769 1.8256378 11.2724
2015-06-28-23 28 58.865	0.39160156 1.807785 11.798462
2015-06-28-23 28 58.871	0.49157715 1.7970734 12.378082
2015-06-28-23 28 58.876	0.6022644 1.7542267 13.4956665
2015-06-28-23 28 58.880	0.6022644 1.7542267 13.4956665
2015-06-28-23 28 58.885	0.90338135 1.5709381 13.976501
2015-06-28-23 28 58.891	0.90338135 1.5709381 13.976501
2015-06-28-23 28 58.895	0.9890747 1.4507294 13.792023
2015-06-28-23 28 58.900	1.3175659 1.2793427 13.227875
2015-06-28-23 28 58.906	1.3735046 1.1484222 12.791077
2015-06-28-23 28 58.911	1.427063 1.0543976 12.250732
2015-06-28-23 28 58.915	1.4746704 1.0115509 11.742523
2015-06-28-23 28 58.921	1.3449402 0.91752625 11.103394
2015-06-28-23 28 58.926	1.3413696 0.8056488 10.635651
2015-06-28-23 28 58.931	1.1878357 0.8223114 10.156006
2015-06-28-23 28 58.936	1.1402283 0.8806305 9.896545
2015-06-28-23 28 58.941	1.0176392 0.9318085 9.518066
2015-06-28-23 28 58.946	0.87838745 0.8782501 9.353821
2015-06-28-23 28 58.951	0.6843872 0.903244 9.239563
2015-06-28-23 28 58.956	0.53204346 0.95680237 9.177673
2015-06-28-23 28 58.961	0.355896 0.9687042 9.122925
2015-06-28-23 28 58.966	0.240448 0.9282379 9.22052
2015-06-28-23 28 58.971	0.07144165 1.0841522 9.318115
2015-06-28-23 28 58.976	-0.047576904 1.082962 9.420471
2015-06-28-23 28 58.981	-0.12731934 1.1496124 9.558533
2015-06-28-23 28 58.986	-0.12136841 1.2567291 9.79538
2015-06-28-23 28 58.991	-0.15588379 1.2757721 9.79538
2015-06-28-23 28 58.996	-0.06661987 1.3114777 9.698975
2015-06-28-23 28 59.001	0.023834229 1.365036 9.60257
2015-06-28-23 28 59.006	0.24163818 1.4007416 9.390717
2015-06-28-23 28 59.012	0.30352783 1.3578949 9.024139
2015-06-28-23 28 59.016	0.38684082 1.3126678 8.639709
2015-06-28-23 28 59.021	0.46658325 1.2662506 8.206482
2015-06-28-23 28 59.028	0.48919678 1.1769867 7.7220764
2015-06-28-23 28 59.033	0.49871826 1.1876984 7.3757324
2015-06-28-23 28 59.036	0.5879822 1.1365204 6.9020386
2015-06-28-23 28 59.041	0.6582031 1.2019806 6.5283203
2015-06-28-23 28 59.047	0.6213074 1.1876984 6.2807617
2015-06-28-23 28 59.052	0.6296387 1.2186432 6.0022583
2015-06-28-23 28 59.056	0.6617737 1.2400665 5.8689575
2015-06-28-23 28 59.061	0.6534424 1.2650604 5.8308716
2015-06-28-23 28 59.067	0.45706177 1.3638458 5.839203
2015-06-28-23 28 59.073	0.4046936 1.4078827 5.890381
2015-06-28-23 28 59.077	0.29519653 1.5530853 5.955841
2015-06-28-23 28 59.082	0.18688965 1.6566315 6.123657
2015-06-28-23 28 59.087	0.14047241 1.7554169 6.108185
2015-06-28-23 28 59.092	-0.011871338 1.7708893 6.173645
2015-06-28-23 28 59.097	-0.12731934 1.8018341 6.008209
2015-06-28-23 28 59.102	-0.32250977 1.845871 6.0093994
2015-06-28-23 28 59.107	-0.45700073 1.8411102 5.986786
2015-06-28-23 28 59.112	-0.5974426 1.8899078 6.037964
2015-06-28-23 28 59.117	-0.7307434 1.9315643 6.0165405
2015-06-28-23 28 59.122	-0.79263306 1.9886932 6.0736694
2015-06-28-23 28 59.127	-0.8366699 1.9922638 6.0177307
2015-06-28-23 28 59.132	-0.8390503 1.9863129 6.005829
2015-06-28-23 28 59.137	-0.76763916 2.0279694 6.0736694
2015-06-28-23 28 59.142	-0.7890625 2.03273 6.1903076
2015-06-28-23 28 59.147	-0.77597046 2.063675 6.352173
2015-06-28-23 28 59.153	-0.7319336 2.0482025 6.4402466
2015-06-28-23 28 59.157	-0.70932007 2.1112823 6.569977
2015-06-28-23 28 59.162	-0.66171265 2.1374664 6.6818542
2015-06-28-23 28 59.167	-0.6498108 2.1553192 6.822296
2015-06-28-23 28 59.173	-0.62957764 2.2291107 7.006775
2015-06-28-23 28 59.178	-0.60220337 2.313614 7.180542
2015-06-28-23 28 59.182	-0.61053467 2.2648163 7.494751
2015-06-28-23 28 59.188	-0.66885376 2.3112335 7.7934875
2015-06-28-23 28 59.193	-0.7497864 2.3683624 8.202911
2015-06-28-23 28 59.197	-0.87713623 2.3219452 8.678986
2015-06-28-23 28 59.203	-0.95092773 2.3802643 8.945587
2015-06-28-23 28 59.208	-1.042572 2.3921661 9.333588
2015-06-28-23 28 59.213	-1.0651855 2.2552948 9.528778
2015-06-28-23 28 59.218	-1.1163635 2.2445831 9.858459
2015-06-28-23 28 59.223	-1.2508545 2.1208038 10.103638
2015-06-28-23 28 59.228	-1.3996277 1.9339447 10.3333435
2015-06-28-23 28 59.234	-1.6721802 1.7685089 10.409515
2015-06-28-23 28 59.238	-1.8876038 1.5947418 10.558289
2015-06-28-23 28 59.243	-2.132782 1.4364471 10.5963745
2015-06-28-23 28 59.248	-2.2779846 1.3590851 10.548767
