2015-06-28-23 19 18.361	0.22973633 4.163162 5.1250916
2015-06-28-23 19 18.366	0.19641113 4.239334 5.4012146
2015-06-28-23 19 18.371	0.22497559 4.2690887 5.776123
2015-06-28-23 19 18.377	0.17141724 4.1893463 6.1117554
2015-06-28-23 19 18.384	0.14047241 4.1274567 6.340271
2015-06-28-23 19 18.387	0.15951538 4.0298615 6.65567
2015-06-28-23 19 18.394	0.30233765 3.9417877 7.1317444
2015-06-28-23 19 18.399	0.30233765 3.9417877 7.1317444
2015-06-28-23 19 18.402	-0.11779785 3.9298859 7.566162
2015-06-28-23 19 18.407	-0.3201294 3.8513336 7.738739
2015-06-28-23 19 18.412	-0.29989624 3.8191986 7.8565674
2015-06-28-23 19 18.417	-0.35583496 3.82872 7.995819
2015-06-28-23 19 18.422	-0.38796997 3.7906342 8.010101
2015-06-28-23 19 18.427	-0.6248169 3.8382416 8.044617
2015-06-28-23 19 18.435	-0.7462158 3.7846832 7.9160767
2015-06-28-23 19 18.438	-0.59506226 3.885849 7.93631
2015-06-28-23 19 18.442	-0.5081787 3.9810638 7.9279785
2015-06-28-23 19 18.447	-0.44985962 3.9679718 7.905365
2015-06-28-23 19 18.452	-0.17016602 3.9846344 7.8256226
2015-06-28-23 19 18.457	0.1166687 3.8239594 7.519745
2015-06-28-23 19 18.462	0.2487793 3.898941 7.7280273
2015-06-28-23 19 18.467	0.102386475 3.8870392 7.93631
2015-06-28-23 19 18.472	0.27615356 3.7227936 7.931549
2015-06-28-23 19 18.477	0.39041138 3.725174 7.8768005
2015-06-28-23 19 18.483	0.3380432 3.57164 8.023193
2015-06-28-23 19 18.487	0.3475647 3.5359344 8.133881
2015-06-28-23 19 18.493	0.4618225 3.4597626 8.32312
2015-06-28-23 19 18.501	0.69628906 3.4395294 8.410004
2015-06-28-23 19 18.502	0.94384766 3.384781 8.427856
2015-06-28-23 19 18.507	1.1866455 3.437149 8.308838
2015-06-28-23 19 18.512	1.5353699 3.450241 7.9339294
2015-06-28-23 19 18.518	1.5353699 3.450241 7.9339294
2015-06-28-23 19 18.522	1.6305847 3.4799957 7.654236
2015-06-28-23 19 18.527	1.6531982 3.4478607 7.4792786
2015-06-28-23 19 18.533	1.2937622 3.308609 7.36145
2015-06-28-23 19 18.538	1.0093079 3.2883759 7.3638306
2015-06-28-23 19 18.544	0.8022156 3.2550507 7.342407
2015-06-28-23 19 18.547	0.54037476 3.276474 7.4078674
2015-06-28-23 19 18.554	0.3892212 3.276474 7.5994873
2015-06-28-23 19 18.558	0.21188354 3.3121796 7.8815613
2015-06-28-23 19 18.563	0.34042358 3.2967072 8.267181
2015-06-28-23 19 18.568	0.46539307 3.2776642 8.589722
2015-06-28-23 19 18.573	0.4284973 3.1574554 8.565918
2015-06-28-23 19 18.578	0.7165222 3.3288422 8.365967
2015-06-28-23 19 18.583	0.6213074 3.4323883 8.423096
2015-06-28-23 19 18.591	0.39279175 3.6585236 8.951538
2015-06-28-23 19 18.594	0.1666565 3.6263885 9.86441
2015-06-28-23 19 18.600	0.070251465 3.4288177 10.701111
2015-06-28-23 19 18.603	-0.10708618 2.9467926 11.181946
2015-06-28-23 19 18.608	-0.2284851 2.5671234 11.547333
2015-06-28-23 19 18.614	-0.3927307 2.141037 11.947235
2015-06-28-23 19 18.619	-0.41177368 1.71138 12.17099
2015-06-28-23 19 18.623	-0.2368164 1.4578705 12.486389
2015-06-28-23 19 18.628	0.080963135 1.3317108 12.603027
2015-06-28-23 19 18.633	0.35113525 1.217453 12.74704
