2015-06-28-23 30 39.229	-0.26657104 4.9332123 8.318359
2015-06-28-23 30 39.236	-0.44628906 4.860611 8.493317
2015-06-28-23 30 39.240	-0.5688782 4.708267 8.614716
2015-06-28-23 30 39.245	-0.7902527 4.4583282 8.786102
2015-06-28-23 30 39.251	-1.0556641 4.3059845 8.862274
2015-06-28-23 30 39.255	-1.2651367 4.175064 9.0312805
2015-06-28-23 30 39.260	-1.472229 4.0298615 9.207428
2015-06-28-23 30 39.265	-1.5412598 4.0120087 9.404999
2015-06-28-23 30 39.270	-1.5983887 4.0691376 9.499023
2015-06-28-23 30 39.275	-1.5400696 4.1191254 9.656128
2015-06-28-23 30 39.280	-1.5698242 4.321457 9.675171
2015-06-28-23 30 39.286	-1.5007935 4.480942 9.782288
2015-06-28-23 30 39.291	-1.4389038 4.6082916 9.657318
2015-06-28-23 30 39.295	-1.4067688 4.733261 9.6596985
2015-06-28-23 30 39.301	-1.3424988 4.6594696 9.481171
2015-06-28-23 30 39.306	-1.4305725 4.701126 9.358582
2015-06-28-23 30 39.310	-1.5079346 4.693985 9.399048
2015-06-28-23 30 39.315	-1.6352844 4.5571136 9.35144
2015-06-28-23 30 39.321	-1.6293335 4.463089 9.368103
2015-06-28-23 30 39.326	-1.5983887 4.4392853 9.249084
2015-06-28-23 30 39.330	-1.5817261 4.400009 9.300262
2015-06-28-23 30 39.336	-1.6590881 4.474991 9.376434
2015-06-28-23 30 39.341	-1.7019348 4.4547577 9.482361
2015-06-28-23 30 39.346	-1.7578735 4.4202423 9.697784
2015-06-28-23 30 39.352	-1.7531128 4.4011993 9.896545
2015-06-28-23 30 39.356	-1.805481 4.3440704 9.901306
2015-06-28-23 30 39.361	-1.7709656 4.0750885 9.921539
2015-06-28-23 30 39.366	-1.8435669 3.8584747 9.966766
2015-06-28-23 30 39.371	-1.7959595 3.50737 10.025085
2015-06-28-23 30 39.376	-1.375824 3.1729279 9.79657
2015-06-28-23 30 39.381	-1.2532349 3.0277252 9.772766
2015-06-28-23 30 39.386	-1.2318115 2.9634552 9.462128
2015-06-28-23 30 39.391	-1.3686829 3.0931854 9.384766
2015-06-28-23 30 39.396	-1.7078857 3.1491241 10.071503
2015-06-28-23 30 39.401	-2.0613708 3.0217743 10.7308655
2015-06-28-23 30 39.406	-2.0078125 2.8872833 11.096252
2015-06-28-23 30 39.411	-1.9268799 2.7777863 11.535431
2015-06-28-23 30 39.416	-1.8352356 2.513565 11.617554
2015-06-28-23 30 39.421	-1.7911987 2.1957855 11.514008
2015-06-28-23 30 39.427	-1.8590393 1.9065704 11.120056
2015-06-28-23 30 39.431	-1.8852234 1.7911224 10.713013
2015-06-28-23 30 39.436	-1.9971008 1.6756744 10.403564
2015-06-28-23 30 39.443	-2.107788 1.6316376 10.114349
2015-06-28-23 30 39.447	-1.9554443 1.595932 9.73468
2015-06-28-23 30 39.452	-1.5603027 1.5697479 9.186005
2015-06-28-23 30 39.456	-1.8399963 1.5673676 9.046753
2015-06-28-23 30 39.461	-1.953064 1.6483002 8.789673
2015-06-28-23 30 39.468	-2.0161438 1.7125702 8.762299
2015-06-28-23 30 39.471	-2.1232605 1.7875519 9.012238
2015-06-28-23 30 39.476	-2.1601563 1.7137604 9.394287
2015-06-28-23 30 39.482	-2.1470642 1.5923615 9.958435
2015-06-28-23 30 39.488	-1.9602051 1.512619 10.286926
2015-06-28-23 30 39.491	-1.7078857 1.3543243 10.590424
2015-06-28-23 30 39.496	-1.3734436 1.1591339 10.747528
2015-06-28-23 30 39.502	-1.0866089 1.050827 10.742767
2015-06-28-23 30 39.507	-0.8461914 0.9401398 10.483307
2015-06-28-23 30 39.512	-0.7081299 0.8972931 10.260742
2015-06-28-23 30 39.519	-0.696228 0.84968567 10.000092
2015-06-28-23 30 39.522	-0.70217896 0.7794647 9.801331
2015-06-28-23 30 39.527	-0.7831116 0.88539124 9.572815
2015-06-28-23 30 39.532	-0.83309937 0.98298645 9.54068
2015-06-28-23 30 39.537	-0.90927124 1.1448517 9.481171
2015-06-28-23 30 39.542	-0.8973694 1.2924347 9.439514
2015-06-28-23 30 39.548	-0.8723755 1.4590607 9.362152
2015-06-28-23 30 39.552	-0.74502563 1.5876007 9.264557
2015-06-28-23 30 39.557	-0.6260071 1.6542511 8.96463
2015-06-28-23 30 39.562	-0.52841187 1.7125702 8.665894
2015-06-28-23 30 39.568	-0.48913574 1.7708893 8.315979
2015-06-28-23 30 39.572	-0.43914795 1.8280182 7.930359
2015-06-28-23 30 39.577	-0.42962646 1.8387299 7.592346
2015-06-28-23 30 39.583	-0.5664978 1.8994293 7.275757
2015-06-28-23 30 39.588	-0.6236267 1.9184723 7.10318
2015-06-28-23 30 39.594	-0.7652588 2.0291595 7.052002
2015-06-28-23 30 39.598	-0.9937744 2.1648407 7.0032043
2015-06-28-23 30 39.603	-1.1318359 2.2921906 7.111511
2015-06-28-23 30 39.608	-1.2425232 2.4600067 7.0996094
2015-06-28-23 30 39.613	-1.1949158 2.5564117 7.246002
2015-06-28-23 30 39.618	-1.2496643 2.602829 7.2852783
2015-06-28-23 30 39.624	-1.28656 2.7266083 7.288849
2015-06-28-23 30 39.628	-1.4067688 2.693283 7.3638306
2015-06-28-23 30 39.633	-1.510315 2.67424 7.334076
2015-06-28-23 30 39.638	-1.5281677 2.5849762 7.23053
