2015-06-28-23 24 34.250	0.65701294 2.3445587 8.314789
2015-06-28-23 24 34.257	0.7486572 2.2981415 8.276703
2015-06-28-23 24 34.262	0.69866943 2.3040924 8.226715
2015-06-28-23 24 34.267	0.75460815 2.327896 8.245758
2015-06-28-23 24 34.271	0.7331848 2.3290863 8.289795
2015-06-28-23 24 34.276	0.76651 2.3862152 8.204102
2015-06-28-23 24 34.281	0.6439209 2.442154 8.167206
2015-06-28-23 24 34.287	0.58322144 2.4647675 8.121979
2015-06-28-23 24 34.291	0.5272827 2.4576263 7.9970093
2015-06-28-23 24 34.299	0.3796997 2.5290375 7.886322
2015-06-28-23 24 34.302	0.23568726 2.5540314 7.7851563
2015-06-28-23 24 34.307	0.03692627 2.5683136 7.55188
2015-06-28-23 24 34.311	-0.1296997 2.6551971 7.373352
2015-06-28-23 24 34.316	-0.2546692 2.7147064 7.244812
2015-06-28-23 24 34.321	-0.3284607 2.7968292 7.1246033
2015-06-28-23 24 34.327	-0.4689026 2.8420563 7.066284
2015-06-28-23 24 34.331	-0.5438843 2.8956146 7.0603333
2015-06-28-23 24 34.336	-0.6414795 2.9075165 7.0424805
2015-06-28-23 24 34.342	-0.7402649 2.8420563 7.109131
2015-06-28-23 24 34.347	-0.84143066 2.7849274 7.1710205
2015-06-28-23 24 34.352	-0.9211731 2.7194672 7.238861
2015-06-28-23 24 34.357	-0.89260864 2.7218475 7.3233643
2015-06-28-23 24 34.362	-0.9306946 2.648056 7.4031067
2015-06-28-23 24 34.367	-0.997345 2.5564117 7.655426
2015-06-28-23 24 34.372	-1.0723267 2.4481049 7.7411194
2015-06-28-23 24 34.377	-1.0044861 2.2326813 7.8303833
2015-06-28-23 24 34.382	-1.0639954 2.0339203 8.049377
2015-06-28-23 24 34.387	-1.1235046 1.8494415 8.238617
2015-06-28-23 24 34.393	-1.048523 1.6780548 8.608765
2015-06-28-23 24 34.397	-1.0532837 1.5078583 9.140778
2015-06-28-23 24 34.402	-1.0330505 1.2995758 9.554962
2015-06-28-23 24 34.410	-1.1282654 1.1162872 10.031036
2015-06-28-23 24 34.412	-1.2008667 0.9401398 10.558289
2015-06-28-23 24 34.417	-1.2449036 0.7901764 11.006989
2015-06-28-23 24 34.422	-1.2401428 0.70448303 11.573517
2015-06-28-23 24 34.427	-1.3793945 0.627121 11.934143
2015-06-28-23 24 34.432	-1.4936523 0.58665466 12.238831
2015-06-28-23 24 34.438	-1.5150757 0.5188141 12.479248
2015-06-28-23 24 34.444	-1.6186218 0.5580902 12.644684
2015-06-28-23 24 34.448	-1.5864868 0.6104584 12.714905
2015-06-28-23 24 34.452	-1.54245 0.7413788 12.74585
2015-06-28-23 24 34.458	-1.3793945 0.9294281 12.725616
2015-06-28-23 24 34.462	-1.2758484 1.056778 12.698242
2015-06-28-23 24 34.468	-1.1818237 1.1686554 12.30072
2015-06-28-23 24 34.472	-1.1818237 1.2412567 11.994843
2015-06-28-23 24 34.478	-1.196106 1.172226 11.6675415
2015-06-28-23 24 34.483	-1.4127197 1.1079559 11.358093
2015-06-28-23 24 34.488	-1.651947 0.9853668 11.001038
2015-06-28-23 24 34.492	-1.9899597 0.78422546 10.691589
2015-06-28-23 24 34.497	-2.4184265 0.6735382 10.397614
2015-06-28-23 24 34.503	-2.5933838 0.5914154 10.05603
2015-06-28-23 24 34.508	-2.8028564 0.54737854 9.840607
2015-06-28-23 24 34.513	-2.883789 0.56285095 9.744202
2015-06-28-23 24 34.518	-2.959961 0.5342865 9.812042
2015-06-28-23 24 34.523	-3.056366 0.5081024 10.000092
2015-06-28-23 24 34.528	-3.0765991 0.45573425 10.24646
2015-06-28-23 24 34.533	-3.0658875 0.4116974 10.574951
2015-06-28-23 24 34.538	-2.9016418 0.35456848 10.855835
2015-06-28-23 24 34.545	-2.536255 0.2783966 11.636597
2015-06-28-23 24 34.549	-2.1922913 0.19984436 11.928192
2015-06-28-23 24 34.553	-2.1922913 0.19984436 11.928192
2015-06-28-23 24 34.561	-1.831665 0.12605286 12.167419
2015-06-28-23 24 34.563	-1.4769897 0.15104675 12.343567
2015-06-28-23 24 34.568	-1.1199341 0.06535339 12.388794
2015-06-28-23 24 34.573	-0.83547974 0.14152527 12.42569
2015-06-28-23 24 34.578	-0.5653076 0.112960815 12.464966
2015-06-28-23 24 34.583	-0.32608032 0.1391449 12.397125
2015-06-28-23 24 34.589	-0.09399414 0.17366028 12.330475
2015-06-28-23 24 34.594	0.14880371 0.13795471 12.186462
2015-06-28-23 24 34.598	0.2904358 0.2129364 12.098389
2015-06-28-23 24 34.604	0.37017822 0.22007751 11.737762
2015-06-28-23 24 34.609	0.37017822 0.22007751 11.737762
2015-06-28-23 24 34.613	0.4630127 0.23912048 11.447357
2015-06-28-23 24 34.618	0.6296387 0.41526794 10.9938965
2015-06-28-23 24 34.624	0.69866943 0.543808 10.94986
2015-06-28-23 24 34.629	0.7938843 0.66044617 10.766571
2015-06-28-23 24 34.633	0.8664856 0.76875305 10.526154
2015-06-28-23 24 34.639	0.95336914 0.9437103 10.275024
2015-06-28-23 24 34.644	1.067627 1.018692 10.015564
2015-06-28-23 24 34.649	1.1604614 1.204361 9.693024
2015-06-28-23 24 34.654	1.1676025 1.2793427 9.34668
