2015-07-01-23 44 05.708	-1.2817993 2.3243256 6.5664063
2015-07-01-23 44 05.714	-0.49508667 2.4052582 6.1010437
2015-07-01-23 44 05.719	0.13571167 2.4326324 5.654724
2015-07-01-23 44 05.724	0.52371216 2.2719574 5.3286133
2015-07-01-23 44 05.729	0.618927 2.2386322 4.8930054
2015-07-01-23 44 05.737	0.56417847 2.1065216 4.5728455
2015-07-01-23 44 05.739	0.64035034 1.7827911 4.4050293
2015-07-01-23 44 05.744	0.37374878 1.743515 4.4383545
2015-07-01-23 44 05.750	0.0345459 1.7577972 4.6168823
2015-07-01-23 44 05.755	-0.42129517 1.8006439 4.942993
2015-07-01-23 44 05.760	-0.978302 1.974411 5.3821716
2015-07-01-23 44 05.764	-1.3389282 2.0946198 5.909424
2015-07-01-23 44 05.770	-1.5400696 2.2041168 6.597351
2015-07-01-23 44 05.775	-1.4293823 2.2469635 7.4530945
2015-07-01-23 44 05.780	-1.112793 2.1434174 8.219574
2015-07-01-23 44 05.785	-0.82595825 2.0398712 8.922974
2015-07-01-23 44 05.790	-0.5843506 1.9863129 9.5442505
2015-07-01-23 44 05.795	-0.31655884 1.929184 9.750153
2015-07-01-23 44 05.800	-0.24038696 1.8875275 9.891785
2015-07-01-23 44 05.807	-0.08328247 1.8196869 9.768005
2015-07-01-23 44 05.811	0.3320923 1.8637238 9.312164
2015-07-01-23 44 05.816	0.3320923 1.8637238 9.312164
2015-07-01-23 44 05.820	0.6843872 1.9660797 9.008667
2015-07-01-23 44 05.825	0.7522278 1.5614166 7.48761
2015-07-01-23 44 05.830	0.9712219 1.6256866 8.182678
2015-07-01-23 44 05.836	1.7436523 2.474289 10.685638
2015-07-01-23 44 05.841	1.3770752 2.0993805 10.37738
2015-07-01-23 44 05.845	1.657959 1.6911469 10.140533
2015-07-01-23 44 05.850	2.0257263 1.7506561 10.208374
2015-07-01-23 44 05.856	1.8448181 1.6637726 9.909637
2015-07-01-23 44 05.860	1.4841919 1.6435394 9.848938
2015-07-01-23 44 05.866	1.1461792 1.5173798 9.675171
2015-07-01-23 44 05.872	0.785553 1.230545 9.652557
2015-07-01-23 44 05.876	0.5296631 1.1424713 9.574005
2015-07-01-23 44 05.880	0.5284729 0.9710846 9.579956
2015-07-01-23 44 05.887	0.5106201 0.79374695 9.597809
2015-07-01-23 44 05.891	0.5344238 0.640213 10.001282
2015-07-01-23 44 05.896	0.5344238 0.640213 10.001282
2015-07-01-23 44 05.902	0.66415405 0.5902252 10.24408
2015-07-01-23 44 05.907	0.81411743 0.5081024 10.491638
2015-07-01-23 44 05.913	1.1152344 0.25816345 10.933197
2015-07-01-23 44 05.917	1.2223511 0.121292114 11.249786
2015-07-01-23 44 05.922	1.1009521 0.2545929 11.629456
2015-07-01-23 44 05.926	0.9259949 0.6187897 11.986511
2015-07-01-23 44 05.931	1.0081177 0.7901764 11.924622
2015-07-01-23 44 05.936	0.6772461 0.8127899 12.094818
2015-07-01-23 44 05.941	0.2975769 0.72709656 12.30191
2015-07-01-23 44 05.946	0.023834229 0.5664215 12.113861
2015-07-01-23 44 05.953	-0.10708618 0.39741516 11.792511
2015-07-01-23 44 05.957	-0.011871338 0.26649475 11.471161
2015-07-01-23 44 05.961	0.09881592 0.24269104 11.21051
2015-07-01-23 44 05.967	0.39517212 0.26530457 11.01651
