2015-07-20-18 32 29.359	0.2071228 3.045578 8.759918
2015-07-20-18 32 29.364	0.27853394 3.0051117 8.76944
2015-07-20-18 32 29.369	0.37731934 2.9860687 8.825378
2015-07-20-18 32 29.374	0.40112305 2.9146576 8.812286
2015-07-20-18 32 29.381	0.5022888 2.9348907 8.713501
2015-07-20-18 32 29.384	0.53323364 2.9670258 8.859894
2015-07-20-18 32 29.389	0.5796509 2.943222 8.853943
2015-07-20-18 32 29.394	0.5617981 2.9658356 8.795624
2015-07-20-18 32 29.399	0.586792 2.9289398 8.765869
2015-07-20-18 32 29.404	0.651062 2.9705963 8.763489
2015-07-20-18 32 29.409	0.7319946 2.9848785 8.732544
2015-07-20-18 32 29.415	0.73080444 3.0170135 8.77063
2015-07-20-18 32 29.419	0.7200928 3.0634308 8.809906
2015-07-20-18 32 29.424	0.59988403 3.1443634 8.855133
2015-07-20-18 32 29.432	0.5522766 3.1955414 8.984863
2015-07-20-18 32 29.434	0.41064453 3.2217255 9.140778
2015-07-20-18 32 29.439	0.3154297 3.263382 9.28241
2015-07-20-18 32 29.444	0.2654419 3.2883759 9.334778
2015-07-20-18 32 29.449	0.23806763 3.4121552 9.508545
2015-07-20-18 32 29.454	0.16903687 3.405014 9.522827
2015-07-20-18 32 29.460	0.20117188 3.5287933 9.504974
2015-07-20-18 32 29.465	0.27020264 3.5633087 9.468079
2015-07-20-18 32 29.469	0.29162598 3.6263885 9.28717
2015-07-20-18 32 29.474	0.3475647 3.6692352 9.132446
2015-07-20-18 32 29.480	0.35351563 3.7275543 9.088409
2015-07-20-18 32 29.484	0.29638672 3.713272 8.917023
2015-07-20-18 32 29.489	0.28805542 3.7263641 8.90155
2015-07-20-18 32 29.495	0.41778564 3.7287445 8.867035
2015-07-20-18 32 29.500	0.49752808 3.8120575 8.808716
2015-07-20-18 32 29.505	0.5296631 3.9167938 8.840851
2015-07-20-18 32 29.510	0.5772705 3.9655914 8.850372
2015-07-20-18 32 29.515	0.5451355 3.9715424 9.044373
2015-07-20-18 32 29.520	0.50109863 3.9167938 9.009857
2015-07-20-18 32 29.524	0.44992065 3.904892 9.121735
2015-07-20-18 32 29.530	0.38208008 3.8632355 9.159821
2015-07-20-18 32 29.535	0.35113525 3.8144379 9.15625
2015-07-20-18 32 29.540	0.3320923 3.8513336 9.330017
2015-07-20-18 32 29.545	0.20117188 3.8311005 9.456177
2015-07-20-18 32 29.550	0.15713501 3.8620453 9.683502
2015-07-20-18 32 29.555	0.14047241 3.8120575 9.944153
2015-07-20-18 32 29.560	0.05001831 3.8572845 10.257172
2015-07-20-18 32 29.565	-0.105895996 3.76326 10.643982
2015-07-20-18 32 29.570	-0.19396973 3.7335052 11.060547
2015-07-20-18 32 29.575	-0.26776123 3.7596893 11.406891
2015-07-20-18 32 29.580	-0.23443604 3.6632843 11.809174
2015-07-20-18 32 29.585	-0.20587158 3.6263885 12.145996
2015-07-20-18 32 29.590	-0.2130127 3.597824 12.442352
2015-07-20-18 32 29.595	-0.1546936 3.4609528 12.774414
2015-07-20-18 32 29.601	-0.08804321 3.4121552 12.867249
2015-07-20-18 32 29.605	-0.033294678 3.3359833 13.018402
2015-07-20-18 32 29.610	0.01550293 3.2883759 13.226685
2015-07-20-18 32 29.618	0.061920166 3.2050629 13.332611
2015-07-20-18 32 29.621	-0.0023498535 3.0896149 13.405212
2015-07-20-18 32 29.625	-0.033294678 2.9801178 13.438538
2015-07-20-18 32 29.632	-0.092803955 2.7920685 13.459961
2015-07-20-18 32 29.635	-0.16540527 2.7361298 13.51828
2015-07-20-18 32 29.641	-0.2296753 2.577835 13.577789
2015-07-20-18 32 29.645	-0.18444824 2.3802643 13.532562
2015-07-20-18 32 29.650	-0.15826416 2.2838593 13.542084
2015-07-20-18 32 29.656	-0.071380615 2.0779572 13.45163
2015-07-20-18 32 29.662	0.13690186 2.0160675 13.394501
2015-07-20-18 32 29.666	0.36898804 1.9827423 13.311188
2015-07-20-18 32 29.670	0.6010742 1.9363251 13.164795
2015-07-20-18 32 29.676	0.8438721 1.9208527 12.898193
2015-07-20-18 32 29.681	1.0176392 1.9053802 12.598267
2015-07-20-18 32 29.686	1.2354431 1.8613434 12.201935
2015-07-20-18 32 29.691	1.3377991 1.8292084 11.798462
2015-07-20-18 32 29.696	1.4520569 1.8030243 11.320007
2015-07-20-18 32 29.701	1.6008301 1.7613678 10.836792
2015-07-20-18 32 29.706	1.6805725 1.6756744 10.290497
2015-07-20-18 32 29.711	1.7817383 1.5566559 9.658508
2015-07-20-18 32 29.716	1.7710266 1.512619 9.119354
