2015-07-20-18 30 29.589	1.1806946 2.358841 8.850372
2015-07-20-18 30 29.596	1.0640564 2.4159698 8.427856
2015-07-20-18 30 29.600	0.88790894 2.487381 7.9862976
2015-07-20-18 30 29.608	0.85458374 2.506424 7.5685425
2015-07-20-18 30 29.610	0.6950989 2.557602 7.2031555
2015-07-20-18 30 29.615	0.65582275 2.6111603 6.8246765
2015-07-20-18 30 29.620	0.58084106 2.659958 6.403351
2015-07-20-18 30 29.626	0.58203125 2.756363 6.2022095
2015-07-20-18 30 29.631	0.57369995 2.8991852 5.954651
2015-07-20-18 30 29.636	0.535614 2.9610748 5.7654114
2015-07-20-18 30 29.641	0.53323364 3.1122284 5.7070923
2015-07-20-18 30 29.646	0.54156494 3.2003021 5.5357056
2015-07-20-18 30 29.651	0.5308533 3.2145844 5.5535583
2015-07-20-18 30 29.657	0.40826416 3.2717133 5.410736
2015-07-20-18 30 29.663	0.41183472 3.2717133 5.4583435
2015-07-20-18 30 29.667	0.41183472 3.2717133 5.4583435
2015-07-20-18 30 29.671	0.42611694 3.3359833 5.461914
2015-07-20-18 30 29.676	0.4546814 3.3633575 5.4916687
2015-07-20-18 30 29.681	0.39160156 3.4145355 5.6523438
2015-07-20-18 30 29.687	0.32495117 3.3740692 5.777313
2015-07-20-18 30 29.693	0.16070557 3.2776642 5.878479
2015-07-20-18 30 29.696	0.1333313 3.269333 6.0427246
2015-07-20-18 30 29.702	0.09048462 3.2610016 6.2474365
2015-07-20-18 30 29.708	0.020263672 3.2348175 6.628296
2015-07-20-18 30 29.711	0.09881592 3.2300568 6.8389587
2015-07-20-18 30 29.716	0.09286499 3.2157745 7.0698547
2015-07-20-18 30 29.722	0.17974854 3.2717133 7.288849
2015-07-20-18 30 29.727	0.15237427 3.231247 7.509033
2015-07-20-18 30 29.732	0.10357666 3.1884003 7.68042
2015-07-20-18 30 29.737	0.10119629 3.0753326 7.944641
2015-07-20-18 30 29.743	0.12976074 3.0277252 8.075562
2015-07-20-18 30 29.747	0.13214111 3.0241547 8.202911
2015-07-20-18 30 29.751	0.21069336 3.0503387 8.398102
2015-07-20-18 30 29.757	0.29638672 3.071762 8.64209
2015-07-20-18 30 29.762	0.4308777 3.077713 8.7742
2015-07-20-18 30 29.767	0.6034546 3.168167 8.801575
2015-07-20-18 30 29.772	0.70700073 3.1788788 8.8836975
2015-07-20-18 30 29.777	0.8236389 3.2288666 8.881317
2015-07-20-18 30 29.782	0.82125854 3.2419586 8.889648
2015-07-20-18 30 29.787	0.8641052 3.3324127 8.778961
2015-07-20-18 30 29.792	0.89505005 3.3645477 8.518311
2015-07-20-18 30 29.797	0.97717285 3.3740692 8.233856
2015-07-20-18 30 29.802	0.9295654 3.5216522 7.923218
2015-07-20-18 30 29.810	1.0223999 3.5811615 7.547119
2015-07-20-18 30 29.813	1.0771484 3.796585 6.9924927
2015-07-20-18 30 29.817	1.0771484 3.796585 6.9924927
2015-07-20-18 30 29.823	1.1021423 3.9858246 6.78421
2015-07-20-18 30 29.828	1.1437988 4.1072235 6.5556946
2015-07-20-18 30 29.832	1.15094 4.2167206 6.449768
2015-07-20-18 30 29.837	1.0830994 4.289322 6.3950195
2015-07-20-18 30 29.842	0.99264526 4.3405 6.347412
2015-07-20-18 30 29.848	0.89505005 4.4083405 6.33313
2015-07-20-18 30 29.852	0.8843384 4.400009 6.5116577
2015-07-20-18 30 29.858	0.7915039 4.372635 6.7092285
2015-07-20-18 30 29.863	0.6129761 4.252426 7.3174133
2015-07-20-18 30 29.868	0.6129761 4.252426 7.3174133
2015-07-20-18 30 29.873	0.63201904 4.2095795 7.68161
2015-07-20-18 30 29.877	0.60583496 4.154831 7.9351196
2015-07-20-18 30 29.883	0.5689392 4.0298615 8.185059
2015-07-20-18 30 29.888	0.61416626 3.9929657 8.361206
2015-07-20-18 30 29.893	0.63916016 3.9025116 8.611145
2015-07-20-18 30 29.898	0.5927429 3.878708 8.675415
2015-07-20-18 30 29.903	0.6582031 3.8394318 8.83609
2015-07-20-18 30 29.908	0.6201172 3.8061066 8.8515625
2015-07-20-18 30 29.913	0.57369995 3.8703766 8.827759
2015-07-20-18 30 29.918	0.5260925 3.8394318 8.892029
2015-07-20-18 30 29.923	0.51538086 3.8096771 8.871796
2015-07-20-18 30 29.928	0.51538086 3.8096771 8.871796
2015-07-20-18 30 29.933	0.5058594 3.713272 8.884888
2015-07-20-18 30 29.938	0.40826416 3.7394562 9.037231
2015-07-20-18 30 29.943	0.58322144 3.6121063 9.374054
2015-07-20-18 30 29.948	0.6010742 3.63591 9.729919
2015-07-20-18 30 29.953	0.68914795 3.649002 10.075073
2015-07-20-18 30 29.958	0.66534424 3.616867 10.571381
2015-07-20-18 30 29.966	0.586792 3.6240082 11.218842
2015-07-20-18 30 29.970	0.6022644 3.6966095 11.800842
2015-07-20-18 30 29.973	0.5784607 3.7584991 12.4435425
2015-07-20-18 30 29.980	0.7427063 3.8977509 12.936279
