2015-07-20-18 26 42.563	0.11190796 3.0336761 5.9379883
2015-07-20-18 26 42.569	-0.047576904 3.0503387 6.4140625
2015-07-20-18 26 42.575	-0.12612915 3.0539093 6.7485046
2015-07-20-18 26 42.579	-0.21063232 3.0431976 7.1341248
2015-07-20-18 26 42.584	-0.22015381 2.9848785 7.411438
2015-07-20-18 26 42.590	-0.1463623 2.8944244 7.604248
2015-07-20-18 26 42.595	-0.14279175 2.7361298 7.770874
2015-07-20-18 26 42.599	-0.14279175 2.7361298 7.770874
2015-07-20-18 26 42.604	-0.034484863 2.6302032 7.74469
2015-07-20-18 26 42.610	0.12142944 2.6718597 7.756592
2015-07-20-18 26 42.614	0.28329468 2.5659332 7.7292175
2015-07-20-18 26 42.619	0.3309021 2.60878 7.738739
2015-07-20-18 26 42.626	0.39517212 2.5754547 7.756592
2015-07-20-18 26 42.630	0.43206787 2.583786 7.855377
2015-07-20-18 26 42.634	0.44396973 2.6266327 7.8506165
2015-07-20-18 26 42.641	0.44158936 2.6397247 7.9291687
2015-07-20-18 26 42.645	0.39279175 2.769455 8.016052
2015-07-20-18 26 42.650	0.39279175 2.769455 8.016052
2015-07-20-18 26 42.654	0.32495117 2.8610992 8.06842
2015-07-20-18 26 42.660	0.34875488 2.8944244 8.074371
2015-07-20-18 26 42.666	0.26782227 2.9741669 8.027954
2015-07-20-18 26 42.670	0.2642517 3.0848541 7.822052
2015-07-20-18 26 42.675	0.29281616 3.1491241 7.764923
2015-07-20-18 26 42.681	0.36898804 3.161026 7.7220764
2015-07-20-18 26 42.685	0.39517212 3.2003021 7.598297
2015-07-20-18 26 42.691	0.38565063 3.257431 7.5126038
2015-07-20-18 26 42.695	0.27734375 3.2919464 7.4400024
2015-07-20-18 26 42.700	0.24163818 3.321701 7.378113
2015-07-20-18 26 42.705	-0.014251709 3.365738 7.623291
2015-07-20-18 26 42.710	-0.014251709 3.365738 7.623291
2015-07-20-18 26 42.715	-0.3927307 3.4788055 8.200531
2015-07-20-18 26 42.720	-0.49508667 3.475235 8.4219055
2015-07-20-18 26 42.730	-0.6236267 3.5049896 8.651611
2015-07-20-18 26 42.732	-0.74264526 3.416916 8.786102
2015-07-20-18 26 42.736	-0.7950134 3.449051 9.006287
2015-07-20-18 26 42.743	-0.8569031 3.384781 9.113403
2015-07-20-18 26 42.747	-0.86880493 3.4097748 9.169342
2015-07-20-18 26 42.751	-0.88308716 3.4466705 9.302643
