2015-07-03-18 28 45.790	-3.6859741 2.8682404 7.6328125
2015-07-03-18 28 45.796	-3.139679 2.8158722 7.9791565
2015-07-03-18 28 45.801	-2.549347 2.7266083 8.298126
2015-07-03-18 28 45.806	-2.2470398 2.5802155 8.865845
2015-07-03-18 28 45.812	-1.7697754 2.5790253 9.7323
2015-07-03-18 28 45.817	-1.337738 2.699234 10.234558
2015-07-03-18 28 45.821	-1.0949402 2.5921173 10.494019
2015-07-03-18 28 45.826	-1.2020569 2.4826202 10.220276
2015-07-03-18 28 45.831	-1.3782043 2.327896 9.819183
2015-07-03-18 28 45.836	-1.7828674 2.2136383 9.210999
2015-07-03-18 28 45.842	-2.0958862 2.1374664 8.627808
2015-07-03-18 28 45.846	-2.3862915 2.108902 7.987488
2015-07-03-18 28 45.852	-2.6124268 2.038681 7.4269104
2015-07-03-18 28 45.857	-2.781433 2.0529633 7.0805664
2015-07-03-18 28 45.861	-2.8802185 2.012497 6.5604553
2015-07-03-18 28 45.866	-2.8790283 2.0589142 6.180786
2015-07-03-18 28 45.872	-2.812378 2.180313 5.783264
2015-07-03-18 28 45.877	-2.6802673 2.1565094 5.383362
2015-07-03-18 28 45.882	-1.9256897 1.5911713 4.915619
2015-07-03-18 28 45.886	-2.9444885 1.8411102 5.7677917
2015-07-03-18 28 45.894	-3.8180847 2.1267548 5.9213257
2015-07-03-18 28 45.897	-3.499115 2.4671478 5.447632
2015-07-03-18 28 45.901	-3.2563171 2.705185 5.2417297
2015-07-03-18 28 45.907	-2.9575806 2.8182526 5.1810303
2015-07-03-18 28 45.912	-2.6124268 2.7301788 5.453583
2015-07-03-18 28 45.917	-2.1696777 2.6885223 5.7535095
2015-07-03-18 28 45.922	-1.8209534 2.6718597 6.353363
2015-07-03-18 28 45.927	-1.5257874 2.744461 6.860382
2015-07-03-18 28 45.932	-1.8661804 2.398117 8.57901
2015-07-03-18 28 45.937	-2.0518494 2.455246 9.231232
2015-07-03-18 28 45.942	-1.9292603 2.0374908 9.3966675
2015-07-03-18 28 45.947	-1.8459473 1.550705 9.507355
