2015-07-03-18 42 09.172	-2.3351135 1.3912201 8.083893
2015-07-03-18 42 09.176	-2.3029785 1.3067169 8.085083
2015-07-03-18 42 09.182	-2.1815796 1.2710114 8.201721
2015-07-03-18 42 09.189	-2.0518494 1.3019562 8.377869
2015-07-03-18 42 09.192	-1.8590393 1.2412567 8.455231
2015-07-03-18 42 09.197	-1.6507568 1.2614899 8.526642
2015-07-03-18 42 09.202	-1.427002 1.351944 8.599243
2015-07-03-18 42 09.207	-1.2984619 1.4245453 8.674225
2015-07-03-18 42 09.213	-1.112793 1.4554901 8.744446
2015-07-03-18 42 09.217	-0.7628784 1.5090485 8.870605
2015-07-03-18 42 09.223	-0.5081787 1.5399933 9.149109
2015-07-03-18 42 09.228	-0.52960205 1.480484 9.867981
2015-07-03-18 42 09.233	-0.73550415 1.3281403 12.059113
2015-07-03-18 42 09.238	-0.014251709 1.4721527 12.155518
2015-07-03-18 42 09.245	0.60583496 1.4043121 12.533997
2015-07-03-18 42 09.247	0.9259949 1.1603241 13.162415
2015-07-03-18 42 09.253	0.83673096 1.0353546 13.062439
2015-07-03-18 42 09.257	0.5368042 0.9389496 12.5399475
2015-07-03-18 42 09.263	0.20593262 0.7961273 12.231689
2015-07-03-18 42 09.268	-0.24157715 0.58903503 11.769897
2015-07-03-18 42 09.273	-0.5986328 0.48191833 11.217651
2015-07-03-18 42 09.278	-0.7640686 0.47001648 10.614227
2015-07-03-18 42 09.282	-0.90927124 0.42121887 10.034607
2015-07-03-18 42 09.288	-1.0651855 0.2879181 9.609711
2015-07-03-18 42 09.293	-1.1139832 0.23674011 9.260986
2015-07-03-18 42 09.298	-1.2377625 0.29267883 9.172913
2015-07-03-18 42 09.305	-1.1163635 0.5926056 9.087219
2015-07-03-18 42 09.310	-0.99020386 0.8972931 8.971771
2015-07-03-18 42 09.313	-0.8652344 0.9056244 8.912262
2015-07-03-18 42 09.318	-0.82714844 0.79255676 8.780151
2015-07-03-18 42 09.323	-0.75097656 0.6806793 8.743256
2015-07-03-18 42 09.330	-0.567688 0.7628021 8.8194275
2015-07-03-18 42 09.334	-0.567688 0.7628021 8.8194275
2015-07-03-18 42 09.338	-0.44152832 0.9127655 8.9670105
2015-07-03-18 42 09.343	-0.092803955 0.96632385 9.150299
2015-07-03-18 42 09.348	0.6855774 1.1424713 9.424042
2015-07-03-18 42 09.355	1.6924744 1.3674164 10.225037
2015-07-03-18 42 09.358	2.479187 1.3828888 10.917725
2015-07-03-18 42 09.363	2.6600952 1.2829132 11.310486
2015-07-03-18 42 09.368	2.5517883 1.4578705 12.113861
2015-07-03-18 42 09.374	2.549408 1.7458954 12.868439
2015-07-03-18 42 09.378	1.8769531 1.7185211 13.361176
2015-07-03-18 42 09.383	1.5068054 1.4983368 12.62088
2015-07-03-18 42 09.389	1.6746216 1.1543732 12.016266
2015-07-03-18 42 09.394	1.8222046 0.7973175 11.598511
2015-07-03-18 42 09.398	1.6020203 0.28434753 11.073639
2015-07-03-18 42 09.404	1.177124 -0.13935852 10.917725
2015-07-03-18 42 09.409	0.8188782 -0.47261047 10.88559
2015-07-03-18 42 09.414	0.44992065 -0.8510895 11.14743
2015-07-03-18 42 09.419	0.15951538 -1.2414703 11.525909
2015-07-03-18 42 09.424	-0.09994507 -1.5616302 11.923431
2015-07-03-18 42 09.429	-0.53912354 -1.4545135 12.567322
2015-07-03-18 42 09.434	-0.26419067 -1.6996918 12.827972
2015-07-03-18 42 09.439	0.0262146 -1.9377289 12.656586
2015-07-03-18 42 09.444	0.14523315 -1.9520111 12.781555
2015-07-03-18 42 09.449	0.15475464 -1.7984772 12.772034
2015-07-03-18 42 09.462	0.16070557 -1.611618 12.772034
2015-07-03-18 42 09.464	0.18927002 -1.3938141 12.525665
2015-07-03-18 42 09.465	0.21188354 -1.1891022 12.165039
2015-07-03-18 42 09.469	0.37612915 -1.0105743 11.888916
2015-07-03-18 42 09.475	0.57250977 -0.7356415 11.461639
2015-07-03-18 42 09.480	0.6498718 -0.3393097 10.047699
2015-07-03-18 42 09.484	0.6498718 -0.3393097 10.047699
