2015-07-03-18 37 47.931	-0.7081299 2.526657 3.5409546
2015-07-03-18 37 47.936	-0.75930786 2.551651 3.44812
2015-07-03-18 37 47.941	-0.978302 2.519516 3.3981323
2015-07-03-18 37 47.946	-1.3389282 2.3814545 3.5683289
2015-07-03-18 37 47.952	-1.5710144 2.2445831 3.7658997
2015-07-03-18 37 47.956	-1.786438 2.108902 4.076538
2015-07-03-18 37 47.962	-1.716217 1.9529877 4.6228333
2015-07-03-18 37 47.967	-1.6269531 1.7649384 5.4761963
2015-07-03-18 37 47.972	-1.4281921 1.6744843 6.929413
2015-07-03-18 37 47.977	-1.1306458 1.6697235 7.8506165
2015-07-03-18 37 47.981	-1.1151733 1.281723 8.587341
2015-07-03-18 37 47.986	-1.2294312 1.230545 9.312164
2015-07-03-18 37 47.992	-1.2532349 1.4447784 9.628754
2015-07-03-18 37 47.997	-1.2853699 1.5887909 9.672791
2015-07-03-18 37 48.002	-1.407959 1.6185455 9.465698
2015-07-03-18 37 48.007	-1.5650635 1.8565826 9.225281
2015-07-03-18 37 48.012	-1.703125 1.9732208 8.995575
2015-07-03-18 37 48.018	-1.8542786 2.1588898 8.814667
2015-07-03-18 37 48.022	-2.158966 2.2743378 8.650421
2015-07-03-18 37 48.027	-2.4053345 2.4219208 8.457611
2015-07-03-18 37 48.032	-2.5291138 2.5433197 8.19458
2015-07-03-18 37 48.037	-2.5267334 2.5825958 7.970825
2015-07-03-18 37 48.042	-2.652893 2.5564117 7.9981995
2015-07-03-18 37 48.047	-2.7005005 2.3350372 8.490936
2015-07-03-18 37 48.053	-2.729065 1.923233 9.199097
2015-07-03-18 37 48.057	-2.0090027 1.7006683 9.587097
2015-07-03-18 37 48.063	-1.2115784 1.7339935 10.05365
2015-07-03-18 37 48.069	-0.6152954 1.9149017 10.473785
2015-07-03-18 37 48.073	-0.13684082 2.2148285 10.909393
2015-07-03-18 37 48.077	0.102386475 2.3636017 11.389038
2015-07-03-18 37 48.082	0.24520874 2.4969025 11.904388
2015-07-03-18 37 48.087	0.50704956 2.4778595 12.210266
2015-07-03-18 37 48.093	0.7438965 2.5944977 12.651825
2015-07-03-18 37 48.097	0.6105957 2.6266327 13.148132
2015-07-03-18 37 48.103	0.15356445 2.6385345 13.705139
2015-07-03-18 37 48.107	-0.38916016 2.615921 13.877716
2015-07-03-18 37 48.113	-0.8283386 2.4016876 13.740845
2015-07-03-18 37 48.119	-1.1675415 2.1838837 13.415924
2015-07-03-18 37 48.122	-1.5067444 1.9220428 12.760132
2015-07-03-18 37 48.128	-1.831665 1.6518707 12.059113
2015-07-03-18 37 48.133	-2.2518005 1.3959808 11.266449
2015-07-03-18 37 48.138	-2.9183044 1.2757721 10.803467
2015-07-03-18 37 48.143	-3.5931396 1.1222382 10.530914
2015-07-03-18 37 48.148	-4.550049 1.0662994 11.170044
2015-07-03-18 37 48.154	-5.232025 1.0841522 11.362854
2015-07-03-18 37 48.158	-4.8737793 1.2257843 10.82489
2015-07-03-18 37 48.163	-4.159668 1.1865082 10.845123
2015-07-03-18 37 48.170	-3.6752625 1.037735 10.860596
2015-07-03-18 37 48.174	-3.2884521 0.9294281 10.791565
2015-07-03-18 37 48.178	-2.9980469 0.89134216 11.084351
2015-07-03-18 37 48.183	-2.9492493 0.79493713 11.2247925
2015-07-03-18 37 48.188	-3.2325134 0.774704 10.984375
2015-07-03-18 37 48.194	-2.806427 0.95680237 11.46402
2015-07-03-18 37 48.198	-2.3220215 0.9294281 12.086487
2015-07-03-18 37 48.204	-1.7126465 0.9639435 12.55542
2015-07-03-18 37 48.208	-1.4115295 0.8722992 12.964844
2015-07-03-18 37 48.214	-1.3008423 0.8984833 13.462341
2015-07-03-18 37 48.219	-1.2853699 0.81993103 13.655151
2015-07-03-18 37 48.223	-1.2210999 0.723526 13.680145
2015-07-03-18 37 48.228	-1.1246948 0.6068878 13.500427
2015-07-03-18 37 48.234	-1.0758972 0.4116974 13.120758
2015-07-03-18 37 48.238	-1.2520447 0.27601624 12.481628
2015-07-03-18 37 48.244	-1.5757751 0.1474762 12.128143
2015-07-03-18 37 48.249	-1.6376648 0.13319397 11.444977
2015-07-03-18 37 48.254	-1.5852966 0.08320618 10.9748535
2015-07-03-18 37 48.259	-1.5567322 0.03678894 10.63208
2015-07-03-18 37 48.264	-1.4650879 0.11534119 10.079834
2015-07-03-18 37 48.269	-1.3103638 0.048690796 9.562103
2015-07-03-18 37 48.274	-1.1568298 0.037979126 9.494263
2015-07-03-18 37 48.279	-1.0628052 0.12010193 9.213379
2015-07-03-18 37 48.284	-1.1199341 0.26649475 8.699219
2015-07-03-18 37 48.289	-1.3222656 0.3045807 8.376678
2015-07-03-18 37 48.294	-1.440094 0.40693665 8.176727
2015-07-03-18 37 48.299	-1.4436646 0.41645813 7.982727
2015-07-03-18 37 48.304	-1.4555664 0.37599182 7.584015
2015-07-03-18 37 48.309	-1.3877258 0.4593048 7.392395
2015-07-03-18 37 48.315	-1.2960815 0.53904724 7.1722107
2015-07-03-18 37 48.320	-1.4031982 0.61997986 6.9544067
2015-07-03-18 37 48.324	-1.5269775 0.60331726 6.6330566
2015-07-03-18 37 48.329	-1.7792969 0.46525574 6.1629333
2015-07-03-18 37 48.335	-1.9506836 0.5033417 5.802307
2015-07-03-18 37 48.339	-2.1672974 0.5937958 5.4916687
2015-07-03-18 37 48.344	-2.1732483 0.74256897 5.2084045
2015-07-03-18 37 48.349	-2.0030518 0.84135437 5.020355
2015-07-03-18 37 48.355	-1.9387817 0.9639435 4.9703674
2015-07-03-18 37 48.359	-1.8935547 1.1139069 5.0536804
2015-07-03-18 37 48.365	-1.5924377 1.2400665 5.2322083
2015-07-03-18 37 48.370	-1.4341431 1.332901 5.6130676
2015-07-03-18 37 48.375	-1.427002 1.3876495 6.065338
2015-07-03-18 37 48.379	-1.5186462 1.4840546 6.6973267
2015-07-03-18 37 48.385	-1.4174805 1.5149994 7.205536
2015-07-03-18 37 48.390	-1.2377625 1.5804596 7.6649475
2015-07-03-18 37 48.395	-1.0580444 1.493576 8.008911
2015-07-03-18 37 48.400	-1.0901794 1.448349 8.245758
2015-07-03-18 37 48.405	-1.1568298 1.3936005 8.350494
2015-07-03-18 37 48.410	-1.2651367 1.3769379 8.392151
2015-07-03-18 37 48.415	-1.3817749 1.5471344 8.336212
2015-07-03-18 37 48.420	-1.3901062 1.6066437 8.007721
2015-07-03-18 37 48.425	-1.3294067 1.6768646 7.8065796
2015-07-03-18 37 48.430	-1.2627563 1.6387787 7.5185547
2015-07-03-18 37 48.435	-1.1984863 1.595932 7.2221985
2015-07-03-18 37 48.440	-1.2460938 1.5269012 7.2948
2015-07-03-18 37 48.445	-1.2758484 1.4566803 7.55188
2015-07-03-18 37 48.450	-1.3615417 1.4066925 7.9922485
2015-07-03-18 37 48.456	-1.2948914 1.3400421 8.426666
2015-07-03-18 37 48.460	-1.1687317 1.2662506 9.065796
2015-07-03-18 37 48.465	-0.9961548 1.2483978 9.598999
2015-07-03-18 37 48.472	-0.89141846 1.082962 10.392853
2015-07-03-18 37 48.476	-0.8378601 1.0579681 10.599945
2015-07-03-18 37 48.480	-0.8378601 1.0579681 10.599945
2015-07-03-18 37 48.485	-0.55578613 1.0484467 10.571381
2015-07-03-18 37 48.490	-0.3772583 1.115097 10.597565
2015-07-03-18 37 48.496	-0.14160156 1.0924835 10.392853
2015-07-03-18 37 48.500	0.054779053 1.172226 10.426178
2015-07-03-18 37 48.505	0.21069336 1.3245697 10.618988
2015-07-03-18 37 48.510	0.4951477 1.6804352 10.849884
2015-07-03-18 37 48.516	0.5130005 1.8482513 11.103394
2015-07-03-18 37 48.520	0.7105713 1.8661041 11.235504
2015-07-03-18 37 48.526	1.035492 1.8887177 11.296204
2015-07-03-18 37 48.531	1.1854553 1.7101898 11.418793
2015-07-03-18 37 48.536	0.9712219 1.4721527 11.712769
2015-07-03-18 37 48.541	0.7093811 1.2186432 11.928192
2015-07-03-18 37 48.546	0.4630127 1.0853424 12.342377
2015-07-03-18 37 48.551	0.2904358 0.9044342 12.964844
2015-07-03-18 37 48.556	0.102386475 0.6509247 13.449249
2015-07-03-18 37 48.561	-0.105895996 0.3950348 14.118134
2015-07-03-18 37 48.566	0.016693115 0.29386902 14.585876
2015-07-03-18 37 48.571	0.27139282 0.5081024 14.852478
2015-07-03-18 37 48.576	0.6927185 0.7735138 14.656097
2015-07-03-18 37 48.581	1.2235413 1.1734161 14.170502
2015-07-03-18 37 48.586	1.8067322 1.6185455 13.457581
2015-07-03-18 37 48.591	2.2185364 2.0684357 12.499481
2015-07-03-18 37 48.597	2.460144 2.385025 11.39975
2015-07-03-18 37 48.601	2.4958496 2.6063995 10.591614
2015-07-03-18 37 48.606	2.4577637 2.5659332 10.11792
2015-07-03-18 37 48.611	2.274475 2.345749 10.126251
2015-07-03-18 37 48.617	2.1042786 1.9149017 10.259552
2015-07-03-18 37 48.622	2.0054932 1.3186188 10.673737
2015-07-03-18 37 48.627	1.4949036 0.7294769 10.557098
2015-07-03-18 37 48.632	1.247345 0.1879425 10.582092
2015-07-03-18 37 48.637	1.1366577 -0.25956726 10.814178
2015-07-03-18 37 48.642	1.2913818 -0.62257385 10.848694
2015-07-03-18 37 48.647	1.4758606 -0.7749176 10.798706
2015-07-03-18 37 48.652	1.4984741 -0.809433 10.853455
2015-07-03-18 37 48.657	1.5508423 -0.7737274 10.809418
2015-07-03-18 37 48.661	1.703186 -0.6868439 10.614227
2015-07-03-18 37 48.667	1.8281555 -0.4380951 10.514252
2015-07-03-18 37 48.672	2.0340576 -0.01676941 10.297638
2015-07-03-18 37 48.677	2.2625732 0.1724701 9.760864
2015-07-03-18 37 48.682	2.5744019 0.32362366 9.207428
2015-07-03-18 37 48.687	2.8243408 0.41407776 8.740875
2015-07-03-18 37 48.692	2.9885864 0.47477722 8.351685
2015-07-03-18 37 48.697	2.9183655 0.37242126 8.188629
2015-07-03-18 37 48.702	2.4422913 0.23554993 8.25528
2015-07-03-18 37 48.707	1.9566956 0.19746399 8.238617
2015-07-03-18 37 48.712	1.5187073 0.13438416 8.476654
2015-07-03-18 37 48.717	1.2973328 0.13676453 8.701599
2015-07-03-18 37 48.722	1.3128052 0.0034637451 8.946777
2015-07-03-18 37 48.727	1.2556763 -0.01676941 9.164581
2015-07-03-18 37 48.732	1.241394 0.0046539307 9.258606
2015-07-03-18 37 48.738	1.0961914 0.052261353 9.306213
2015-07-03-18 37 48.742	0.88552856 0.12962341 9.194336
2015-07-03-18 37 48.747	0.78674316 0.21174622 9.034851
2015-07-03-18 37 48.752	0.64868164 0.29862976 8.758728
2015-07-03-18 37 48.758	0.48086548 0.39741516 8.727783
2015-07-03-18 37 48.763	0.42016602 0.4938202 8.501648
2015-07-03-18 37 48.767	0.23925781 0.66282654 8.124359
2015-07-03-18 37 48.774	0.18093872 0.8044586 7.688751
2015-07-03-18 37 48.778	0.19641113 1.0163116 7.2293396
2015-07-03-18 37 48.782	0.2487793 1.2412567 6.7104187
2015-07-03-18 37 48.787	0.21069336 1.435257 6.2474365
2015-07-03-18 37 48.792	0.1821289 1.7470856 5.9010925
2015-07-03-18 37 48.798	0.17141724 1.9410858 5.5035706
2015-07-03-18 37 48.804	0.21069336 2.0482025 5.238159
2015-07-03-18 37 48.809	0.13809204 1.9994049 4.9834595
2015-07-03-18 37 48.814	0.1583252 1.8542023 5.1108093
2015-07-03-18 37 48.820	0.26663208 1.7732697 5.4059753
2015-07-03-18 37 48.828	0.18927002 1.7851715 5.595215
2015-07-03-18 37 48.829	0.06072998 1.9065704 5.672577
2015-07-03-18 37 48.833	-0.10827637 2.0148773 5.3690796
2015-07-03-18 37 48.838	-0.14993286 2.0981903 5.140564
2015-07-03-18 37 48.843	-0.054718018 2.2398224 4.998932
2015-07-03-18 37 48.848	0.0107421875 2.3695526 5.0417786
2015-07-03-18 37 48.853	0.115478516 2.5492706 5.0989075
2015-07-03-18 37 48.858	0.17617798 2.7325592 5.172699
2015-07-03-18 37 48.863	0.3142395 2.8837128 5.4250183
2015-07-03-18 37 48.868	0.40350342 2.9420319 5.6428223
2015-07-03-18 37 48.873	0.49157715 2.949173 6.007019
2015-07-03-18 37 48.879	0.4142151 2.924179 6.6390076
2015-07-03-18 37 48.883	0.40826416 2.8813324 7.513794
2015-07-03-18 37 48.888	0.43563843 2.8860931 8.430237
2015-07-03-18 37 48.893	0.54989624 2.8884735 9.334778
2015-07-03-18 37 48.899	0.59869385 3.0027313 9.895355
2015-07-03-18 37 48.903	0.6177368 3.064621 10.511871
2015-07-03-18 37 48.908	0.7010498 2.955124 11.020081
2015-07-03-18 37 48.913	0.71533203 2.8563385 11.455688
2015-07-03-18 37 48.919	0.7010498 2.7218475 11.902008
2015-07-03-18 37 48.925	0.59750366 2.5468903 12.359039
2015-07-03-18 37 48.928	0.38208008 2.4028778 12.726807
2015-07-03-18 37 48.933	0.20355225 2.2100677 13.038635
2015-07-03-18 37 48.939	0.04168701 2.025589 13.113617
2015-07-03-18 37 48.943	-0.06542969 1.9208527 13.00412
2015-07-03-18 37 48.949	-0.16540527 1.813736 12.817261
2015-07-03-18 37 48.954	-0.221344 1.8244476 12.522095
2015-07-03-18 37 48.959	-0.33441162 1.7982635 12.136475
2015-07-03-18 37 48.964	-0.3356018 1.781601 11.85321
2015-07-03-18 37 48.969	-0.3451233 1.8732452 11.692535
2015-07-03-18 37 48.974	-0.37249756 1.8934784 11.623505
2015-07-03-18 37 48.979	-0.3617859 1.9791718 11.712769
2015-07-03-18 37 48.984	-0.4510498 2.03273 11.828217
2015-07-03-18 37 48.989	-0.5343628 2.0684357 12.047211
2015-07-03-18 37 48.994	-0.6843262 2.089859 12.163849
2015-07-03-18 37 48.999	-0.99020386 2.154129 12.080536
2015-07-03-18 37 49.004	-1.112793 2.1612701 11.988892
2015-07-03-18 37 49.009	-1.459137 2.180313 11.984131
2015-07-03-18 37 49.014	-1.7328796 2.218399 11.661591
2015-07-03-18 37 49.020	-1.8923645 2.346939 11.347382
2015-07-03-18 37 49.024	-2.0030518 2.4576263 10.899872
2015-07-03-18 37 49.029	-2.1613464 2.5314178 10.345245
2015-07-03-18 37 49.034	-2.427948 2.602829 9.953674
2015-07-03-18 37 49.040	-2.613617 2.519516 9.765625
2015-07-03-18 37 49.044	-2.664795 2.4457245 9.664459
2015-07-03-18 37 49.049	-2.63385 2.1886444 9.787048
2015-07-03-18 37 49.054	-2.4124756 1.8553925 10.014374
2015-07-03-18 37 49.060	-2.229187 1.5899811 10.3654785
2015-07-03-18 37 49.064	-1.8804626 1.3019562 10.9105835
2015-07-03-18 37 49.070	-1.3472595 1.1186676 11.320007
2015-07-03-18 37 49.077	-0.138031 0.48191833 12.717285
2015-07-03-18 37 49.080	-0.138031 0.48191833 12.717285
2015-07-03-18 37 49.084	0.19641113 0.11177063 13.695618
2015-07-03-18 37 49.090	0.4451599 -0.33454895 14.86438
2015-07-03-18 37 49.095	0.5606079 -0.674942 15.712982
2015-07-03-18 37 49.100	0.51776123 -1.1069794 16.231903
2015-07-03-18 37 49.105	0.49395752 -1.4545135 16.073608
2015-07-03-18 37 49.110	0.31185913 -1.6663666 15.302368
2015-07-03-18 37 49.115	0.1666565 -1.7127838 14.22168
2015-07-03-18 37 49.121	0.0047912598 -1.5711517 12.999359
2015-07-03-18 37 49.125	-0.030914307 -1.2783661 11.837738
