2015-06-26-11 34 18.378	1.2580566 1.8922882 8.311218
2015-06-26-11 34 18.385	1.5710754 1.845871 7.886322
2015-06-26-11 34 18.388	1.6377258 1.7899323 7.412628
2015-06-26-11 34 18.394	1.561554 1.7732697 7.021057
2015-06-26-11 34 18.398	1.4104004 1.8149261 6.917511
2015-06-26-11 34 18.403	1.3520813 1.8220673 6.794922
2015-06-26-11 34 18.410	1.2354431 1.762558 6.6842346
2015-06-26-11 34 18.414	1.0783386 1.7220917 6.617584
2015-06-26-11 34 18.421	0.9914551 1.614975 6.8437195
2015-06-26-11 34 18.424	0.86172485 1.5138092 7.2483826
2015-06-26-11 34 18.429	0.6950989 1.5983124 7.604248
2015-06-26-11 34 18.435	0.54870605 1.6078339 8.161255
2015-06-26-11 34 18.439	0.26187134 1.6590118 8.509979
2015-06-26-11 34 18.444	-0.055908203 1.7423248 8.628998
2015-06-26-11 34 18.449	-0.47128296 1.7875519 8.807526
2015-06-26-11 34 18.454	-0.6010132 1.8601532 8.913452
2015-06-26-11 34 18.459	-0.84262085 1.8565826 8.993195
2015-06-26-11 34 18.465	-1.1377869 1.9018097 9.1145935
2015-06-26-11 34 18.470	-1.2817993 2.0101166 9.169342
2015-06-26-11 34 18.474	-1.2901306 1.9886932 9.144348
2015-06-26-11 34 18.479	-1.273468 2.0482025 8.892029
2015-06-26-11 34 18.484	-1.1627808 2.1053314 8.614716
2015-06-26-11 34 18.489	-0.95092773 2.0803375 8.415955
2015-06-26-11 34 18.495	-0.67718506 2.0779572 8.142212
2015-06-26-11 34 18.499	-0.3439331 2.1374664 8.00296
2015-06-26-11 34 18.504	-0.06304932 2.1374664 7.898224
2015-06-26-11 34 18.509	0.11071777 2.146988 7.8970337
2015-06-26-11 34 18.515	0.25949097 2.1065216 8.026764
2015-06-26-11 34 18.519	0.42016602 2.0970001 8.281464
2015-06-26-11 34 18.524	0.52490234 2.089859 8.843231
2015-06-26-11 34 18.529	0.73794556 2.0720062 9.47641
2015-06-26-11 34 18.535	0.9712219 2.0232086 10.230988
2015-06-26-11 34 18.539	1.2640076 1.8708649 11.086731
2015-06-26-11 34 18.545	1.4925232 1.7339935 11.742523
2015-06-26-11 34 18.550	1.6210632 1.5483246 12.154327
2015-06-26-11 34 18.555	1.7079468 1.4733429 12.445923
2015-06-26-11 34 18.560	1.7853088 1.4055023 12.5911255
2015-06-26-11 34 18.565	1.9186096 1.4423981 12.464966
2015-06-26-11 34 18.572	1.6460571 1.7125702 12.369751
2015-06-26-11 34 18.576	1.5817871 1.6697235 12.226929
2015-06-26-11 34 18.580	1.4246826 1.634018 11.934143
2015-06-26-11 34 18.585	1.0973816 1.845871 11.261688
2015-06-26-11 34 18.597	0.77127075 2.0886688 10.664215
2015-06-26-11 34 18.598	0.4534912 2.2267303 10.321442
2015-06-26-11 34 18.603	-0.14398193 2.2445831 10.067932
2015-06-26-11 34 18.605	-0.6164856 2.2088776 10.022705
2015-06-26-11 34 18.611	-0.82476807 2.1815033 9.891785
2015-06-26-11 34 18.617	-0.72717285 2.1648407 9.878693
2015-06-26-11 34 18.621	-0.4343872 2.1505585 9.98819
2015-06-26-11 34 18.626	-0.095184326 2.0089264 10.191711
2015-06-26-11 34 18.630	0.27853394 1.9006195 10.557098
2015-06-26-11 34 18.636	0.66296387 1.7220917 11.003418
2015-06-26-11 34 18.642	0.9628906 1.3769379 11.472351
2015-06-26-11 34 18.645	1.0688171 1.0948639 11.885345
2015-06-26-11 34 18.650	1.1890259 0.87586975 12.241211
2015-06-26-11 34 18.656	1.2592468 0.7247162 12.5078125
2015-06-26-11 34 18.660	1.311615 0.5497589 12.703003
2015-06-26-11 34 18.665	1.2723389 0.3533783 12.911285
2015-06-26-11 34 18.670	1.2770996 0.18556213 13.162415
2015-06-26-11 34 18.676	1.3604126 0.0974884 13.468292
2015-06-26-11 34 18.680	1.2663879 0.035598755 13.715851
2015-06-26-11 34 18.685	1.2556763 0.021316528 13.77536
2015-06-26-11 34 18.690	1.1652222 0.037979126 13.715851
2015-06-26-11 34 18.696	0.7831726 0.09629822 13.540894
2015-06-26-11 34 18.700	0.34518433 0.229599 13.1814575
2015-06-26-11 34 18.705	-0.0892334 0.3867035 12.81369
2015-06-26-11 34 18.710	-0.41653442 0.5771332 12.270966
2015-06-26-11 34 18.716	-0.74383545 0.7151947 11.729431
2015-06-26-11 34 18.722	-1.0592346 0.9282379 11.386658
2015-06-26-11 34 18.726	-1.1937256 1.0710602 10.676117
2015-06-26-11 34 18.731	-1.6626587 1.1091461 10.036987
2015-06-26-11 34 18.736	-1.7400208 1.2757721 9.34787
2015-06-26-11 34 18.741	-1.7638245 1.2614899 8.721832
2015-06-26-11 34 18.746	-1.7269287 1.2888641 7.9851074
2015-06-26-11 34 18.751	-1.5626831 1.1746063 7.566162
2015-06-26-11 34 18.756	-1.407959 0.9936981 7.4519043
2015-06-26-11 34 18.761	-1.2710876 0.806839 7.848236
2015-06-26-11 34 18.766	-1.3912964 0.511673 8.658752
2015-06-26-11 34 18.771	-1.190155 0.35099792 9.265747
2015-06-26-11 34 18.777	-1.1008911 0.23435974 10.047699
2015-06-26-11 34 18.781	-0.9437866 0.14985657 10.774902
2015-06-26-11 34 18.786	-0.70932007 0.1391449 11.415222
2015-06-26-11 34 18.791	-0.33917236 0.110580444 11.738953
2015-06-26-11 34 18.796	-0.05947876 0.10462952 11.734192
2015-06-26-11 34 18.801	0.2821045 0.17485046 11.303345
2015-06-26-11 34 18.806	0.5141907 0.24745178 10.740387
2015-06-26-11 34 18.811	0.6355896 0.28434753 10.077454
2015-06-26-11 34 18.817	0.5463257 0.26054382 9.378815
