2015-07-03-23 52 59.021	-0.4605713 1.4721527 7.751831
2015-07-03-23 52 59.029	-0.30703735 1.5245209 7.1638794
2015-07-03-23 52 59.033	-0.12731934 1.6125946 6.5164185
2015-07-03-23 52 59.038	-0.04043579 1.692337 5.9844055
2015-07-03-23 52 59.043	-0.06185913 1.7768402 5.4512024
2015-07-03-23 52 59.048	0.011932373 1.8661041 4.9132385
2015-07-03-23 52 59.053	0.007171631 1.9529877 4.562134
2015-07-03-23 52 59.058	-0.013061523 2.063675 4.2705383
2015-07-03-23 52 59.063	0.009552002 2.154129 4.1931763
2015-07-03-23 52 59.070	-0.09399414 2.2017365 4.0146484
2015-07-03-23 52 59.075	-0.221344 2.2790985 4.050354
2015-07-03-23 52 59.078	-0.31536865 2.333847 4.1943665
2015-07-03-23 52 59.083	-0.3439331 2.4504852 4.331238
2015-07-03-23 52 59.090	-0.34155273 2.5504608 4.3681335
2015-07-03-23 52 59.093	-0.42129517 2.6242523 4.569275
2015-07-03-23 52 59.098	-0.43200684 2.629013 4.6692505
2015-07-03-23 52 59.103	-0.4677124 2.6135406 4.840637
2015-07-03-23 52 59.109	-0.47485352 2.5421295 4.928711
2015-07-03-23 52 59.113	-0.4260559 2.6016388 5.1774597
2015-07-03-23 52 59.119	-0.34155273 2.5373688 5.396454
2015-07-03-23 52 59.123	-0.3784485 2.449295 5.538086
2015-07-03-23 52 59.129	-0.3284607 2.4469147 5.8891907
2015-07-03-23 52 59.133	-0.27252197 2.3409882 6.289093
2015-07-03-23 52 59.138	-0.29037476 2.3516998 6.5914
2015-07-03-23 52 59.143	-0.2939453 2.3552704 6.8818054
2015-07-03-23 52 59.149	-0.30108643 2.3433685 7.1757813
2015-07-03-23 52 59.154	-0.24752808 2.3576508 7.3888245
2015-07-03-23 52 59.158	-0.34631348 2.2993317 7.673279
2015-07-03-23 52 59.163	-0.4510498 2.2779083 8.076752
2015-07-03-23 52 59.169	-0.47366333 2.2338715 8.377869
2015-07-03-23 52 59.174	-0.46414185 2.243393 8.570679
2015-07-03-23 52 59.181	-0.45700073 2.1696014 8.83847
2015-07-03-23 52 59.188	-0.37368774 2.1779327 9.138397
2015-07-03-23 52 59.190	-0.37368774 2.1779327 9.138397
2015-07-03-23 52 59.196	-0.3534546 2.2100677 9.200287
2015-07-03-23 52 59.199	-0.2784729 2.2541046 9.205048
2015-07-03-23 52 59.206	-0.18325806 2.218399 9.122925
2015-07-03-23 52 59.209	-0.1546936 2.1624603 9.009857
2015-07-03-23 52 59.214	-0.17492676 2.1315155 9.208618
2015-07-03-23 52 59.219	-0.2368164 2.064865 9.5383
2015-07-03-23 52 59.224	-0.2296753 1.9196625 10.026276
2015-07-03-23 52 59.230	-0.23086548 1.8494415 10.739197
2015-07-03-23 52 59.234	-0.114227295 1.7542267 11.350952
2015-07-03-23 52 59.239	0.02859497 1.692337 12.000793
2015-07-03-23 52 59.244	0.11428833 1.6554413 12.610168
2015-07-03-23 52 59.249	0.14523315 1.5578461 13.008881
2015-07-03-23 52 59.254	0.1749878 1.4745331 13.39212
2015-07-03-23 52 59.259	0.18807983 1.480484 13.715851
2015-07-03-23 52 59.264	0.2987671 1.4757233 14.036011
2015-07-03-23 52 59.270	0.32733154 1.4495392 14.320465
2015-07-03-23 52 59.274	0.48324585 1.4626312 14.426392
2015-07-03-23 52 59.279	0.618927 1.5435638 14.476379
2015-07-03-23 52 59.284	0.78674316 1.5590363 14.168121
2015-07-03-23 52 59.290	0.9390869 1.5269012 13.794403
2015-07-03-23 52 59.294	1.093811 1.5804596 13.244537
2015-07-03-23 52 59.299	1.2687683 1.6590118 12.666107
2015-07-03-23 52 59.305	1.4472961 1.7792206 12.082916
2015-07-03-23 52 59.310	1.671051 1.8708649 11.461639
2015-07-03-23 52 59.314	1.9090881 1.9065704 10.848694
2015-07-03-23 52 59.320	1.9793091 1.9577484 10.401184
2015-07-03-23 52 59.324	1.9995422 2.0184479 9.979858
2015-07-03-23 52 59.330	1.888855 2.1529388 9.73111
2015-07-03-23 52 59.336	1.4342041 2.2267303 9.54187
2015-07-03-23 52 59.340	1.4342041 2.2267303 9.54187
2015-07-03-23 52 59.345	1.2033081 2.0850983 9.80014
2015-07-03-23 52 59.350	1.0212097 1.9910736 10.278595
2015-07-03-23 52 59.355	0.89385986 1.8768158 11.045074
2015-07-03-23 52 59.360	0.79626465 1.7649384 11.843689
2015-07-03-23 52 59.365	0.6855774 1.5685577 12.679199
2015-07-03-23 52 59.370	0.35351563 1.429306 13.364746
2015-07-03-23 52 59.375	0.16070557 1.345993 14.1562195
2015-07-03-23 52 59.381	0.0036010742 1.2222137 14.854858
2015-07-03-23 52 59.386	-0.33203125 0.9770355 15.402344
2015-07-03-23 52 59.391	-0.33203125 0.9770355 15.402344
2015-07-03-23 52 59.395	-0.50460815 0.8473053 15.086945
2015-07-03-23 52 59.400	-0.6057739 0.87705994 14.556122
2015-07-03-23 52 59.405	-0.6902771 0.87705994 13.750366
2015-07-03-23 52 59.411	-0.7973938 1.0044098 12.792267
2015-07-03-23 52 59.415	-1.0556641 1.082962 11.951996
2015-07-03-23 52 59.420	-1.0068665 1.0853424 11.133148
2015-07-03-23 52 59.425	-0.88427734 1.1924591 9.385956
2015-07-03-23 52 59.431	-0.997345 1.2900543 8.731354
2015-07-03-23 52 59.435	-1.1330261 1.365036 8.096985
2015-07-03-23 52 59.440	-1.1151733 1.4209747 7.7161255
2015-07-03-23 52 59.446	-1.0842285 1.4626312 7.3876343
2015-07-03-23 52 59.451	-1.0544739 1.5697479 7.2174377
2015-07-03-23 52 59.456	-0.95687866 1.5911713 7.0686646
2015-07-03-23 52 59.461	-0.7390747 1.6625824 6.996063
2015-07-03-23 52 59.466	-0.52841187 1.6494904 6.841339
2015-07-03-23 52 59.471	-0.2951355 1.6613922 6.7235107
2015-07-03-23 52 59.477	-0.079711914 1.6542511 6.583069
2015-07-03-23 52 59.481	0.067871094 1.6518707 6.4283447
2015-07-03-23 52 59.488	0.13095093 1.7447052 6.3247986
2015-07-03-23 52 59.492	0.25234985 1.6709137 6.2474365
2015-07-03-23 52 59.496	0.21188354 1.6578217 6.251007
2015-07-03-23 52 59.501	0.2237854 1.692337 6.180786
2015-07-03-23 52 59.506	0.27853394 1.6851959 6.153412
2015-07-03-23 52 59.511	0.29281616 1.6816254 5.995117
2015-07-03-23 52 59.516	0.240448 1.6804352 5.8832397
2015-07-03-23 52 59.521	0.27496338 1.6875763 5.88443
2015-07-03-23 52 59.526	0.2321167 1.692337 5.8296814
2015-07-03-23 52 59.532	0.14285278 1.6530609 5.8308716
2015-07-03-23 52 59.536	0.12261963 1.6768646 5.88562
2015-07-03-23 52 59.541	-0.04043579 1.6804352 6.032013
2015-07-03-23 52 59.546	-0.13922119 1.6863861 6.2355347
2015-07-03-23 52 59.551	-0.18206787 1.749466 6.4580994
2015-07-03-23 52 59.556	-0.26776123 1.7530365 6.6187744
2015-07-03-23 52 59.561	-0.27252197 1.7268524 6.8437195
2015-07-03-23 52 59.566	-0.36535645 1.7292328 7.091278
2015-07-03-23 52 59.572	-0.43676758 1.6244965 7.3888245
2015-07-03-23 52 59.576	-0.44628906 1.5864105 7.7161255
2015-07-03-23 52 59.581	-0.42010498 1.5947418 8.2421875
2015-07-03-23 52 59.587	-0.368927 1.5876007 8.5885315
2015-07-03-23 52 59.592	-0.2701416 1.5269012 8.830139
2015-07-03-23 52 59.597	-0.20230103 1.4792938 9.013428
2015-07-03-23 52 59.601	-0.058288574 1.3745575 9.22171
2015-07-03-23 52 59.606	-0.07019043 1.2710114 9.384766
2015-07-03-23 52 59.612	-0.014251709 1.2852936 9.401428
2015-07-03-23 52 59.616	-0.022583008 1.3162384 9.623993
2015-07-03-23 52 59.622	0.059539795 1.313858 9.628754
2015-07-03-23 52 59.627	-0.04638672 1.3245697 9.588287
2015-07-03-23 52 59.632	-0.071380615 1.4150238 9.562103
2015-07-03-23 52 59.638	-0.10232544 1.4709625 9.459747
2015-07-03-23 52 59.642	-0.19277954 1.5197601 9.266937
2015-07-03-23 52 59.647	-0.23086548 1.5626068 9.095551
2015-07-03-23 52 59.652	-0.26895142 1.467392 8.806335
2015-07-03-23 52 59.657	-0.5177002 1.3281403 8.662323
2015-07-03-23 52 59.662	-0.8485718 1.1674652 8.713501
2015-07-03-23 52 59.667	-1.1746826 1.0865326 8.8349
2015-07-03-23 52 59.673	-1.504364 1.1555634 9.246704
2015-07-03-23 52 59.677	-1.8388062 1.1496124 9.563293
2015-07-03-23 52 59.683	-2.1089783 1.0639191 10.029846
2015-07-03-23 52 59.688	-2.3886719 1.0103607 10.399994
2015-07-03-23 52 59.692	-2.607666 0.94847107 10.773712
2015-07-03-23 52 59.697	-2.7516785 0.8961029 11.286682
2015-07-03-23 52 59.702	-2.581482 0.84135437 11.71991
2015-07-03-23 52 59.710	-2.3291626 0.67829895 12.397125
2015-07-03-23 52 59.713	-2.0804138 0.5902252 12.914856
2015-07-03-23 52 59.717	-1.7709656 0.5747528 13.13385
2015-07-03-23 52 59.722	-1.60672 0.39979553 13.419495
2015-07-03-23 52 59.727	-1.2306213 0.28434753 13.151703
2015-07-03-23 52 59.733	-0.8937988 0.20579529 13.0017395
2015-07-03-23 52 59.737	-0.80929565 0.2795868 12.731567
