2015-07-03-23 51 27.395	-1.953064 2.0946198 8.840851
2015-07-03-23 51 27.400	-1.9780579 2.1327057 8.849182
2015-07-03-23 51 27.405	-1.8364258 2.0672455 8.884888
2015-07-03-23 51 27.410	-1.6257629 2.0553436 8.852753
2015-07-03-23 51 27.415	-1.6757507 2.0482025 8.852753
2015-07-03-23 51 27.420	-1.703125 2.0017853 8.856323
2015-07-03-23 51 27.425	-1.888794 1.9018097 8.850372
2015-07-03-23 51 27.430	-2.0792236 1.8030243 9.019379
2015-07-03-23 51 27.435	-2.3601074 1.7506561 9.122925
2015-07-03-23 51 27.440	-2.7707214 1.6613922 9.233612
2015-07-03-23 51 27.445	-3.0028076 1.628067 9.619232
2015-07-03-23 51 27.450	-3.2777405 1.6268768 10.17981
2015-07-03-23 51 27.456	-3.5026855 1.5673676 10.784424
2015-07-03-23 51 27.460	-3.441986 1.4769135 11.555664
2015-07-03-23 51 27.465	-3.255127 1.3364716 12.138855
2015-07-03-23 51 27.470	-2.9373474 1.3852692 12.911285
2015-07-03-23 51 27.476	-2.3553467 1.3055267 13.531372
2015-07-03-23 51 27.481	-2.0220947 1.2376862 13.7777405
2015-07-03-23 51 27.486	-1.7852478 1.1603241 13.699188
2015-07-03-23 51 27.491	-1.5793457 1.0865326 13.369507
2015-07-03-23 51 27.496	-1.3413086 1.0734406 13.013641
2015-07-03-23 51 27.501	-1.1330261 1.0520172 12.68158
2015-07-03-23 51 27.506	-0.8545227 1.056778 12.466156
2015-07-03-23 51 27.511	-0.7331238 1.0817719 12.121002
2015-07-03-23 51 27.516	-0.86047363 1.0163116 11.950806
2015-07-03-23 51 27.521	-1.0699463 0.9853668 11.806793
2015-07-03-23 51 27.527	-1.3710632 0.97346497 11.9817505
2015-07-03-23 51 27.531	-1.5614929 1.0127411 12.197174
2015-07-03-23 51 27.536	-1.6686096 0.986557 12.442352
2015-07-03-23 51 27.541	-1.6210022 0.90800476 12.777985
2015-07-03-23 51 27.546	-1.5841064 0.7259064 13.06958
2015-07-03-23 51 27.551	-1.5067444 0.49739075 13.571838
2015-07-03-23 51 27.556	-1.4198608 0.34147644 14.149078
2015-07-03-23 51 27.561	-1.1556396 0.059402466 14.632294
2015-07-03-23 51 27.566	-0.94259644 0.123672485 15.048859
2015-07-03-23 51 27.571	-0.90689087 0.25697327 15.646332
2015-07-03-23 51 27.577	-0.78430176 0.10939026 15.8688965
2015-07-03-23 51 27.581	-0.8937988 -0.08580017 15.8927
2015-07-03-23 51 27.586	-0.93307495 0.0046539307 15.411865
2015-07-03-23 51 27.591	-0.7747803 0.21412659 14.952454
2015-07-03-23 51 27.597	-1.0830383 0.29743958 14.402588
2015-07-03-23 51 27.601	-1.209198 0.31529236 13.528992
2015-07-03-23 51 27.606	-1.2330017 0.44502258 12.766083
2015-07-03-23 51 27.611	-1.3020325 0.5283356 11.903198
2015-07-03-23 51 27.617	-1.4686584 0.62831116 10.95105
2015-07-03-23 51 27.621	-1.5864868 0.7401886 10.078644
2015-07-03-23 51 27.626	-1.5650635 0.8651581 9.260986
2015-07-03-23 51 27.633	-1.6436157 1.0543976 8.544495
2015-07-03-23 51 27.637	-1.6162415 1.1817474 7.9993896
2015-07-03-23 51 27.641	-1.5222168 1.2472076 7.4804688
2015-07-03-23 51 27.646	-1.2960815 1.2745819 7.1138916
2015-07-03-23 51 27.651	-0.95092773 1.2864838 6.8044434
2015-07-03-23 51 27.657	-0.5581665 1.287674 6.65567
2015-07-03-23 51 27.661	-0.3784485 1.2781525 6.4592896
2015-07-03-23 51 27.667	-0.022583008 1.19841 6.4580994
2015-07-03-23 51 27.672	0.15475464 1.0817719 6.325989
2015-07-03-23 51 27.678	0.3154297 1.0734406 6.339081
2015-07-03-23 51 27.682	0.5130005 1.0960541 6.3355103
2015-07-03-23 51 27.687	0.6105957 1.1829376 6.327179
2015-07-03-23 51 27.693	0.57250977 1.2793427 6.3176575
2015-07-03-23 51 27.697	0.5368042 1.2888641 6.4604797
2015-07-03-23 51 27.702	0.5368042 1.4197845 6.404541
2015-07-03-23 51 27.707	0.49990845 1.4245453 6.379547
2015-07-03-23 51 27.712	0.5606079 1.5054779 6.173645
2015-07-03-23 51 27.717	0.53204346 1.6078339 5.94751
2015-07-03-23 51 27.722	0.48919678 1.6899567 5.729706
2015-07-03-23 51 27.731	0.5046692 1.7554169 5.332184
2015-07-03-23 51 27.733	0.5534668 1.8208771 5.140564
