2015-07-08-15 31 28.045	0.5784607 1.9601288 7.059143
2015-07-08-15 31 28.052	0.47372437 2.0422516 7.48999
2015-07-08-15 31 28.056	0.4058838 2.0160675 7.6589966
2015-07-08-15 31 28.062	0.37731934 2.050583 7.776825
2015-07-08-15 31 28.068	0.3975525 2.070816 7.9136963
2015-07-08-15 31 28.073	0.39279175 2.135086 8.079132
2015-07-08-15 31 28.076	0.42611694 2.1017609 8.148163
2015-07-08-15 31 28.081	0.44873047 2.1434174 8.296936
2015-07-08-15 31 28.088	0.45825195 2.148178 8.402863
2015-07-08-15 31 28.091	0.48324585 2.1838837 8.521881
2015-07-08-15 31 28.096	0.58322144 2.1636505 8.523071
2015-07-08-15 31 28.102	0.57250977 2.1779327 8.649231
2015-07-08-15 31 28.106	0.64868164 2.1636505 8.692078
2015-07-08-15 31 28.111	0.50704956 2.1374664 8.712311
2015-07-08-15 31 28.117	0.5391846 2.2088776 8.917023
2015-07-08-15 31 28.121	0.40231323 2.1505585 8.906311
2015-07-08-15 31 28.126	0.37374878 2.1636505 8.895599
2015-07-08-15 31 28.131	0.2892456 2.1755524 9.055084
2015-07-08-15 31 28.136	0.051208496 2.1624603 9.099121
2015-07-08-15 31 28.141	-0.022583008 2.250534 9.174103
2015-07-08-15 31 28.146	-0.19158936 2.2148285 9.270508
2015-07-08-15 31 28.151	-0.33798218 2.256485 9.382385
2015-07-08-15 31 28.156	-0.46295166 2.3124237 9.628754
2015-07-08-15 31 28.162	-0.6010132 2.3302765 9.684692
2015-07-08-15 31 28.168	-0.8057251 2.3766937 9.850128
2015-07-08-15 31 28.171	-0.8783264 2.404068 10.035797
2015-07-08-15 31 28.176	-0.9794922 2.4838104 10.103638
2015-07-08-15 31 28.182	-1.010437 2.4766693 10.24884
2015-07-08-15 31 28.187	-1.1282654 2.5421295 10.364288
2015-07-08-15 31 28.192	-1.1723022 2.4540558 10.430939
2015-07-08-15 31 28.197	-1.2306213 2.3290863 10.432129
2015-07-08-15 31 28.202	-1.3127441 2.28862 10.442841
2015-07-08-15 31 28.208	-1.3674927 2.127945 10.350006
2015-07-08-15 31 28.212	-1.4008179 2.0946198 10.290497
2015-07-08-15 31 28.218	-1.4543762 2.000595 10.255981
2015-07-08-15 31 28.222	-1.4186707 1.9279938 10.230988
2015-07-08-15 31 28.227	-1.3901062 1.8303986 10.197662
2015-07-08-15 31 28.232	-1.3722534 1.6947174 10.233368
2015-07-08-15 31 28.237	-1.4698486 1.6006927 10.330963
2015-07-08-15 31 28.242	-1.3520203 1.4828644 10.398804
2015-07-08-15 31 28.247	-1.3139343 1.5114288 10.536865
2015-07-08-15 31 28.255	-1.1949158 1.4376373 10.75824
2015-07-08-15 31 28.257	-1.0211487 1.4495392 10.945099
2015-07-08-15 31 28.262	-0.8533325 1.4578705 11.14267
2015-07-08-15 31 28.267	-0.80810547 1.5495148 11.406891
2015-07-08-15 31 28.272	-0.74502563 1.525711 11.600891
2015-07-08-15 31 28.277	-0.84262085 1.4459686 11.951996
2015-07-08-15 31 28.284	-1.0378113 1.3162384 12.015076
2015-07-08-15 31 28.289	-1.2960815 1.0722504 12.220978
2015-07-08-15 31 28.292	-1.4008179 1.0555878 12.275726
2015-07-08-15 31 28.297	-1.4877014 1.0686798 12.397125
2015-07-08-15 31 28.303	-1.5472107 1.0841522 12.481628
2015-07-08-15 31 28.307	-1.5317383 1.121048 12.643494
2015-07-08-15 31 28.312	-1.5245972 1.1162872 12.754181
2015-07-08-15 31 28.318	-1.5293579 1.0841522 12.823212
2015-07-08-15 31 28.323	-1.4508057 1.1091461 12.986267
2015-07-08-15 31 28.327	-1.337738 1.1043854 13.030304
2015-07-08-15 31 28.332	-1.1949158 1.0805817 13.042206
2015-07-08-15 31 28.338	-1.0211487 1.0198822 13.119568
2015-07-08-15 31 28.343	-0.8854675 0.9532318 13.202881
2015-07-08-15 31 28.347	-0.7402649 0.8056488 13.13028
