2015-07-08-15 40 09.301	0.48324585 1.2722015 7.623291
2015-07-08-15 40 09.307	0.4534912 1.4602509 7.410248
2015-07-08-15 40 09.313	0.4618225 1.5685577 7.2793274
2015-07-08-15 40 09.318	0.42611694 1.6732941 7.2019653
2015-07-08-15 40 09.322	0.39279175 1.7328033 7.1436462
2015-07-08-15 40 09.327	0.3380432 1.858963 7.0484314
2015-07-08-15 40 09.333	0.34280396 1.8899078 7.090088
2015-07-08-15 40 09.338	0.30352783 1.9863129 6.9603577
2015-07-08-15 40 09.343	0.2321167 1.987503 7.021057
2015-07-08-15 40 09.349	0.28567505 2.03154 7.0686646
2015-07-08-15 40 09.355	0.22259521 2.0267792 7.0246277
2015-07-08-15 40 09.359	0.24758911 2.0339203 7.007965
2015-07-08-15 40 09.363	0.27734375 1.9946442 7.0305786
2015-07-08-15 40 09.368	0.34161377 2.0029755 7.1079407
2015-07-08-15 40 09.373	0.42373657 1.9541779 7.027008
2015-07-08-15 40 09.378	0.41183472 1.9029999 7.1246033
2015-07-08-15 40 09.383	0.52371216 1.8542023 7.0555725
2015-07-08-15 40 09.388	0.51538086 1.7554169 7.052002
2015-07-08-15 40 09.394	0.6784363 1.6685333 6.988922
2015-07-08-15 40 09.398	0.7677002 1.5399933 7.044861
2015-07-08-15 40 09.406	0.87005615 1.5554657 7.044861
2015-07-08-15 40 09.408	0.97003174 1.4400177 7.025818
2015-07-08-15 40 09.414	1.067627 1.429306 6.9460754
2015-07-08-15 40 09.422	1.1735535 1.351944 6.918701
2015-07-08-15 40 09.423	1.2723389 1.2781525 6.91037
2015-07-08-15 40 09.429	1.3366089 1.2150726 6.8948975
2015-07-08-15 40 09.434	1.4020691 1.1996002 6.904419
2015-07-08-15 40 09.440	1.3663635 1.1305695 6.898468
2015-07-08-15 40 09.443	1.4437256 1.0805817 6.981781
2015-07-08-15 40 09.449	1.3854065 0.99012756 7.096039
2015-07-08-15 40 09.455	1.324707 0.8449249 7.1460266
2015-07-08-15 40 09.459	1.2497253 0.75923157 7.3959656
2015-07-08-15 40 09.464	1.1628418 0.6247406 7.5947266
2015-07-08-15 40 09.469	1.1723633 0.45335388 7.9672546
2015-07-08-15 40 09.474	1.144989 0.31410217 8.332642
2015-07-08-15 40 09.479	1.0688171 0.091537476 8.7039795
2015-07-08-15 40 09.484	1.0009766 -0.10127258 9.102692
2015-07-08-15 40 09.490	1.0176392 -0.30003357 9.581146
2015-07-08-15 40 09.494	0.965271 -0.41667175 10.188141
2015-07-08-15 40 09.499	1.0747681 -0.6368561 10.709442
2015-07-08-15 40 09.506	1.1545105 -0.69636536 11.277161
2015-07-08-15 40 09.509	1.34375 -0.7665863 11.790131
2015-07-08-15 40 09.514	1.4425354 -0.8808441 12.30191
2015-07-08-15 40 09.519	1.6163025 -0.8427582 12.705383
2015-07-08-15 40 09.524	1.6686707 -0.9391632 13.189789
2015-07-08-15 40 09.529	1.6055908 -1.0462799 13.607544
2015-07-08-15 40 09.534	1.4413452 -1.1807709 13.932465
2015-07-08-15 40 09.539	1.311615 -1.2759857 14.22644
2015-07-08-15 40 09.544	1.1854553 -1.4652252 14.4835205
2015-07-08-15 40 09.549	1.1188049 -1.5878143 14.622772
2015-07-08-15 40 09.558	1.0533447 -1.5425873 14.835815
2015-07-08-15 40 09.561	1.1818848 -1.4925995 14.910797
2015-07-08-15 40 09.564	1.1616516 -1.4307098 14.956024
2015-07-08-15 40 09.577	1.1854553 -1.2605133 14.99411
2015-07-08-15 40 09.578	1.1854553 -1.2605133 14.99411
2015-07-08-15 40 09.579	1.1437988 -1.168869 15.066711
2015-07-08-15 40 09.584	1.0604858 -1.0986481 15.107178
2015-07-08-15 40 09.591	0.9569397 -1.1295929 15.110748
2015-07-08-15 40 09.595	0.84625244 -1.0831757 15.166687
2015-07-08-15 40 09.599	0.75341797 -1.0462799 15.050049
2015-07-08-15 40 09.605	0.7486572 -0.8986969 14.92984
2015-07-08-15 40 09.609	0.67962646 -0.7820587 14.789398
2015-07-08-15 40 09.616	0.5844116 -0.7653961 14.5156555
2015-07-08-15 40 09.621	0.3975525 -0.7594452 14.138367
2015-07-08-15 40 09.625	0.16070557 -0.77967834 13.755127
2015-07-08-15 40 09.630	-0.09994507 -0.8082428 13.39212
2015-07-08-15 40 09.635	-0.28799438 -0.81300354 12.87558
2015-07-08-15 40 09.640	-0.48080444 -0.80229187 12.370941
2015-07-08-15 40 09.645	-0.6414795 -0.73683167 11.903198
2015-07-08-15 40 09.650	-0.74383545 -0.65589905 11.509247
2015-07-08-15 40 09.655	-0.8616638 -0.5630646 11.070068
2015-07-08-15 40 09.660	-0.9723511 -0.5356903 10.6475525
2015-07-08-15 40 09.665	-1.0973206 -0.49641418 10.348816
2015-07-08-15 40 09.670	-1.2437134 -0.39286804 9.910828
2015-07-08-15 40 09.675	-1.3805847 -0.37501526 9.737061
2015-07-08-15 40 09.680	-1.5162659 -0.3214569 9.454987
2015-07-08-15 40 09.685	-1.5995789 -0.31193542 9.224091
2015-07-08-15 40 09.690	-1.6043396 -0.2559967 8.975342
2015-07-08-15 40 09.696	-1.6781311 -0.22624207 8.788483
2015-07-08-15 40 09.700	-1.7769165 -0.12031555 8.573059
2015-07-08-15 40 09.705	-1.7959595 -0.021530151 8.419525
2015-07-08-15 40 09.710	-1.7971497 0.018936157 8.213623
2015-07-08-15 40 09.716	-1.7435913 0.078445435 8.058899
2015-07-08-15 40 09.721	-1.5829163 0.18913269 7.8172913
2015-07-08-15 40 09.725	-1.5829163 0.18913269 7.8172913
2015-07-08-15 40 09.730	-1.388916 0.28315735 7.6137695
2015-07-08-15 40 09.736	-1.2294312 0.28553772 7.557831
2015-07-08-15 40 09.740	-1.0437622 0.32600403 7.4995117
2015-07-08-15 40 09.746	-0.9116516 0.32243347 7.374542
2015-07-08-15 40 09.751	-0.811676 0.40693665 7.3233643
2015-07-08-15 40 09.756	-0.67123413 0.4021759 7.225769
2015-07-08-15 40 09.760	-0.58673096 0.39979553 7.0567627
2015-07-08-15 40 09.766	-0.55578613 0.4105072 7.0103455
2015-07-08-15 40 09.771	-0.4831848 0.4438324 6.853241
2015-07-08-15 40 09.776	-0.41653442 0.40931702 6.78183
2015-07-08-15 40 09.781	-0.45343018 0.4509735 6.6973267
2015-07-08-15 40 09.786	-0.5522156 0.40574646 6.4711914
2015-07-08-15 40 09.791	-0.55578613 0.42121887 6.3557434
2015-07-08-15 40 09.796	-0.6093445 0.37956238 6.0998535
2015-07-08-15 40 09.801	-0.58792114 0.36289978 5.9522705
2015-07-08-15 40 09.806	-0.6676636 0.39622498 5.7475586
2015-07-08-15 40 09.811	-0.6664734 0.49143982 5.6309204
2015-07-08-15 40 09.817	-0.50579834 0.5902252 5.4833374
2015-07-08-15 40 09.821	-0.4510498 0.7092438 5.429779
2015-07-08-15 40 09.826	-0.34155273 0.7711334 5.30719
2015-07-08-15 40 09.831	-0.3701172 0.90800476 5.2476807
2015-07-08-15 40 09.836	-0.2618103 0.95085144 5.2798157
2015-07-08-15 40 09.841	-0.15112305 1.0734406 5.2393494
2015-07-08-15 40 09.846	-0.030914307 1.1246185 5.403595
2015-07-08-15 40 09.851	0.15594482 1.2412567 5.511902
2015-07-08-15 40 09.857	0.32138062 1.255539 5.7154236
2015-07-08-15 40 09.861	0.46063232 1.268631 5.9403687
2015-07-08-15 40 09.866	0.63201904 1.3602753 6.211731
2015-07-08-15 40 09.874	0.66534424 1.3924103 6.604492
2015-07-08-15 40 09.877	0.77960205 1.3626556 7.0043945
2015-07-08-15 40 09.881	0.8474426 1.3495636 7.3757324
2015-07-08-15 40 09.886	0.96765137 1.3257599 7.8506165
2015-07-08-15 40 09.892	1.0664368 1.313858 8.390961
2015-07-08-15 40 09.897	1.1235657 1.2841034 8.83252
2015-07-08-15 40 09.901	1.144989 1.2138824 9.422852
2015-07-08-15 40 09.907	1.1330872 1.0722504 9.854889
2015-07-08-15 40 09.912	1.0902405 1.0067902 10.321442
2015-07-08-15 40 09.918	1.099762 0.91871643 10.772522
2015-07-08-15 40 09.922	1.1711731 0.9282379 11.165283
2015-07-08-15 40 09.927	1.1783142 0.8294525 11.493774
2015-07-08-15 40 09.932	1.2830505 0.7259064 11.925812
2015-07-08-15 40 09.938	1.5175171 0.68544006 12.267395
2015-07-08-15 40 09.942	1.8150635 0.6247406 12.531616
2015-07-08-15 40 09.947	2.0840454 0.72828674 12.823212
2015-07-08-15 40 09.952	2.3327942 0.6675873 13.051727
2015-07-08-15 40 09.958	2.4422913 0.7378082 13.307617
2015-07-08-15 40 09.962	2.5970154 0.71876526 13.331421
