2015-06-29-21 46 49.115	-0.7819214 4.327408 9.832275
2015-06-29-21 46 49.120	-0.6593323 4.380966 10.067932
2015-06-29-21 46 49.125	-0.53912354 4.4273834 10.228607
2015-06-29-21 46 49.130	-0.49032593 4.400009 10.591614
2015-06-29-21 46 49.136	-0.52127075 4.264328 10.972473
2015-06-29-21 46 49.140	-0.4439087 4.154831 11.375946
2015-06-29-21 46 49.148	-0.45700073 4.001297 11.8341675
2015-06-29-21 46 49.150	-0.5819702 3.878708 12.156708
2015-06-29-21 46 49.156	-0.6724243 3.6692352 12.220978
2015-06-29-21 46 49.164	-1.3603516 2.8932343 11.546143
2015-06-29-21 46 49.165	-1.3603516 2.8932343 11.546143
2015-06-29-21 46 49.170	-1.6471863 2.494522 11.383087
2015-06-29-21 46 49.176	-1.8150024 2.2410126 11.2724
2015-06-29-21 46 49.180	-1.9768677 1.9601288 10.971283
2015-06-29-21 46 49.185	-2.1244507 1.6613922 10.6154175
2015-06-29-21 46 49.191	-2.3565369 1.4209747 10.284546
2015-06-29-21 46 49.197	-2.5529175 1.1972198 9.909637
2015-06-29-21 46 49.201	-2.6897888 1.0710602 9.623993
2015-06-29-21 46 49.206	-2.749298 0.9960785 9.387146
2015-06-29-21 46 49.212	-2.8230896 1.0115509 9.145538
2015-06-29-21 46 49.216	-2.8230896 1.0115509 9.145538
2015-06-29-21 46 49.221	-2.812378 1.0389252 9.072937
2015-06-29-21 46 49.226	-2.7326355 1.0770111 9.077698
2015-06-29-21 46 49.231	-2.5576782 1.1389008 9.124115
2015-06-29-21 46 49.236	-2.5576782 1.1389008 9.124115
2015-06-29-21 46 49.241	-2.2398987 1.1293793 9.237183
2015-06-29-21 46 49.247	-1.953064 1.1627045 9.297882
2015-06-29-21 46 49.251	-1.3353577 1.2329254 9.395477
2015-06-29-21 46 49.256	-1.1211243 1.2281647 9.483551
2015-06-29-21 46 49.261	-0.84381104 1.0865326 9.432373
2015-06-29-21 46 49.266	-0.7331238 0.9365692 9.294312
2015-06-29-21 46 49.271	-0.62719727 0.85801697 9.390717
2015-06-29-21 46 49.276	-0.62124634 0.8330231 9.301453
2015-06-29-21 46 49.281	-0.72717285 0.8211212 9.240753
2015-06-29-21 46 49.286	-0.86642456 0.81040955 9.274078
2015-06-29-21 46 49.291	-1.0032959 0.77589417 9.278839
2015-06-29-21 46 49.298	-1.0473328 0.7461395 9.344299
2015-06-29-21 46 49.301	-1.1282654 0.71043396 9.378815
2015-06-29-21 46 49.306	-1.0628052 0.71162415 9.445465
2015-06-29-21 46 49.315	-0.7485962 1.0591583 9.47641
2015-06-29-21 46 49.318	-0.97592163 1.0079803 9.631134
2015-06-29-21 46 49.321	-1.0925598 1.0484467 9.545441
2015-06-29-21 46 49.326	-1.177063 1.0960541 9.588287
2015-06-29-21 46 49.332	-1.15802 1.082962 9.232422
2015-06-29-21 46 49.337	-1.0021057 0.871109 8.903931
2015-06-29-21 46 49.341	-0.6652832 0.68544006 8.587341
2015-06-29-21 46 49.348	-0.33917236 0.57951355 8.185059
2015-06-29-21 46 49.352	-0.1296997 0.7163849 7.955353
2015-06-29-21 46 49.358	-0.13684082 0.7735138 7.694702
2015-06-29-21 46 49.362	-0.2868042 0.81755066 7.4780884
2015-06-29-21 46 49.367	-0.57006836 0.8246918 7.256714
2015-06-29-21 46 49.372	-0.78430176 0.78541565 7.002014
2015-06-29-21 46 49.377	-0.8866577 0.76994324 6.8687134
2015-06-29-21 46 49.382	-0.86642456 0.87705994 6.815155
2015-06-29-21 46 49.387	-0.77835083 1.0008392 6.642578
2015-06-29-21 46 49.392	-0.7497864 1.1329498 6.5033264
2015-06-29-21 46 49.397	-0.60339355 1.3578949 6.27005
2015-06-29-21 46 49.402	-0.5986328 1.5721283 6.051056
2015-06-29-21 46 49.407	-0.45224 1.679245 5.8058777
2015-06-29-21 46 49.413	-0.3701172 1.807785 5.5785522
2015-06-29-21 46 49.417	-0.11898804 1.8827667 5.2798157
2015-06-29-21 46 49.422	0.16903687 1.9327545 5.2143555
2015-06-29-21 46 49.427	0.42373657 1.9327545 4.9501343
2015-06-29-21 46 49.432	0.6213074 1.8839569 4.9144287
2015-06-29-21 46 49.438	0.7284241 1.7935028 4.7906494
2015-06-29-21 46 49.442	0.9224243 1.666153 4.8096924
2015-06-29-21 46 49.447	1.805542 1.7851715 4.9953613
2015-06-29-21 46 49.452	1.9102783 1.8030243 5.43573
2015-06-29-21 46 49.458	1.4699097 1.6006927 5.738037
2015-06-29-21 46 49.463	0.9152832 1.5161896 6.242676
2015-06-29-21 46 49.467	0.6665344 1.5245209 6.6140137
2015-06-29-21 46 49.474	0.4058838 1.5530853 7.0555725
2015-06-29-21 46 49.478	0.10714722 1.6828156 7.7922974
2015-06-29-21 46 49.482	-0.09399414 1.6244965 8.567108
2015-06-29-21 46 49.487	-0.28442383 1.5459442 9.401428
2015-06-29-21 46 49.493	-0.24990845 1.4007416 10.036987
