2015-06-29-21 42 00.602	-1.6971741 3.8751373 6.062958
2015-06-29-21 42 00.605	-1.7697754 3.885849 6.161743
2015-06-29-21 42 00.610	-1.7007446 4.0548553 6.3164673
2015-06-29-21 42 00.616	-1.7078857 4.116745 6.473572
2015-06-29-21 42 00.621	-1.5960083 4.219101 6.6461487
2015-06-29-21 42 00.626	-1.5055542 4.2809906 6.9282227
2015-06-29-21 42 00.631	-1.5376892 4.3107452 7.3757324
2015-06-29-21 42 00.636	-1.4281921 4.367874 7.750641
2015-06-29-21 42 00.641	-1.311554 4.4095306 8.077942
2015-06-29-21 42 00.646	-1.1937256 4.417862 8.404053
2015-06-29-21 42 00.651	-1.1877747 4.3750153 8.609955
2015-06-29-21 42 00.658	-1.241333 4.3262177 9.212189
2015-06-29-21 42 00.662	-1.241333 4.3262177 9.212189
2015-06-29-21 42 00.666	-1.3305969 4.354782 9.352631
2015-06-29-21 42 00.671	-1.3877258 4.3202667 9.3454895
2015-06-29-21 42 00.676	-1.3924866 4.40477 9.381195
2015-06-29-21 42 00.682	-1.4793701 4.3309784 9.356201
2015-06-29-21 42 00.687	-1.5162659 4.2869415 9.238373
2015-06-29-21 42 00.691	-1.6495667 4.078659 9.162201
2015-06-29-21 42 00.696	-1.6590881 3.9013214 9.122925
2015-06-29-21 42 00.703	-1.7781067 3.7656403 8.875366
2015-06-29-21 42 00.706	-1.8685608 3.6454315 8.820618
2015-06-29-21 42 00.711	-1.9649658 3.5692596 8.761108
2015-06-29-21 42 00.716	-2.100647 3.5121307 8.827759
2015-06-29-21 42 00.722	-2.1922913 3.558548 8.951538
2015-06-29-21 42 00.726	-2.1863403 3.482376 8.981293
2015-06-29-21 42 00.733	-2.1208801 3.5514069 8.881317
2015-06-29-21 42 00.737	-2.0470886 3.668045 8.595673
2015-06-29-21 42 00.742	-1.7340698 3.7584991 8.187439
2015-06-29-21 42 00.748	-1.343689 3.8953705 8.092224
2015-06-29-21 42 00.752	-1.138977 4.040573 8.4219055
2015-06-29-21 42 00.757	-0.6652832 4.448807 8.936066
2015-06-29-21 42 00.762	0.059539795 4.904648 9.402618
2015-06-29-21 42 00.767	0.11785889 5.078415 10.289307
2015-06-29-21 42 00.772	0.16427612 5.2938385 11.043884
2015-06-29-21 42 00.777	0.12857056 5.116501 11.544952
2015-06-29-21 42 00.782	0.21664429 4.743973 12.057922
2015-06-29-21 42 00.787	0.24163818 3.9774933 12.467346
2015-06-29-21 42 00.792	0.057159424 3.1705475 12.395935
